X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,county,decimalLongitude,decimalLatitude,typeStatus,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,infraspecificEpithet,individualCount,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0699996948242,-23.4300003051758,"228",2020-12-11 11:39:12-03,UFMG,BHCB,"92988",PreservedSpecimen,Plantae,Dicotyledon,NA,Myrtaceae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,NA,"Kawall, M","236","1992","09","10",Southern America,Brasil,São Paulo,"Ilha Anchieta, trilha para praia do Sul.",NA,NA,NA,Árvore 4m alt. Flores brancas.,NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"229",2020-12-11 11:39:12-03,UFMG,BHCB,"155787",PreservedSpecimen,Plantae,Dicotyledon,NA,Myrtaceae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,NA,"Bünger, MO; Santos, MF; Caliari, CP","579","2012","03","05",Southern America,Brasil,São Paulo,"Povoado Lagoinha - Ruína dos Escravos, Floresta Ombrófia.",NA,NA,NA,"Árvore ca. 4m. Flores brancas, pedúnculo e bractéolas ocre.",NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,"2019","04",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"372",2019-11-13 11:26:45-03,USP,SPF,"200392",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,microcarpa,Eugenia microcarpa,O.Berg,"Mazine, FF","Freitas, HS","50","2007","12","27",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,SPF00200392,NA,São José do Barreiro,-44.5699996948242,-22.6399993896484,NA,NA,NA,"30784",auto,"2009",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.073806,-23.543667,"377",2021-03-15 18:28:59-03,USP,SPF,"223653",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,"Giaretta, A","Giaretta, A","1450","2014","12","15",NA,Brasil,São Paulo,"Parque Estadual da Ilha Anchieta, Trilha para a Praia do Sul.",NA,NA,NA,"Árvore de ca. 12 m alt. Flores alvas e tronco com ritidoma papiráceo. Frequente. Amostra em sílica.; Floresta sobre encosta.",SPF00223653,NA,Ubatuba,-45.073806,-23.543667,NA,"-45.073806","-23.543667",NA,NA,"2016","02",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"379",2019-11-13 11:26:47-03,USP,SPF,"70857",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,"Valdemarin, KS","Kuhlmann, M","3336","1946","08","17",NA,Brasil,São Paulo,Paranapiacaba,NA,NA,NA,NA,SPF00070857,NA,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,"2018","06",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.078809,-23.38057,"421",2020-11-23 11:39:08-03,IAC,IAC,"49242",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,L.D. Meireles,"E. Ramos; H.R. Gonçalves & S. Santos","427","2007","03","04",NA,Brasil,São Paulo,"Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",NA,NA,NA,"Subparcela 72 indivíduo F1010.&nf;Nome popular: araçarana",NA,NA,Ubatuba,-45.078809,-23.38057,NA,"-45.078809","-23.380570",NA,NA,"2013","06","30",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"422",2020-11-23 11:39:08-03,IAC,IAC,"51386",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,F.F. Mazine-Capelo,"E. Ramos; R.B. Torres & S. Santos","142","2006","09","25",NA,Brasil,São Paulo,Fazenda Capricórnio,NA,NA,NA,NA,NA,NA,Ubatuba,-45.0711,-23.4339,NA,"-45.0711","-23.4339",NA,NA,"2013","05","14",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"423",2020-11-23 11:39:08-03,IAC,IAC,"53729",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,L.D. Meireles,"M.C.R. Campos; M.A. Assis; A. Guaraldo & R. Belinelo","198","2006","05","06",NA,Brasil,São Paulo,"Núcleo Picinguaba/PESM, trilha da Casa da Farinha",NA,NA,NA,"Indivíduo E0290. Composição florística, estrutura e funcionamento da Floresta Ombrófila Densa dos Núcleos Picinguaba e Santa Virgínia do Parque Estadual da Serra do Mar.&nf;Parcela E, subparcela 22",NA,NA,Ubatuba,-45.0711,-23.4339,NA,"-45.0711","-23.4339",NA,NA,"2017","09","15",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.833333,-23.335833,"424",2020-11-23 11:39:08-03,IAC,IAC,"55381",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,L.D. Meireles,E.M.B. Prata & M.A. Assis,s/nº,"2007","05","02",NA,Brasil,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Picinguaba, ao longo da trilha do Corisco no sertão da Casa da Farinha",NA,NA,NA,indivíduo n° D 630,NA,NA,Ubatuba,-44.833333,-23.335833,NA,"-44.833333","-23.335833",NA,NA,"2017","09","15",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.127583,-23.421833,"425",2020-11-23 11:39:09-03,IAC,IAC,"47944",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Eugenia,tinguyensis,Eugenia tinguyensis,Cambess.,M.E.G. Sobral,"L.C. Bernacci; F.R.G. Amaral & J.A.M.A. Gomes","4364","2006","12","06",NA,Brasil,São Paulo,"IAC, Estação Experimental (Horto)",NA,NA,NA,"Lp 6120607, 45d07#?#39.3w, 23d25#?#18.6s",NA,NA,Ubatuba,-45.127583,-23.421833,NA,"-45.127583","-23.421833",NA,NA,"2007","05","15",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"426",2020-11-23 11:39:09-03,IAC,IAC,"49554",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Eugenia,tinguyensis,Eugenia tinguyensis,Cambess.,M.E.G. Sobral,L.C. Bernacci,"4485","2007","10","18",NA,Brasil,São Paulo,"IAC, Estação Experimental (Horto), trilha do rio Ipriranguinha",NA,NA,NA,NA,NA,NA,Ubatuba,-45.0711,-23.4339,NA,"-45.0711","-23.4339",NA,NA,"2008","04","16",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.066667,-23.55,"467",2019-12-20 18:46:41-03,UFSJ,HUFSJ,"5126",S,Plantae,NA,NA,Myrtaceae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,"Sobral, M","Zipparro, VB; Luize, BG","2306","2007","12","12",NA,Brasil,São Paulo,Parque Estadual da ilha Anchieta (PEIA),NA,NA,NA,"Árvore com ca. de 6,5m de altur, ramos ferrugíneos. Presença de frutos imaturos de coloração verde.",HUFSJ005126,NA,Ubatuba,-45.066667,-23.55,NA,"-45.066667","-23.55",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"487",2019-11-13 16:04:53-03,UNISANTA,HUSC,"2100",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,"Kawasaki, M.L.","Magenta, M.A.G.; Martins, S.E.","210","1999","09","16",NA,Brasil,São Paulo,"Guratuba, Fazenda Três Marias, estrada de captação.",NA,NA,NA,"Árvore com 17m de altura. Flores com pétalas alvas.; Dossel. Floresta de Restinga Seca Alta.",NA,NA,Bertioga,-46.138599395752,-23.8544006347656,NA,NA,NA,"37616",auto,"2000",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"495",2019-11-01 15:05:40-03,UnB,UB,"202122",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Eugenia,microcarpa,Eugenia microcarpa,O. Berg,"Sobral, M","Shepherd, GJ; Tamashiro, JY; Silva, AF","10979","1980","01","30",Southern America,Brasil,São Paulo,Est. Experimental de Ubatuba (IAC),NA,NA,NA,"Árv. com 8 m de alt., em estádio final de floração, com cálice e pedúnculo ferrugineos",NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"512",2019-10-03 10:04:13-03,UFSCar,SORO,"4324",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,NA,"Custodio Filho, A.; Kirizawa, M.; Muniz, S.F.S.","76","1979","08","02",NA,Brasil,São Paulo,Estação Biológica do Alto da Serra de Paranapiacaba. Picada 3,NA,NA,NA,"Árvore caida ca. 5m alt., botão floral com pétalas brancas, fruto verde.",NA,NA,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"513",2019-10-03 10:04:13-03,UFSCar,SORO,"4327",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,NA,"Ramos, E.; Torres, R.B.; Santos, S.","142","2006","09","25",NA,Brasil,São Paulo,"Fazenda Capricórnio; Floresta ombrófila densa de Terras Baixas. 3m de altitude",NA,NA,NA,"Arvoreta; botões verdes",NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"518",2021-02-23 13:22:55-03,MN,R-TIPOS,"130081",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,microcarpa,Eugenia microcarpa,O. Berg,"Landrum, L.R.","Mosén, C.W.H.","2840","1874","12","15",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,R000130081,R000130081_001,Santos,-46.3300018310547,-23.9599990844727,Isotypus de Myrceugenia mosenii Kausel,NA,NA,"26836",auto,"1979","04","27",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"519",2021-02-23 13:22:55-03,MN,R-TIPOS,130081a,PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,microcarpa,Eugenia microcarpa,O. Berg,"Landrum, L.R.","Mosén, C.W.H.","2840","1874","12","15",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,R000130081a,R000130081a_001,Santos,-46.3300018310547,-23.9599990844727,Isotypus de Myrceugenia mosenii Kausel,NA,NA,"26836",auto,"1979","04","27",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"522",2021-03-04 15:45:24-03,IF,SPSF,"20860",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,pisiformis,Eugenia pisiformis,NA,O.T.Aguiar,M.J.Robim & P.Félix,"908","1996","11","16",América do Sul,Brasil,SP,Parque Estadual da Ilha Anchieta,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta, 4-5m altura, flores brancas e frutos verdes, frutos amarelos quando maduros.; GEOGRAFIA: Trilha da praia do Sul;",NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,"2017","12","11",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.058333,-23.541667,"523",2021-03-04 15:45:24-03,IF,SPSF,"46602",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,O.T. Aguiar,V.B.Zipparro,2306A,"2007","02","12",América do Sul,Brasil,SP,Parque Estadual da Ilha Anchieta (PEIA),NA,NA,NA,"COLETA: Ramos ferrugíneos, árvore com ca. de 6,5m de altura, presença de frutos imaturos de coloração verde.; GEOGRAFIA: Trilha do Sul, floresta ombrófila aberta, ambiente sombreado.;",NA,NA,Ubatuba,-45.058333,-23.541667,NA,NA,NA,NA,NA,"2017","12","11",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.058333,-23.541667,"524",2021-03-04 15:45:24-03,IF,SPSF,"46603",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,O.T.Aguiar,M.H.Carvalho & E.M.B.Prata,"70","2006","12","16",América do Sul,Brasil,SP,Parque Estadual da Ilha Anchieta (PEIA),NA,NA,NA,"COLETA: Frutos imaturos verdes e maduros roxos.; GEOGRAFIA: Trilha do Saco Grande.;",NA,NA,Ubatuba,-45.058333,-23.541667,NA,NA,NA,NA,NA,"2017","12","11",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"526",2021-03-04 15:45:24-03,IF,SPSF,"13300",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,O.T. Aguiar,G.Silva,NA,"1990","01","17",América do Sul,Brasil,SP,Parque Estadual da Serra do Mar - Núcleo Caraguatatuba.,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore de flores brancas.; GEOGRAFIA: Trilha do Jequitibá, na nata.;",NA,NA,Caraguatatuba,-45.4099998474121,-23.6200008392334,NA,NA,NA,"30093",auto,"2017","12","11",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"527",2021-03-04 15:45:24-03,IF,SPSF,"35074",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,pisiformis,Eugenia pisiformis,Cambess.,O.T. Aguiar,M.Sanchez & F.Pedroni,"316","1991","04","22",América do Sul,Brasil,SP,Nucleo Picinguaba,NA,NA,NA,"COLETA: XLS: SPSFNovo; &nf;Arvoreta 12m, frutos imaturos verdes, botões florais cor creme.; GEOGRAFIA: Margens do rio da Fazenda;",NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,"2017","12","11",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"528",2021-03-04 15:45:24-03,IF,SPSF,"21216",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,pisiformis,Eugenia pisiformis,Cambess,O.T. Aguiar,M.J.Robim & F.Mateus,"917","1997","01","08",América do Sul,Brasil,SP,Parque Estadual da Ilha Anchieta,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 4,5m de altura; frutos verdes e frutos maduros de cor amarela.; GEOGRAFIA: Trilha da Praia do Sul.;",NA,NA,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,"2017","12","11",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.058333,-23.541667,"529",2021-03-04 15:45:26-03,IF,SPSF,"46601",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,tinguyensis,Eugenia tinguyensis,O.A.,NA,V.B.Zipparro & K.J.F.Alves,"2273","2007","11","06",América do Sul,Brasil,SP,Parque Estadual da Ilha Anchieta (PEIA),NA,NA,NA,"COLETA: Árvore com ca. de 5,5m de altura, muitos brotos ao longo do caule. Presença de botões e flores brancas.; GEOGRAFIA: Trilha do Sul, floresta ombrófila aberta, parcela D.;",NA,NA,Ubatuba,-45.058333,-23.541667,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"581",2019-11-21 10:11:45-03,IBt,SP,"465548",S,Plantae,NA,NA,Myrtaceae,Eugenia,tinguyensis,Eugenia tinguyensis,Cambess.,"Kawasaki, ML","Magenta, MAG; Martins, SE","210","1999","09","16",NA,Brasil,São Paulo,"Guaratuba, Fazenda Três Marias, estrada da captação",NA,NA,NA,NA,NA,NA,Bertioga,-46.138599395752,-23.8544006347656,NA,NA,NA,"37616",auto,"2000",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
