X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,imagecode,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,dayIdentified,coordinatePrecision,geoFlag,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"158",2019-11-21 10:13:06-03,IBt,SP,"818",S,Plantae,Orchidaceae,Cyrtopodium,falcilobum,Cyrtopodium falcilobum,Isotype,"Hoehne, FC",s.n.,"1917","10","30",NA,Brasil,NA,NA,Brejos,SP002025,NA,NA,Hoehne & Schltr.,"Hoehne, FC",São Paulo,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,NA,SP002025,"1921",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7599983215332,-22.7000007629395,"166",2019-11-21 10:13:06-03,IBt,SP,"36202",S,Plantae,Orchidaceae,Cyrtopodium,parviflorum,Cyrtopodium parviflorum,NA,"Araújo, P",s.n.,"1938","09","12",NA,Brasil,NA,NA,NA,NA,NA,NA,Lindl.,"Barros, F",São Paulo,Amparo,NA,-46.7599983215332,-22.7000007629395,NA,NA,NA,"1983","06",NA,NA,NA,NA,"17","18036",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"167",2019-11-21 10:13:06-03,IBt,SP,"47400",S,Plantae,Orchidaceae,Cyrtopodium,parviflorum,Cyrtopodium parviflorum,NA,"Gonçalves, P",s.n.,"1942","10","19",NA,Brasil,NA,NA,NA,NA,NA,NA,Lindl.,"Barros, F",São Paulo,São Miguel Arcanjo,VIlaLimoeiro,-47.9900016784668,-23.8700008392334,NA,NA,NA,"1983","06",NA,NA,NA,NA,"17","27904",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
