X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,phylum,order,continentOcean,preparationType,imagecode,coordinatePrecision,geoFlag,typeStatus,infraspecificEpithet,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,individualCount,class,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9199981689453,-25.0100002288818,"16",2019-08-20 09:59:13-03,UNICAMP,UEC,"138518",S,Plantae,Bromeliaceae,Dyckia,encholirioides,Dyckia encholirioides,(Gaudich.) Mez,"Wanderley, MDGL","2003","04",NA,"Breier, TB; Breier, ACB","729","2002","12","07",Brazil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, próxima ao marco do tratado de tordesilhas, PEIC",-47.9199981689453,-25.0100002288818,NA,NA,Vegetando no solo,UEC005104,Liliopsida,NA,NA,NA,UEC005104,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.907222,-25.111944,"105",2019-11-21 10:02:37-03,IBt,SP,"351211",S,Plantae,Bromeliaceae,Dyckia,encholirioides,Dyckia encholirioides,Mez,"Wanderley, MGL","2001","08","23","Martinelli, G; et al.","15886","1999","10","08",Brasil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Restinga de Itacuruçá.",-47.907222,-25.111944,"-47.907222","-25.111944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"108",2019-11-21 10:02:37-03,IBt,SP,168863a,Extra,Plantae,Bromeliaceae,Dyckia,encholirioides,Dyckia encholirioides,Mez,"Forzza, RC","2006",NA,NA,"Wanderley, MGL","238","1980","10","08",Brasil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,SP051555,NA,NA,NA,NA,SP051555,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"109",2019-11-21 10:02:37-03,IBt,SP,"168863",S,Plantae,Bromeliaceae,Dyckia,encholirioides,Dyckia encholirioides,Mez,"Forzza, RC","2006",NA,NA,"Wanderley, MGL","238","1980","10","08",Brasil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,SP051554,NA,NA,NA,NA,SP051554,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"110",2019-11-21 10:02:37-03,IBt,SP,"168862",S,Plantae,Bromeliaceae,Dyckia,encholirioides,Dyckia encholirioides,Mez,"Forzza, RC","2006",NA,NA,"Wanderley, MGL","237","1980","10","08",Brasil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"111",2019-11-21 10:02:37-03,IBt,SP,"168861",S,Plantae,Bromeliaceae,Dyckia,encholirioides,Dyckia encholirioides,Mez,"Forzza, RC","2006",NA,NA,"Wanderley, MGL","236","1980","10","08",Brasil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"112",2019-11-21 10:02:37-03,IBt,SP,"168860",S,Plantae,Bromeliaceae,Dyckia,encholirioides,Dyckia encholirioides,Mez,"Forzza, RC","2006",NA,NA,"Wanderley, MGL","235","1980","10","08",Brasil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,SP051558,NA,NA,NA,NA,SP051558,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"113",2019-11-21 10:02:37-03,IBt,SP,"168859",S,Plantae,Bromeliaceae,Dyckia,encholirioides,Dyckia encholirioides,Mez,"Forzza, RC","2006",NA,NA,"Wanderley, MGL","234","1980","10","08",Brasil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"114",2019-11-21 10:02:36-03,IBt,SP,"156626",S,Plantae,Bromeliaceae,Dyckia,encholirioides,Dyckia encholirioides,Mez,"Forzza, RC","2006",NA,NA,"Mattos, J; Lyra, M","16285",NA,NA,NA,Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Praia do Marujá.",-47.9199981689453,-25.0100002288818,NA,NA,NA,SP051556,NA,NA,NA,NA,SP051556,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"115",2019-11-21 10:02:37-03,IBt,SP,"382084",S,Plantae,Bromeliaceae,Dyckia,encholirioides,Dyckia encholirioides,Mez,"Forzza, RC","2006",NA,NA,"Moreira, BA; Lima, LR; Martins, SE","262","2005","10","28",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Praia do Marujá.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
