X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,phylum,order,continentOcean,preparationType,class,individualCount,fieldNumber,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.885,-24.608333,"24",2021-03-01 16:36:19-03,UNICAMP,UEC,"91332",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Aguiar, OT","Ivanauskas, NM; Nascimento, RC","81","1995","03","24",Brazil,São Paulo,Pariquera-Açu,Estação Experimental do IAC,-47.885,-24.608333,"-47.885","-24.608333",NA,NA,"Árvore de 12m, tronco marrom, estriado. Frutos.; Mata Atlântica",NA,NA,"1996","03","22",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"25",2021-03-01 16:36:19-03,UNICAMP,UEC,"200685",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Meireles, LD","Pereira, LS; Belinello, R; Gomes, JAMA",N1180,"2007","12",NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045","Parcela N - Projeto Biota-FAPESP. Árvore com 12 metros de altura. Frequência da espécie na parcela: n=2; Mata Atlântica",UEC158074,UEC158074,"2010",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"34",2020-12-11 11:39:13-03,UFMG,BHCB,"91842",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,NA,"Torres, RB; et al.","718","1999","04","13",Brasil,São Paulo,Pariquera-Açu,"Estação Experimental do IAC, Mata atlântica, dossel.",-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,"Árvore ca. 25m alt, frutos imaturos verdes.",BHCB010531,BHCB010531,"2002",NA,NA,"17990",auto,Dicotyledon,NA,Southern America,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.92611111,-20.92111111,"37",2020-06-22 14:18:54-03,UNESP-IBILCE,SJRP,"33629",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,NA,"Almeida Neto, A. & Ranga, N. T.","354.0","2008","03","07",Brasil,São Paulo,União Paulista (G4),Fazenda Boa Vista,-49.92611111,-20.92111111,"-49.92611111","-20.92111111",NA,NA,"Árvore, P-B 40, I-460. Biota",NA,NA,NA,NA,NA,NA,NA,Tracheophyta,Myrtales,América do Sul,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"52",2019-11-13 11:26:48-03,USP,SPF,"81224",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Mattos, J","Kuhlmann, M","2804","1952","01","09",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00081224,NA,"1976",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8825,-24.608333,"56",2020-11-23 11:39:08-03,IAC,IAC,"37912",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,M.E.G. Sobral,R.B. Torres et al.,"718","1999","04","13",Brasil,São Paulo,Pariquera-Açu,"IAC, Estação Experimental, área nativa",-47.8825,-24.608333,"-47.882500","-24.608333",NA,NA,NA,NA,NA,"2002","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.004408,-23.755951,"57",2019-01-25 15:35:34-02,IAC,IAC,"42830",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,E.L.M. Catharino,E.L.M. Catharino,s/nº,NA,NA,NA,Brasil,São Paulo,Cotia,"Morro Grande, Reserva, área Quilombo, indivíduo QUI 15.2",-47.004408,-23.755951,"-47.004408","-23.755951",NA,NA,glauca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.004408,-23.755951,"58",2019-01-25 15:35:34-02,IAC,IAC,"42842",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,E.L.M. Catharino,E.L.M. Catharino,s/nº,NA,NA,NA,Brasil,São Paulo,Cotia,"Morro Grande, Reserva, área Quilombo, indivíduo QUI 91.1",-47.004408,-23.755951,"-47.004408","-23.755951",NA,NA,glauca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.866667,-24.6,"68",2019-10-03 10:04:13-03,UFSCar,SORO,"1235",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,"D,Legrand",NA,"Ivanauskas N.M.; Gomes A., Dias Filho S.","974","1995","06","04",Brasil,São Paulo,Paraqui-Açu,Estação Experimental do Instituto Agronômico,-47.866667,-24.6,47°52'W,24°36'S,NA,NA,Árvore de 4m. Frutos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"69",2019-10-03 10:04:13-03,UFSCar,SORO,"4955",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D. Legrand,NA,"Torres, R.B.; et al.","718","1999","04","13",Brasil,São Paulo,Pariquera-Açu,"Estação Experimental do IAC, Mata Atlântica, Dossel.",-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,"Árvore ca. 25m alt, frutos imaturos verdes.",NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"70",2019-12-05 14:48:38-03,UFSCar,SORO,"7762",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,E.H.P.Barreto,"Barreto, E.H.P.; Garcia, R.J.F.; Pascalicchio, F.F.; Granato, L.","435","2015","01","29",Brasil,São Paulo,São Paulo,Marsilac. Estrada das Arapongas. Mata.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Árvore, 14m alt., casca estriada, flores brancas.",NA,NA,"2015","02",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"72",2019-10-03 10:04:13-03,UFSCar,SORO,"6541",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,J. Mattos,NA,"2804","1952","01","09",Brasil,São Paulo,São Paulo,nativa do Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore de mata virgem,NA,NA,"1976",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.866667,-24.2,"75",2021-03-04 15:45:24-03,IF,SPSF,"34286",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,NA,Natália M. Ivanauskas,Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes,"5010","2004","01","15",Brasil,SP,Sete Barras,"Bairro Rio Preto, 6a Gleba, Sítio do Olímpio, antiga estrada para retirada de madeira, Floresta Ombrófila Densa.",-47.866667,-24.2,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 16m de altura e 120cm de perímetro à altura do peito. Matriz 2144;",NA,NA,"2005","05","01",NA,NA,Magnoliophyta,Myrtales,América do Sul,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"76",2021-03-04 15:45:24-03,IF,SPSF,"25329",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,NA,O.T. Aguiar,M.C.H.Mamede,"351","1990","12","17",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2016","07","05","55628",auto,Magnoliophyta,Myrtales,América do Sul,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"80",2020-08-26 10:49:59-03,MCN-FZBRS,HAS,"74329",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,Legr.,NA,"Ferraz, A.M.",s.n.,"1965","10",NA,Brasil,São Paulo,São Paulo,Nativo no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Na mata virgem. Árvore alta. Frutos maduros alaranjados.,HAS0074329,NA,NA,NA,NA,"53584",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.25,-24.55,"81",2019-11-21 10:11:36-03,IBt,SP,"262439",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Kawasaki, ML","Anunciação, EA; Gomes, MZ","301","1993","06","29",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Caminho do Imperador, entre praia do Rio Verde e da Juréia",-47.25,-24.55,"-47.25","-24.55",NA,NA,"Árvore ca. 5m alt., frutos imaturos verdes",SP006870,SP006870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.614444,-23.641944,"82",2019-11-21 10:11:36-03,IBt,SP,"454687",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Kondrat, H","Kondrat, H","129","2013","04","29",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 4, espécime nº 177",-46.614444,-23.641944,"-46.614444","-23.641944","831","831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"83",2019-11-21 10:11:36-03,IBt,SP,"244379",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Kawasaki, ML","Melo, MMRF; Corrêa, JA","772","1988","07","25",Brasil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Morro da captação de água",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"84",2019-11-21 10:11:36-03,IBt,SP,"247187",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Sobral, M","Mamede, MCH; Gomes da Silva, SJ; Piacentin, EP","351","1990","12","17",Brasil,São Paulo,Iguape,"Reserva Ecológica Juréia-Itatins, Trilha do Imperador, maciço da Juréia",-47.5499992370605,-24.7000007629395,NA,NA,"100","100","Árvore 30m alt., do dossel, 60cm DAP., frutos imaturos castanhos",SP006871,SP006871,"1991",NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"85",2019-11-21 10:11:36-03,IBt,SP,"406676",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Nicolau, SA","Costa, RA; Nicolau, SA; Santos, ML","47","2007","07","14",Brasil,São Paulo,Salesópolis,"Bairro dos Freires, Estrada Contorno da Barragem, Usina-Parque de Salesópolis, trilha da margem esquerda Cachoeira dos Freires",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,Árvore ca. 18 m alt. Frutos verdes,SP006873,SP006873,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"86",2019-11-21 10:11:36-03,IBt,SP,"170120",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Mattos, JR","Kuhlmann, M","2804","1952","01","09",Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore da mata virgem.,SP006868,SP006868,"1976",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"87",2019-11-21 10:11:36-03,IBt,SP,"80038",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Kawasaki, ML","Kuhlmann, M","2892","1953","09","22",Brasil,São Paulo,São Paulo,Nativa no Jardim Botãnico e Parque do Estado.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Árvore da mata, 15-20m alt., frutos maduros alaranjados.",SP006869,SP006869,"2000",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"88",2019-11-21 10:11:36-03,IBt,SP,"41050",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Aguiar, OT","Toledo, JF",s.n.,"1949","10",NA,Brasil,São Paulo,São Paulo,Nativa o Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore da mata.,SP006872,SP006872 SP006872_01,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"89",2019-11-21 10:11:36-03,IBt,SP,"490463",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Aragaki, S; Petri, L","Mourad, BM; Petri, L","113","2015","10","14",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2016","12","19","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
