X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,coordinatePrecision,geoFlag,class,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.560001373291,-22.4099998474121,"28",2020-06-15 15:29:46-03,UNESP-RC,HRCB,"54225",PreservedSpecimen,Plantae,NA,NA,Cactaceae,Rhipsalis,crispata,Rhipsalis crispata,(Haw.) Pfeiff,"Lombardi, J.A.","Almeida, O.J.H","10","2009","12","19",NA,Brasil,São Paulo,Rio Claro,UNESP-Rio Claro,-47.560001373291,-22.4099998474121,NA,NA,NA,"epífita, caule com artículos planos, flores brancas.",NA,NA,"2010","21773",auto,NA,"12","19",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"30",2020-07-15 14:43:34-03,UNESP-RC,HRCB,"13473",PreservedSpecimen,Plantae,NA,NA,Cactaceae,Rhipsalis,crispata,Rhipsalis crispata,(Haw.) Pfeiff.,NA,"Cardoso, A.",NA,NA,NA,NA,NA,Brasil,São Paulo,Rio Claro,"Fazenda São Jopsá, á beira da Lagoa",-47.560001373291,-22.4099998474121,NA,NA,NA,NA,NA,NA,NA,"21773",auto,NA,NA,NA,NA,NA,Isoneótipo,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"35",2020-09-02 16:22:36-03,Cenargen,CEN,"105497",PreservedSpecimen,Plantae,NA,NA,Cactaceae,Rhipsalis,crispata,Rhipsalis crispata,(Haw.) Pfeiff.,A. M. Calvente,A. M. Calvente,"366","2007","12","01",NA,Brasil,SP,ILHABELA,Estrada para Jabaquara,-45.3499984741211,-23.7700004577637,"31","31",Exsicatas,"Heliófila, ca 1,5m comp.. Segmentos aplanados, ramificação apical, raro sub-apical. Frutos alvo ou alvo-esverdeado. Doação do Herbário SPF.",CEN00105497,CEN00105497,"2008","23719",auto,NA,NA,NA,NA,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-45.338583,-23.730722,"36",2019-11-13 11:17:22-03,USP,SPF,"193496",PreservedSpecimen,Plantae,NA,NA,Cactaceae,Rhipsalis,crispata,Rhipsalis crispata,(Haw.) Pfeiff.,"Calvente, AM","Calvente, AM","366","2007","12","01",NA,Brasil,São Paulo,São Sebastião,Ilhabela.,-45.338583,-23.730722,"31","31",NA,NA,SPF00193496,NA,"2008",NA,NA,NA,NA,NA,"-45.338583","-23.730722",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.338583,-23.730722,"37",2019-11-13 11:17:22-03,USP,SPF,"193497",PreservedSpecimen,Plantae,NA,NA,Cactaceae,Rhipsalis,crispata,Rhipsalis crispata,(Haw.) Pfeiff.,"Calvente, AM","Calvente, AM","368","2007","12","01",NA,Brasil,São Paulo,São Sebastião,Ilhabela.,-45.338583,-23.730722,"31","31",NA,NA,SPF00193497,NA,"2008",NA,NA,NA,NA,NA,"-45.338583","-23.730722",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"41",2019-11-13 11:17:22-03,USP,SPF,"190082",PreservedSpecimen,Plantae,NA,NA,Cactaceae,Rhipsalis,crispata,Rhipsalis crispata,(Haw.) Pfeiff.,"Zappi, DC","Zappi, DC","839","2007","08","14",NA,Brasil,São Paulo,São Sebastião,Ilhabela.,-45.4099998474121,-23.7600002288818,NA,NA,NA,NA,SPF00190082,NA,NA,"41977",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
