X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,recordNumber,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,phylum,order,continentOcean,preparationType,class,typeStatus,relatedCatalogItem,previousCatalogNumber,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8800010681152,-24.7099990844727,"102",2020-11-04 11:14:01-03,ESALQ,ESA,"76166",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,"Sztutman, M. et al.","1999","01","07",Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,ESA076166,NA,"132.0",NA,NA,"17990",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9099998474121,-22.5400009155273,"103",2020-11-04 11:14:01-03,ESALQ,ESA,"33449",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,"Gandolfi, S.","1996","03","16","Gandolfi, S.; Colleti Jr., R.; Cruz A.T.","1992","11","20",Brasil,São Paulo,São Pedro,NA,-47.9099998474121,-22.5400009155273,NA,NA,NA,ESA033449,ESA033449,NA,NA,NA,"19379",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9099998474121,-22.5400009155273,"104",2020-11-04 11:14:01-03,ESALQ,ESA,"33452",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,"Gandolfi, S.",NA,NA,NA,"Gandolfi, S.; Colleti Jr., R.; Cruz A.T.","1992","08","10",Brasil,São Paulo,São Pedro,NA,-47.9099998474121,-22.5400009155273,NA,NA,NA,ESA033452,ESA033452,NA,NA,NA,"19379",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"105",2020-11-04 11:14:01-03,ESALQ,ESA,"109926",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,"Lima, R.A.F. ; Ivanauskas, N.M.","2010","02","27",Brasil,São Paulo,Sete Barras,NA,-47.9199981689453,-24.3799991607666,NA,NA,NA,ESA109926,ESA109926,"805.0",NA,NA,"34059",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"106",2020-11-04 11:14:01-03,ESALQ,ESA,"11309",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,"Pastore, J.A.","1996","02","29","Souza, V.C.","1989","01","30",Brasil,São Paulo,Peruíbe,Estação Ecológica da Juréia,-46.9900016784668,-24.3199996948242,NA,NA,NA,ESA011309,ESA011309,"498.0",NA,NA,"21922",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.2999992370605,"108",2020-11-04 11:14:01-03,ESALQ,ESA,"19575",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,"Pastore, J.A.",NA,NA,NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1994","03","16",Brasil,São Paulo,Cabreúva,"Mata da Casa Branca. 23o16'00,6S, 47o02'50,2W. Mata mesófila semidecídua.",-47.1300010681152,-23.2999992370605,NA,NA,"Árvore, 4 m alt.; frutos imaturos verdes. Borda.",ESA019575,ESA019575,"2170.0",NA,NA,"16877",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"109",2020-11-04 11:14:01-03,ESALQ,ESA,"51990",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,NA,NA,NA,NA,"Lima, R.A.F.",NA,NA,NA,Brasil,São Paulo,Sete Barras,Parcela permanente - Parque Estadual de Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,no sub-bosque,ESA051990,ESA051990,"421.0","400","400","34059",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"110",2020-11-04 11:14:01-03,ESALQ,ESA,"109592",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,Brasil,São Paulo,Sete Barras,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,-47.9199981689453,-24.3799991607666,NA,NA,NA,ESA109592,ESA109592,"29233.0",NA,NA,"34059",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"111",2020-11-04 11:14:01-03,ESALQ,ESA,"109901",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,Brasil,São Paulo,Sete Barras,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,-47.9199981689453,-24.3799991607666,NA,NA,NA,ESA109901,ESA109901,"29374.0",NA,NA,"34059",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"117",2020-11-04 11:14:01-03,ESALQ,ESA,"107908",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,"Santos, M.B.","2005","03","23",Brasil,São Paulo,Eldorado,NA,-48.0999984741211,-24.5200004577637,NA,NA,NA,ESA107908,ESA107908,"20.0",NA,NA,"38804",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"118",2020-11-04 11:14:01-03,ESALQ,ESA,"95366",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,NA,NA,NA,NA,"Meireles, J.E. et al.","2005","03","22",Brasil,São Paulo,Eldorado,NA,-48.0999984741211,-24.5200004577637,NA,NA,NA,ESA095366,ESA095366,"192.0",NA,NA,"38804",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.4599990844727,"119",2020-11-04 10:56:11-03,ESALQ,ESA,"136230",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,S. Honda,"2008",NA,NA,S. Honda,"2008","04","11",Brasil,São Paulo,Guarulhos,NA,-46.5299987792969,-23.4599990844727,NA,NA,NA,ESA136230,NA,"533.0",NA,NA,"26398",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"120",2020-11-04 11:14:01-03,ESALQ,ESA,"17112",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,"Pastore, J.A.",NA,NA,NA,"Souza, V.C.; Scaramuzza, C.A.M.; Miyagi, P.H.; Ferraro, L.","1993","04","01",Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,ESA017112,ESA017112,"4000.0",NA,NA,"27729",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-24.0900001525879,"121",2020-11-04 11:14:01-03,ESALQ,ESA,"84835",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,"Araki, D.F. et al.","2003","04","20",Brasil,São Paulo,Ribeirão Grande,NA,-48.3600006103516,-24.0900001525879,NA,NA,NA,ESA084835,ESA084835,"111.0",NA,NA,"25028",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"122",2020-11-04 11:14:01-03,ESALQ,ESA,"26928",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,"Souza, V.C.",NA,NA,NA,"Cardoso-Leite, E. ; Oliveira, A.","1993","07","21",Brasil,São Paulo,São Roque,NA,-47.1300010681152,-23.5200004577637,NA,NA,NA,ESA026928,ESA026928,"29.0",NA,NA,"15567",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"129",2020-11-04 11:14:01-03,ESALQ,ESA,"101560",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,"Meireles, J.E.","2005","03","27",Brasil,São Paulo,Eldorado,NA,-48.0999984741211,-24.5200004577637,NA,NA,NA,ESA101560,ESA101560,"287.0",NA,NA,"38804",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"130",2020-11-04 11:14:01-03,ESALQ,ESA,"11888",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,"Pastore, J.A.",NA,NA,NA,"Souza, V.C.; Sakuragui, C.M.; Miyagi, P.H.; Levensteinas, B.; Bérgamo, P.; Cardoso, W.P.","1993","09","06",Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,ESA011888,ESA011888,"4196.0",NA,NA,"27729",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"131",2020-11-04 11:14:01-03,ESALQ,ESA,"12691",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,"Pastore, J.A.",NA,NA,NA,"Souza, V.C. et al.","1993","11","27",Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,ESA012691,ESA012691,"4796.0",NA,NA,"27729",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"132",2020-11-04 11:14:01-03,ESALQ,ESA,"11912",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,"Souza, V.C.","1996","02","24","Souza, V.C.; Sakuragui, C.M.; Miyagi, P.H.; Levensteinas, B.; Bérgamo, P.; Cardoso, W.P.","1993","09","06",Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,ESA011912,ESA011912,"4220.0",NA,NA,"27729",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"133",2020-11-04 11:14:01-03,ESALQ,ESA,"11399",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,"Pastore, J.A.","1996","02","29","Souza, V.C.","1988","10","02",Brasil,São Paulo,Peruíbe,NA,-46.9900016784668,-24.3199996948242,NA,NA,NA,ESA011399,ESA011399,"188.0",NA,NA,"21922",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"134",2020-11-04 11:14:01-03,ESALQ,ESA,"11419",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,"Pastore, J.A.","1996","02","29","Souza, V.C.","1988","10","25",Brasil,São Paulo,Peruíbe,NA,-46.9900016784668,-24.3199996948242,NA,NA,NA,ESA011419,ESA011419,"295.0",NA,NA,"21922",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"135",2020-11-04 11:14:01-03,ESALQ,ESA,"11481",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,"Pastore, J.A.","1996","02","15","Souza, V.C. ; Abbud, V.","1988","10","10",Brasil,São Paulo,Peruíbe,NA,-46.9900016784668,-24.3199996948242,NA,NA,NA,ESA011481,ESA011481,"227.0",NA,NA,"21922",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9099998474121,-22.5400009155273,"136",2020-11-04 11:14:01-03,ESALQ,ESA,"35007",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,"Gandolfi, S.",NA,NA,NA,"Gandolfi, S.; Colleti Jr., R.; Cruz A.T.","1991","06","19",Brasil,São Paulo,São Pedro,NA,-47.9099998474121,-22.5400009155273,NA,NA,NA,ESA035007,ESA035007,NA,NA,NA,"19379",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9099998474121,-22.5400009155273,"137",2020-11-04 11:14:01-03,ESALQ,ESA,"33450",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,"Gandolfi, S.","1996","03","14","Gandolfi, S.; Colleti Jr., R.; Cruz A.T.","1991","07","27",Brasil,São Paulo,São Pedro,NA,-47.9099998474121,-22.5400009155273,NA,NA,NA,ESA033450,ESA033450,NA,NA,NA,"19379",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-21.1299991607666,"138",2020-11-04 11:14:01-03,ESALQ,ESA,"88934",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,NA,NA,NA,NA,"Viani, R.A.G. et al.","2002","09","05",Brasil,São Paulo,Sertãozinho,NA,-47.9900016784668,-21.1299991607666,NA,NA,NA,ESA088934,ESA088934,"310.0",NA,NA,"19376",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.0299987792969,-20.9599990844727,"139",2020-11-04 11:14:01-03,ESALQ,ESA,"88197",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C. DC.,NA,NA,NA,NA,"Viani, R.A.G. et al.","2002","09","20",Brasil,São Paulo,Tabapuã,NA,-49.0299987792969,-20.9599990844727,NA,NA,NA,ESA088197,ESA088197,"233.0",NA,NA,"17166",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"140",2020-11-04 11:14:01-03,ESALQ,ESA,"50433",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,"Santos, M.B.; Pardi, M.M.; Bordini, M.C.P.; Bosquetti, L.B.; Marcelino, V.R.; Breier, T.B.; Souza, V.C.; Rodrigues, R.R.","2005","03","23",Brasil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Bugio. Floresta Ombrófila Densa Baixo Montana Ribeirinha Pouco Degradada com afloramento de calcário.",-48.0999984741211,-24.5200004577637,NA,NA,"Árvore.Fruto verde, 4 m. alt.",ESA050433,NA,"20.0","400","400","38804",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"150",2020-12-20 21:18:29-03,UFV,VIC,"12025",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,NA,NA,NA,NA,"Bernacci, L.C.; et al.",NA,NA,NA,Brasil,São Paulo,Atibaia,Fazenda Grota Funda,-46.5499992370605,-23.1100006103516,NA,NA,"Àrvore com 3-4cm, frutos imaturos verdes.",VIC012025,VIC012025,s.n.,NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.945278,-23.330333,"165",2021-03-01 16:35:40-03,UNICAMP,UEC,"161510",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,A.DC.,"Marchiori, NM","2011","12",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","05",Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual.,-45.945278,-23.330333,"-45.945278","-23.330333","Material vegetativo. Cerca de 5m de altura e 2 individuos distribuídos em ilha.; Floresta Ombrófila Densa Montana.",UEC039494,UEC039494,"532","999","999",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.994167,-24.141667,"166",2021-03-01 16:35:40-03,UNICAMP,UEC,"128244",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,A.DC.,"Souza, VC",NA,NA,NA,"Gomes, SM; Antunes, RM; Gomes, PB; Nakakura, HCC; Melo, MS; et al.","2002","04","21",Brazil,São Paulo,Sete Barras,"Parque Estadual de Carlos Botelho, Núcleo Sete Baras. Estrada Estadual São Miguel Arcanjo-Sete Barras (SP 139, Km69).",-47.994167,-24.141667,"-47.994167","-24.141667","Árvore de 3m de altura. Frutos imaturos verdes.; Floresta Ombrófila Densa Montana Ribeirinha (Rio Bonito).",UEC058309,UEC058309,"398",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.926389,-24.183611,"167",2021-03-01 16:35:40-03,UNICAMP,UEC,"134602",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,A.DC.,"Souza, VC",NA,NA,NA,"Bortoleto, S; Araújo, AO; Freire, RAP; Capretz, RL; Castellen, M; Rodrigues, RR; Sou","2002","04","22",Brazil,São Paulo,Sete Barras,"Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada eEstadusl São Miguel Arcanjo - Sete Barras (SP139 a 3,5 Km acima do Núcleo Sete Barras).Borda de Floresta.",-47.926389,-24.183611,"-47.926389","-24.183611","Árvore de 2m de alt. Fruto imaturo verde.; Floresta Ombrófila Densa Submontano.",UEC058328,UEC058328,"103","300","300",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4,-24.266667,"168",2021-03-01 16:35:40-03,UNICAMP,UEC,"134826",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,A.DC.,"Souza, VC",NA,NA,NA,"Medeiros, DA; Silva, DGR; Damasceno, ACF; França, EJ; Rodrigues, RR","2003","04","20",Brazil,São Paulo,Ribeirão Grande,Parque Estadual Intervales. Trilha do Cipó em direção à Gruta do Cipó.,-48.4,-24.266667,"-48.4","-24.266667","Árvore.; Vegetação secundária (capoeirão) de Floresta Ombrófila Densa Montana com intensa exploração agrícola de palmito e madeira.",UEC058329,UEC058329,"151","830","830",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
