X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,stateProvince,county,decimalLongitude,decimalLatitude,class,yearIdentified,coordinatePrecision,geoFlag,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,individualCount,minimumElevationInMeters,fieldNumber,maximumElevationInMeters,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.4097,-23.49,"4",2021-03-15 16:37:00-03,NY,NYBG,"630621",PreservedSpecimen,Plantae,Magnoliophyta,Poales,Poaceae,Bothriochloa,laguroides,laguroides,Bothriochloa laguroides laguroides,(DC.) Herter,M. M. Marchi,W. D. Clayton,"4637","1965","02","11",South America,Brazil,A few km east of Angatuba on road to Itapetininga,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=555185' target='other'> <mi>dwc_moreinfo</mi></a>,NY00630621,NY00630621_01,São Paulo,Angatuba,-48.4097,-23.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"161",2019-11-13 11:28:42-03,USP,SPF,"158620",PreservedSpecimen,Plantae,NA,NA,Poaceae,Bothriochloa,laguroides,NA,Bothriochloa laguroides,(DC.) Herter,"Garcia, CA","Fantinati, MR","53","2002","02","27",NA,Brasil,"Estação Ecológica de Itirapina, Lagoa da Ponte.",NA,NA,SPF00158620,SPF00158620,São Paulo,Brotas,-48.1199989318848,-22.2800006866455,NA,"2003","26585",auto,NA,NA,NA,NA,NA,"716",NA,"716",NA,"35",São Paulo,SP,Sudeste
-48.4099998474121,-23.4899997711182,"163",2019-11-01 15:16:00-03,UnB,UB,NA,PreservedSpecimen,Plantae,Monocotyledonae,NA,Poaceae,Bothriochloa,laguroides,NA,Bothriochloa laguroides,(DC.) Herter,NA,"Clayton, WD","4637","1965","02","11",Southern America,Brasil,"A few km E of Angatuba, on road to Itapetininga",NA,NA,NA,NA,São Paulo,Angatuba,-48.4099998474121,-23.4899997711182,NA,NA,"29114",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0499992370605,-23.5900001525879,"348",2020-05-19 11:38:32-03,FEPAGRO,BLA,"6021",PreservedSpecimen,Plantae,Spermatophyta,NA,Poaceae,Bothriochloa,laguroides,subsp. laguroides,Bothriochloa laguroides subsp. laguroides,(DC.) Herter,M. Marchi,W. D. Clayton,"4687","1965","02","11",NA,Brasil,NA,NA,Ex Kew.,BLA006021,NA,São Paulo,Itapetininga,-48.0499992370605,-23.5900001525879,NA,"1993","40712",auto,"01","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4099998474121,-23.4899997711182,"358",2019-11-21 10:14:56-03,IBt,SP,"81876",S,Plantae,NA,NA,Poaceae,Bothriochloa,laguroides,NA,Bothriochloa laguroides,(DC.) Herter,"Flores, AIP","Clayton, WD","4637","1965","02","11",NA,Brasil,A few km east of city of Angatuba on road to Itapetininga.,NA,NA,NA,NA,São Paulo,Angatuba,-48.4099998474121,-23.4899997711182,NA,"2001","29114",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"359",2019-11-21 10:14:56-03,IBt,SP,"82640",S,Plantae,NA,NA,Poaceae,Bothriochloa,laguroides,NA,Bothriochloa laguroides,(DC.) Herter,"Filgueiras, TS","Gomes, JC","2615","1965","03","29",NA,Brasil,Litoral Norte: Ilha Vitória.,NA,NA,NA,NA,São Paulo,Ilhabela,-45.3499984741211,-23.7700004577637,NA,NA,"23719",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"360",2019-11-21 10:14:56-03,IBt,SP,"82636",S,Plantae,NA,NA,Poaceae,Bothriochloa,laguroides,NA,Bothriochloa laguroides,(DC.) Herter,"Filgueiras, TS","Gomes, JC","2630","1965","03","30",NA,Brasil,Litoral Norte: Ilha Vitória.,NA,NA,SP041464,SP041464,São Paulo,Ilhabela,-45.3499984741211,-23.7700004577637,NA,"2008","23719",auto,"10","15",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
