X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,continentOcean,preparationType,previousCatalogNumber,phylum,order,typeStatus,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.27937,-22.76544,"230",2020-11-04 10:56:10-03,ESALQ,ESA,"133503",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Toledo, C. A. P.","Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","50.0","2015","07","07",Brasil,São Paulo,Nova Odessa,Instituto de Zootecnia. Fragmento de Floresta Estacional Semidecidual degradado,-47.27937,-22.76544,"-47.27937","-22.76544","590","590","Árvore, 7 m, coletada na borda da mata.",ESA133503,NA,"2015","07","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.82393,-22.7782,"231",2020-11-04 10:56:10-03,ESALQ,ESA,"133128",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Rodrigues, R. R.","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","244.0","2015","07","08",Brasil,São Paulo,Piracicaba,"Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual, próxima à área de agropecuária.",-47.82393,-22.7782,"-47.82393","-22.7782","553","553",Árvore.,ESA133128,NA,"2015","07","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.3800010681152,-22.3500003814697,"243",2020-11-04 11:13:54-03,ESALQ,ESA,"99193",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,NA,"Aguirre, G.H. et al.","Aguirre, G.H.","608.0","2007","03","28",Brasil,São Paulo,Araras,NA,-47.3800010681152,-22.3500003814697,NA,NA,NA,NA,NA,ESA099193,ESA099193,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"22739",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"244",2020-11-04 11:13:58-03,ESALQ,ESA,"6415",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Furlani, C. E. A.",NA,"1990","10","20",Brasil,São Paulo,Botucatu,NA,-48.439998626709,-22.8799991607666,NA,NA,NA,NA,NA,ESA006415,ESA006415,"1996","02","23",NA,NA,NA,Magnoliophyta,NA,NA,NA,"40412",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5400009155273,-22.9500007629395,"245",2020-11-04 11:13:54-03,ESALQ,ESA,"19735",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Tamashiro, J.Y.; Rodrigues, R.R.; Ivanauskas, N.M.; Belinello, R.","936.0","1995","05","08",Brasil,São Paulo,Bragança Paulista,NA,-46.5400009155273,-22.9500007629395,NA,NA,NA,NA,NA,ESA019735,ESA019735,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"17597",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"246",2020-11-04 11:13:58-03,ESALQ,ESA,"64954",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Gorenstein, M.R.","5118.0","1999","06","01",Brasil,São Paulo,Gália,NA,-49.5499992370605,-22.2900009155273,NA,NA,NA,NA,NA,ESA064954,ESA064954,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"23314",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"247",2020-11-04 11:13:54-03,ESALQ,ESA,"12697",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Souza, V.C. et al.","4799.0","1993","11","27",Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,ESA012697,ESA012697,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8300018310547,-23,"248",2020-11-04 11:13:54-03,ESALQ,ESA,"125616",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,NA,"Santos, K.","Santos, K. ; Belinello, R.","3182.0","1905","06","22",Brasil,São Paulo,Itatiba,NA,-46.8300018310547,-23,NA,NA,NA,NA,NA,ESA125616,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"17442",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3199996948242,-21.25,"249",2020-11-04 11:13:58-03,ESALQ,ESA,"5777",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Iamamoto, M.M.",NA,"1989","11","10",Brasil,São Paulo,Jaboticabal,NA,-48.3199996948242,-21.25,NA,NA,NA,NA,NA,ESA005777,ESA005777,"1996","02","23",NA,NA,NA,Magnoliophyta,NA,NA,NA,"22420",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"250",2020-11-04 11:13:58-03,ESALQ,ESA,"6417",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Pais, A. P.",NA,"1990","10","21",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA006417,ESA006417,"1996","02","23",NA,NA,NA,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"251",2020-11-04 11:13:58-03,ESALQ,ESA,"39527",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Elias, S. I.","Elias, S.I.","3.0","1997","08","25",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA039527,ESA039527,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"252",2020-11-04 11:13:59-03,ESALQ,ESA,"78412",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Gouvêa, C.F.","Gouvêa, C.F.",NA,"2002","03","02",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA078412,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9099998474121,-22.5400009155273,"253",2020-11-04 11:13:54-03,ESALQ,ESA,"17248",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Gandalfi, S.; Coletti, Jr., R.; Cruz, A.T.",NA,"1992","12","17",Brasil,São Paulo,São Pedro,NA,-47.9099998474121,-22.5400009155273,NA,NA,NA,NA,NA,ESA017248,ESA017248,"1996","02","23",NA,NA,NA,Magnoliophyta,NA,NA,NA,"19379",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"255",2020-11-04 11:13:54-03,ESALQ,ESA,"128136",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,NA,"Ivanauskas, N.M.","Kuntz, J.","947.0","2013","03","28",Brasil,São Paulo,Tapiraí,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de Pedra.",-47.5,-23.9599990844727,NA,NA,NA,NA,Indivíduo jovem ca. 8 m alt.,ESA128136,NA,"2013","03","28",NA,NA,NA,Magnoliophyta,NA,NA,NA,"41034",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"270",2020-11-04 11:13:58-03,ESALQ,ESA,"5773",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Pazetti, C.R.",NA,"1989","09","29",Brasil,São Paulo,Assis,NA,-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,NA,ESA005773,ESA005773,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"23972",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3300018310547,-22.1399993896484,"271",2020-11-04 11:13:54-03,ESALQ,ESA,"102068",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,NA,"Bertoncini, A.P.","Bertoncini, A.P.","830.0","1998","05","07",Brasil,São Paulo,Avaí,NA,-49.3300018310547,-22.1399993896484,NA,NA,NA,NA,NA,ESA102068,ESA102068,"1998","07","17",NA,NA,NA,Magnoliophyta,NA,NA,NA,"23140",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"272",2020-11-04 11:13:54-03,ESALQ,ESA,"125615",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,NA,"Santos, K.","Santos, K. ; Belinello, R.","1042.0","1905","06","22",Brasil,São Paulo,Campinas,NA,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,ESA125615,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"273",2020-11-04 11:13:54-03,ESALQ,ESA,"105397",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,NA,"Durigan, G. & Franco, G.A.D.C.","Gorenstein, M.R.",NA,"2005","06","15",Brasil,São Paulo,Gália,NA,-49.5499992370605,-22.2900009155273,NA,NA,NA,NA,NA,ESA105397,ESA105397,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"23314",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"274",2020-11-04 11:13:54-03,ESALQ,ESA,"110069",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,NA,NA,"Toniato, M.T.Z. ; Barreto, T.E.","65.0",NA,NA,NA,Brasil,São Paulo,Gália,NA,-49.5499992370605,-22.2900009155273,NA,NA,NA,NA,NA,ESA110069,ESA110069,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"23314",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"275",2020-11-04 11:13:58-03,ESALQ,ESA,"6479",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Rodrigues, R.R. ; Zandoval, J.A.",NA,"1990","01","05",Brasil,São Paulo,Ipeúna,NA,-47.7099990844727,-22.4300003051758,NA,NA,NA,NA,NA,ESA006479,ESA006479,"1996","02","23",NA,NA,NA,Magnoliophyta,NA,NA,NA,"12906",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"276",2020-11-04 11:13:59-03,ESALQ,ESA,"7333",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Rodrigues, R.R. ; Morelatto, L.P.C.",NA,"1985","01","15",Brasil,São Paulo,Jundiaí,NA,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,ESA007333,ESA007333,"1996","02","23",NA,NA,NA,Magnoliophyta,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"277",2020-11-04 11:13:59-03,ESALQ,ESA,"7205",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Morellato-Fonzar, L. C. P. Rodrigues, R.R.","16723.0","1984","11","30",Brasil,São Paulo,Jundiaí,NA,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,ESA007205,ESA007205,"1996","02","23",NA,NA,NA,Magnoliophyta,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7000007629395,-21.5499992370605,"278",2020-11-04 11:13:54-03,ESALQ,ESA,"86458",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,NA,"Bopp, L.T.","Bopp, L.T.","178.0","2002","10","08",Brasil,São Paulo,Luís Antônio,NA,-47.7000007629395,-21.5499992370605,NA,NA,NA,NA,NA,ESA086458,ESA086458,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"26872",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"279",2020-11-04 11:13:54-03,ESALQ,ESA,"29209",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Ivanauskas, N.M.","785.0","1996","04","27",Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029209,ESA029209,"2003","01","01",NA,NA,NA,Magnoliophyta,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-20.0300006866455,"280",2020-11-04 11:13:54-03,ESALQ,ESA,"20784",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Maestro, A. L. Silveira, A. M.","51.0","1994","10","10",Brasil,São Paulo,Paulo de Faria,NA,-49.3800010681152,-20.0300006866455,NA,NA,NA,NA,NA,ESA020784,ESA020784,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"29574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-20.0300006866455,"281",2020-11-04 11:13:54-03,ESALQ,ESA,"17746",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Tamashiro, J.Y.; Vieira, A.O.S.; Ivanauskas, N.M.; Stranghetti, V.; Galvão, J.C.; Belinello, R.","266.0","1994","06","28",Brasil,São Paulo,Paulo de Faria,NA,-49.3800010681152,-20.0300006866455,NA,NA,NA,NA,NA,ESA017746,ESA017746,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"29574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-20.0300006866455,"282",2020-11-04 11:13:54-03,ESALQ,ESA,"33122",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Rodrigues, R.R. ; Gandolfi, S.","315.0","1994","10","01",Brasil,São Paulo,Paulo de Faria,NA,-49.3800010681152,-20.0300006866455,NA,NA,NA,NA,NA,ESA033122,ESA033122,"1996","11","01",NA,NA,NA,Magnoliophyta,NA,NA,NA,"29574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"283",2020-11-04 11:13:58-03,ESALQ,ESA,"5555",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Kampf, E.","104.0","1989","09","15",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA005555,ESA005555 ESA005555_1,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"284",2020-11-04 11:13:54-03,ESALQ,ESA,"16792",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Zotelli, E.S.","2.0","1994","11","30",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA016792,ESA016792,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5200004577637,-23.2099990844727,"285",2020-11-04 11:13:58-03,ESALQ,ESA,"63938",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Rodrigues, R.R. & Bufo, L.V.B.","Bufo, L.V.B. ; Sabadim, P.C.","73.0",NA,NA,NA,Brasil,São Paulo,Porto Feliz,NA,-47.5200004577637,-23.2099990844727,NA,NA,NA,NA,NA,ESA063938,ESA063938,"1997",NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"19715",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"286",2020-11-04 11:13:54-03,ESALQ,ESA,"20558",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Moraes, P. L. R. de","1206.0","1995","03","03",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA020558,ESA020558,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"287",2020-11-04 11:13:59-03,ESALQ,ESA,"93192",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Rossi, L.","Rossi, L.","124.0","1979","11","22",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,ESA093192,ESA093192,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"288",2020-11-04 11:13:54-03,ESALQ,ESA,"26924",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Cardoso-Leite, E. & Rodrigues, R.R.","Cardoso-Leite, E. ; Oliveira, A.","207.0","1993","10","01",Brasil,São Paulo,São Roque,NA,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,NA,ESA026924,ESA026924,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9700012207031,-23.0300006866455,"289",2020-11-04 10:56:10-03,ESALQ,ESA,"136130",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,J.A. Pastore,J.R. Guillaumon,NA,"2002","01","21",Brasil,São Paulo,Vinhedo,NA,-46.9700012207031,-23.0300006866455,NA,NA,NA,NA,NA,ESA136130,NA,"2002","02","07",NA,NA,NA,NA,NA,NA,NA,"9595",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"290",2020-11-04 11:13:54-03,ESALQ,ESA,"19506",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","2612.0","1994","06","21",Brasil,São Paulo,Piracicaba,Campus da ESALQ.,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,"Árvore, 15 m alt.; frutos castanhos.",ESA019506,ESA019506,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
