X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,year,month,day,minimumElevationInMeters,maximumElevationInMeters,imagecode,class,relatedCatalogItem,coordinatePrecision,geoFlag,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,fieldNumber,individualCount,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"8",2019-02-15 11:40:15-02,IPA,IPA,"10023",S,Plantae,Plantae,NA,Gentianaceae,Schultesia,aptera,Schultesia aptera,Cham.,"Pickel, B.","Pickel, B.","5680",Southern America,Brasil,São Paulo,São Paulo,"Indianópolis, no pântano de um regato, em campo alto.",-46.6300010681152,-23.5400009155273,NA,NA,IPA0010023,"1942","05","11",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.286111,-20.166667,"14",2019-12-12 11:16:10-03,UNICAMP,UEC,"107659",S,Plantae,Magnoliopsida,NA,Gentianaceae,Schultesia,aptera,Schultesia aptera,Cham.,NA,"Koehler, S; Belinello, R; Barbosa, A; Pansarin, ER; Filliettaz, AM; Faria, AD","9922",NA,Brazil,São Paulo,Pedregulho,Estreito,-47.286111,-20.166667,NA,flor,UEC134623,"1999","06","11",NA,NA,UEC134623,NA,NA,NA,NA,NA,"-47.286111","-20.166667",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.954167,-21.825,"15",2021-03-01 16:31:42-03,UNICAMP,UEC,"133323",S,Plantae,Magnoliopsida,NA,Gentianaceae,Schultesia,aptera,Schultesia aptera,Cham.,NA,"Amaral, MCE; Bittrich, V; Faria, AD; Aona, LYS",2004/07,NA,Brazil,São Paulo,Vargem Grande do Sul,"Brejo ao lado da estrada, Cerca de 5 Km depois da cidade em direção a São Sebastião da Grama. Área alagada.",-46.954167,-21.825,NA,"Erva, flores cremes, interior castanho, sépalas verdes, estigma e estames amarelos, pétalas externamente creme-rosadas.",UEC012362,"2004","03","05",NA,NA,UEC012362,NA,NA,NA,NA,NA,"-46.954167","-21.825",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"16",2019-08-20 10:15:38-03,UNICAMP,UEC,"100882",S,Plantae,Magnoliopsida,NA,Gentianaceae,Schultesia,aptera,Schultesia aptera,Cham.,"Guimarães, EF","Amaral, MCE; Arantes, AA; Belinello, R; et al.",97/62,NA,Brazil,São Paulo,Pedregulho,"Distrito de Estreito, Campo rupestre, cerrado ao lado da Represa de Furnas.",-47.4700012207031,-20.25,NA,NA,UEC062210,"1997","04","20",NA,NA,UEC062210,NA,NA,"27552",auto,"2000",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"17",2021-03-01 16:31:42-03,UNICAMP,UEC,"100429",S,Plantae,Magnoliopsida,NA,Gentianaceae,Schultesia,aptera,Schultesia aptera,Cham.,"Guimarães, EF","Matsumoto, K; Faria, AD; Aona, LYS; Galvão, C; Belinello, R","34",NA,Brazil,São Paulo,Pedregulho,"Distrito de Estreito, Estrada de terra em Estreito. Campo rupestre, solo úmido.",-47.4700012207031,-20.25,NA,Sépalas verdes. pétalas creme.,UEC062211,"1997","01","14",NA,NA,UEC062211,NA,NA,"27552",auto,"2000",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.777778,-22.130556,"22",2020-07-10 09:46:07-03,MBML,MBML-HERBARIO,"50494",NA,Plantae,NA,NA,Gentianaceae,Schultesia,aptera,Schultesia aptera,Cham.,N.L. Sousa/08-01-2013,"J. A. Lombardi; N.L. Sousa","9239",NA,Brasil,São Paulo,Analândia,Fazenda Pedra Vermelha,-47.777778,-22.130556,NA,"Amostra em sílica. Campo úmido, solo turfoso, encharcado. Erva, folhas papiráceas, cálice verde, corola amarela, tubo internamente esverdeado, filetes verdes, anteras amarelas",MBML050494,"2012","04","19","760","760",MBML050494,NA,NA,NA,NA,NA,47W46'40,22S7'50,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6800003051758,-22.6800003051758,"79",2019-11-21 10:06:59-03,IBt,SP,"15856",S,Plantae,NA,NA,Gentianaceae,Schultesia,aptera,Schultesia aptera,Cham.,NA,"Loefgren, A",CGG1149,NA,Brasil,São Paulo,Monte Alegre do Sul,Est. Monte Alegre,-46.6800003051758,-22.6800003051758,NA,NA,SP006113,"1888","12","07",NA,NA,SP006113,NA,NA,"11114",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"80",2020-11-26 10:00:26-03,IBt,SP,"385162",S,Plantae,NA,NA,Gentianaceae,Schultesia,aptera,Schultesia aptera,Cham.,NA,"Amaral, MCE",97/62,NA,Brasil,São Paulo,Pedregulho,NA,-47.4700012207031,-20.25,NA,NA,NA,"1997","04","20",NA,NA,NA,NA,NA,"27552",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"81",2020-09-10 10:17:51-03,IBt,SP,"313661",S,Plantae,NA,NA,Gentianaceae,Schultesia,aptera,Schultesia aptera,Cham.,NA,"Matsumoto, K","34",NA,Brasil,São Paulo,Pedregulho,NA,-47.4700012207031,-20.25,NA,NA,NA,"1997","01","14",NA,NA,NA,NA,NA,"27552",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
