X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,yearIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,monthIdentified,dayIdentified,typeStatus,class,relatedCatalogItem,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.989444,-24.0625,"5",2021-03-01 16:28:25-03,UNICAMP,UEC,"188945",S,Plantae,Magnoliopsida,NA,Combretaceae,Buchenavia,hoehneana,Buchenavia hoehneana,Mattos,NA,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","252","2015","02","10",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.989444,-24.0625,NA,"Árvore, 9 m de altura e 7,6 cm de DAP; Floresta Ombrófila Densa",UEC119389,UEC119389,NA,NA,NA,"-47.989444","-24.0625","800","800",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"6",2021-03-01 16:28:25-03,UNICAMP,UEC,"183923",S,Plantae,Magnoliopsida,NA,Combretaceae,Buchenavia,hoehneana,Buchenavia hoehneana,Mattos,"Marquete, N","Assis, MA","96","1993","01","14",NA,Brazil,São Paulo,Ubatuba,"Picinguaba, trilha defronte o Núcleo.",-45.0699996948242,-23.4300003051758,NA,"árvore 11m, beira do mangue próximo à casa; frutos verdes imaturos; mangue",UEC106009,UEC106009,"34265",auto,"2001",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"7",2021-03-01 16:28:25-03,UNICAMP,UEC,"183922",S,Plantae,Magnoliopsida,NA,Combretaceae,Buchenavia,hoehneana,Buchenavia hoehneana,Mattos,"Marcondes-Ferreira, W","Ribeiro, JELS; et al.","632","1989","06","17",NA,Brazil,São Paulo,Ubatuba,"Picinguaba, trilha do Morro do Corsário",-45.0699996948242,-23.4300003051758,NA,"árvore 14m, frutos verdes, pêndulos",UEC106007,UEC106007,"34265",auto,"2001",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"37",2020-08-26 10:48:30-03,MCN-FZBRS,HAS,"87487",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Buchenavia,hoehneana,Buchenavia hoehneana,N. Mattos,NA,"Hoehne, F.C.",s.n.,"1939","12",NA,NA,Brasil,São Paulo,Caraguatatuba,na estrada de São Sebastião,-45.4099998474121,-23.6200008392334,NA,"Árvore grande (SP 41860, Holotypus)",HAS0087487,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,Isotypus,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"38",2019-11-21 10:03:13-03,IBt,SP,"41860",S,Plantae,NA,NA,Combretaceae,Buchenavia,hoehneana,Buchenavia hoehneana,N.F.Mattos,NA,"Hoehne, FC; Gehrt, A",s.n.,"1939","12","08",NA,Brasil,São Paulo,Caraguatatuba,Estrada para São Sebastião,-45.4099998474121,-23.6200008392334,NA,Árvore grande,SP000488,SP000488,"30093",auto,"1967",NA,NA,NA,NA,NA,NA,Holotype,NA,NA,NA,"35",São Paulo,SP,Sudeste
