X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,individualCount,fieldNumber,class,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0699996948242,-23.4300003051758,"20",2021-03-01 16:28:56-03,UNICAMP,UEC,"67818",S,Plantae,Magnoliopsida,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Toniato, MTZ; et al.","29268","1993","11","09",NA,Brazil,São Paulo,Ubatuba,Trilha do Corisco.,-45.0699996948242,-23.4300003051758,NA,NA,NA,"Árvore, 4 m, flores masculinas esverdeadas.",UEC077886,UEC077886,NA,NA,"2007",NA,NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"23",2020-12-21 16:23:11-03,MBM,MBM,"240107",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Ivanauskas, N.M.","Ivanauskas, N.M.","1102","1995","11","22",Southern America,Brazil,São Paulo,Pariquera-Açu,Propriedade de Antônio Povinski,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,MBM240107,MBM240107,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.85,-23.35,"43",2020-04-27 15:39:00-03,MO,MOBOT,"101191322",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,B. Wallnöfer (W),Matheus F. Santos,Santos 838,"2012","3","5",South America,Brazil,São Paulo,Ubatuba,"São Paulo, Município de Ubatuba, Parque Estadual da Serra do Mar, Núcleo Picinguaba, trilha próxima ao alojamento de pesquisadores,",-44.85,-23.35,"33.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8527778,-23.3525,"44",2020-04-27 15:44:00-03,MO,MOBOT,"101191324",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,B. Wallnöfer (W),H.F. Leitao Filho,Leitão 34714,"1996","1","30",South America,Brazil,São Paulo,NA,"trilha da Casa da Farinha,",-44.8527778,-23.3525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8333333,-23.35,"45",2020-04-27 15:51:00-03,MO,MOBOT,"101191327",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,B. Wallnöfer (W),E.C. Leite,Leite 30169,"1993","11","13",South America,Brazil,São Paulo,NA,"Núcleo de Pincinguaba (sede),",-44.8333333,-23.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0166667,-23.75,"46",2020-04-27 15:55:00-03,MO,MOBOT,"101191328",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,B. Wallnöfer (W),J.C. Gomes,Gomes 2659,"1965","3","30",South America,Brazil,São Paulo,NA,"Ilha Vitória, litoral norte,",-45.0166667,-23.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.6650833,-23.7743611,"47",2020-04-27 16:15:00-03,MO,MOBOT,"101191330",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,B. Wallnöfer (W),A.A. Oliveira,Oliveira 3672,"2000","4","23",South America,Brazil,São Paulo,São Sebastião,"Município de São Sebastião, praia da Baleia, R. Olavo Pazzanesi, 100 m da antiga Rio-Santos, remanescente margeando loteamentos,",-45.6650833,-23.7743611,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.0333333,-23.8,"48",2020-04-27 16:20:00-03,MO,MOBOT,"101191332",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,B. Wallnöfer (W),Lucia Rossi,Rossi 2022,"1998","11","17",South America,Brazil,São Paulo,Bertioga,"Município de Bertioga, São Lourenço, rod. SP-55, km 211,5, Fazenda da Família Pinto,",-46.0333333,-23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6166667,-24.5666667,"49",2020-04-27 16:27:00-03,MO,MOBOT,"101191333",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,B. Wallnöfer (W),E.L.M. Catharino,Catharino 824,"1986","6","13",South America,Brazil,São Paulo,Iguape,"Município de Iguape, Peropava, Fazenda Boa Vista,",-47.6166667,-24.5666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8769445,-24.6083333,"50",2020-04-27 16:32:00-03,MO,MOBOT,"101191334",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,B. Wallnöfer (W),N.M. Ivanauskas,Ivanauskas 908f,"1995","11","23",South America,Brazil,São Paulo,Pariquera-Açu,"Município de Pariquera-Açu, Estação Experimental do Instituto Agronômico,",-47.8769445,-24.6083333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8769445,-24.6758334,"51",2020-04-27 16:37:00-03,MO,MOBOT,"101191335",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,B. Wallnöfer (W),N.M. Ivanauskas,Ivanauskas 1102,"1995","11","22",South America,Brazil,São Paulo,Pariquera-Açu,"Município de Pariquera-Açu, Estação Experimental do Instituto Agronômico, propriedade de Antonio Povinski,",-47.8769445,-24.6758334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"60",2020-06-15 15:30:15-03,UNESP-RC,HRCB,"8742",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, M.F.","Ribeiro, J.E.L.S.","295","1988","06","03",NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"Árvore, 8m de altura. Frutos imaturos verde-claros e quando maduros verde oliva escuro com sépalas verdes. Polpa adocicada e amarelo-escura. Semente castanha",NA,NA,NA,NA,"2007",NA,NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.85,-23.35,"69",2019-11-13 11:19:14-03,USP,SPF,"223077",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Santos, MF","838","2012","03","05",NA,Brasil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleo Picinguaba.",-44.85,-23.35,"33","33",NA,NA,SPF00223077,NA,"-44.85","-23.35","2012",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"71",2019-11-13 11:19:14-03,USP,SPF,"144051",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Rossi, L","2022","1998","11","17",NA,Brasil,São Paulo,Bertioga,NA,-46.138599395752,-23.8544006347656,NA,NA,NA,NA,SPF00144051,NA,NA,NA,"2007",NA,NA,"37616",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"72",2019-11-13 11:19:14-03,USP,SPF,"144052",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Martins, SE","584","1999","11","11",NA,Brasil,São Paulo,Bertioga,NA,-46.138599395752,-23.8544006347656,NA,NA,NA,NA,SPF00144052,NA,NA,NA,"2007",NA,NA,"37616",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"73",2019-11-13 11:19:14-03,USP,SPF,"144053",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Sampaio, PSP","488","2000","06","01",NA,Brasil,São Paulo,Bertioga,NA,-46.138599395752,-23.8544006347656,NA,NA,NA,NA,SPF00144053,NA,NA,NA,"2007",NA,NA,"37616",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"74",2019-11-13 11:19:13-03,USP,SPF,"112903",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Toniato, MTZ","29268","1993","11","09",NA,Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,SPF00112903,NA,NA,NA,"2007",NA,NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"75",2019-11-13 11:19:13-03,USP,SPF,"127799",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Garcia, FCP","246","1988","12","03",NA,Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,SPF00127799,NA,NA,NA,"2007",NA,NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"76",2019-11-13 11:19:14-03,USP,SPF,"75927",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Garcia, FCP","246","1988","12","03",NA,Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,SPF00075927,NA,NA,NA,"2007",NA,NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"77",2019-12-17 11:19:33-03,USP,SPF,"69737",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Gomes Jr, JC","2659","1965","03","30",NA,Brasil,São Paulo,Ubatuba,Ilha Vitória.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,SPF00069737,NA,NA,NA,"2007",NA,NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"78",2019-12-17 11:19:33-03,USP,SPF,"81865",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Gomes Jr, JC","2659","1965","03","30",NA,Brasil,São Paulo,Ubatuba,Ilha Vitória.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,SPF00081865,NA,NA,NA,"2007",NA,NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"79",2019-11-13 11:19:14-03,USP,SPF,"75923",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Furlan, A","536","1988","11","04",NA,Brasil,São Paulo,Ubatuba,Picinguaba.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,SPF00075923,NA,NA,NA,"2010","12",NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"80",2019-11-13 11:19:14-03,USP,SPF,"75924",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Furlan, A","1106","1989","12","10",NA,Brasil,São Paulo,Ubatuba,Picinguaba.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,SPF00075924,NA,NA,NA,"2010","12",NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"81",2019-11-13 11:19:14-03,USP,SPF,"75922",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Furlan, A","908","1989","11","11",NA,Brasil,São Paulo,Ubatuba,Picinguaba.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,SPF00075922,NA,NA,NA,"2010","12",NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"82",2019-11-13 11:19:14-03,USP,SPF,"75926",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Furlan, A","640","1988","11","07",NA,Brasil,São Paulo,Ubatuba,Picinguaba.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,SPF00075926,NA,NA,NA,"2010","12",NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"83",2019-11-13 11:19:13-03,USP,SPF,"127801",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Furlan, A","640","1988","11","07",NA,Brasil,São Paulo,Ubatuba,Picinguaba.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,SPF00127801,NA,NA,NA,"2010","12",NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"84",2019-11-13 11:19:14-03,USP,SPF,"127802",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Furlan, A","908","1989","11","11",NA,Brasil,São Paulo,Ubatuba,Picinguaba.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,SPF00127802,NA,NA,NA,"2010","12",NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"85",2019-11-13 11:19:14-03,USP,SPF,"75928",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Furlan, A","419","1988","04","09",NA,Brasil,São Paulo,Ubatuba,Picinguaba.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,SPF00075928,NA,NA,NA,"2010","12",NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"86",2019-11-13 11:19:14-03,USP,SPF,"75925",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Furlan, A","602","1988","11","06",NA,Brasil,São Paulo,Ubatuba,Picinguaba.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,SPF00075925,NA,NA,NA,"2010","12",NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"87",2019-11-13 11:19:13-03,USP,SPF,"127800",PreservedSpecimen,Plantae,NA,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,"Santos, MF","Furlan, A","419","1988","04","09",NA,Brasil,São Paulo,Ubatuba,Picinguaba.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,SPF00127800,NA,NA,NA,"2010","12",NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.675833,"90",2019-10-07 09:12:37-03,UEFS,HUEFS,"41625",PreservedSpecimen,Plantae,Angiospermae,Ericales,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,NA,"Ivanauskas, N.M.","1102","1995","11","22",NA,Brasil,São Paulo,Pariquera-Açu,Propriedade de Antônio Povinski.,-47.876944,-24.675833,NA,NA,NA,Floresta atlântica.,HUEFS0041625,HUEFS0041625,47W52'37'',24S40'33'',NA,NA,NA,NA,NA,NA,NA,Asteranae,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"97",2019-11-13 16:04:40-03,UNISANTA,HUSC,"1400",PreservedSpecimen,Plantae,Magnoliophyta,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,NA,"Martins, S.E.; Rotundo, M.; Pin, D.J.","288","1998","10","13",NA,Brasil,São Paulo,Bertioga,Fazenda da Família Pinto,-46.138599395752,-23.8544006347656,NA,NA,NA,"Árvore, 5m de alt., botões florais esverdeados",NA,NA,NA,NA,NA,NA,NA,"37616",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"98",2019-11-13 16:04:40-03,UNISANTA,HUSC,"1462",PreservedSpecimen,Plantae,Magnoliophyta,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,NA,"Rossi, L.; Magenta, M.A.G.","2022","1998","11","17",NA,Brasil,São Paulo,Bertioga,Fazenda da Família Pinto,-46.138599395752,-23.8544006347656,NA,NA,NA,"Arvoreta, 5m de alt., flores creme-esverdeadas",NA,NA,NA,NA,NA,NA,NA,"37616",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"99",2019-11-13 16:04:40-03,UNISANTA,HUSC,"2236",PreservedSpecimen,Plantae,Magnoliophyta,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,NA,"Martins, S.E.; Sampaio, P.S.P.","584","1999","11","11",NA,Brasil,São Paulo,Bertioga,"São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto",-46.138599395752,-23.8544006347656,NA,NA,NA,"Árvore com 6m de alt., flores creme esverdeadas",NA,NA,NA,NA,NA,NA,NA,"37616",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"100",2019-11-13 16:04:40-03,UNISANTA,HUSC,"2772",PreservedSpecimen,Plantae,Magnoliophyta,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,NA,"Sampaio, P.S.P.; Martins, S.E.","488","2000","06","01",NA,Brasil,São Paulo,Bertioga,"São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto",-46.138599395752,-23.8544006347656,NA,NA,NA,"Árvore, 5m de alt., frutos negros maduros",NA,NA,NA,NA,NA,NA,NA,"37616",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"101",2019-11-13 16:04:40-03,UNISANTA,HUSC,"2425",PreservedSpecimen,Plantae,Magnoliophyta,NA,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart. ex Miq.,NA,"Sampaio, P.S.P.; Martins, S.E.","446","2000","02","24",NA,Brasil,São Paulo,Bertioga,"São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto",-46.138599395752,-23.8544006347656,NA,NA,NA,"Árvore com 7m de alt., frutos verdes imaturos",NA,NA,NA,NA,NA,NA,NA,"37616",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.627778,-24.576667,"104",2020-11-12 16:59:03-03,UEL,FUEL,"9128",PreservedSpecimen,Plantae,Tracheophyta,Ericales,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart.,"Jaramillo, CBJ","Catharino, ELM","824","1986","06","13",NA,Brasil,São Paulo,Iguape,Fazenda Boa Vista,-47.627778,-24.576667,NA,NA,NA,NA,NA,NA,"-47.627778","-24.576667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"105",2020-11-12 16:59:03-03,UEL,FUEL,"28560",PreservedSpecimen,Plantae,Tracheophyta,Ericales,Ebenaceae,Diospyros,brasiliensis,Diospyros brasiliensis,Mart.,"Ivanauskas, NM","Ivanauskas, NM","1102","1995","11","22",NA,Brasil,São Paulo,Pariquera-Açu,Propriedade de Antònio Povinski,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
