X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,typeStatus,identifiedBy,county,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,maximumElevationInMeters,fieldNumber,class,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.3400001525879,-24.1100006103516,"7",2020-11-04 11:02:12-03,ESALQ,ESA,"25566",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Stevia,alternifolia,Stevia alternifolia,Hieron.,"Souza, V.C. et al.","8648.0","1995","05","28",NA,Brasil,São Paulo,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,ESA025566,NA,NA,"Nakajima, J.N.",Itararé,"27729",auto,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"14",2021-03-01 16:25:19-03,UNICAMP,UEC,"76306",S,Plantae,Magnoliopsida,NA,Asteraceae,Stevia,alternifolia,Stevia alternifolia,Hieron.,"Souza, VC; Miyagi, PH; Souza, JP; Scalon, VR","8648","1995","05","28",NA,Brazil,São Paulo,"Estrada Itararé - Itapeva, próximo à ponte do Rio Verde.",-49.3400001525879,-24.1100006103516,NA,NA,"Erva, até 60 cm alt.; flores alvas.; Campo. Cerrado com banhado adjacente.",UEC130394,UEC130394,NA,"Nakajima, JN",Itararé,"27729",auto,"1997","03",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"56",2019-05-06 11:54:06-03,UFU,HUFU,"71153",S,Plantae,NA,NA,Asteraceae,Stevia,alternifolia,Stevia alternifolia,Hieron.,"Souza, V.C.; Miyagi, P.H.; Souza, J.P. & Scalon, V.R.","8648","1995","05","28",NA,Brasil,São Paulo,"Estrada Itararé-Itapeva, Itapeva, próximo à ponte do Rio Verde",-49.3400001525879,-24.1100006103516,NA,NA,"Erva, até 60 cm alt. flores alvas.; Cerrado, com banhado adjacente.",HUFU00072421,HUFU00072421,NA,"Nakajima, J.N.",Itararé,"27729",auto,"2000","10",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"70",2019-11-21 10:01:23-03,IBt,SP,"287765",S,Plantae,NA,NA,Asteraceae,Stevia,alternifolia,Stevia alternifolia,Hieron.,"Miyagi, PH; et al.","283","1995","02","11",NA,Brasil,São Paulo,NA,-48.8699989318848,-23.9799995422363,NA,NA,NA,NA,NA,NA,"Nakajima, JN",Itapeva,"42926",auto,"1999","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
