X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,preparationType,infraspecificEpithet,coordinatePrecision,geoFlag,fieldNumber,class,individualCount,typeStatus,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.9599990844727,-23.0699996948242,"56",2020-06-15 15:29:46-03,UNESP-RC,HRCB,"27090",PreservedSpecimen,Plantae,Cactaceae,Rhipsalis,clavata,Rhipsalis clavata,F.A.C.Weber,"Taylor, N. P. & Zappi, D.C.","2004","08","10","Bertoncini, A.P.","743","1996","12","12",Brasil,São Paulo,Cunha,Parque Estadual da Serra do Mar,-44.9599990844727,-23.0699996948242,W,S,NA,NA,Frutos crassos esverdeados,NA,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"57",2020-06-17 15:24:58-03,UNESP-RC,HRCB,"9514",PreservedSpecimen,Plantae,Cactaceae,Rhipsalis,clavata,Rhipsalis clavata,F.A.C. Weber,M. A. Freitas,NA,NA,NA,"Cunha, N. M. L.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"58",2017-11-24 14:10:20-02,UFLA,ESAL,"2319",S,Plantae,Cactaceae,Rhipsalis,clavata,Rhipsalis clavata,F.A.C.Weber,Maria de Fátima Freitas,NA,NA,NA,Marcos Grande,"03",NA,NA,NA,Brasil,São Paulo,Campinas,Rua Anuar M. B.,-47.060001373291,-22.8999996185303,NA,NA,"6","6","erva; 1.0; branca; baciforme de cor branca ou rósea",NA,NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"77",2019-11-13 11:17:22-03,USP,SPF,"95883",PreservedSpecimen,Plantae,Cactaceae,Rhipsalis,clavata,Rhipsalis clavata,F.A.C.Weber,"Taylor, NP","1997","03",NA,"Shirasuna, RT","81","1994","09","29",Brasil,São Paulo,Bananal,Serra da Bocaina,-44.3199996948242,-22.6800003051758,NA,NA,NA,NA,NA,SPF00095883,NA,NA,NA,NA,NA,NA,"26795",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"78",2019-11-13 11:17:22-03,USP,SPF,"101166",PreservedSpecimen,Plantae,Cactaceae,Rhipsalis,clavata,Rhipsalis clavata,F.A.C.Weber,"Calvente, AM","2004","02",NA,"Sugiyama, M","1349","1995","05","09",Brasil,São Paulo,Bananal,Serra da Bocaina,-44.3199996948242,-22.6800003051758,NA,NA,NA,NA,NA,SPF00101166,NA,NA,NA,NA,NA,NA,"26795",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"79",2019-11-13 11:17:22-03,USP,SPF,"122003",PreservedSpecimen,Plantae,Cactaceae,Rhipsalis,clavata,Rhipsalis clavata,F.A.C.Weber,"Zappi, DC","2001","12",NA,"Bertoncini, AP","734","1996","12","12",Brasil,São Paulo,Cunha,Parque Estadual da Serra do Mar,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,SPF00122003,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"80",2019-11-13 11:17:22-03,USP,SPF,"122002",PreservedSpecimen,Plantae,Cactaceae,Rhipsalis,clavata,Rhipsalis clavata,F.A.C.Weber,"Zappi, DC","2001","12",NA,"Bertoncini, AP","708","1996","12","11",Brasil,São Paulo,Cunha,Parque Estadual da Serra do Mar,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,SPF00122002,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"81",2019-11-13 11:17:22-03,USP,SPF,"72104",PreservedSpecimen,Plantae,Cactaceae,Rhipsalis,clavata,Rhipsalis clavata,F.A.C.Weber,Anônimo,NA,NA,NA,"Zappi, DC","86","1989","02","09",Brasil,São Paulo,Ilhabela,São Sebastião.,-45.3499984741211,-23.7700004577637,NA,NA,NA,NA,NA,SPF00072104,NA,NA,NA,NA,NA,NA,"23719",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"84",2020-07-02 08:39:46-03,IBt,SP,"278228",S,Plantae,Cactaceae,Rhipsalis,clavata,Rhipsalis clavata,F.A.C.Weber,NA,NA,NA,NA,"Sugiyama, M","1349","1995","05","09",Brasil,São Paulo,Bananal,Serra da Bocaina,-44.3199996948242,-22.6800003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26795",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"85",2020-07-02 08:39:46-03,IBt,SP,"278235",S,Plantae,Cactaceae,Rhipsalis,clavata,Rhipsalis clavata,F.A.C.Weber,NA,NA,NA,NA,"Shirasuna, RT","81","1994","09","29",Brasil,São Paulo,Bananal,Serra da Bocaina,-44.3199996948242,-22.6800003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26795",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"86",2020-08-27 12:19:16-03,IBt,SP,"310622",S,Plantae,Cactaceae,Rhipsalis,clavata,Rhipsalis clavata,F.A.C.Weber,NA,NA,NA,NA,"Bertoncini, AP","708","1996","12","11",Brasil,São Paulo,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"87",2020-08-27 12:19:16-03,IBt,SP,"310624",S,Plantae,Cactaceae,Rhipsalis,clavata,Rhipsalis clavata,F.A.C.Weber,NA,NA,NA,NA,"Bertoncini, AP","734","1996","12","12",Brasil,São Paulo,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"88",2020-08-27 12:19:16-03,IBt,SP,"303901",S,Plantae,Cactaceae,Rhipsalis,clavata,Rhipsalis clavata,F.A.C.Weber,NA,NA,NA,NA,"Leitão Filho, HF","34317","1996","02","03",Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
