X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,recordNumber,continentOcean,locality,preparationType,coordinatePrecision,geoFlag,typeStatus,class,relatedCatalogItem,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9199981689453,-24.3799991607666,"39",2020-11-04 11:14:08-03,ESALQ,ESA,"51994",PreservedSpecimen,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Lima, R.A.F.","2010","03","02","Lima, R.A.F.",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"400","400",no sub-bosque,ESA051994,ESA051994,Magnoliophyta,NA,"425.0",NA,Parcela permanente - Parque Estadual de Carlos Botelho,NA,"34059",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"40",2020-11-04 11:14:08-03,ESALQ,ESA,"109529",PreservedSpecimen,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,ESA109529,ESA109529,Magnoliophyta,NA,"30119.0",NA,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,"34059",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"41",2020-11-04 11:14:08-03,ESALQ,ESA,"109554",PreservedSpecimen,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,ESA109554,ESA109554,Magnoliophyta,NA,"30120.0",NA,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,"34059",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"64",2020-12-20 21:18:29-03,UFV,VIC,"12057",PreservedSpecimen,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,NA,NA,NA,NA,"Meira, Neto J A; et al.","1987","07","27",Brasil,São Paulo,Atibaia,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,"Àrvore com m, látex leitoso, caulo amarelado, com botôes.",VIC012057,NA,NA,NA,"21237",NA,Fazenda Grota Funda,NA,"21675",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"65",2020-12-20 21:18:29-03,UFV,VIC,"11122",PreservedSpecimen,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,NA,NA,NA,NA,"Silva, A.F.","1987","06","03",Brasil,São Paulo,São José dos Campos,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,"Àrvore de até 10m, latescente abundante, folhas brilhantes na face ventral.",VIC011122,NA,NA,NA,"1558",NA,Flora da Reserva Florestal da Boa Vista,NA,"39297",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.592194,-23.711533,"70",2021-03-01 16:35:49-03,UNICAMP,UEC,"151383",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Leitão Filho, HF","1988",NA,NA,"Torres, RB; Figueiredo, N; Oliveira, AR","1987","08","21",Brazil,São Paulo,Angatuba,-48.592194,-23.711533,"-48.592194","-23.711533",NA,NA,"Árvore 5 m. Beira da mata. Córtex esbranquiçado, liso, lenticelas pequenas, numerosas, conspícuas. Látex branco algo abundante.",NA,NA,Magnoliopsida,NA,"255",NA,Estação Ecológica de Angatuba. Mata Secundária.,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9,-22.866667,"71",2021-03-01 16:35:49-03,UNICAMP,UEC,"173109",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2000","07","06",Brazil,São Paulo,Itatiba,-46.9,-22.866667,"-46.9","-22.866667","808","808","Árvore perenifólia, zoocórica; cortex rugoso, madeira moderamente pesada; altura total: 8m; altura do fuste: 6m; PAP: 32cm. 01-25% da copa infestada por liana. Planta latescente.; Floesta Estacional semidecídual.",UEC016196,UEC016196,Magnoliopsida,NA,"2784",NA,"Mata da Fazenda Malabar (Fragmento P4); área total:12,5ha.",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.675833,"72",2021-03-01 16:35:49-03,UNICAMP,UEC,"128680",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,Romaniuc,"1996","05","23","Ivanauskas, NM","1995","11","08",Brazil,São Paulo,Pariquera-Açu,-47.876944,-24.675833,"-47.876944","-24.675833",NA,NA,"Arvoreta de 4m. Casca cinza, levemente fissurada. Látex branco aquoso",NA,NA,Magnoliopsida,NA,"525",NA,Propriedade de Antônio Povinski,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.916667,-22.833333,"74",2021-03-01 16:35:49-03,UNICAMP,UEC,"169002",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Vieira, LT",NA,NA,NA,"Vieira, LT; Sims","2006","08","15",Brazil,São Paulo,Campinas,-46.916667,-22.833333,"-46.916667","-22.833333","700","700",Arvoreta.,UEC053244,UEC053244,Magnoliopsida,NA,"363",NA,"Souzas, Mata Ribeirão Cachoeira, Floresta Estacional Semidecídua.",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9,-22.9,"75",2021-03-01 16:35:49-03,UNICAMP,UEC,"173101",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2000","06","16",Brazil,São Paulo,Campinas,-46.9,-22.9,"-46.9","-22.9","887","887","Árvore perenifólia, zoocórica; cortex rugoso, madeira moderamente pesada; altura total: 8m; altura do fuste: 7m; PAP: 48cm. Planta latescente.; Floesta Estacional semidecídual.",UEC016187,UEC016187,Magnoliopsida,NA,"2220",NA,"Mata da Fazenda Santa Helena (Frahmento P1); área total: 12,4 ha.",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9,-22.866667,"76",2021-03-01 16:35:49-03,UNICAMP,UEC,"173105",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2000","08","14",Brazil,São Paulo,Campinas,-46.9,-22.866667,"-46.9","-22.866667","885","885","Árvore perenifólia, zoocórica; cortex rugoso, madeira moderamente pesada; altura total: 8m; altura do fuste: 7m; PAP: 45cm. 26-50% da copa infestada por liana. Planta latescente.; Floesta Estacional semidecídual.",UEC016191,UEC016191,Magnoliopsida,NA,"2901",NA,"Mata da Fazenda Capoeira Grande (Fragmento M1); área total: 19,9ha.",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.916667,-22.816667,"77",2021-03-01 16:35:49-03,UNICAMP,UEC,"173108",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2000","01","25",Brazil,São Paulo,Campinas,-46.916667,-22.816667,"-46.916667","-22.816667","653","653","Árvore perenifólia, zoocórica; cortex rugoso, madeira moderamente pesada; altura total: 9m; altura do fuste: 7m; PAP: 37cm. Planta latescente.; Floesta Estacional semidecídual.",UEC016195,UEC016195,Magnoliopsida,NA,"987",NA,"Mata Ribeirão Cachoeira (Área C1); área total: 244;9 ha.",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.999722,-24.067778,"78",2021-03-01 16:35:49-03,UNICAMP,UEC,"189088",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,NA,NA,NA,NA,"Silva, BG","2014","07","03",Brazil,São Paulo,São Miguel Arcanjo,-47.999722,-24.067778,"-47.999722","-24.067778","800","800","Árvore, 2,5 m de altura e 3,2 cm de DAP; Floresta Ombrófila Densa",UEC119427,UEC119427,Magnoliopsida,NA,"155",NA,Parque Estadual Carlos Botelho,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"79",2021-03-01 16:35:49-03,UNICAMP,UEC,"53610",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Santos, A","2011","04","26","Silva, AF","1987","06","03",Brazil,São Paulo,São José dos Campos,-45.9375,-23.075,"-45.9375","-23.075",NA,NA,"Árvore de até 10m, latescente abundante, folhas brilhantes na face ventral.",UEC038183,NA,Magnoliopsida,NA,"1558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"80",2021-03-01 16:35:49-03,UNICAMP,UEC,"54902",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,NA,NA,NA,NA,"Meira Neto, JAA; Leitão Filho, HF; Tamashiro, JY; Bernacci, LC; Grombone-Guaratini, MT","1987","07","27",Brazil,São Paulo,Atibaia,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,"Árvore com 15m, látex leitoso, caule amarelado, com botões.",NA,NA,Magnoliopsida,NA,"21237",NA,Fazenda Grota Funda,NA,"21675",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"81",2021-03-01 16:35:49-03,UNICAMP,UEC,"11432",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,NA,NA,NA,NA,"Matthes, LAF",NA,NA,NA,Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,Coleção Bosque dos Jequitibás n° 122-B,NA,NA,Magnoliopsida,NA,"8347",NA,Bosque dos Jequitibás,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"82",2021-03-01 16:35:49-03,UNICAMP,UEC,"11431",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,NA,NA,NA,NA,"Matthes, LAF",NA,NA,NA,Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,Coleção Bosque dos Jequitibás n° 596-A,NA,NA,Magnoliopsida,NA,"8346",NA,Bosque dos Jequitibás,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"83",2021-03-01 16:35:49-03,UNICAMP,UEC,"11433",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,NA,NA,NA,NA,"Matthes, LAF",NA,NA,NA,Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,Coleção Bosque dos Jequitibás n° 350-B,NA,NA,Magnoliopsida,NA,"8345",NA,Bosque dos Jequitibás,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"84",2021-03-01 16:35:49-03,UNICAMP,UEC,"11435",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Ribeiro, JELS","2002","05",NA,"Tozzi, AMGA; Yamamoto, K","1978","11","19",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Árvore com 3m, latescente, só frutos.",NA,NA,Magnoliopsida,NA,"8804",NA,Bosque São José,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"85",2019-08-20 10:20:39-03,UNICAMP,UEC,"71380",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Santin, DA",NA,NA,NA,"Santin, DA; Bertani, DF; Cielo-Filho, R","1995","03","22",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,"32346",NA,Bosque São José,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"86",2021-03-01 16:35:49-03,UNICAMP,UEC,"115038",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Cielo-Filho, R",NA,NA,NA,"Gaspar, D","2000","02","25",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,"131",NA,"Distrito de Souzas, Mata Ribeirão Cachoeira (Condomínio Colinas do Atibaia)",NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"87",2021-03-01 16:35:49-03,UNICAMP,UEC,"115474",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Cielo-Filho, R",NA,NA,NA,"Gaspar, D; Batista, ER","1999","08","12",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,"104",NA,"Distrito de Souzas, Mata Ribeirão da Cachoeira (Condomínio Colinas do Atibaia)",NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"88",2021-03-01 16:35:49-03,UNICAMP,UEC,NA,S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Cielo-Filho, R",NA,NA,NA,"Cielo-Filho, R; Chiste, FS","1998","09","18",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,Árvore de aproximadamente 12m de altura.,NA,NA,Magnoliopsida,NA,"28",NA,Praça João Lech Junior,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"89",2021-03-01 16:35:49-03,UNICAMP,UEC,NA,S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Cielo-Filho, R",NA,NA,NA,"Cielo-Filho, R; Chiste, FS","1998","09","18",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,Árvore de aproximadamente 12m de altura.,NA,NA,Magnoliopsida,NA,"28",NA,Praça João Lech Junior,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"90",2021-03-01 16:35:49-03,UNICAMP,UEC,"126540",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Cielo-Filho, R",NA,NA,NA,"Cielo-Filho, R; Chiste, FS","1998","09","18",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,Árvore de aproximadamente 12m de altura.,NA,NA,Magnoliopsida,NA,"28",NA,Praça João Lech Junior,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"91",2021-03-01 16:35:49-03,UNICAMP,UEC,"133954",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Urbanetz, C","2004","05",NA,"Urbanetz, C; Lelo; Domingos","2004","04","27",Brazil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,"Árvore, 15m, com látex, conhecida como guapiricica.",NA,NA,Magnoliopsida,NA,"379",NA,"Fazenda Folha Larga, Trilha da Vitória",NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"124",2020-08-31 09:16:55-03,INPA,INPA,"218800",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Wanderley, MGL; Romaniuc Neto, S","1998",NA,NA,"Hoehne, FC","1934","10","18",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,INPA0218800,INPA0218800 INPA0218800_e,Dicotyledon Rosids,Rosales,s.n.,Southern America,Nativa no Jardim Botânico.,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"125",2020-08-31 09:16:55-03,INPA,INPA,"218798",S,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Romaniuc Neto, S","1996","03",NA,"Romaniuc Neto, S","1992","04","11",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,INPA0218798,INPA0218798 INPA0218798_e,Dicotyledon Rosids,Rosales,"1298",Southern America,Parque Estadual das Fontes do Ipiranga.,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.104011,-23.073919,"147",2021-03-15 18:28:53-03,USP,SPF,"200458",PreservedSpecimen,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Freitas, HS","2009",NA,NA,"Freitas, HS","2007","12","18",Brasil,São Paulo,São José do Barreiro,-45.104011,-23.073919,"-45.104011","-23.073919","482","482","Árvore 12 m alt., 49,3 cm de perímetro à altura do peito. Frutos imaturos verdes.; Interior da Mata do Mascote.",SPF00200458,NA,NA,NA,"410",NA,Fazenda Atibaia. Acesso pelo km 258 da Rodovia dos Tropeiros (SP 068).,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.661444,-22.638611,"148",2019-11-13 11:26:23-03,USP,SPF,"200465",PreservedSpecimen,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Freitas, HS","2009",NA,NA,"Freitas, HS","2007","09","10",Brasil,São Paulo,São José do Barreiro,-44.661444,-22.638611,"-44.661444","-22.638611","504","504",NA,SPF00200465,NA,NA,NA,"293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"150",2019-11-13 11:26:23-03,USP,SPF,"83093",PreservedSpecimen,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Berg, CC","1995","12","15","Kuhlmann, M","1950","10","17",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore de 6 a 8 m de alt.,SPF00083093,NA,NA,NA,"3324",NA,Nativa no Jardim Botânico.,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"151",2019-11-13 11:26:23-03,USP,SPF,"83247",PreservedSpecimen,Plantae,Moraceae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,"Berg, CC","1995","11","15","Hoehne, FC","1934","10","18",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00083247,NA,NA,NA,s.n.,NA,Nativa no Jardim Botânico.,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6808,-22.6819,"160",2019-01-25 15:43:02-02,IAC,IAC,"28998",S,Plantae,Moraceae-4.Dorstenieae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,A. Santos,"2011","03","21","L.C. Bernacci; R. Pilati; O. Camargo & P.R.P. Andrade","1994","06","15",Brasil,São Paulo,Monte Alegre do Sul,-46.6808,-22.6819,"-46.6808","-22.6819",NA,NA,NA,NA,NA,NA,NA,"379",NA,"IAC, Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8825,-24.608333,"161",2019-01-25 15:43:02-02,IAC,IAC,"36035",S,Plantae,Moraceae-4.Dorstenieae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,A. Santos,"2011","03","21",R.B. Torres et al.,"1998","03","24",Brasil,São Paulo,Pariquera-Açu,-47.8825,-24.608333,"-47.882500","-24.608333",NA,NA,vegetativo,NA,NA,NA,NA,"464",NA,"IAC, Estação Experimental, área nativa",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.080967,-23.70173,"162",2019-01-25 15:35:27-02,IAC,IAC,"43164",S,Plantae,Moraceae-4.Dorstenieae,Brosimum,glaziovii,Brosimum glaziovii,Taub.,L.C. Bernacci et al.,"2000","09","26","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; G.F. Árbocz; M. Siqueira; E.R. Silveira & E. Furlan","2000","09","26",Brasil,São Paulo,Ibiúna,-47.080967,-23.70173,"-47.080967","-23.70173",NA,NA,NA,NA,NA,NA,NA,"3457",NA,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Takimoto, indivíduo T 1.2",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
