X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,day,coordinatePrecision,geoFlag,minimumElevationInMeters,maximumElevationInMeters,class,identifiedBy,typeStatus,relatedCatalogItem,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.050278,-23.216111,"9",2021-03-01 16:32:49-03,UNICAMP,UEC,"170051",S,Plantae,Magnoliopsida,NA,Lauraceae,Urbanodendron,bahiense,Urbanodendron bahiense,(Meisn.) Rohwer,"Rochelle, ALC",J1030,NA,NA,NA,Brazil,São Paulo,Ubatuba,Fazenda Capricórnio - Bairro Taquaral.,-45.050278,-23.216111,NA,Floresta Ombrófila Densa Submontana.,UEC041822,UEC041822,NA,NA,NA,"450","450",NA,"Baitello, JB",NA,NA,"2008","02","-45.050278","-23.216111",NA,NA,"35",São Paulo,SP,Sudeste
-45.5125,-23.620833,"10",2021-03-01 16:32:49-03,UNICAMP,UEC,"161023",S,Plantae,Magnoliopsida,NA,Lauraceae,Urbanodendron,bahiense,Urbanodendron bahiense,(Meisn.) Rohwer,"Stefani, EJF; Belinello, R; Galvão, JC","127","2010","06",NA,Brazil,São Paulo,Caraguatatuba,"Parque Estadual da Serra do Mar, Mata Altântica, 50-90 msm",-45.5125,-23.620833,NA,Árvore de 10 m.,UEC066961,UEC066961,"01",NA,NA,NA,NA,NA,"Barbosa, TDM",NA,NA,"2010","12","-45.5125","-23.620833",NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"29",2020-11-10 04:40:00-03,MO,MOBOT,"100636807",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Urbanodendron,bahiense,Urbanodendron bahiense,(Meisn.) Rohwer,Pedro L. R. de Moraes,Moraes 3563,"2012","1",South America,Brazil,São Paulo,Ubatuba,Fazenda Capricórnio.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"22","34265",auto,NA,NA,NA,P. Moraes,NA,NA,NA,NA,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"31",2020-06-15 15:31:00-03,UNESP-RC,HRCB,"59876",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Urbanodendron,bahiense,Urbanodendron bahiense,(Meisn.) Rohwer,"Moraes, P.L.R. de","3563","2013","01",NA,Brasil,São Paulo,Ubatuba,Fazenda Capricórnio,-45.0699996948242,-23.4300003051758,NA,"Árvore 10 m, flores amarelas",NA,NA,"22","34265",auto,NA,NA,NA,"Moraes, P.",NA,NA,"2013","01",NA,NA,"22",NA,"35",São Paulo,SP,Sudeste
-44.661444,-22.638611,"40",2019-11-13 11:21:20-03,USP,SPF,"200345",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Urbanodendron,bahiense,Urbanodendron bahiense,(Meisn.) Rohwer,"Freitas, HS","56","2008","05",NA,Brasil,São Paulo,São José do Barreiro,Fazenda Atibaia.,-44.661444,-22.638611,NA,NA,SPF00200345,NA,"05",NA,NA,"482","482",NA,"Freitas, HS",NA,NA,"2009",NA,"-44.661444","-22.638611",NA,NA,"35",São Paulo,SP,Sudeste
-44.661444,-22.638611,"41",2019-11-13 11:21:20-03,USP,SPF,"200364",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Urbanodendron,bahiense,Urbanodendron bahiense,(Meisn.) Rohwer,"Freitas, HS","402","2008","03",NA,Brasil,São Paulo,São José do Barreiro,Fazenda Atibaia.,-44.661444,-22.638611,NA,NA,SPF00200364,NA,"06",NA,NA,"482","482",NA,"Freitas, HS",NA,NA,"2009",NA,"-44.661444","-22.638611",NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"63",2021-03-04 15:44:24-03,IF,SPSF,"34603",PreservedSpecimen,Plantae,Magnoliophyta,Laurales,Lauraceae,Urbanodendron,bahiense,Urbanodendron bahiense,(Meisn.) Rohwer,R.Cielo-Filho & N.M.Ivanauskas & D.de Souza,"371","2005","03",América do Sul,Brasil,SP,Iguape,"Parque Estadual da Serra do Mar, Núcleo Pedro de Toledo",-47.5499992370605,-24.7000007629395,NA,"COLETA: XLS: SPSFNovo;&nf;Árvore de 15m. Frutos velhos.; GEOGRAFIA: Trilha do Rio do Ouro&nf;UTM: X=292151 Y=7323419;",NA,NA,"13","55628",auto,NA,NA,Magnoliopsida,J.B.Baitello,NA,NA,"2009","10",NA,NA,"27",NA,"35",São Paulo,SP,Sudeste
