X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,class,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,individualCount,occurrenceRemarks,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,decimalLongitude,decimalLatitude,preparationType,barcode,imagecode,locality,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,fieldNumber,typeStatus,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.4197,-21.99,"2",2021-03-15 16:37:00-03,NY,NYBG,"00568128",PreservedSpecimen,Plantae,Magnoliophyta,NA,Arecales,Arecaceae,Acrocomia,hassleri,Acrocomia hassleri,(Barb.Rodr.) W.J.Hahn,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366561' target='other'> <mi>dwc_moreinfo</mi></a>,E. Lleras,A. J. Henderson,"1618","1991","02","26",South America,Brazil,São Paulo,Pirassununga,-47.4197,-21.99,sheet,NY00568128,NY00568128_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.142,-22.242,"15",2021-03-15 16:37:00-03,NY,NYBG,"00568127",PreservedSpecimen,Plantae,Magnoliophyta,NA,Arecales,Arecaceae,Acrocomia,hassleri,Acrocomia hassleri,(Barb.Rodr.) W.J.Hahn,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366560' target='other'> <mi>dwc_moreinfo</mi></a>,E. Lleras,G. Eiten,"2391","1960","09","22",South America,Brazil,São Paulo,Moji-Guaçu,-47.142,-22.242,sheet,NY00568127,NY00568127_01,"Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 9.7 km NNE of Padua Sales (About 27 km NW of city of Moji-Mirim).In recently plowed bround about 300 m south of fire tower.","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-22.033333,"47",2019-11-21 09:59:27-03,IBt,SP,299160A,S,Plantae,NA,NA,NA,Arecaceae,Acrocomia,hassleri,Acrocomia hassleri,(Barb.Rodr.) Hahn,NA,NA,"Boudet Fernandes, HQ","Aragaki, S; Batalha, M; Fritsch, VA; Villarroel, C","171","1994","10","01",NA,Brasil,São Paulo,Pirassununga,-47.5,-22.033333,NA,SP055698,SP055698,Cerrado de Emas,NA,NA,"1997","-47.5","-22.033333","11","04",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"49",2019-11-21 09:59:27-03,IBt,SP,"151628",S,Plantae,NA,NA,NA,Arecaceae,Acrocomia,hassleri,Acrocomia hassleri,(Barb.Rodr.) Hahn,NA,NA,"Boudet Fernandes, HQ","Menezes, IT; Cavalcante, FS; Wanderley, MGL; Kirizawa, M","4","1976","08","17",NA,Brasil,São Paulo,Pirassununga,-47.4199981689453,-21.9899997711182,NA,SP055697,SP055697,Cerrado de Emas,NA,NA,"1997",NA,NA,"11","04","24621",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
