X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,maximumElevationInMeters,class,yearIdentified,coordinatePrecision,geoFlag,monthIdentified,verbatimLongitude,verbatimLatitude,typeStatus,fieldNumber,dayIdentified,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.4097,-23.71,"5",2021-03-15 16:37:00-03,NY,NYBG,"522415",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Melastomataceae,Miconia,willdenowii,Miconia willdenowii,Klotzsch,NA,D. Lemos,"7529","1921","09","12",South America,Brazil,São Paulo,Ribeirao Pires,Alto da Serra,-46.4097,-23.71,NA,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=370797' target='other'> <mi>dwc_moreinfo</mi></a>,NY00522415,NY00522415_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.3,"18",2021-03-01 16:34:46-03,UNICAMP,UEC,"166521",S,Plantae,Magnoliopsida,NA,Melastomataceae,Miconia,willdenowii,Miconia willdenowii,Klotzsch ex Naudin,NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","696","1997","06","29",NA,Brazil,São Paulo,Ubatuba,"Picinguaba. Mata Atlântica de Encosta, Morro do Corisco.",-44.8,-23.3,"1000",NA,"Árvore 570, com 25 m de altura, tronco com fissuras em forma de losangos, frutos de cor verde com pelos pulverulentos brancos.",UEC040232,UEC040232,"1000",NA,NA,NA,NA,NA,"-44.8","-23.3",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.993333,-23.245833,"91",2019-11-13 11:25:43-03,USP,SPF,"122122",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Miconia,willdenowii,Miconia willdenowii,Klotzsch ex Naudin,"Caddah, MK","Franciosi, ERN","19","1996","12","16",NA,Brasil,São Paulo,Cunha,Parque Estadual da Serra do Mar,-44.993333,-23.245833,NA,NA,NA,SPF00122122,NA,NA,NA,"2012",NA,NA,"09","-44.993333","-23.245833",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.993333,-23.245833,"109",2021-03-04 15:45:05-03,IF,SPSF,"21545",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Melastomataceae,Miconia,willdenowii,Miconia willdenowii,Klotzsch ex Naudin,M.K.Caddah,E.R.N.Franciosi & D.F.Bertani & L.F. Yamamoto & L.B.Albuquerque & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & N.M.Ivanauskas & J.P.Souza,"19","1996","12","16",América do Sul,Brasil,SP,Cunha,P.E.Serra do Mar - Núcleo Cunha,-44.993333,-23.245833,NA,NA,"COLETA: Arbusto de 3m de altura.; GEOGRAFIA: Núcleo Cunha.&nf;Floresta Ombrófila Densa Montana. Pastagem com arbustos e árvores isoladas.;",NA,NA,NA,Magnoliopsida,"2014",NA,NA,"02",NA,NA,NA,NA,"12",NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"113",2019-11-21 10:10:22-03,IBt,SP,"7529",S,Plantae,NA,NA,Melastomataceae,Miconia,willdenowii,Miconia willdenowii,Klotzsch ex Naudin,"Goldenberg, R","Lemos, D",s.n.,"1921","09","12",NA,Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,"1998","27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
