X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,recordNumber,continentOcean,preparationType,previousCatalogNumber,occurrenceRemarks,phylum,order,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,individualCount,fieldNumber,typeStatus,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.6399993896484,-22.7199993133545,"99",2020-11-04 10:59:42-03,ESALQ,ESA,"84397",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,NA,"Brejão, G.L. et al.","2003","05","24",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA084397,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"100",2020-11-04 10:59:42-03,ESALQ,ESA,"51956",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,NA,"Lima, R.A.F.",NA,NA,NA,Brasil,São Paulo,Sete Barras,Parcela permanente - Parque Estadual de Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,"400","400",ESA051956,NA,"364.0",NA,NA,NA,no sub-bosque,Magnoliophyta,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.45,-22.14,"139",2015-07-02 14:00:19-03,JBP,HPL,"10205",S,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A. DC.,H. Lorenzi,H. Lorenzi,"1994","09","23",Brasil,SP,Santa Cruz da Conceição,"Coletado nas proximidades do município de Santa Cruz da Conceição; em área de mata de semidecídua.",-47.45,-22.14,NA,NA,NA,NA,NA,NA,"1658",NA,NA,NA,NA,NA,NA,"13805",auto,"1994","09","23",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"197",2020-12-20 21:15:28-03,UFV,VIC,"12621",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A. DC.,"Gomes, S.M.","Bernacci, L.C.; et al.","1987","08","15",Brasil,São Paulo,Atibaia,Fazenda Grota Funda,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,VIC012621,VIC012621,s.n.,NA,NA,NA,"Árvore com 7,0 metros de altura, caule cinza claro liso, flores creme-amareladas perfumados.",NA,NA,"21675",auto,"2001","07","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"198",2020-12-20 21:15:28-03,UFV,VIC,"11549",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A. DC.,"Gomes, S.M.","Tamashiro, J.Y.; Joly, C.A.","1986","10","03",Brasil,São Paulo,Atibaia,Reserva Municipal de Atibaia - Pedra Grande,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,VIC011549,VIC011549,s.n.,NA,NA,NA,"Arvoreto de 5,0 metros de altura. Botões creme-esverdeados. Frutos maduros.",NA,NA,"21675",auto,"2001","07","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"230",2019-01-17 11:25:35-02,PUCRS,MPUC,"12523",S,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A. DC.,A. Furlan,O. Cesar,NA,NA,NA,Brasil,SP,São Paulo,"Clube SESC, Interlagos",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,South America,NA,NA,Habitat: fragmento de Mata Atlântica,NA,Gentianales,"53584",auto,"1998","01","01",Magnoliopsida,NA,"1","53",NA,NA,"35",São Paulo,SP,Sudeste
-46,-23.58333,"383",2008-05-27 22:02:00-03,MO,MOBOT,"422046",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A. DC.,S. Graff '93,A. Custodio Filho|Alwyn H. Gentry,"1987","2","4",Brazil,São Paulo,NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 8",-46,-23.58333,NA,NA,"860.00000000",NA,NA,NA,Custodio Filho 4652,South America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",87-9,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"391",2020-06-22 14:18:08-03,UNESP-IBILCE,SJRP,"29590",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A DC.,NA,"Rezende, A.A.",NA,NA,NA,Brasil,São Paulo,Paulo de Faria,Estação Ecológica,-49.516667,-19.916667,"-49.516667","-19.916667",NA,NA,NA,NA,NA,América do Sul,NA,NA,NA,Tracheophyta,Gentianales,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"392",2020-06-22 14:18:08-03,UNESP-IBILCE,SJRP,"26555",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A DC.,NA,F. Tomasetto,NA,NA,NA,Brasil,São Paulo,Paulo de Faria,Estação Ecológica,-49.516667,-19.916667,"-49.516667","-19.916667",NA,NA,NA,NA,NA,América do Sul,NA,NA,"Árvore 6m, fruto seco cor marrom, interior da mata;",Tracheophyta,Gentianales,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"393",2020-06-22 14:18:08-03,UNESP-IBILCE,SJRP,"10242",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A DC.,NA,Valéria Stranghetti,"1993","08","03",Brasil,São Paulo,Paulo de Faria,Estação Ecológica de Paulo de Faria,-49.516667,-19.916667,"-49.516667","-19.916667",NA,NA,NA,NA,NA,América do Sul,NA,NA,"Árvore, ca. 30m, fruto. Beira da mata, lado esquerdo. (Estação de coleta 3);",Tracheophyta,Gentianales,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.377222,-21.042778,"394",2020-06-22 14:18:08-03,UNESP-IBILCE,SJRP,"25286",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A DC.,NA,J.C. de Souza,NA,NA,NA,Brasil,São Paulo,Potirendaba,trecho da mata ciliar do ribeirão cubatão,-49.377222,-21.042778,"-49.377222","-21.042778",NA,NA,NA,NA,NA,América do Sul,NA,NA,"Árvore, 8 m, inflorescência creme esverdeada. borda da mata.;",Tracheophyta,Gentianales,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"395",2020-06-22 14:18:08-03,UNESP-IBILCE,SJRP,"10243",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A DC.,NA,Valéria Stranghetti,NA,NA,NA,Brasil,São Paulo,Paulo de Faria,Estação Ecológica de Paulo de Faria,-49.516667,-19.916667,"-49.516667","-19.916667",NA,NA,NA,NA,NA,América do Sul,NA,NA,"Árvore, ca. 10m, lactescete, flor creme. Beira da mata lado direito. (Estação de coleta 2);",Tracheophyta,Gentianales,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"427",2020-06-15 15:28:24-03,UNESP-RC,HRCB,"39090",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,"Furlan, A.","Furlan, A.","1998","10","20",Brasil,São Paulo,São Paulo,Clube SESC Interlagos. Região metropolitana de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53",NA,NA,NA,NA,NA,NA,"53584",auto,"1998","11",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"535",2019-11-13 11:14:48-03,USP,SPF,"85448",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,"Marcondes-Ferreira, W","Campanha, AS","1945","05","14",Brasil,São Paulo,Caraguatatuba,NA,-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,SPF00085448,NA,s.n.,NA,NA,NA,NA,NA,NA,"30093",auto,"1996","10",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-21.8500003814697,"575",2019-10-07 09:13:13-03,UEFS,HUEFS,"171061",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,NA,"Bertoni, J.E.A.","1998","07","31",Brasil,São Paulo,Porto Ferreira,Sítio de propriedade particular.,-47.4700012207031,-21.8500003814697,NA,NA,NA,NA,HUEFS0171061,HUEFS0171061,"409",NA,NA,NA,NA,Angiospermae,Gentianales,"13859",auto,NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.810325,-21.168769,"578",2019-12-04 16:39:37-03,FFCLRP,SPFR,"6922",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A. DC.,"Bernacci, L.C.; Kotchetkoff-Henriques, O.","Kotchetkoff-Henriques, O.; Bohlinger, M.","2002","04","10",Brasil,São Paulo,Ribeirão Preto,Reserva 145. Coordenada UTM: 0210118 - 7668060,-47.810325,-21.168769,47o48'37.17W,21o10'07.57S,NA,NA,NA,NA,"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.810325,-21.168769,"579",2019-12-04 16:39:37-03,FFCLRP,SPFR,"6923",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A. DC.,"Bernacci, L.C.; Kotchetkoff-Henriques, O.","Kotchetkoff-Henriques, O.; Furlan, A.","2001","10","30",Brasil,São Paulo,Ribeirão Preto,Reserva 121. Coordenada UTM: 0214575 - 7661712,-47.810325,-21.168769,47o48'37.17W,21o10'07.57S,NA,NA,NA,NA,"76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.31,-23.2217,"647",2020-01-27 18:24:14-03,IAC,IAC,"22947",S,Plantae,Apocynaceae-1.Rauvolfioideae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,H.F. Leitão Filho,H.F. Leitão Filho,"1969","10","10",Brasil,São Paulo,São Luís do Paraitinga,NA,-45.31,-23.2217,"-45.31","-23.2217",NA,NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,"1969","10","10",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8842,-23.1864,"648",2020-02-20 14:36:42-03,IAC,IAC,"29345",S,Plantae,Apocynaceae-1.Rauvolfioideae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,L.C. Bernacci & R.B. Torres,"S.L. Jung-Mendaçolli; E.G. Cardoso & A.M.C. Silva","1994","09","28",Brasil,São Paulo,Jundiaí,"IAC, Estação Experimental",-46.8842,-23.1864,"-46.8842","-23.1864",NA,NA,NA,NA,"658",NA,NA,NA,NA,NA,NA,NA,NA,"1997","08","04",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.747834,-21.123539,"650",2020-01-27 18:24:17-03,IAC,IAC,"52973",S,Plantae,Apocynaceae-1.Rauvolfioideae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,L.C. Bernacci & O. Kotchetkoff-Henriques,O. Kotchetkoff-Henriques & A. Furlan (2),"2001","10","30",Brasil,São Paulo,Ribeirão Preto,reserva 121,-47.747834,-21.123539,"-47.747834","-21.123539",NA,NA,NA,NA,"76",NA,NA,NA,"foram encontradas galhas em algumas folhas, coordenadas do material UTM 0214575-7661712",NA,NA,NA,NA,"2001","10","30",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"651",2020-01-27 18:24:17-03,IAC,IAC,"54859",S,Plantae,Apocynaceae-1.Rauvolfioideae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,L.B. Évora & L.C. Bernacci,L.B. Évora & L.C. Bernacci,"2013","09","04",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra do abacateiro, L13, P28",-47.086761,-22.863721,"-47.086761","-22.863721",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,"2013","09","04",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"652",2020-01-27 18:24:14-03,IAC,IAC,"7534",S,Plantae,Apocynaceae-1.Rauvolfioideae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,M. Koscinski,M. Koscinski,"1934","07","15",Brasil,São Paulo,São Paulo,Horto Florestal,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,"1934","07","15",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.668492,-22.694886,"654",2020-01-27 18:24:14-03,IAC,IAC,"9066",S,Plantae,Apocynaceae-1.Rauvolfioideae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,J.A. Cunha,J.A. Cunha,"1947","10","09",Brasil,São Paulo,Monte Alegre do Sul,"IAC, Estação Experimental, área nativa",-46.668492,-22.694886,"-46.668492","-22.694886",NA,NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,"1947","10","09",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.2700004577637,-22.9300003051758,"715",2021-03-04 15:43:30-03,IF,SPSF,"19313",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,NA,NA,J.Y.Tamashiro,"1994","08","16",Brasil,SP,Joanópolis,estrada Cachoeira dos Pretos/S.F.Xavier,-46.2700004577637,-22.9300003051758,NA,NA,NA,NA,NA,NA,"501",América do Sul,NA,NA,"COLETA: XLS: SPSFAntigo;",Magnoliophyta,Gentianales,"22329",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-20.0300006866455,"716",2021-03-04 15:43:30-03,IF,SPSF,"20209",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,NA,NA,V.Stranghetti,"1993","08","03",Brasil,SP,Paulo de Faria,E.Ecol.Instituto Florestal,-49.3800010681152,-20.0300006866455,NA,NA,NA,NA,NA,NA,"153",América do Sul,NA,NA,"COLETA: XLS: SPSFAntigo;",Magnoliophyta,Gentianales,"29574",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-21.8500003814697,"717",2021-03-04 15:43:30-03,IF,SPSF,"25522",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,NA,J.A. Pastore,J.E.A.Bertoni & E.P.Dickfeldt,"1998","07","31",Brasil,SP,Porto Ferreira,NA,-47.4700012207031,-21.8500003814697,NA,NA,NA,NA,NA,NA,"409",América do Sul,NA,NA,"COLETA: XLS: SPSFAntigo;",Magnoliophyta,Gentianales,"13859",auto,"2004","01","30",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.65972222,-22.40444444,"730",2014-09-23 11:00:53-03,G,G-DC,G00143911,S,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A. DC.,CAT.HERB.PRODR.,"Guillemin, J. B. A.","1839",NA,"00",Brazil,São Paulo,NA,NA,-48.65972222,-22.40444444,"-48.65972222","-22.40444444",NA,NA,G00143911,G00143911,"604",AMERIQUE DU SUD,NA,NA,Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=130318&base=img&lang=en,NA,NA,NA,NA,"2007","01","01",NA,NA,NA,NA,HOLOTYPUS of Aspidosperma parvifolium A. DC.,NA,"35",São Paulo,SP,Sudeste
-46.7599983215332,-22.7000007629395,"753",2019-11-21 09:58:36-03,IBt,SP,"49778",S,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,"Marcondes Ferreira, W","Kuhlmann, M","1943","04","01",Brasil,São Paulo,Amparo,"Monte Alegre, Fazenda Santa Izabel",-46.7599983215332,-22.7000007629395,NA,NA,NA,NA,NA,NA,"523",NA,NA,NA,NA,NA,NA,"18036",auto,"1989","04",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"754",2019-11-21 09:58:36-03,IBt,SP,"48422",S,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,"Marcondes Ferreira, W","Campanha, AS","1945","05","14",Brasil,São Paulo,Caraguatatuba,NA,-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,"30093",auto,"2002","09",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.810001373291,-23.8299999237061,"755",2021-03-03 13:40:37-03,IBt,SP,"441823",S,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,NA,"Simão Bianchini, R","1995","10","26",Brasil,São Paulo,Embu-Guaçu,NA,-46.810001373291,-23.8299999237061,NA,NA,NA,NA,NA,NA,"819",NA,NA,NA,NA,NA,NA,"15311",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"756",2019-11-28 09:18:15-03,IBt,SP,"308982",S,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,"Mantovani, W","Melo, MMRF; Oliveira, CF","1994","09","21",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,"1111",NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.6100006103516,-23.1000003814697,"757",2019-11-21 09:58:36-03,IBt,SP,"23552",S,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,"Marcondes Ferreira, W",s.col.,"1919","07","10",Brasil,São Paulo,Itatinga,NA,-48.6100006103516,-23.1000003814697,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,"28219",auto,"1989","04",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1500015258789,-21.0799999237061,"758",2019-11-21 09:58:36-03,IBt,SP,"296256",S,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,NA,"Kinoshita, LS; Sciamarelli, A","1994","11","10",Brasil,São Paulo,Santo Antônio da Alegria,Bairro do Baú,-47.1500015258789,-21.0799999237061,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,"15769",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"759",2019-11-21 09:58:36-03,IBt,SP,"302118",S,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,"Couto, LA","Chiea, SAC","1996","10","22",Brasil,São Paulo,São Bernardo do Campo,"Parque Caminhos do Mar, Estrada Velha de Santos",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,NA,NA,"840",NA,NA,NA,NA,NA,NA,"31119",auto,"2003",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"760",2019-11-21 09:58:36-03,IBt,SP,"1016",S,Plantae,Apocynaceae,Aspidosperma,parvifolium,Aspidosperma parvifolium,A.DC.,"Marcondes Ferreira, W","Hoehne, FC","1917","12","05",Brasil,São Paulo,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,"53584",auto,"1989","04",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
