X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,coordinatePrecision,geoFlag,monthIdentified,verbatimLongitude,verbatimLatitude,class,individualCount,dayIdentified,fieldNumber,typeStatus,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.847333,-24.802028,"55",2020-12-21 16:11:09-03,MBM,MBM,"384833",PreservedSpecimen,Plantae,NA,NA,Acanthaceae,Stenandrium,mandioccanum,Stenandrium mandioccanum,Nees,"Cordeiro, J.; Larocca, P.","Caxambu, M.G.","4060","2012","04","29",Southern America,Brazil,São Paulo,Pariquera-Açu,Propriedade do Sr. Flávio.,-47.847333,-24.802028,NA,"Erva ca. 0,2m, ciófila, terrestre. Flores com cálice verde e corola amarela.; Floresta Ombrófila Densa Submontana. Relevo suave-ondulado.",MBM384833,MBM384833,"41","41","2013",NA,NA,NA,"-47.847333","-24.802028",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4000015258789,-22.5599994659424,"160",2019-11-13 11:14:05-03,USP,SPF,"15439",PreservedSpecimen,Plantae,NA,NA,Acanthaceae,Stenandrium,mandioccanum,Stenandrium mandioccanum,Nees,"Wasshausen, DC","Hoehne, W",s.n.,"1954","11","01",NA,Brasil,São Paulo,Limeira,NA,-47.4000015258789,-22.5599994659424,NA,NA,SPF00015439,NA,NA,NA,"1987","20999",auto,"01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4000015258789,-22.5599994659424,"187",2019-11-21 09:57:50-03,IBt,SP,"232923",S,Plantae,NA,NA,Acanthaceae,Stenandrium,mandioccanum,Stenandrium mandioccanum,Nees,"Kameyama, C","Kühn, E","27","1951","10","31",NA,Brasil,São Paulo,Limeira,parque Biológico Bueno de Miranda,-47.4000015258789,-22.5599994659424,NA,NA,NA,NA,NA,NA,"1997","20999",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"188",2019-11-21 09:57:50-03,IBt,SP,"218073",S,Plantae,NA,NA,Acanthaceae,Stenandrium,mandioccanum,Stenandrium mandioccanum,Nees,NA,"Catharino, ELM","1110","1987","08","22",NA,Brasil,São Paulo,Piracicaba,"ESALQ-USP, Mata da Pedreira",-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"189",2019-11-21 09:57:50-03,IBt,SP,"237754",S,Plantae,NA,NA,Acanthaceae,Stenandrium,mandioccanum,Stenandrium mandioccanum,Nees,"Kameyama, C","Catharino, ELM","1143","1987","11","27",NA,Brasil,São Paulo,Piracicaba,"Mata da Pedreira, ESALQ/USP",-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,NA,"1988","44778",auto,"03",NA,NA,NA,NA,"16",NA,NA,NA,"35",São Paulo,SP,Sudeste
