X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,minimumElevationInMeters,maximumElevationInMeters,imagecode,dayIdentified,coordinatePrecision,geoFlag,individualCount,preparationType,order,class,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.5425,-22.671944,"51",2021-03-04 15:42:04-03,IF,SPSF,"51366",PreservedSpecimen,Plantae,Magnoliophyta,Orchidaceae,Dryadella,lilliputiana,Dryadella lilliputiana,(Cogn.) Luer,C.N. Fraga,"2016","02",A. Maruyama & L. Cicco,"303","2016","02","23",América do Sul,Brasil,SP,Campos do Jordão,NA,-45.5425,-22.671944,NA,NA,"COLETA: Epífita em forófito de Moquiniastrum sp. com flores de coloração marrom e amarela.; GEOGRAFIA: Campo de altitude;",NA,"1431","1431",NA,"23",NA,NA,NA,NA,Orchidales,Liliopsida,"35",São Paulo,SP,Sudeste
-45.5425,-22.671944,"52",2021-03-04 15:42:04-03,IF,SPSF,"51366",PreservedSpecimen,Plantae,Magnoliophyta,Orchidaceae,Dryadella,lilliputiana,Dryadella lilliputiana,(Cogn.) Luer,C.N. Fraga,"2016","02",A. Maruyama & L. Cicco,"303","2016","02","23",América do Sul,Brasil,SP,Campos do Jordão,NA,-45.5425,-22.671944,NA,NA,"COLETA: Epífita em forófito de Moquiniastrum sp. com flores de coloração marrom e amarela.; GEOGRAFIA: Campo de altitude;",NA,"1431","1431",NA,"23",NA,NA,NA,NA,Orchidales,Liliopsida,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"64",2019-11-21 10:13:06-03,IBt,SP,"401847",S,Plantae,NA,Orchidaceae,Dryadella,liliputiana,Dryadella liliputiana,(Cogn.) Luer,"Barros, F","2007","03","Barros, F",s.n.,NA,NA,NA,NA,Brasil,São Paulo,São José do Barreiro,"Serra da Bocaina, Cultivada na Seção do Orquidário do Instituto de Botânica sob nº 12733, florescendo em 19-XI-2004",-44.5699996948242,-22.6399993896484,NA,NA,NA,NA,NA,NA,NA,"08","30784",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"66",2019-11-21 10:13:06-03,IBt,SP,"401847",S,Plantae,NA,Orchidaceae,Dryadella,liliputiana,Dryadella liliputiana,(Cogn.) Luer,"Barros, F","2007","03","Barros, F",s.n.,NA,NA,NA,NA,Brasil,São Paulo,São José do Barreiro,"Serra da Bocaina, Cultivada na Seção do Orquidário do Instituto de Botânica sob nº 12733, florescendo em 19-XI-2004",-44.5699996948242,-22.6399993896484,NA,NA,NA,NA,NA,NA,NA,"08","30784",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
