X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,dayIdentified,coordinatePrecision,geoFlag,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.622222,-22.751111,"1",2021-03-15 16:37:00-03,NY,NYBG,"02703780",PreservedSpecimen,Plantae,Magnoliophyta,Malvales,Malvaceae,Abutilon,latipetalum,Abutilon latipetalum,G.L.Esteves & Krapov.,M. G. Bovini,"3999","2014","06","04",South America,Brazil,São Paulo,São José do Barreiro,"Parque Nacional da Serra da Bocaina, estrada da trilha do ouro. 1470m.",-44.622222,-22.751111,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2988747' target='other'> <mi>dwc_moreinfo</mi></a>,NY02703780,NY02703780_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"4",2021-03-01 16:33:32-03,UNICAMP,UEC,"64912",S,Plantae,Magnoliopsida,NA,Malvaceae,Abutilon,latipetalum,Abutilon latipetalum,G.L.Esteves & Krapov.,"Buzato, S","31746","1993","09","13",NA,Brazil,São Paulo,Campos do Jordão,Estrada de rodagem Taubaté.,-45.5900001525879,-22.7299995422363,NA,Arvore ca. 10 m de alt. Flores purpuras.,UEC118709,UEC118709,"Takeuchi, C","2013","09",NA,NA,NA,NA,NA,"21048",auto,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"5",2021-03-01 16:33:32-03,UNICAMP,UEC,"64909",S,Plantae,Magnoliopsida,NA,Malvaceae,Abutilon,latipetalum,Abutilon latipetalum,G.L.Esteves & Krapov.,"Buzato, S","31745","1993","09","13",NA,Brazil,São Paulo,Campos do Jordão,Estrada de rodagem Taubaté -Campos do Jordão.,-45.5900001525879,-22.7299995422363,NA,"Árvore ca. 10m de alt. , flores púrpuras.",UEC118667,UEC118667,"Takeuchi, C","2013","09",NA,NA,NA,NA,NA,"21048",auto,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"6",2021-03-01 16:33:32-03,UNICAMP,UEC,"86423",S,Plantae,Magnoliopsida,NA,Malvaceae,Abutilon,latipetalum,Abutilon latipetalum,G.L.Esteves & Krapov.,"Buzato, S","33724","1995","05","30",NA,Brazil,São Paulo,Campos do Jordão,Estrada Taubaté.,-45.5900001525879,-22.7299995422363,NA,"Árvore ca. 10 m de alt, flores roxas.",UEC118681,UEC118681,"Takeuchi, C","2013","09",NA,NA,NA,NA,NA,"21048",auto,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"7",2021-03-01 16:33:32-03,UNICAMP,UEC,"65684",S,Plantae,Magnoliopsida,NA,Malvaceae,Abutilon,latipetalum,Abutilon latipetalum,G.L.Esteves & Krapov.,"Sazima, M","31790","1994","08","04",NA,Brazil,São Paulo,São Paulo,Estrada de rodagemTaubaté.,-46.6300010681152,-23.5400009155273,NA,Flores branca a púrpura. Arbórea.,UEC118710,UEC118710,"Takeuchi, C","2013","09",NA,NA,NA,NA,NA,"53584",auto,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"10",2019-11-13 11:24:45-03,USP,SPF,"99669",PreservedSpecimen,Plantae,NA,NA,Malvaceae,Callianthe,latipetala,Callianthe latipetala,(G.L.Esteves & Krapov.) Donnell,"Rossi, L","1563","1994","07","16",NA,Brasil,São Paulo,São José do Barreiro,Parque Nacional da Bocaina. Estrada da Fazenda Floresta em direção a Posses.,-44.5699996948242,-22.6399993896484,NA,NA,SPF00099669,NA,"Takeuchi, C","2014","07",NA,NA,NA,NA,NA,"30784",auto,NA,"35",São Paulo,SP,Sudeste
-46.206833,-23.498472,"11",2014-04-04 18:27:45-03,PNFM,IRAI,"8147",Carpo,Plantae,Magnoliophyta,NA,Malvaceae,Abutilon,latipetalum,Abutilon latipetalum,G.L.Esteves & Krapov.,"Villagra, B.L.P.","415","2012","09","10",NA,Brasil,São Paulo,Mogi das Cruzes,"Empresa EMBU, Pedreira",-46.206833,-23.498472,NA,"Árvore, 15 m, frutos castanhos, flor rosa. Carpoteca",IRAI00008147,NA,"Villagra, B.L.P.","2012","01","-46.206833","-23.498472","888","888","01",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.1199989318848,-22.7299995422363,"15",2019-11-01 15:03:22-03,UnB,UB,"185872",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Malvaceae,Abutilon,latipetalum,Abutilon latipetalum,G.L. Esteves & Krapov.,"Kuhlmann, M","2378","1950","06","03",Southern America,Brasil,São Paulo,Lorena,Piquete. Rodovia para Itajubá - Mad. 114.,-45.1199989318848,-22.7299995422363,NA,NA,NA,NA,"Takeuchi, C","2012","03",NA,NA,NA,NA,"26","27246",auto,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"16",2019-11-21 10:09:22-03,IBt,SP,"345993",S,Plantae,NA,NA,Malvaceae,Abutilon,latipetalum,Abutilon latipetalum,G.L.Esteves & Krapov.,"Esteves, GL; Pastore, JA","2758","2000","05","09",NA,Brasil,São Paulo,Pindamonhangaba,"Na direção de Campos do Jordão, ao lado do viaduto Gavião do Gonzaga",-45.4599990844727,-22.9200000762939,NA,NA,SP003257,SP003257,"Takeuchi, C",NA,NA,NA,NA,NA,NA,NA,"24176",auto,Holotype,"35",São Paulo,SP,Sudeste
-45.1199989318848,-22.7299995422363,"17",2020-07-23 10:20:57-03,IBt,SP,"66074",S,Plantae,NA,NA,Malvaceae,Callianthe,latipetala,Callianthe latipetala,(G.L.Esteves & Krapov.) Donnell,"Kuhlmann, M","2378","1950","06","03",NA,Brasil,São Paulo,Lorena,Piquete,-45.1199989318848,-22.7299995422363,NA,NA,NA,NA,"Mamede, MCH","2019","06",NA,NA,NA,NA,NA,"27246",auto,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"18",2020-07-23 10:20:57-03,IBt,SP,"426874",S,Plantae,NA,NA,Malvaceae,Callianthe,latipetala,Callianthe latipetala,(G.L.Esteves & Krapov.) Donnell,"Takeuchi, C; Esteves, GL","64","2009","07","22",NA,Brasil,São Paulo,Pindamonhangaba,"Rodovia Rodrigues Pinheiro, logo após o viaduto Gavião Gonzaga",-45.4599990844727,-22.9200000762939,NA,NA,NA,NA,"Mamede, MCH","2019","06",NA,NA,NA,NA,NA,"24176",auto,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"19",2020-07-23 10:20:57-03,IBt,SP,"426872",S,Plantae,NA,NA,Malvaceae,Callianthe,latipetala,Callianthe latipetala,(G.L.Esteves & Krapov.) Donnell,"Takeuchi, C; Esteves, GL","62","2009","07","22",NA,Brasil,São Paulo,Pindamonhangaba,Rodovia Rodrigues Pinheiros a 12 Km de Campos do Jordão,-45.4599990844727,-22.9200000762939,NA,NA,NA,NA,"Mamede, MCH","2019","06",NA,NA,"1100","1100",NA,"24176",auto,NA,"35",São Paulo,SP,Sudeste
-45.6599998474121,-22.8199996948242,"20",2020-07-23 10:20:57-03,IBt,SP,"427082",S,Plantae,NA,NA,Malvaceae,Callianthe,latipetala,Callianthe latipetala,(G.L.Esteves & Krapov.) Donnell,"Takeuchi, C; Takeuchi, T","72","2010","05","27",NA,Brasil,São Paulo,Santo Antonio do Pinhal,Rodovia Rodrigues Pinheiro Km 39,-45.6599998474121,-22.8199996948242,NA,NA,NA,NA,"Mamede, MCH","2019","06",NA,NA,"1100","1100",NA,"10885",auto,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"21",2020-07-23 10:20:57-03,IBt,SP,"286029",S,Plantae,NA,NA,Malvaceae,Callianthe,latipetala,Callianthe latipetala,(G.L.Esteves & Krapov.) Donnell,"Rossi, L; Catharino, ELM","1563","1994","07","16",NA,Brasil,São Paulo,São José do Barreiro,"Parque Nacional da Bocaina, Estrada da Fazenda Floresta em direção a Posses",-44.5699996948242,-22.6399993896484,NA,NA,NA,NA,"Mamede, MCH","2019","06",NA,NA,NA,NA,NA,"30784",auto,NA,"35",São Paulo,SP,Sudeste
