X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,minimumElevationInMeters,maximumElevationInMeters,imagecode,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,relationshipType,eventTime,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9900016784668,-23.8700008392334,"155",2020-11-04 11:14:49-03,ESALQ,ESA,"16377",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,antonia,Myrcia antonia,(O. Berg) Mazine,"Lima, R.A.F.","2016",NA,NA,"Moraes, P.L.R.","1024.0","1994","08","06",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,ESA016377,NA,NA,ESA016377,NA,NA,NA,Magnoliophyta,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"156",2020-11-04 11:14:49-03,ESALQ,ESA,"7178",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,antonia,Myrcia antonia,(O. Berg) Mazine,"Lima, R.A.F.","2016",NA,NA,"Moraes, P.L.R.","670.0","1992","02","21",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,ESA007178,NA,NA,ESA007178,NA,NA,NA,Magnoliophyta,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"157",2020-11-04 11:14:50-03,ESALQ,ESA,"102155",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,grandiflora,Myrcia grandiflora,NA,"Aguiar, O.T.",NA,NA,NA,"Ivanauskas, N.M.","5018.0","2004","01","14",Brasil,São Paulo,Sete Barras,NA,-47.9199981689453,-24.3799991607666,NA,NA,NA,ESA102155,NA,NA,ESA102155,NA,NA,NA,Magnoliophyta,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"158",2020-11-04 11:14:50-03,ESALQ,ESA,"109371",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,grandiflora,Myrcia grandiflora,NA,NA,NA,NA,NA,"Sampaio, D.","179.0",NA,NA,NA,Brasil,São Paulo,Cananéia,NA,-47.9199981689453,-25.0100002288818,NA,NA,NA,ESA109371,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8,-24.07,"159",2020-11-04 11:14:56-03,ESALQ,ESA,"128480",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,"Ivanauskas, N.M. & Souza, V.C.","2013","03","26","Polisel, R.T.","1060.0","2013","03","26",Brasil,São Paulo,Tapiraí,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",-47.8,-24.07,"-47.8","-24.07","Planta jovem de 1,7 m de altura.",ESA128480,"516","516",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"160",2020-11-04 11:14:56-03,ESALQ,ESA,"53332",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,NA,NA,NA,NA,"Lucas, E.J. et al.","332.0","2006","11","16",Brasil,São Paulo,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,NA,ESA053332,NA,NA,ESA053332,NA,NA,NA,Magnoliophyta,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"161",2020-11-04 11:14:56-03,ESALQ,ESA,"7168",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Mazine, F.F.",NA,NA,NA,"Moraes, P.L.R.","659.0","1992","02","20",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,ESA007168,NA,NA,ESA007168,NA,NA,NA,Magnoliophyta,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"162",2020-11-04 11:14:56-03,ESALQ,ESA,"75103",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Souza, V.C.",NA,NA,NA,"Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","198.0","2001","04","17",Brasil,São Paulo,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos. 24o02'28,4S; 46o49'27,9W. 30-180msm.",-46.7799987792969,-24.1800003051758,NA,NA,"Árvore, ca. 6m alt. Frutos imaturos verdes.",ESA075103,NA,NA,ESA075103,NA,NA,NA,Magnoliophyta,NA,NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"164",2020-11-04 11:14:50-03,ESALQ,ESA,"19307",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cf. pubipetala,Myrcia cf. pubipetala,Miq.,"Lima, D.F.","2016",NA,NA,"Souza, J.P. et al.","120.0","1995","02","16",Brasil,São Paulo,Tapiraí,NA,-47.5,-23.9599990844727,NA,NA,NA,ESA019307,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,"41034",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"165",2020-11-04 11:14:50-03,ESALQ,ESA,"15396",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cf. pubipetala,Myrcia cf. pubipetala,Miq.,"Lima, D.F.","2016",NA,NA,"Souza, V.C. et al.","5946.0","1994","04","23",Brasil,São Paulo,Iporanga,NA,-48.5900001525879,-24.5799999237061,NA,NA,NA,ESA015396,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,"38740",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"172",2020-11-04 11:14:56-03,ESALQ,ESA,"111303",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,"Caliari, C.P.","2011","03","31","Penalva, L.",NA,"2008","09","21",Brasil,São Paulo,Cananéia,NA,-47.9199981689453,-25.0100002288818,NA,NA,NA,ESA111303,NA,NA,ESA111303,NA,NA,NA,Magnoliophyta,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"173",2020-11-04 11:14:56-03,ESALQ,ESA,"93377",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Lima, D.F.","1905","07","08","Destefani, A.C.C. et al.","162.0","2005","03","28",Brasil,São Paulo,Eldorado,NA,-48.0999984741211,-24.5200004577637,NA,NA,NA,ESA093377,NA,NA,ESA093377,NA,NA,NA,Magnoliophyta,NA,NA,"38804",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"174",2020-11-04 11:14:56-03,ESALQ,ESA,"4747",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Kawasaki, M.L.",NA,NA,NA,"Catharino, E.L.M.",NA,"1985","07","05",Brasil,São Paulo,Iguape,NA,-47.5499992370605,-24.7000007629395,NA,NA,NA,ESA004747,NA,NA,ESA004747,NA,NA,NA,Magnoliophyta,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"175",2020-11-04 11:14:56-03,ESALQ,ESA,"28969",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Kuntz, J.","2011",NA,NA,"Ivanauskas, N.M.","190.0","1995","05","25",Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,ESA028969,NA,NA,ESA028969,NA,NA,NA,Magnoliophyta,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"176",2020-11-04 11:14:56-03,ESALQ,ESA,"17712",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Kuntz, J.","2011",NA,NA,"Ivanauskas, N.M. ; Nascimento, R.C.","67.0","1995","03","23",Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,ESA017712,NA,NA,ESA017712,NA,NA,NA,Magnoliophyta,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"177",2020-11-04 11:14:56-03,ESALQ,ESA,"104484",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,"Santos, M.F.",NA,NA,NA,"Aguiar, O.T.","1019.0","2002","03","13",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,ESA104484,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"178",2020-11-04 11:14:56-03,ESALQ,ESA,"8516",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Barroso, G.M.",NA,NA,NA,"Moraes, P.L.R.","804.0","1993","01","22",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,ESA008516,NA,NA,ESA008516,NA,NA,NA,Magnoliophyta,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"179",2020-11-04 11:14:56-03,ESALQ,ESA,"31763",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Sobral, M.",NA,NA,NA,"Leitão Filho, H.F. et al.","34798.0","1996","02","03",Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,NA,ESA031763,NA,NA,ESA031763,NA,NA,NA,Magnoliophyta,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-23.9300003051758,"180",2020-11-04 11:14:56-03,ESALQ,ESA,"123795",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,"Colletta, G.D.","2013","05","14","Colletta, G.D.","746.0","2012","11","09",Brasil,São Paulo,Juquitiba,"Beira da estrada, trilha ao lado do Posto.",-47.060001373291,-23.9300003051758,NA,NA,Árvore,ESA123795,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,"24559",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"181",2020-11-04 11:14:56-03,ESALQ,ESA,"118298",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,"Moura, C.","2011","02","08","Moura, C.; Francisco, J.N.C. ; Ribeiro, R.S.","350.0","2011","02","01",Brasil,São Paulo,Peruíbe,Estação Ecológica Juréia-Itatins,-46.9900016784668,-24.3199996948242,"-47,005,556","-24,353,889","Cerrado típico com invasão de capim e Pinus.&nf;Arbusto 60cm altura; botões florais.;",ESA118298,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"182",2020-11-04 11:14:56-03,ESALQ,ESA,"104482",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,"Aguiar, O.T.","2002","03","17","Aguiar, O.T.","1015.0","2002","03","13",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,ESA104482,NA,NA,ESA104482,NA,NA,NA,Magnoliophyta,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"183",2020-11-04 11:14:56-03,ESALQ,ESA,"7505",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Santos, M.F.",NA,NA,NA,"Moraes, P.L.R.","693.0","1992","05","19",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,ESA007505,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"184",2020-11-04 11:14:56-03,ESALQ,ESA,"99560",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,"Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","5011.0","2004","01","15",Brasil,São Paulo,Sete Barras,NA,-47.9199981689453,-24.3799991607666,NA,NA,NA,ESA099560,NA,NA,ESA099560,NA,NA,NA,Magnoliophyta,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"185",2020-11-04 11:14:56-03,ESALQ,ESA,"109395",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,NA,NA,NA,NA,"Duarte, A.R.","541.0",NA,NA,NA,Brasil,São Paulo,Sete Barras,NA,-47.9199981689453,-24.3799991607666,NA,NA,NA,ESA109395,NA,NA,ESA109395,NA,NA,NA,Magnoliophyta,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"186",2020-11-04 11:14:56-03,ESALQ,ESA,"32743",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Lima, R.A.F.","2006","03","07","Leitão Filho, H. F. Rodrigues, R.R.; Santin, D. A.; Nave, A. G.; Sanchez, M.; Mansano, V.; Seoane, C. E. S.","34735.0","1996","01","30",Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,NA,ESA032743,NA,NA,ESA032743,NA,NA,NA,Magnoliophyta,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-24.0900001525879,"188",2020-11-04 11:14:56-03,ESALQ,ESA,"84875",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,NA,NA,NA,NA,"Medeiros, D.A.; Silva, D.G.R.; Damasceno, A.C.F; França, E.J.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.R.A.","120.0","2003","04","20",Brasil,São Paulo,Ribeirão Grande,"Trilha da Caçadinha, com início na estrada do Carmo, Parque Estadual Intervales. Vegetação Secundária de Floresta Ombrófila Densa Alto Montana com intensa exploração de palmito e madeira",-48.3600006103516,-24.0900001525879,"-48,416,667","-24,266,667",Árvore.,ESA084875,"780","780",ESA084875,NA,NA,NA,Magnoliophyta,NA,NA,"25028",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"194",2020-11-04 11:14:56-03,ESALQ,ESA,"87434",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Kawasaki, M.L.",NA,NA,NA,"Martins, S.E. et al.","406.0","1999","03","18",Brasil,São Paulo,Bertioga,NA,-46.138599395752,-23.8544006347656,NA,NA,NA,ESA087434,NA,NA,ESA087434,NA,NA,NA,Magnoliophyta,NA,NA,"37616",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"195",2020-11-04 11:14:56-03,ESALQ,ESA,"15602",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Kuntz, J.","2011",NA,NA,"Souza, V.C. et al.","5963.0","1994","04","23",Brasil,São Paulo,Iporanga,NA,-48.5900001525879,-24.5799999237061,NA,NA,NA,ESA015602,NA,NA,ESA015602,NA,NA,NA,Magnoliophyta,NA,NA,"38740",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.310001373291,-23.2199993133545,"196",2020-11-04 11:14:56-03,ESALQ,ESA,"32744",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,NA,NA,NA,NA,"Leitão Filho, H. F. et al.","34701.0","1996","01","29",Brasil,São Paulo,São Luís do Paraitinga,NA,-45.310001373291,-23.2199993133545,NA,NA,NA,ESA032744,NA,NA,ESA032744,NA,NA,NA,Magnoliophyta,NA,NA,"27362",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"197",2020-11-04 11:14:56-03,ESALQ,ESA,"20548",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Kawasaki, M.L.",NA,NA,NA,"Moraes, P.L.R.","1184.0","1995","03","02",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,ESA020548,NA,NA,ESA020548,NA,NA,NA,Magnoliophyta,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"198",2020-11-04 11:14:56-03,ESALQ,ESA,"25904",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Kawasaki, M.L.",NA,NA,NA,"Moraes, P.L.R.","1218.0","1995","07","07",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,ESA025904,NA,NA,ESA025904,NA,NA,NA,Magnoliophyta,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"199",2020-11-04 11:14:56-03,ESALQ,ESA,"25905",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,E.N.L.,NA,NA,NA,"Moraes, P.L.R.","1219.0","1995","07","07",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,ESA025905,NA,NA,ESA025905,NA,NA,NA,Magnoliophyta,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"200",2020-11-04 11:14:56-03,ESALQ,ESA,"8504",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Santos, M.F.",NA,NA,NA,"Moraes, P.L.R.","769.0",NA,NA,NA,Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,ESA008504,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
