X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,typeStatus,relatedCatalogItem,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8800010681152,-24.7099990844727,"54",2020-11-04 11:12:03-03,ESALQ,ESA,"21172",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(Meissn.) Mez,"Baitello, J.B.","Ivanauskas, N.M.","234.0","1995","06","21",NA,Brasil,São Paulo,Pariquera-açú,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,ESA021172,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"55",2020-11-04 11:12:03-03,ESALQ,ESA,"21175",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(Meissn.) Mez,"Baitello, J.B.","Ivanauskas, N.M.","331.0","1995","08","28",NA,Brasil,São Paulo,Pariquera-açú,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,ESA021175,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.51037,-24.10114,"56",2020-11-04 11:12:03-03,ESALQ,ESA,"128515",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(Meissn.) Mez,"Baitello, J.B.","Bettinardi, M.L.","7.0","2013","04","01",NA,Brasil,São Paulo,Tapiraí,"Reserva Particular da Votorantim (CBA). UHE da Barra, UHE Alecrim trilha da Chaminé",-47.51037,-24.10114,"265","265",NA,Árvore ca 6m de altura. Presença de domáceas.,ESA128515,NA,"-47.51037","-24.10114","2013","05","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"67",2021-03-01 16:32:36-03,UNICAMP,UEC,"200702",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Baitello, JB; Moraes, PLR; Mouzinho, TDB","Pereira, LS; Belinello, R; Gomes, JAMA",N1357,"2007","12",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"990","1045",NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 22 metros de altura. Frequência da espécie na parcela: n=2; Mata Atlântica",UEC158094,NA,"-45.183333","-23.4","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.945278,-23.330333,"68",2021-03-01 16:32:36-03,UNICAMP,UEC,"161508",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Marchiori, NM","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","349","2011","03","11",NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual.,-45.945278,-23.330333,"999","999",NA,"Material vegetativo. Cerca de 12 m de altura e 3 individuos distribuídos em ilha.; Floresta Ombrófila Densa Montana.",UEC024908,UEC024908,"-45.945278","-23.330333","2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.068056,-23.325556,"69",2021-03-01 16:32:36-03,UNICAMP,UEC,"186017",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Barbosa, TDM","Padgurschi, MCG; Tamashiro, JY; Belinello, R","1130","2008",NA,NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,PESM - Núcleo Santa Virgínia - Parcela K,-45.068056,-23.325556,"1084","1093",NA,"Árvore, ca. 7m, material vegetativo. Projeto Biota Gradiente Funcional: Parcela K, indivíduo K1243; Floresta Ombrófila Densa Montana",UEC109376,UEC109376,"-45.068056","-23.325556","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.068056,-23.325556,"70",2021-03-01 16:32:36-03,UNICAMP,UEC,"186013",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Barbosa, TDM","Padgurschi, MCG; Tamashiro, JY; Belinello, R","1680","2008",NA,NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,PESM - Núcleo Santa Virgínia - Parcela K,-45.068056,-23.325556,"1068","1093",NA,"Árvore, ca. 11m, material vegetativo. Projeto Biota Gradiente Funcional: Parcela K, indivíduo K1833; Floresta Ombrófila Densa Montana",UEC109380,UEC109380,"-45.068056","-23.325556","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"71",2021-03-01 16:32:36-03,UNICAMP,UEC,"139619",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Baitello, JB","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","640","1997","04","16",NA,Brazil,São Paulo,Ubatuba,Picinguaba. Morro do Corisco.,-44.8,-23.366667,"1000","1000",NA,"Árvore 343, com 7m de altura, espécie nova, com domáceas.; Mata Atlântica de Encosta.",UEC005575,UEC005575,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-24.552778,"72",2019-08-20 10:16:37-03,UNICAMP,UEC,"136207",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Moraes, PLR","Kinoshita, LS; Galvão, JC; Antunes, RM; Seco, RC; Arzolla, FARDP","189","2004","10","13",NA,Brazil,São Paulo,São Miguel Arcanjo,"Parque Estadual Carlos Botelho, Mata Atlântica. Trilha para o Rio Taquaral.",-48,-24.552778,NA,NA,NA,Árvore 4m. frutos imaturos verdes.,UEC079961,UEC079961,"-48","-24.552778","2004","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.818056,-24.047694,"73",2021-03-01 16:32:36-03,UNICAMP,UEC,"121606",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Quinet, A","Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; et al.","163","2001","04","16",NA,Brazil,São Paulo,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu.",-46.818056,-24.047694,"30","100",NA,"Árvore, ca. 5 m alt. Cúpula verde, frutos imaturos verdes.; Floresta Ombrófila Densa Baixomontana no entorno do Vale do Rio Mambu.",UEC079969,UEC079969,"-46.818056","-24.047694","2006","07","25",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.883333,"74",2021-03-01 16:32:36-03,UNICAMP,UEC,"133706",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Moraes, PLR","Urbanetz, C; Mariuza; Domingos; Lelo","348","2004","02","09",NA,Brazil,São Paulo,Cananéia,"Fazenda Folha Larga, Trilha Kaá-pozanga.",-47.916667,-24.883333,"30","155",NA,Árvore de 15m. Flores amarelas.,UEC079967,UEC079967,"-47.916667","-24.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"75",2021-03-01 16:32:36-03,UNICAMP,UEC,"139620",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Baitello, JB","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","649","1997","04","16",NA,Brazil,São Paulo,Ubatuba,Picinguaba. Morro do Corisco.,-44.8,-23.366667,"1000","1000",NA,"Árvore 430, com 11m de latura, espécie nova, com domáceas.; Mata Atlântica de Encosta.",UEC005576,UEC005576,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"76",2021-03-01 16:32:36-03,UNICAMP,UEC,"139621",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Baitello, JB","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","643","1997","04","16",NA,Brazil,São Paulo,Ubatuba,Picinguaba. Morro do Corisco.,-44.8,-23.366667,"1000","1000",NA,"Árvore 358, com 10m de altura, com 1 fruto que caiu.&nf;; Mata Atlântica de Encosta.",UEC005573,UEC005573,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"77",2021-03-01 16:32:36-03,UNICAMP,UEC,"139622",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Baitello, JB","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","642","1997","04","16",NA,Brazil,São Paulo,Ubatuba,Picinguaba. Morro do Corisco.,-44.8,-23.366667,"1000","1000",NA,"Árvore 352, com 5m de altura, espécie nova, com domáceaes.; Mata Atlântica de Encosta.",UEC005569,UEC005569,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"78",2021-03-01 16:32:36-03,UNICAMP,UEC,"139623",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Baitello, JB","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","641","1997","04","16",NA,Brazil,São Paulo,Ubatuba,Picinguaba. Morro do Corisco.,-44.8,-23.366667,"1000","1000",NA,"Árvore 348, com 7 m de altura, espécie nova, com domáceas.; Mata Atlântica de Encosta.",UEC005572,UEC005572,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"79",2021-03-01 16:32:36-03,UNICAMP,UEC,"139624",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Baitello, JB","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","647","1997","04","16",NA,Brazil,São Paulo,Ubatuba,Picinguaba. Morro do Corisco.,-44.8,-23.366667,"1000","1000",NA,"Árvore, com 13m de altura.; Mata Atlântica de Encosta.",UEC005578,UEC005578,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.851028,-24.169833,"80",2021-03-01 16:32:36-03,UNICAMP,UEC,"179812",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Baitello, JB","Bettinardi, ML; Moreno, VS; Girão, VJ; Oliveira, DB; Florido, FG; Braga, DPP","7","2013","04","01",NA,Brazil,São Paulo,Tapiraí,"Reserva Particular da Votorantim (CBA). UHE da Barra, UHE Alecrim trilha da Chaminé.",-47.851028,-24.169833,"265","265",NA,Árvore ca 6m de altura. Presença de domáceas.,UEC021053,UEC021053,"-47.851028","-24.169833","2013","05","02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"81",2021-03-01 16:32:36-03,UNICAMP,UEC,"200178",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,NA,"Padgurschi, MCG; Belinello, R",M1338,"2009",NA,NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"990","1045",NA,Parcela M - Projeto Biota-FAPESP. Árvore com 8 metros de altura. Frequência da espécie na parcela: n=12,UEC177723,NA,"-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.533889,-23.598611,"82",2021-03-01 16:32:36-03,UNICAMP,UEC,"166977",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Barbosa, TDM","Stefani, EJF; Belinello, R; Galvão, JC","199","2011","06","28",NA,Brazil,São Paulo,Paraibuna,Parque Estadual da Serra do Mar.,-45.533889,-23.598611,"800","900",NA,"Árvore 10 m.; Mata atlântica.",UEC079955,UEC079955,"-45.533889","-23.598611","2011","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.971389,-24.065278,"83",2021-03-01 16:32:36-03,UNICAMP,UEC,"188880",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Brotto, ML","Silva, BG; Koch, I; Castello, ACD; Vidal Junior, JD","213","2015","01","08",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.971389,-24.065278,"800","800",NA,"Árvore, 5 m de altura e 4,1 cm de DAP; Floresta Ombrófila Densa",UEC119477,UEC119477,"-47.971389","-24.065278","2018","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.885,-24.608333,"84",2021-03-01 16:32:36-03,UNICAMP,UEC,"91738",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Baitello, JB","Ivanauskas, NM","234","1995","06","21",NA,Brazil,São Paulo,Pariquera-Açu,Estação Experimental do IAC.,-47.885,-24.608333,NA,NA,NA,"Árvore de 5 m. Casca externa lisa, marrom. Frutos imaturos verdes, cúpula vermelha.; Mata Atlântica.",UEC014575,UEC014575,"-47.885","-24.608333","1996","05","16",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.675833,"85",2021-03-01 16:32:36-03,UNICAMP,UEC,"95676",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Baitello, JB","Ivanauskas, NM","423","1995","09","28",NA,Brazil,São Paulo,Pariquera-Açu,Propriedade de Antonio Povinski,-47.876944,-24.675833,NA,NA,NA,"Árvore de 4m. Casca externa marrom, fissurada longitudinalmente, lenticelada, fruto preto, cúpula vermelha.; Floresta Atlântica.",UEC132997,UEC132997,"-47.876944","-24.675833","1999","06","19",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"86",2021-03-01 16:32:36-03,UNICAMP,UEC,"95720",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Baitello, JB","Ivanauskas, NM","611","1995","12","16",NA,Brazil,São Paulo,Pariquera-Açu,Estação Experimental do Instituto Agronômico.,-47.876944,-24.608333,NA,NA,NA,"Flores em botão. Árvore de 6 m. Casca cinza, rendilhada. Flores em botão.; Floresta Atlântica.",UEC079971,UEC079971,"-47.876944","-24.608333","2000","02","18",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.866667,-24.6,"87",2021-03-01 16:32:36-03,UNICAMP,UEC,"96920",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Baitello, JB","Ivanauskas, NM; Gomes, A; Dias Filho, S","947","1996","05","21",NA,Brazil,São Paulo,Pariquera-Açu,Estação Experimental do Instituto Agronômico.,-47.866667,-24.6,NA,NA,NA,"Árvore de 8 m. Frutos verdes.; Floresta Ombrófila.",UEC079957,UEC079957,"-47.866667","-24.6","1998","03","31",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"101",2019-08-20 10:16:37-03,UNICAMP,UEC,"150267",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(C.F.W.Meissn.) Mez,"Baitello, JB","Bertoncello, R; Pansonato, M","657","2007","07","15",NA,Brazil,São Paulo,Ubatuba,"Parque Estadual Serra do Mar, Morro do Cuscuzeiro.",-45.0699996948242,-23.4300003051758,"970","970",NA,NA,UEC079959,UEC079959,NA,NA,"2008",NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3400001525879,-24,"103",2021-03-01 16:32:49-03,UNICAMP,UEC,"57427",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,vaccinioides,Ocotea vaccinioides,(Meisn.) Mez,"Baitello, JB","Alvares, SMR","23339","1989","11","18",NA,Brazil,São Paulo,Capão Bonito,Fazenda Intervales (Fundação Florestal Secr. Meio Ambiente),-48.3400001525879,-24,NA,NA,NA,"Árvore ca. 7m, com frutos semi-maturos verde escuros.",UEC136292,UEC136292,NA,NA,"1997","05","23","39505",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3400001525879,-24,"104",2021-03-01 16:32:49-03,UNICAMP,UEC,"57437",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,vaccinioides,Ocotea vaccinioides,(Meisn.) Mez,"Baitello, JB","Alvares, SMR","23347","1990","01","07",NA,Brazil,São Paulo,Capão Bonito,Fazenda Intervales (Fundação FLorestal Secr Meio Ambiente),-48.3400001525879,-24,NA,NA,NA,"Árvore ca. 6m, frutos verdes escuro e negors quando maduro.",UEC137576,UEC137576,NA,NA,"1997","05","23","39505",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"105",2019-08-20 10:16:46-03,UNICAMP,UEC,"150256",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,vaccinioides,Ocotea vaccinioides,(Meisn.) Mez,"Baitello, JB","Bertoncello, R; Pansonato, M","76","2006","11","06",NA,Brazil,São Paulo,Ubatuba,"Parque Estadual Serra do Mar, Morro do Cuscuzeiro.",-45.0699996948242,-23.4300003051758,"1270","1270",NA,NA,UEC014137,UEC014137,NA,NA,"2008",NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"256",2020-11-10 04:40:00-03,MO,MOBOT,"100874437",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(Meisn.) Mez,NA,Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|T. Arruda|L. Souza|D. Soares,Moraes 4075,"2014","11","20",South America,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho.,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"291",2020-06-15 15:30:55-03,UNESP-RC,HRCB,"70607",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Ocotea,daphnifolia,Ocotea daphnifolia,(Meisn.) Mez,NA,Equipe Tudo Azul,NA,NA,NA,NA,NA,Brasil,São Paulo,Cunha,Parque Estadual da Serra do Mar - Núcleo Cunha,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
