X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,continentOcean,individualCount,class,order,typeStatus,coordinatePrecision,preparationType,geoFlag,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.842778,-22.428056,"1",2021-03-01 16:20:32-03,UNICAMP,UEC,"100532",S,Plantae,Liliopsida,Poaceae,Melica,arzivencoi,Melica arzivencoi,Valls & Barcellos,"Shirasuna, RT","2011","03","25","Shepherd, GJ; Goldenberg, R; Belinello, R; Galvão, JC; Santos, MV",97-91,"1997","02","19",Brazil,São Paulo,Queluz,Pedra da Mina,-44.842778,-22.428056,"-44.842778","-22.428056","2770","2770",Vegetação subarbustiva e herbácea sobre pedras. Erva com 20cm.,UEC063235,UEC063235,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.842778,-22.428056,"17",2019-11-21 10:15:55-03,IBt,SP,"312815",S,Plantae,NA,Poaceae,Melica,arzivencoi,Melica arzivencoi,Valls & Barcellos,"Longhi Wagner, HM","1999","01",NA,"Shepherd, GJ; et al.",97-91,"1997","02","19",Brasil,São Paulo,Queluz,Pedra da Mina.,-44.842778,-22.428056,"-44.842778","-22.428056","2770","2770",NA,SP034393,SP034393,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
