X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,recordNumber,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,imagecode,class,relatedCatalogItem,coordinatePrecision,geoFlag,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.29,-22.77,"29",2015-07-02 14:02:18-03,JBP,HPL,"9021",S,Plantae,Gesneriaceae,Sinningia,warmingi,Sinningia warmingi,NA,H. Lorenzi,"2000","12","02",H. Lorenzi,"2000","12","02",Brasil,SP,Nova Odessa,"Coletado no Instituto Plantarum; cultivado a pleno sol.",-47.29,-22.77,NA,NA,NA,NA,NA,NA,"2502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8440",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.37,-21.02,"30",2015-07-02 14:02:18-03,JBP,HPL,"3146",S,Plantae,Gesneriaceae,Sinningia,warmingii,Sinningia warmingii,(Hiern) Chautems,A. Chautems,"2010","03","20",E.R. Salviani & H. Lorenzi,"2000","02","28",Brasil,SP,Altinópolis,Coletada na Cachoeira do Esmeril.,-47.37,-21.02,NA,NA,NA,NA,NA,NA,"1248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30403",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.29,-22.77,"32",2015-07-02 14:02:18-03,JBP,HPL,"13055",S,Plantae,Gesneriaceae,Sinningia,warmingii,Sinningia warmingii,(Hiern) Chautems,H. Lorenzi,"2008","10","31",H. Lorenzi,"2008","10","31",Brasil,SP,Nova Odessa,"Coletado em cultivo no Jardim Botânico Plantarum; originário do habitat natural em Altinópolis - SP, Represa do Esmerril, em encosta rochosa com cachoeira.",-47.29,-22.77,NA,NA,NA,NA,NA,NA,"6531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8440",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"75",2020-04-03 06:53:04-03,MNHN,RECOLNAT_MNHN_P,P03555666,PreservedSpecimen,NA,Gesneriaceae,Sinningia,warmingii,Sinningia warmingii,(Hiern) Chautems,NA,NA,NA,NA,Wiehler,"1980","6","19",Brasil,São Paulo,São Paulo,Seed sent to Bailey Hortorium by Harry Blossfeld s.n. from São Paulo in 1956.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555666' target='other'> <mi>dwc_moreinfo</mi></a>,P03555666,NA,NA,NA,hb,NA,NA,NA,NA,P03555666_01,NA,NA,"53584",auto,NA,"8001",NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"285",2019-11-21 10:07:03-03,IBt,SP,"14841",S,Plantae,Gesneriaceae,Sinningia,warmingii,Sinningia warmingii,(Hiern) Chautems,"Chautems, A","1989","12",NA,"Edwall, G","1901","01",NA,Brasil,São Paulo,Itirapina,Morro Pellado,-47.8199996948242,-22.25,NA,NA,NA,NA,NA,SP006141,CGG5906,NA,NA,NA,NA,NA,NA,NA,SP006141,NA,NA,"22843",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
