X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,minimumElevationInMeters,maximumElevationInMeters,class,verbatimLongitude,verbatimLatitude,identifiedBy,yearIdentified,monthIdentified,coordinatePrecision,geoFlag,imagecode,relatedCatalogItem,dayIdentified,fieldNumber,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.876944,-24.675833,"133",2019-11-13 11:19:17-03,USP,SPF,"160625",PreservedSpecimen,Plantae,NA,NA,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,(Moric.) K.Schum.,"Ivanauskas, NM","889","1996","09","20",NA,Brasil,São Paulo,Pariquera-Açu,NA,-47.876944,-24.675833,NA,NA,SPF00160625,NA,NA,NA,"-47.876944","-24.675833","Ivanauskas, NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"151",2019-01-25 15:34:43-02,IAC,IAC,"21395",S,Plantae,NA,NA,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,(Moric.) K.Schum.,H.F. Leitão Filho,"1009","1970","04","30",NA,Brasil,São Paulo,São Paulo,Horto Florestal da Cantareira,-46.6361,-23.5475,NA,NA,NA,NA,NA,NA,"-46.6361","-23.5475",H.F. Leitão Filho,"1970","04",NA,NA,NA,NA,"30",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"152",2019-01-25 15:39:40-02,IAC,IAC,"35521",S,Plantae,NA,NA,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,(Moric.) K.Schum.,N.M. Ivanauskas,"897","1996","09","22",NA,Brasil,São Paulo,Pariquera-Açu,"IAC, Estação Experimental",-47.876944,-24.608333,NA,"coordenadas originais: 24°36#?#30S, 47°52#?#37W",NA,NA,NA,NA,"-47.876944","-24.608333",N.M. Ivanauskas,"1996","09",NA,NA,NA,NA,"22",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.100922,-23.710157,"153",2019-01-25 15:34:43-02,IAC,IAC,"43116",S,Plantae,NA,NA,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,(Moric.) K.Schum.,"L.C. Bernacci; G.A.D.C. Franco; G.F. Árbocz; G. Durigan & E. Furlan","3409","2001","03","06",NA,Brasil,São Paulo,Ibiúna,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Nelson, indivíduo N 24.2",-47.100922,-23.710157,NA,NA,NA,NA,NA,NA,"-47.100922","-23.710157",L.C. Bernacci et al.,"2001","03",NA,NA,NA,NA,"06",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883,-23.5228,"166",2013-02-07 10:18:22-02,UMC,HUMC,"445",S,Plantae,NA,NA,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,NA,"Sakagushi, R.T.","152","2003","11","25",Southern America,Brazil,São Paulo,Mogi das Cruzes,APA do Rio Tietê César de Sousa,-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8499984741211,-23.6399993896484,"175",2021-03-04 15:44:48-03,IF,SPSF,"35804",PreservedSpecimen,Plantae,Magnoliophyta,Malvales,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,(Moric.) K.Schum.,N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos,"6132","2005","12","15",América do Sul,Brasil,SP,Embú,Vale do Sol,-46.8499984741211,-23.6399993896484,NA,"COLETA: XLS: SPSFNovo; Árvore de 14 m. Frutos maduros abertos.; GEOGRAFIA: UTM: X=309526 Y=7384504 ZONA=23K;",NA,"923","923",Magnoliopsida,NA,NA,D.Sampaio,"2009","07","6851",auto,NA,NA,"16",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.77,-23.73,"176",2020-10-26 09:32:14-03,UNEMAT,NX-FANEROGAMAS,"963",PreservedSpecimen,Plantae,NA,NA,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,(Moric.) K. Schum.,"Franco G., Baptista V.R.; Ferreira L.; Cielo Filho R.; Zidko A.; Rodrigues R.R.; Souza V.C.; Tamashiro J.Y.","2963","2000","04","22",NA,Brasil,São Paulo,São Sebastião,Praia Barra da Uma / Boracéia. Estrada de acesso da Fazenda Águas do Bento. Planície Fluvio Maria. Formação Cananéia. Borda perpendicular a estrada.,-45.77,-23.73,NA,Frutos abertos secos.[HABITAT=Floresta de restinga],NA,"30","30",NA,"-45.77","-23.73",Franco G.,"2000","04",NA,NA,NA,NA,"28",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"177",2020-11-26 10:00:09-03,IBt,SP,"385078",S,Plantae,NA,NA,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,(Moric.) K.Schum.,"Ivanauskas, NM","889","1996","09","20",NA,Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"178",2019-11-21 10:03:37-03,IBt,SP,"490439",S,Plantae,NA,NA,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,(Moric.) K.Schum.,"Mourad, BM; Petri, L","84","2015","10","14",NA,Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,"Aragaki, S; Petri, L","2016","12","53584",auto,NA,NA,"19",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"179",2021-01-07 09:33:36-03,IBt,SP,"454638",S,Plantae,NA,NA,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,(Moric.) K.Schum.,"Kondrat, H","14","2012","10","10",NA,Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
