X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,phylum,class,order,individualCount,continentOcean,preparationType,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,infraspecificEpithet,fieldNumber,typeStatus,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.948889,-23.250833,"82",2020-12-11 11:43:20-03,UFMG,BHCB,"115938",PreservedSpecimen,Plantae,Amaryllidaceae,Hippeastrum,striatum,Hippeastrum striatum,(Lam.) Moore,NA,"2007","11",NA,"Stehmann, JR; Viana, PL; Zamberlan, P","4799","2007","10","24",Brasil,São Paulo,Jundiaí,"Serra do Japi, Estrada da Base para o Paraíso.",-46.948889,-23.250833,"-46.948889","-23.250833","Erva, sistema subterrâneo produzindo numerosos bulbilhos, flores avermelhadas, com fauce esverdeada.; Sub-bosque da mata.",BHCB055159,BHCB055159,Monocotyledon,NA,NA,NA,Southern America,NA,"1112","1112",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"83",2020-12-11 11:43:20-03,UFMG,BHCB,"115993",PreservedSpecimen,Plantae,Amaryllidaceae,Hippeastrum,striatum,Hippeastrum striatum,(Lam.) Moore,NA,"2010","12",NA,"Stehmann, JR; Viana, PL; Zamberlan, PM","4855","2007","10","24",Brasil,São Paulo,Cunha,Estrada para o Parque Estadual da Serra do Mar.,-44.9599990844727,-23.0699996948242,NA,NA,"Terrestre.; Sb-bosque da Floresta Ombrófila Mista.",BHCB055158,BHCB055158,Monocotyledon,NA,NA,NA,Southern America,NA,NA,NA,"38855",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6199989318848,-22.2199993133545,"102",2020-06-15 15:28:17-03,UNESP-RC,HRCB,"20764",PreservedSpecimen,Plantae,Amaryllidaceae,Hippeastrum,striatum,Hippeastrum striatum,(Lam.) H.E. Moore,"Santos, L.B.","2008","05",NA,"Assis, M.A. de","562","1995","08","21",Brasil,São Paulo,Corumbataí,NA,-47.6199989318848,-22.2199993133545,NA,NA,Herbácea com flores vermelhas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14989",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"103",2020-06-17 15:23:53-03,UNESP-RC,HRCB,"13276",PreservedSpecimen,Plantae,Amaryllidaceae,Hippeastrum,striatum,Hippeastrum striatum,(Lam.) H.E. Moore,Julie Dutilh,NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"119",2019-11-13 11:14:19-03,USP,SPF,"228407",PreservedSpecimen,Plantae,Amaryllidaceae,Hippeastrum,striatum,Hippeastrum striatum,(Lam.) H.E.Moore,Anônimo,NA,NA,NA,"Dutilh, JHA",s.n.,"2002","08","31",Brasil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,NA,SPF00228407,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"131",2021-03-04 15:42:02-03,IF,SPSF,"33488",PreservedSpecimen,Plantae,Amaryllidaceae,Hippeastrum,striatum,Hippeastrum striatum,(Lam.) H.E.Moore,J.Dutilh,"2016","07","14",F.A.R.D.P.Arzolla & G.C.R.de Paula & T.H. Condez,"629","2004","09","22",Brasil,SP,São Paulo,P.E.Cantareira-Núcleo Chapada,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: Herbácea com 30cm de altura, com flores de coloração laranja.; GEOGRAFIA: Borda de mata.;",NA,NA,Magnoliophyta,Liliopsida,Liliales,NA,América do Sul,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"141",2020-08-26 10:49:26-03,MCN-FZBRS,HAS,"93429",PreservedSpecimen,Plantae,Liliaceae,Hippeastrum,unguiculatum,Hippeastrum unguiculatum,(Mart.) Loefgren,NA,NA,NA,NA,"Bicalho, H.",s.n.,"1963","08",NA,Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"CULTIVADO; flores vermelhas",HAS0093429,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.316667,-23.783333,"142",2019-11-21 09:58:09-03,IBt,SP,"194374",S,Plantae,Amaryllidaceae,Hippeastrum,striatum,Hippeastrum striatum,(Lam.) H.E.Moore,"Dutilh, J","2000","05","11","Custodio Filho, A","1677","1983","10","18",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333,"-46.316667","-23.783333","Herbácea, tépalas abóbora com linha dorsal verde, estames abobóra.",NA,NA,NA,NA,NA,NA,NA,NA,"750","900",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.316667,-23.783333,"143",2019-11-21 09:58:09-03,IBt,SP,"196000",S,Plantae,Amaryllidaceae,Hippeastrum,striatum,Hippeastrum striatum,(Lam.) H.E.Moore,"Dutilh, J","2000","05","11","Sugiyama, M","3562","1983","10","18",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333,"-46.316667","-23.783333","Herbácea 80 cm., flores cor de laranja internamente com sutura verde, estames de cor laranja, bastante freqüente.",NA,NA,NA,NA,NA,NA,NA,NA,"750","900",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6199989318848,-22.2199993133545,"144",2020-07-02 08:39:45-03,IBt,SP,"285850",S,Plantae,Amaryllidaceae,Hippeastrum,striatum,Hippeastrum striatum,(Lam.) H.E.Moore,NA,NA,NA,NA,"Assis, MA","562","1995","08","21",Brasil,São Paulo,Corumbataí,NA,-47.6199989318848,-22.2199993133545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14989",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"145",2019-11-21 09:58:06-03,IBt,SP,"182955",S,Plantae,Amaryllidaceae,Hippeastrum,striatum,Hippeastrum striatum,(Lam.) H.E.Moore,"Dutilh, J","2000","05","11","Custodio Filho, A; Marques, JJ","991","1982","10","27",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,"Flores abóbora, base verde",NA,NA,NA,NA,NA,NA,NA,NA,"850","850","27258",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"146",2020-12-10 11:27:02-03,IBt,SP,"397472",S,Plantae,Amaryllidaceae,Hippeastrum,striatum,Hippeastrum striatum,(Lam.) H.E.Moore,NA,NA,NA,NA,"Tavares, AR",s.n.,"2007","10",NA,Brasil,São Paulo,São Bernardo do Campo,NA,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"147",2019-11-21 09:58:09-03,IBt,SP,"405931",S,Plantae,Amaryllidaceae,Hippeastrum,striatum,Hippeastrum striatum,(Lam.) H.E.Moore,"Simão Bianchini, R; Petrongari, FS","2011","10","24","Shirasuna, RT; Queiroz, RT","398","2007","10","03",Brasil,São Paulo,São Paulo,"Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"148",2020-12-10 11:27:02-03,IBt,SP,"390637",S,Plantae,Amaryllidaceae,Hippeastrum,striatum,Hippeastrum striatum,(Lam.) H.E.Moore,NA,NA,NA,NA,"Kirizawa, M","3545","2006","10","24",Brasil,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
