X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,county,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,fieldNumber,typeStatus,individualCount,verbatimLongitude,verbatimLatitude,class,minimumElevationInMeters,maximumElevationInMeters,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.5699996948242,-22.6399993896484,"5",2021-03-01 16:23:39-03,UNICAMP,UEC,"108814",S,Plantae,Magnoliopsida,NA,Asteraceae,Campuloclinium,parvulum,Campuloclinium parvulum,(Glaz. ex B.Robinson) R.M.King & H.Rob.,"Freitas, L; Ramos, RM","541","1999","01","21",NA,Brazil,São Paulo,NA,-44.5699996948242,-22.6399993896484,NA,"Erva/ca. 40 cm, flores corola púrpura, folhas com secreção; Campo de altitude",UEC123776,UEC123776,"Esteves, RL",São José do Barreiro,"30784",auto,"2000","05","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5099983215332,-22.1299991607666,"23",2021-02-08 12:36:01-03,UFRGS,ICN,"019670",S,Plantae,Dicotyledon,NA,Asteraceae,Campuloclinium,parvulum,Campuloclinium parvulum,(Glaz. ex B.L. Rob.) R.M.King & H.Rob.,Loefgren - J.B.S.P.,"16383","1994","04","01",América do Sul,Brasil,SP,NA,-48.5099983215332,-22.1299991607666,NA,NA,NA,NA,"Christ, AL",Bocaina,"18396",auto,"2019","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5099983215332,-22.1299991607666,"26",2019-11-21 10:00:13-03,IBt,SP,"16383",S,Plantae,NA,NA,Asteraceae,Campuloclinium,parvulum,Campuloclinium parvulum,(B.L.Rob.) R.M.King & H.Rob.,"Loefgren, A",CGG2333,"1894","04","01",NA,Brasil,São Paulo,NA,-48.5099983215332,-22.1299991607666,NA,NA,SP050475,SP050475,"Esteves, RL",Bocaina,"18396",auto,"2007","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"27",2019-11-21 10:00:13-03,IBt,SP,"312895",S,Plantae,NA,NA,Asteraceae,Campuloclinium,parvulum,Campuloclinium parvulum,(B.L.Rob.) R.M.King & H.Rob.,"Simão Bianchini, R; Bianchini, S","1114","1997","05","03",NA,Brasil,São Paulo,"Serra da Bocaina, Alto do Pico da Vista Bonita, campo rico em copostas.",-44.5699996948242,-22.6399993896484,NA,NA,SP031929,SP031929,"Esteves, RL",São José do Barreiro,"30784",auto,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
