X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,year,month,continentOcean,country,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,class,scientificNameAuthorship,day,identifiedBy,yearIdentified,monthIdentified,dayIdentified,stateProvince,county,coordinatePrecision,geoFlag,fieldNumber,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.060001373291,-22.8999996185303,"15",2019-11-21 09:57:48-03,IBt,SP,"14684",S,Plantae,NA,NA,Acanthaceae,Justicia,tijucensis,Justicia tijucensis,NA,"Campos Novaes, J",CGG2963,"1894","11",NA,Brasil,NA,-47.060001373291,-22.8999996185303,NA,NA,SP032683,SP032683,NA,V.A.W.Graham,NA,"Kameyama, C","2016","03","29",São Paulo,Campinas,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"16",2019-11-21 09:57:48-03,IBt,SP,"14691",S,Plantae,NA,NA,Acanthaceae,Justicia,tijucensis,Justicia tijucensis,NA,"Edwall, G",CGG5916,"1903","04",NA,Brasil,Ipanema. Capoeira.,-47.4500007629395,-23.5,NA,NA,SP032682,SP032682,NA,V.A.W.Graham,NA,"Kameyama, C","2016","03","29",São Paulo,Sorocaba,"17154",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
