X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,typeStatus,recordNumber,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,locality,decimalLongitude,decimalLatitude,imagecode,county,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,relatedCatalogItem,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.06,-22.9,"19",2021-03-15 16:37:00-03,NY,NYBG,"378493",PreservedSpecimen,Plantae,Chrysobalanaceae,Licania,gardneri,Licania gardneri,J. Y. Tamashiro,"1977","08","19",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680607' target='other'> <mi>dwc_moreinfo</mi></a>,NY00378493,NA,"6554",Magnoliophyta,Malpighiales,(Hook.f.) Fritsch,G. T. Prance,São Paulo,Fda. Santa Elisa,-47.06,-22.9,NY00378493_01,Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"152",2020-12-21 16:20:46-03,MBM,MBM,"56851",PreservedSpecimen,Plantae,Chrysobalanaceae,Licania,gardneri,Licania gardneri,"Tamashiro, J.Y.; et al.; et al.","1977","08","19",Southern America,Brazil,NA,NA,NA,MBM056851,NA,"6554",NA,NA,(Hook. f.) Fritsch,"Prance, G.T.",São Paulo,Campinas,-47.060001373291,-22.8999996185303,MBM056851,Campinas,NA,NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
