X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,imagecode,infraspecificEpithet,identifiedBy,stateProvince,county,decimalLongitude,decimalLatitude,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,dayIdentified,coordinatePrecision,geoFlag,fieldNumber,individualCount,class,relatedCatalogItem,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.81,-21.1703,"3",2021-03-15 16:37:00-03,NY,NYBG,"440388",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii riedelii,NA,L. Riedel,NA,NA,NA,NA,South America,Brazil,Rio Pardo,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=257349' target='other'> <mi>dwc_moreinfo</mi></a>,NY00440388,Magnoliophyta,Gentianales,Müll.Arg.,NY00440388_01,riedelii,W. Marcondes-Ferreira,São Paulo,Ribeirao Preto,-47.81,-21.1703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.81,-21.1703,"5",2021-03-15 16:37:00-03,NY,NYBG,"440388",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii riedelii,NA,L. Riedel,NA,NA,NA,NA,South America,Brazil,Rio Pardo,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=257349' target='other'> <mi>dwc_moreinfo</mi></a>,NY00440388,Magnoliophyta,Gentianales,Müll.Arg.,NY00440388_01,riedelii,W. Marcondes-Ferreira,São Paulo,Ribeirao Preto,-47.81,-21.1703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.016667,-22.866667,"8",2021-02-08 11:07:06-03,UNESP-IBB,BOTU,"25952",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,"Martins, M.V.","118","2009","10","06",NA,Brasil,NA,NA,NA,árvore de 2m de altura,BOTU025952,NA,NA,Müll. Arg.,BOTU025952,NA,"Martins, M.V.",São Paulo,Botucatu,-48.016667,-22.866667,NA,NA,48°01'w,22°52's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.511111,-22.8375,"9",2021-02-08 11:07:06-03,UNESP-IBB,BOTU,"26807",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,"Santos, L.B.","195","2009","04","23",NA,Brasil,NA,NA,NA,NA,BOTU026807,NA,NA,Müll. Arg.,BOTU026807,NA,"Santos, L.B.",São Paulo,Botucatu,-46.511111,-22.8375,"2009","12",46°30'40''W,22°50'15''S,"750","750",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.833333,-23.016667,"10",2021-02-08 11:07:06-03,UNESP-IBB,BOTU,"33997",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,"Castro Matheus, L.","43","2019","04","17",NA,Brasil,Jardim Botânico do IBB,NA,NA,NA,BOTU033997,NA,NA,Müll. Arg.,NA,NA,NA,São Paulo,Botucatu,-48.833333,-23.016667,NA,NA,48°49'60w,22°60'60s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8499984741211,-23.3500003814697,"18",2021-01-14 15:20:37-03,MN,R,"110895",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,"Handro, O.","330","1952","12",NA,NA,Brasil,NA,NA,NA,Instituto de Botânica São Paulo,NA,NA,NA,Müll. Arg.,NA,NA,"Handro, O.",São Paulo,Tatuí,-47.8499984741211,-23.3500003814697,NA,NA,NA,NA,NA,NA,NA,"22710",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-22.9,"19",2015-07-02 14:00:19-03,JBP,HPL,"535",S,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,E.R. Salviani & H. Lorenzi,"95","1998","07","02",NA,Brasil,"IAC, próximo a seção de floricultura.",NA,NA,NA,NA,NA,NA,Muell. Arg,NA,NA,E.R. Salviani & H. Lorenzi,SP,Campinas,-47.06,-22.9,NA,NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"20",2019-07-26 11:39:22-03,IPA,IPA,"55144",S,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,"Hoehne, W.","55144","1944","10","24",Southern America,Brasil,Parque do Estado de SP,NA,NA,NA,IPA0055144,Plantae,NA,Müll. Arg.,NA,NA,"Hoehne, W.",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"1944",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8499984741211,-23.3500003814697,"21",2019-02-15 11:33:00-02,IPA,IPA,"12308",S,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,"Handro, O.","330","1952","12",NA,Southern America,Brasil,NA,NA,NA,"Arbusto 3m de altura, muito ramoso.",IPA0012308,Plantae,NA,Müll. Arg.,NA,NA,"Handro, O.",São Paulo,Tatuí,-47.8499984741211,-23.3500003814697,NA,NA,NA,NA,NA,NA,NA,"22710",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"22",2019-11-21 14:30:21-03,UFJF,CESJ,268a,PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,s.col.,268a,"1936","02","10",América do Sul,Brasil,Jardim Botânico de São Paulo,NA,NA,"Cultivado, procedente de Ipanema (SP).",CESJ00268A,Angiosperma,NA,Müll.Arg.,NA,NA,F.C. Favoreto,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"23",2020-03-02 19:19:13-03,UFJF,CESJ,"968",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,L. Krieger,CESJ968,"1936","11","10",América do Sul,Brasil,Santo Amaro,NA,NA,Árvore.,CESJ000968,Angiosperma,NA,Müll.Arg.,CESJ000968,NA,F.C. Favoreto,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.019878,-23.727261,"25",2021-03-01 16:21:45-03,UNICAMP,UEC,"205656",S,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,"Pires, TP; Padua, CN; Brocanello, BO; Silva, BG","216","2019","05","21",NA,Brazil,"Floresta Nacional de Ipanema - FLONA -Trilha da Pe, Local: Em rocha, pleno sol. Solo: Úmido com serrapilheira.",NA,NA,Hábito: Arbóreo. Látex: Branco. Altura: 5m. Outros: Presença de frutos verdes e maduros.,UEC164515,Magnoliopsida,NA,Müll.Arg.,UEC164515 UEC164515_v01 UEC164515_v02 UEC164515_v03 UEC164515_v04 UEC164515_v05,NA,"Castello, ACD",São Paulo,Iperó,-48.019878,-23.727261,"2019","05","-48.019878","-23.727261",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.511594,-22.838667,"26",2021-03-01 16:21:45-03,UNICAMP,UEC,"192572",S,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,"Kataoka, EY; Koch, I; Castello, ACD; Ferreira, LC","165","2014","08","15",NA,Brazil,"Fazenda Pavuna, próximo à entrada para as trilhas das cachoeiras.",NA,NA,"Árvore de aprox. 2 m, altamente ramificada, ramos jovens acastanhados e densamente lenticelados, indivíduos agregados espacialmente em borda de pasto. Látex branco abundante ao quebrar as folhas. Frutos maduros marrons e imaturos ver",UEC155869,Magnoliopsida,NA,Müll.Arg.,UEC155869,NA,"Koch, I",São Paulo,Botucatu,-48.511594,-22.838667,"2014",NA,"-48.511594","-22.838667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5116,-22.838672,"27",2021-03-01 16:21:45-03,UNICAMP,UEC,"192574",S,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,"Kataoka, EY; Koch, I; Castello, ACD; Ferreira, LC","167","2014","08","15",NA,Brazil,"Fazenda Pavuna, próximo à entrada para as trilhas das cachoeiras.",NA,NA,"Árvore de aprox. 2 m, altamente ramificada, ramos jovens acastanhados e densamente lenticelados, indivíduos agregados espacialmente em borda de pasto. Látex branco abundante ao quebrar as folhas. Frutos maduros marrons e imaturos ver",UEC155866,Magnoliopsida,NA,Müll.Arg.,UEC155866,NA,"Koch, I",São Paulo,Botucatu,-48.5116,-22.838672,"2014",NA,"-48.5116","-22.838672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"29",2021-03-01 16:21:45-03,UNICAMP,UEC,"177562",S,Plantae,Apocynaceae,Aspidosperma,riedelli,Aspidosperma riedelli riedelli,NA,"Bertoni, JEA; Geremias, A","327","2000","08","25",NA,Brazil,"Fazenda Santa Elisa, quadra do Abacateiro L22- P10.",NA,NA,"Árvore jovem com + ou - 4m; com frutos semelhantes.",UEC051013,Magnoliopsida,NA,Müll.Arg.,UEC051013,riedelli,"Marcondes-Ferreira, W",São Paulo,Campinas,-47.060001373291,-22.8999996185303,"2015","05",NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"30",2021-03-01 16:21:45-03,UNICAMP,UEC,"177560",S,Plantae,Apocynaceae,Aspidosperma,riedelli,Aspidosperma riedelli riedelli,NA,"Bertoni, JEA; Geremias, A","655","2001","11","08",NA,Brazil,"Fazenda Santa Elisa, quadra do Abacateiro L22- P6.",NA,NA,"Arvoreta de 4m, flores.",UEC051015,Magnoliopsida,NA,Müll.Arg.,UEC051015,riedelli,"Marcondes-Ferreira, W",São Paulo,Campinas,-47.060001373291,-22.8999996185303,"2015","05",NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6800003051758,-23.3500003814697,"31",2021-03-01 16:21:45-03,UNICAMP,UEC,"67623",S,Plantae,Apocynaceae,Aspidosperma,riedelli,Aspidosperma riedelli riedelli,NA,"Tamashiro, JY; Torres, RB; Marcondes-Ferreira, W; Monteiro, R","452","1994","08","06",NA,Brazil,Fazenda Ipanema,NA,NA,"arbusto de 1-2,5m, frutos maduros abertos, crescendo sobre pedras; crescendo sobre pedras",UEC109351,Magnoliopsida,NA,Müll.Arg.,UEC109351,riedelli,"Marcondes-Ferreira, W",São Paulo,Iperó,-47.6800003051758,-23.3500003814697,"2013","04",NA,NA,NA,NA,NA,"17831",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"32",2019-08-20 10:03:08-03,UNICAMP,UEC,"32803",S,Plantae,Apocynaceae,Aspidosperma,riedelli,Aspidosperma riedelli riedelli,NA,"Hoehne, W",s.n.,"1944","10","24",NA,Brazil,Paerque do Estado de Sào Paulo,NA,NA,estéril,UEC109348,Magnoliopsida,NA,Müll.Arg.,UEC109348,riedelli,"Marcondes-Ferreira, W",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"2015","05",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8499984741211,-23.3500003814697,"33",2021-03-01 16:21:45-03,UNICAMP,UEC,"185991",S,Plantae,Apocynaceae,Aspidosperma,riedelli,Aspidosperma riedelli riedelli,NA,"Handro, O","330","1952","12",NA,NA,Brazil,NA,NA,NA,"arbusto de 3m, muito ramoso",UEC029779,Magnoliopsida,NA,Müll.Arg.,UEC029779,riedelli,"Marcondes-Ferreira, W",São Paulo,Tatuí,-47.8499984741211,-23.3500003814697,"2015","05",NA,NA,NA,NA,NA,"22710",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"34",2021-03-01 16:21:45-03,UNICAMP,UEC,"177562",S,Plantae,Apocynaceae,Aspidosperma,riedelli,Aspidosperma riedelli riedelli,NA,"Bertoni, JEA; Geremias, A","327","2000","08","25",NA,Brazil,"Fazenda Santa Elisa, quadra do Abacateiro L22- P10.",NA,NA,"Árvore jovem com + ou - 4m; com frutos semelhantes.",UEC051013,Magnoliopsida,NA,Müll.Arg.,UEC051013,riedelli,"Marcondes-Ferreira, W",São Paulo,Campinas,-47.060001373291,-22.8999996185303,"2015","05",NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"35",2021-03-01 16:21:45-03,UNICAMP,UEC,"177560",S,Plantae,Apocynaceae,Aspidosperma,riedelli,Aspidosperma riedelli riedelli,NA,"Bertoni, JEA; Geremias, A","655","2001","11","08",NA,Brazil,"Fazenda Santa Elisa, quadra do Abacateiro L22- P6.",NA,NA,"Arvoreta de 4m, flores.",UEC051015,Magnoliopsida,NA,Müll.Arg.,UEC051015,riedelli,"Marcondes-Ferreira, W",São Paulo,Campinas,-47.060001373291,-22.8999996185303,"2015","05",NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6800003051758,-23.3500003814697,"36",2021-03-01 16:21:45-03,UNICAMP,UEC,"67623",S,Plantae,Apocynaceae,Aspidosperma,riedelli,Aspidosperma riedelli riedelli,NA,"Tamashiro, JY; Torres, RB; Marcondes-Ferreira, W; Monteiro, R","452","1994","08","06",NA,Brazil,Fazenda Ipanema,NA,NA,"arbusto de 1-2,5m, frutos maduros abertos, crescendo sobre pedras; crescendo sobre pedras",UEC109351,Magnoliopsida,NA,Müll.Arg.,UEC109351,riedelli,"Marcondes-Ferreira, W",São Paulo,Iperó,-47.6800003051758,-23.3500003814697,"2013","04",NA,NA,NA,NA,NA,"17831",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"37",2019-08-20 10:03:08-03,UNICAMP,UEC,"32803",S,Plantae,Apocynaceae,Aspidosperma,riedelli,Aspidosperma riedelli riedelli,NA,"Hoehne, W",s.n.,"1944","10","24",NA,Brazil,Paerque do Estado de Sào Paulo,NA,NA,estéril,UEC109348,Magnoliopsida,NA,Müll.Arg.,UEC109348,riedelli,"Marcondes-Ferreira, W",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"2015","05",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8499984741211,-23.3500003814697,"38",2021-03-01 16:21:45-03,UNICAMP,UEC,"185991",S,Plantae,Apocynaceae,Aspidosperma,riedelli,Aspidosperma riedelli riedelli,NA,"Handro, O","330","1952","12",NA,NA,Brazil,NA,NA,NA,"arbusto de 3m, muito ramoso",UEC029779,Magnoliopsida,NA,Müll.Arg.,UEC029779,riedelli,"Marcondes-Ferreira, W",São Paulo,Tatuí,-47.8499984741211,-23.3500003814697,"2015","05",NA,NA,NA,NA,NA,"22710",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.511111,-22.8375,"99",2020-12-11 11:31:42-03,UFMG,BHCB,"154407",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,"Santos, LB; Ferreira, FLS","195","2009","04","23",Southern America,Brasil,"Parque Ecológico da Pavuna, Da sede até a trilha da esquerda na entrada das cachoeiras, depois a esquerda na bifurcação até cachoeira final.",NA,NA,"Árvore, 4m. Com látex, folhas cartáceas, frutos imaturos verdes, pedicelados.; Mata Atlântica. Floresta Estacional Semidecídua.",NA,Dicotyledon,NA,Müll.Arg.,NA,NA,NA,São Paulo,Botucatu,-46.511111,-22.8375,"2009","12","-46.511111","-22.8375","750","750",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8499984741211,-23.3500003814697,"106",2016-06-29 09:11:00-03,MO,MOBOT,"100915140",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,Oswaldo Handro,Handro 330,"1952","12",NA,South America,Brazil,NA,NA,NA,NA,NA,NA,NA,Müll. Arg.,NA,NA,K. Potgieter (ILL),São Paulo,Tatuí,-47.8499984741211,-23.3500003814697,NA,NA,NA,NA,NA,NA,NA,"22710",auto,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.511111,-22.8375,"107",2020-06-15 15:28:24-03,UNESP-RC,HRCB,"51120",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,"Santos, L.B.","195","2009","04","23",NA,Brasil,Parque Ecológico da Pavuna,NA,NA,"Árvore, 4m, com látex, folhas cartáceas, frutos imaturos verdes, lenticelados.",NA,NA,NA,Müll. Arg.,NA,NA,"Santos, L.B.",São Paulo,Botucatu,-46.511111,-22.8375,"2009","12",46º30'40W,22º50'15S,"750","750",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6800003051758,-23.3500003814697,"108",2020-06-15 15:28:24-03,UNESP-RC,HRCB,"18892",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii ssp.riedelii,NA,"Tamashiro, J.Y.","452","1984","08","06",NA,Brasil,Fazenda Ipanema,NA,NA,"Arbusto de 1 a 2,5 m, frutos maduros abertos.",NA,NA,NA,Müll.Arg.,NA,ssp.riedelii,"Marcondes-Ferreira, W.",São Paulo,Iperó,-47.6800003051758,-23.3500003814697,NA,NA,NA,NA,NA,NA,NA,"17831",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.510833,-22.832222,"110",2021-03-17 14:34:27-03,UTFPR-SL,SHPR,"1254",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,"Biral, L. | P. Akkawi","2326","2020","10","12",América do Sul,Brasil,Mata da Pavuna,exsicata,NA,"Árvore, flores inteiramente verdes.Habitat: Floresta Estacional Decidual",SHPR001254,Anthophyta,NA,Müll. Arg.,SHPR001254_1 SHPR001254_2 SHPR001254_v1 SHPR001254_v2,NA,L. Biral,São Paulo,Botucatu,-48.510833,-22.832222,"2020","10",48°30'39 W,22°49'56 S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"117",2021-03-15 18:24:33-03,USP,SPF,"72947",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii riedelii,NA,"Viégas, AP",s.n.,"1938","11","06",NA,Brasil,"Joaquim Egidio, Fazenda Riqueza.",NA,NA,Arbusto.,SPF00072947,NA,NA,Müll.Arg.,SPF00072947,riedelii,"Marcondes-Ferreira, W",São Paulo,Campinas,-47.060001373291,-22.8999996185303,"1996","10",NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"118",2021-03-15 18:24:33-03,USP,SPF,"199291",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,"Cordeiro, I",s.n.,"2010","11","08",NA,Brasil,"Jardim Botânico de São Paulo, Bosque de F.C. Hoehne.",NA,NA,"Arvoreta cultivada, nativa de matas semidecíduais do leste brasileiro. Flores com cálice verde e corola creme.",SPF00199291,NA,NA,Müll.Arg.,NA,NA,"Cordeiro, I",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"2010",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"119",2019-11-13 11:14:51-03,USP,SPF,"11338",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii riedelii,NA,"Hoehne, W",s.n.,"1944","10","24",NA,Brasil,Parque do Estado,NA,NA,NA,SPF00011338,NA,NA,Müll.Arg.,NA,riedelii,"Marcondes-Ferreira, W",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"1996","10",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8499984741211,-23.3500003814697,"120",2021-03-15 18:24:33-03,USP,SPF,"82122",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii riedelii,NA,"Handro, O","330","1952","12",NA,NA,Brasil,NA,NA,NA,"Arbusto de 3 m alt., muito ramoso.",SPF00082122,NA,NA,Müll.Arg.,NA,riedelii,"Marcondes-Ferreira, W",São Paulo,Tatuí,-47.8499984741211,-23.3500003814697,"1996","10",NA,NA,NA,NA,NA,"22710",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"123",2021-03-15 18:24:33-03,USP,SPF,"72947",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii riedelii,NA,"Viégas, AP",s.n.,"1938","11","06",NA,Brasil,"Joaquim Egidio, Fazenda Riqueza.",NA,NA,Arbusto.,SPF00072947,NA,NA,Müll.Arg.,SPF00072947,riedelii,"Marcondes-Ferreira, W",São Paulo,Campinas,-47.060001373291,-22.8999996185303,"1996","10",NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"124",2019-11-13 11:14:51-03,USP,SPF,"11338",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii riedelii,NA,"Hoehne, W",s.n.,"1944","10","24",NA,Brasil,Parque do Estado,NA,NA,NA,SPF00011338,NA,NA,Müll.Arg.,NA,riedelii,"Marcondes-Ferreira, W",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"1996","10",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8499984741211,-23.3500003814697,"125",2021-03-15 18:24:33-03,USP,SPF,"82122",PreservedSpecimen,Plantae,Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii riedelii,NA,"Handro, O","330","1952","12",NA,NA,Brasil,NA,NA,NA,"Arbusto de 3 m alt., muito ramoso.",SPF00082122,NA,NA,Müll.Arg.,NA,riedelii,"Marcondes-Ferreira, W",São Paulo,Tatuí,-47.8499984741211,-23.3500003814697,"1996","10",NA,NA,NA,NA,NA,"22710",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"128",2020-01-27 18:24:17-03,IAC,IAC,"2909",S,Plantae,Apocynaceae-1.Rauvolfioideae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,A.P. Viégas et al.,s/nº,"1938","11","06",NA,Brasil,"Joaquim Egídio, Fazenda Riqueza",NA,NA,NA,NA,NA,NA,Müll.Arg.,NA,NA,A.P. Viégas et al.,São Paulo,Campinas,-47.0608,-22.9056,"1938","11","-47.0608","-22.9056",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"129",2020-01-27 18:24:17-03,IAC,IAC,"41376",S,Plantae,Apocynaceae-1.Rauvolfioideae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,J.E.A. Bertoni & A. Geremias,"327","2000","08","25",NA,Brasil,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Abacateiro, L22, P10",NA,NA,NA,NA,NA,NA,Müll.Arg.,NA,NA,J.E.A. Bertoni & A. Geremias,São Paulo,Campinas,-47.086761,-22.863721,"2000","08","-47.086761","-22.863721",NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
