"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"226","2021-03-15 16:37:00-03","NY","NYBG","02057881","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","M. F. González Giraldo","1398","2013","05","03","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2164849' target='other'> <mi>dwc_moreinfo</mi></a>","NY02057881","Antioquia","Vereda Cruces, sitio Piñares, camino a Perdidas, poco después de la escuela La Esperanza, orilla izquierda del río Calles, Parque Nacional Natural Las Orquídeas. Bosque poco perturbado.","-76.32764","6.47653",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY02057881_01","Urrao","980","980","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-15 16:37:00-03","NY","NYBG","3145792","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","J. A. Ewan","15978","1944","08","26","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3411090' target='other'> <mi>dwc_moreinfo</mi></a>","NY03145792","Valle del Cauca","Río Cali in vic. of Cali.",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-03-15 16:37:00-03","NY","NYBG","01131249","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","H. S. Irwin","55491","1963","09","08","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1281876' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131249",NA,"Lucie Rivier. River island, 2-5 km below confluence of Oost Rivier.",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01131249_01",NA,"225","225","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-15 16:37:00-03","NY","NYBG","1288591","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","J. M. Poole","1731","1979","06","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1758800' target='other'> <mi>dwc_moreinfo</mi></a>","NY01288591","Amazonas","Tapereira (cemetery and old fort) and São Tomé and vinicity.",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01288591_01",NA,NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2016-09-27 13:59:00-03","NY","NYBG","01796658","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","R. Vásquez","26039","1999","02","06","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2036635' target='other'> <mi>dwc_moreinfo</mi></a>","NY01796658","Amazonas","Aramango. Soldado Oliva.","-78.33","-5.3",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"NY01796658_01","Bagua","600",NA,"R. Vásquez; R. Rojas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-15 16:37:00-03","NY","NYBG","00909835","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","G. G. Hatschbach","23794","1970","02","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982131' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909835","Mato Grosso do Sul","Piraputanga.","-55.7869","-20.4711",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY00909835_01","Aquidauana",NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-15 16:37:00-03","NY","NYBG","02104771","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","F. A. Michelangeli","2581","2014","03","28","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2362866' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104771","Potaro-Siparuni","Kaieteur National Park; trail from Menzies Landing to airstrip","-59.4911","5.16953",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY02104771_01",NA,"435",NA,"F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-15 16:37:00-03","NY","NYBG","01131152","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","R. Callejas Posada","2310","1986","10","08","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1281850' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131152","Antioquia","Correg. Santiago. Sector La Negra.",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01131152_01","Santo Domingo","1150","1150","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-15 16:37:00-03","NY","NYBG","02474389","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","M. F. Simon","2286","2014","03","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2690238' target='other'> <mi>dwc_moreinfo</mi></a>","NY02474389","Mato Grosso","Ao long de estarada vicinal 7.6 km NW do centro de Vila Bela.","-59.9831","-14.9733",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY02474389_01","Vila Bela da Santíssima Trindade","206",NA,"F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2016-09-27 14:38:00-03","NY","NYBG","01131380","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","O. Buchtien","1707","1907","08",NA,"South America","Bolivia","sheet",NA,"[Collection year most closely resembles 1907 but could also be 1901] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1289512' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131380",NA,"San Carlos b. Mapiri 15°n. Br.","-68.183381","-15.400373",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"NY01131380_01",NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-15 16:37:00-03","NY","NYBG","01131379","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","F. J. Breteler","4191","1964","09","03","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1289591' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131379","Barinas","2 km from Barinitas along road to Apartaderos.",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01131379_01",NA,"600","600","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-03-15 16:37:00-03","NY","NYBG","1288574","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","G. T. Prance","28795","1984","02","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1758785' target='other'> <mi>dwc_moreinfo</mi></a>","NY01288574","Amazonas","Southern ridge of Pico Rondon, perimetral norte highway km 211","-62.8","1.53",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01288574_01",NA,"700","700","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-15 16:37:00-03","NY","NYBG","01129972","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","J. S. de la Cruz","3526","1923","03","23","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1289681' target='other'> <mi>dwc_moreinfo</mi></a>","NY01129972",NA,"North West. Amakura River.","-60","8.17",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01129972_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-15 16:37:00-03","NY","NYBG","1519528","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","M. M. M. Lopes","852","2006","06","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1780827' target='other'> <mi>dwc_moreinfo</mi></a>","NY01519528","Bahia","Estrada Eunápolis a Porto Seguro. RPPN Estação Veracruz. Beira da estrada","-39.2022","-16.4192",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01519528_01","Porto Seguro",NA,NA,"F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-15 16:37:00-03","NY","NYBG","00477869","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","G. T. Prance","28772","1984","02","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=360543' target='other'> <mi>dwc_moreinfo</mi></a>","NY00477869","Amazonas","Vicinity of Pico Rondon, Perimetral Norte Highway km 211. Southern ridge of Pico Rondon","-62.8","1.53",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY00477869_01",NA,"700","700","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2016-09-30 01:15:00-03","NY","NYBG","01131382","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","R. S. Williams","692","1901","09","22","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1289499' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131382",NA,"Charopampa.",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"NY01131382_01",NA,"488","488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-15 16:37:00-03","NY","NYBG","00709547","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","L. Buscalioni","1640","1899","08","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=857880' target='other'> <mi>dwc_moreinfo</mi></a>","NY00709547","Pará","Rio Tocantins, nella foresta presso Alcobaça.",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY00709547_01",NA,NA,NA,"S. S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-15 16:37:00-03","NY","NYBG","3145783","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","A. L. Uribe Uribe","2734","1956","03","19","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3411081' target='other'> <mi>dwc_moreinfo</mi></a>","NY03145783","Cundinamarca","Carretera a Honda.",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don",NA,"Guaduas","1000","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-15 16:37:00-03","NY","NYBG","3145785","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","M. T. Dawe","834","1905","04","01","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3411083' target='other'> <mi>dwc_moreinfo</mi></a>","NY03145785","Valle del Cauca","Western Cordillera at Versailles",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-15 16:37:00-03","NY","NYBG","1654123","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","F. A. Michelangeli","1608","2011","02","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568333' target='other'> <mi>dwc_moreinfo</mi></a>","NY01654123","Espírito Santo","Reserva Santa Lucia, river trail, near station","-40.54003","-19.96552",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01654123_01","Santa Teresa","665",NA,"F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-15 16:37:00-03","NY","NYBG","02104765","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","R. Goldenberg","1969","2014","04","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2568265' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104765","Amazonas","Parque Estadual da Serra do Aracá Igarapé Preto, abaixo do acampamento na base de Serra do Aracá","-62.9241981506348","-0.974722027778625",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY02104765_01","Barcelos","40","50","F. A. Michelangeli","358570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2016-09-27 08:15:00-03","NY","NYBG","1288572","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","C. A. Sothers","1097","1998","01","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1758783' target='other'> <mi>dwc_moreinfo</mi></a>","NY01288572","Amazonas","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26. Meteorologia.","-60.0250015258789","-3.10193991661072",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"NY01288572_01","Manaus",NA,NA,"S. S. Renner","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-03-15 16:37:00-03","NY","NYBG","2063450","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","J. Meirelles","703","2011","09","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2499535' target='other'> <mi>dwc_moreinfo</mi></a>","NY02063450","Amazonas","Aldeia indígena Yá-mirim","-67.0892028808594","-0.130278006196022",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY02063450_01","São Gabriel da Cachoeira",NA,NA,NA,"377621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-15 16:37:00-03","NY","NYBG","03315121","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","R. Goldenberg","2272","2017","04","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3622398' target='other'> <mi>dwc_moreinfo</mi></a>","NY03315121","Bahia","Região da Tesoura 1, Estrada de Acesso ao Sitio do Burjão, 5,7 km da BR 101 em estrada não pavimentada. (39°28'08W)","-39.4213981628418","-13.4485998153687",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don",NA,"Presidente Tancredo Neves",NA,NA,NA,"17156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2016-09-27 08:15:00-03","NY","NYBG","1288592","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","N. A. Rosa","4101","1981","04","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1758801' target='other'> <mi>dwc_moreinfo</mi></a>","NY01288592","Pará","Margem direita do rio Tocantins, nas proximidades da barragem.","-49.6725006103516","-3.76610994338989",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"NY01288592_01","Tucuruí",NA,NA,"N. A. Rosa","59618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-03-15 16:37:00-03","NY","NYBG","01856154","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","M. J. R. Rocha","744","2012","10","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2194455' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856154","Roraima","Parque Nacional do Viruá, Rio Anauá.","-61.0158","-1.1028",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01856154_01","Caracaraí",NA,NA,"F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2016-09-27 08:15:00-03","NY","NYBG","01130000","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","H. D. Clarke","697","1995","12","01","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1289658' target='other'> <mi>dwc_moreinfo</mi></a>","NY01130000","Potaro-Siparuni","Surama.","-59.08","4.17",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"NY01130000_01",NA,"80","80","F. Almeda; D. S. Penneys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2016-09-27 08:15:00-03","NY","NYBG","01462579","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","M. J. Jansen-Jacobs","6656","2004","11","21","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1705043' target='other'> <mi>dwc_moreinfo</mi></a>","NY01462579","Marowijne","Lely Mts., Airstrip, Plateau.","-54.43","4.17",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"NY01462579_01",NA,"650","670","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-03-15 16:37:00-03","NY","NYBG","1288576","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","P. B. Cavalcante","532","1959","02","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1758787' target='other'> <mi>dwc_moreinfo</mi></a>","NY01288576","Amazonas","Rio Negro, Tapuruquara","-65.0172","-0.4189",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01288576_01",NA,NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-03-15 16:37:00-03","NY","NYBG","01856087","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata","M. J. R. Rocha","299","2012","02","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2190312' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856087","Bahia","Parque Municipal de Mucugê-Projeto Sempre Viva. Estrada não pavimentada Mucugê-Igatú, lado direito.","-41.3117","-12.8961",NA,NA,"Magnoliophyta","Myrtales",NA,"(Bonpl.) D.Don","NY01856087_01","Mucugê","769","769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-03-15 16:37:00-03","NY","NYBG","01131139","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","H. S. Irwin","55912","1963","09","22","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280949' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131139",NA,"Zuid Rivier. Kayser Airstrip, 45 km above confluence with Lucie Rivier.",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01131139_01",NA,"270","270","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2016-09-27 08:15:00-03","NY","NYBG","01131140","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","F. H. F. Oldenburger","668","1969","01","04","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280947' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131140",NA,"Sipaliwini savanna area on Brazilian frontier. W. part of the Great Sipaliwini Savanna, near Vier-Gebroeders creek.",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,"277","277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-15 16:37:00-03","NY","NYBG","3165022","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","H. H. Smith","766","1905","03","12","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412695' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165022","Magdalena","Campo Alegre",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,"Santa Marta","610","610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-15 16:37:00-03","NY","NYBG","00477890","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","G. G. Hatschbach","63304","1995","08","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=68651' target='other'> <mi>dwc_moreinfo</mi></a>","NY00477890","Bahia","Rod. BR-101, Fazenda Bomfim","-39.3025","-15.5633",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,"Mascote",NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-15 16:37:00-03","NY","NYBG","3165054","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","H. E. Rombouts","307","1935","12","03","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412728' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165054","Sipaliwini","Boven Sipaliwini, kamp IX, grens.",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2016-09-27 08:15:00-03","NY","NYBG","01131147","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","C. D. Játiva","850","1964","07","20","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280887' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131147","Esmeraldas","Trail to village, Lita.",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01131147_01",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-03-15 16:37:00-03","NY","NYBG","00477891","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","S. C. de Sant'Ana","417","1993","01","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=68650' target='other'> <mi>dwc_moreinfo</mi></a>","NY00477891","Sergipe","SE- Cerca de 2 km do Distrito de Crasto, na estrada p/Santa Luzia do Intanhi","-37.4481","-11.3508",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,"Santa Luzia do Itanhi",NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-03-15 16:37:00-03","NY","NYBG","3165061","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","T. Lasser","1437","1946","04","25","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412735' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165061","Bolívar","Alto Caroni. Alrededores de Sta. Elena de Uairen",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-03-15 16:37:00-03","NY","NYBG","01131145","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","M. H. Nee","36079","1988","01","29","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=398115' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131145","Santa Cruz","3 km. NE of center of Buena Vista, along road to Portachuelo.","-63.65","-17.43",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,"Ichilo","320","320","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-03-15 16:37:00-03","NY","NYBG","3165047","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","J. S. de la Cruz","3053","1923","01","14","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412721' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165047","Pomeroon-Supenaam","Pomeroon River",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-03-15 16:37:00-03","NY","NYBG","00298852","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","M. H. Nee","48422","1998","02","22","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=360554' target='other'> <mi>dwc_moreinfo</mi></a>","NY00298852","Santa Cruz","Along dirt road, 2 km S of highway from Buena Vista to Río Ichilo, the turnoff 5.6 km E of Villa San Germán.","-64.05","-17.38",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,"Ichilo","275","275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-03-15 16:37:00-03","NY","NYBG","3165066","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","D. Lockhart","s.n.",NA,NA,NA,"South America","Trinidad and Tobago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412740' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165066",NA,"Trinidad",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
