"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","typeStatus","recordedBy","recordNumber","year","month","day","country","stateProvince","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","previousCatalogNumber","occurrenceRemarks","continentOcean","county","locality","coordinatePrecision","geoFlag","monthIdentified","barcode","imagecode"
"1","2016-08-23 11:00:03-03","NHMLondon","NHM-LONDON-BOT","BM000074391","S","Plantae","Orchidaceae","Neogardneria","murrayana","Neogardneria murrayana","(Gardner ex Hook.f.) Schltr. ex Garay","Eric A. Christenson; b.1956; Christenson","2012","Syntype","George Gardner; b.1812; d.1849; Gardner","635","1837","01","01","Brasil","Rio de Janeiro","-42.989594","-22.510275","-42.989594","-22.510275","NHMUK:ecatalogue:4632438","Habitat: On trees in forests<a href=http://www.nhm.ac.uk/services/media-store/asset/036cc16965cd13405fe3225414f81f4c183053d9/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA
"2","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Zygopetalum","binotii","Zygopetalum binotii","De Wild.",NA,NA,NA,"Binot, P","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","-43.1786","-22.505",NA,NA,NA,NA,"Southern America","Petrópolis","Habitat in prov. Rio de Janeiro prope Petropolis","36524","auto",NA,NA,NA
"3","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Zygopetalum","binotii","Zygopetalum binotii","De Wild.",NA,NA,NA,"Binot, P","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","-43.1786","-22.505",NA,NA,NA,NA,"Southern America","Petrópolis","Habitat in prov. Rio de Janeiro prope Petropolis","36524","auto",NA,NA,NA
"4","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Zygopetalum","binotii","Zygopetalum binotii","De Wild.",NA,NA,NA,"Binot, P","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","-43.1786","-22.505",NA,NA,NA,NA,"Southern America","Petrópolis","Habitat in prov. Rio de Janeiro prope Petropolis","36524","auto",NA,NA,NA
"5","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Zygopetalum","binotii","Zygopetalum binotii","De Wild.",NA,NA,NA,"Binot, P","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","-43.1786","-22.505",NA,NA,NA,NA,"Southern America","Petrópolis","Habitat in prov. Rio de Janeiro prope Petropolis","36524","auto",NA,NA,NA
"6","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Zygopetalum","murrayanum","Zygopetalum murrayanum","Gardner ex Hook.",NA,NA,NA,"Gardner, G","635?",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Southern America",NA,"Habitat in prov. Rio de Janeiro ad Serra dos Orgãos altit. 1300m",NA,NA,NA,NA,NA
"7","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Zygopetalum","murrayanum","Zygopetalum murrayanum","Gardner ex Hook.",NA,NA,NA,"Gardner, G","635",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Southern America",NA,"Habitat in prov. Rio de Janeiro ad Serra dos Orgãos altit. 1300m",NA,NA,NA,NA,NA
"8","2019-11-21 10:13:34-03","IBt","SP","343363","S","Plantae","Orchidaceae","Neogardneria","murrayana","Neogardneria murrayana","(Gardner ex Hook.) Schltr.","Barros, F","1994",NA,"Catharino, ELM; Ninomia, RT","s.n.","1994","09","19","Brasil","São Paulo","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,"Bananal","Serra da Bocaina, Morro das antenas","26795","auto","09",NA,NA
"9","2014-09-23 10:59:03-03","G","G","G00169099","S","Plantae","Orchidaceae","Zygopetalum","murrayanum","Zygopetalum murrayanum","Hook.","?",NA,"TYPUS of Zygopetalum murrayanum Hook.","Gardner, G.","635","1838",NA,"00","Brazil","Rio de Janeiro","-42.9125","-22.48222222","-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=144728&base=img&lang=en","AMERIQUE DU SUD",NA,NA,NA,NA,NA,"G00169099","G00169099"
