"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","typeStatus"
"47","2021-03-01 16:22:11-03","UNICAMP","UEC","117859","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Rapini, A","Simões, AO; Pansarin, ER","1092","2001","02","11",NA,"Brazil","Minas Gerais","Diamantina","Serra de Diamantina, Afloramento a cerca de 10km da cidade, sentido Mendanha Diamantina.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Liana, látex branco, cálice verde, corola verde-arroxeada, lobos imparcialmente inflexos no ápice, corona e apêndices estigmáticos roxos.","UEC005989","UEC005989","2005",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"48","2019-11-05 16:43:07-03","UFOP","OUPR","8472","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, M.A.","Sousa, H.C. de","s.n.","1999","05","18",NA,"Brasil","Minas Gerais","Senador Modestino Gonçalves","Estação Ecológica Mata dos Ausentes","-43.2249984741211","-17.9466991424561",NA,NA,NA,"Trepadeira, flores esverdeadas com corola vinácea, apresenta látex branco. Cerrado.",NA,NA,"2000","07",NA,NA,"42669","auto",NA,NA,NA,NA,NA
"49","2019-08-16 08:38:18-03","UTFPR","HCF","16923","S","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquete","G.A. Dettke","M.G. Caxambu","6295","2015","04","25",NA,"Brasil","MG","Delfinópolis","arredores. Circuito das Nascentes.","-46.941111","-20.253917","689","689",NA,"trepadeira volúvel, heliófita, com látex alvo. Flores verde-amareladas. Beira da estrada.",NA,NA,"2015","08","46°56'28 W","20°15'14,1 S",NA,NA,NA,"11",NA,NA,NA
"50","2020-12-21 16:12:51-03","MBM","MBM","258214","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","Rapini, A.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","72113","2001","05","16","Southern America","Brazil","Minas Gerais","Francisco Dumont","Serra do Cabral, Rio Preto","-44.2341995239258","-17.3150005340576",NA,NA,NA,NA,"MBM258214","MBM258214",NA,NA,NA,NA,"45152","auto",NA,NA,NA,NA,NA
"51","2020-12-21 16:12:51-03","MBM","MBM","19286","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","Fontella, J.","Hatschbach, G.; Pelanda, P.; Pelanda, P.","28036","1971","11","16","Southern America","Brazil","Minas Gerais","Cunha Magalhães","Mendanda",NA,NA,NA,NA,NA,"Volúvel, lacticefera. Flor creme esverdeada. Corona creme creme, ápice ginostemio vinoso. Afloramentos rochosos.","MBM019286","MBM019286","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:12:51-03","MBM","MBM","285613","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","Fontella, J.; Marquete","Trinta, Z.A.; et al.; et al.","682","1964","03","29","Southern America","Brazil","Minas Gerais",NA,"Rod. BR-58, Caxambu - Pouso Alto",NA,NA,NA,NA,NA,NA,"MBM285613","MBM285613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:12:51-03","MBM","MBM","72508","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","Callejas, R.","Anderson, W.R.","8695","1973","04","12","Southern America","Brazil","Minas Gerais","Diamantina","25km road NE of Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM072508","MBM072508",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"54","2020-12-21 16:12:51-03","MBM","MBM","34137","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","Fontella, J.","Hatschbach, G.; Anderson, W.R.; Gates, B.; Anderson, W.R.; Gates, B.","36418","1975","02","23","Southern America","Brazil","Minas Gerais","Gouveia","Rod. BR-259, subida para a Serra do Espinhaço","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM034137","MBM034137",NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA
"55","2020-12-21 16:12:51-03","MBM","MBM","191160","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","Rapini, A.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","64858","1996","04","15","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"MBM191160","MBM191160",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA
"56","2020-12-21 16:12:51-03","MBM","MBM","188708","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","Rapini, A.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","64332","1996","01","17","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"MBM188708","MBM188708",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA
"57","2020-12-21 16:12:51-03","MBM","MBM","193138","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","Rapini, A.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","64876","1996","04","16","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, Agroindustrial Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"MBM193138","MBM193138",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA
"58","2020-12-21 16:12:51-03","MBM","MBM","207214","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","Rapini, A.","Hatschbach, G.","66272","1997","03","14","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, próximo ao Córrego Embaiassaia","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"MBM207214","MBM207214",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA
"59","2020-12-21 16:12:51-03","MBM","MBM","331351","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","Rapini","Arruda, R.; et al.; et al.","198","2003","02","14","Southern America","Brazil","Minas Gerais","Perdizes","Céu do Cavalo, Estação Ambiental Galheiro.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Cerrado, trepadeira, cálice e corola esverdeados.","MBM331351","MBM331351","2009","01",NA,NA,"45889","auto",NA,NA,NA,NA,NA
"60","2020-12-21 16:12:51-03","MBM","MBM","41508","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","Fontella, J.","Hatschbach, G.","5404","1958","12","13","Southern America","Brazil","Paraná","Sengés","Fazenda Morungava, Rio do Funil","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"MBM041508","MBM041508",NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA
"61","2020-12-21 16:12:51-03","MBM","MBM","328910","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","Rapini","Barboza, E.; Silva, J.M.; Silva, J.M.","2123","2007","02","28","Southern America","Brazil","Paraná","Sengés","Sengés, arredores","-49.4636001586914","-24.1128005981445",NA,NA,NA,"Volúvel, flor creme-esverdeada. Mata de cerrado","MBM328910","MBM328910","2009",NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA
"62","2015-09-24 21:46:22-03","MNHN","RECOLNAT_MNHN_P","P00631859","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquette","Farinaccio","Warming, E.",NA,"1864","3","28",NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00631859' target='other'> <mi>dwc_moreinfo</mi></a>","P00631859","P00631859_01",NA,NA,NA,NA,NA,NA,NA,NA,"1862",NA,NA
"63","2015-09-04 12:33:37-03","MNHN","RECOLNAT_MNHN_P","P04055722","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquette",NA,"Pereira, E.",NA,"1957","4","7",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó. Hotel do Veraneio.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04055722' target='other'> <mi>dwc_moreinfo</mi></a>","P04055722","P04055722_01",NA,NA,NA,NA,NA,NA,NA,NA,"2929",NA,NA
"64","2020-10-01 14:20:55-03","JBB","HEPH","17676","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Paiva, VF; Oliveira, MS","Nóbrega, MGG","1611","2002","04","16","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília - Área do antigo experimento do IPDF,atras do Modelo Filogenético","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"65","2020-10-01 14:20:55-03","JBB","HEPH","35643","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Farinaccio, MA","Faria, JEQ","9152","2019","02","07","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, estrada em frenta ao monumento da Polônia","-47.839722","-15.870833","1103","1103",NA,NA,NA,NA,"2019","02","-47.839722","-15.870833",NA,NA,NA,NA,NA,NA,NA
"66","2020-10-01 14:20:55-03","JBB","HEPH","25244","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Fontella, J","Paiva, VF","582","2009","05","15","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília.(Próximo ao Portão da CAESB).","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2018","11",NA,NA,"70570","auto",NA,"08",NA,NA,NA
"67","2020-10-01 14:20:55-03","JBB","HEPH","28958","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Fontella, J","Paiva, VF","843","2012","11","06","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica doJardim Botânico de Brasília - Próximo entrada para o Campo de Murundum.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2018","11",NA,NA,"70570","auto",NA,"08",NA,NA,NA
"68","2020-10-01 14:20:55-03","JBB","HEPH","23923","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Fontella, J","Chacon, RG","405","2008","05","17","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília - trilha de entrada","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2018","11",NA,NA,"70570","auto",NA,"08",NA,NA,NA
"69","2020-10-01 14:20:55-03","JBB","HEPH","18822","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Oliveira, MS; Chacon, RG","Paiva, VF","113","2003","03","13","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília Trilha de saída entre Centro e Alameda","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"70","2020-10-01 14:20:55-03","JBB","HEPH","26259","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Oliveira, MS","Carvalho-Silva, M","863","2009","10","20","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília. Trilha Eco-Histórica após o mirante. Campo sujo com Vellozias.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"71","2020-10-01 14:20:55-03","JBB","HEPH","22601","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Paiva, VF; Oliveira, MS","Salles, AEH","4123","2006","04","14","Southern America","Brasil","Minas Gerais","Diamantina","Estrada em direção a Ibiribiri MG","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"72","2020-12-11 11:31:58-03","UFMG","BHCB","134062","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete",NA,"Carmo, FF","2851","2008","04","22","Southern America","Brasil","Minas Gerais","Iguarapé","Pico Itatiaiuçu., C2","-44.340972","-20.12","1361","1361",NA,"Coletado em capão. Afloramento de canga.","BHCB035624",NA,"2010",NA,"-44.340972","-20.12",NA,NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:31:58-03","UFMG","BHCB","154977","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete",NA,"Góes-Neto, LAA; Miranda, PLS; Piacesi, M; Pereira, AFS; Assis, LC; Batista, JAN","793","2012","03","26","Southern America","Brasil","Minas Gerais","Rio Pardo de Minas","Parque Estadual de Serra Nova","-42.770556","-15.663611","1385","1385",NA,"Terrestre, corola creme; Campo limpo seco de solo arenoso, com pouca matéria orgânica.","BHCB003570",NA,"2012","11","-42.770556","-15.663611",NA,NA,NA,"23",NA,NA,NA
"74","2020-12-11 11:31:58-03","UFMG","BHCB","184919","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete",NA,"Rezende, SG; Justo, AG","5579","2015","04","16","Southern America","Brasil","Minas Gerais","Rio Acima","Córrego Fazenda Velha, Região do Córrego Fazenda Velha","-43.801667","-20.143611","900","980",NA,"Liana; Campo sujo","BHCB184919",NA,NA,NA,"-43.801667","-20.143611",NA,NA,NA,NA,NA,NA,NA
"75","2020-12-11 11:31:58-03","UFMG","BHCB","199893","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete",NA,"Rezende, SG","7017","2019","04","11","Southern America","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.378333","-19.848056","910","910",NA,"Subarbusto.; Campo Rupestre sobre Quartzito Herbáceo","BHCB199893",NA,NA,NA,"-43.378333","-19.848056",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-11 11:31:58-03","UFMG","BHCB","199894","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete",NA,"Rezende, SG","7018","2019","05","15","Southern America","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.378056","-19.8475","885","885",NA,"Subarbusto.; Campo Rupestre sobre Quartzito Arbustivo","BHCB199894",NA,NA,NA,"-43.378056","-19.8475",NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:31:58-03","UFMG","BHCB","199895","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete",NA,"Rezende, SG","7019","2019","04","11","Southern America","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.377778","-19.847778","890","890",NA,"Subarbusto.; Campo Rupestre sobre Quartzito Arbustivo","BHCB199895",NA,NA,NA,"-43.377778","-19.847778",NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:31:58-03","UFMG","BHCB","51319","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete",NA,"Lombardi, JA; Morais Lara, AC; Mota, RC da","3721","2000","04","07","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto., Junto ao córrego da Lapa","-43.342222","-18.091111",NA,NA,NA,"Liana, com látex, folhas papiráceas, flores verdes, estigma e lobos da corona púrpura.; Areal, cerrado e mata ciliar.",NA,NA,NA,NA,"-43.342222","-18.091111",NA,NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:31:58-03","UFMG","BHCB","52339","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete",NA,"Rapini, A; Forzza, RC; Marcato, AC; Assis, MC","517","1998","03","01","Southern America","Brasil","Minas Gerais","Congonhas do Norte","Estrada para Costa Sena.","-43.678611","-18.751111","1050","1050",NA,"Trepadeira. Corola abaxialmente esverdeada, adaxialmente salmão com estrias longitudinais vináceas. Corona alva. Apêndice das anteras e apêndice estigmático vináceos.",NA,NA,NA,NA,"-43.678611","-18.751111",NA,NA,NA,NA,NA,NA,NA
"80","2020-12-11 11:31:58-03","UFMG","BHCB","57305","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete",NA,"Stehmann, JR; Melo, LCN; Gonçalves, M; Oliveira, PG; Moura, MZD","2762","2001","02","13","Southern America","Brasil","Minas Gerais","Diamantina","APA Pau-de-Fruta - COPASA","-43.652222","-18.250278",NA,NA,NA,"Liana, flores esverdeadas com estigma púrpuro escuro.; Afloramento de quartzito.",NA,NA,NA,NA,"-43.652222","-18.250278",NA,NA,NA,NA,NA,NA,NA
"81","2020-12-11 11:31:58-03","UFMG","BHCB","44596","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete",NA,"Hatschbach, G; Hatschbach, M; Barbosa, E","66272","1997","03","14","Southern America","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Próximo do Córrego Imbalaçaia.","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Volúvel, látex alvo, flor creme, levemente vinosa.; Campo rupestre, margens de córrego.",NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA
"82","2020-12-11 11:31:58-03","UFMG","BHCB","41229","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete",NA,"Lombardi, JA","2239","1998","03","24","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó., Ao lado da sede do IBAMA, próximo às Pousadas no rio Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Liana. Com látex, folhas herbáceas, cálice e corola, externamente, verdes, corola internamente ocre, corona e estigmas roxo-forte.; Cerrado.",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"83","2021-02-11 17:17:57-03","UFPR","UPCB","64327","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Fontella & Marquette","Schwarz, E.A.","Menguzzo, T.E.C.","40","2007","04","12",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"Volúvel, lactescente, corola abaxialmente amarelo-esverdeada, levemente vinácea na base, adaxialmente ocre..",NA,NA,"2007","01",NA,NA,"70570","auto",NA,"01",NA,NA,NA
"84","2021-02-11 17:17:57-03","UFPR","UPCB","18862","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(Fourn.) Fontella & Marquette","Fontella Pereira, J.","Heringer, E.P.","335","1978","02","16",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Látex alvo abundante, folhas membranáceas sobre Cyperaceae. Campo..",NA,NA,"1987","07",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"85","2020-05-25 15:13:54-03","FSU","FSU","000073144","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette",NA,"R. Souza, H. S. Irwin, R. Reis dos Santos, S. F. da Fonseca","22535",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2009-08-17 11:37:00-03","MO","MOBOT","100208517","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","M.A. Farinaccio","M.A. Farinaccio|Renato de Mello-Silva|José R. Pirani|P.D. de Oliveira|J. Lovo|D.Y.A.C. dos","Farinaccio 674","2004","3","29","South America","Brazil","Minas Gerais",NA,"Diamantina: estrada para Biribiri, 8.6 km além da rodovia Diamantina-Couto de Magalhães de Minas","-43.615","-18.17","1220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"87","2009-07-09 17:05:00-03","MO","MOBOT","2452283","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette",NA,"Gert G. Hatschbach","Hatschbach 5404","1958","12","13","South America","Brazil","Paraná",NA,"Sengés. Fazenda Morungava, Rio do Funil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2009-09-03 17:37:00-03","MO","MOBOT","2610874","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","M.A. Farinaccio","Gert G. Hatschbach|William R. Anderson|Rupert C. Barneby|Bronwen Gates","Hatschbach 36418","1975","2","23","South America","Brazil","Minas Gerais",NA,"Mun. Gouveia, BR 259, subida Serra do Espinhac|5o",NA,NA,"850.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2014-08-23 05:35:00-03","MO","MOBOT","2610881","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","M.A. Farinaccio","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 21853","1969","1","13","South America","Brazil","Minas Gerais",NA,"Serro do Espinhaço, 30 km SW of Diamantina on road to Gouveia",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2014-08-23 05:35:00-03","MO","MOBOT","2610887","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","M.A. Farinaccio","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22746","1969","1","28","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, 12 km NE of Diamantina, road to Mendanha",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2014-08-23 05:35:00-03","MO","MOBOT","2827719","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","Maria Ana Farinaccio","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 28332","1970","3","25","South America","Brazil","Minas Gerais",NA,"Cerrado on roaky slopes, ca. 2 km N. of São João da Chapada.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","2827996","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","Maria Ana Farinaccio","Alessandro Rapini","Rapini 592","1998","3","4","South America","Brazil","Minas Gerais",NA,"Santana do Riacho: estrada Santana do Riacho-Lapinha, encosta oeste da Serra do Cipó,","-43.7","-19.06666","1090.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2014-08-23 05:35:00-03","MO","MOBOT","2828242","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette","Maria Ana Farinaccio","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22535","1969","1","24","South America","Brazil","Minas Gerais",NA,"Outcrop. Campo bordering meadow and slow creek, with adjacent outcrops, vicinity of Datas.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2015-08-10 05:49:00-03","MO","MOBOT","2828395","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E. Fourn.) Fontella & Marquette",NA,"Amaro Macedo","Macedo 3159","1951","3","10","South America","Brazil",NA,NA,"Barreiro.Araxá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-08-31 08:52:22-03","INPA","INPA","88319","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Oxypetalum","warmingii","Oxypetalum warmingii","(E.Fourn.) Fontella & Marquete","Fontella, J","Hatschbach, GG","28036","1971","11","16","Southern America","Brasil","Minas Gerais","Cunha Magalhães","Mendanda. Afloramentos rochosos.",NA,NA,NA,NA,NA,NA,"INPA0088319","INPA0088319 INPA0088319_e","1972","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
