"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"26","2020-02-08 09:36:17-03","NBC","NL-BOTANY","L.1804254","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Klein RM","1960","03","11","Brazil",NA,NA,"Plantas de Santa Catarina-Brasil, Morro Spitzkopf, Blumenau, Mata.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1804254 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1804254","NL-L1804254",NA,NA,NA,NA,NA,NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"27","2020-02-08 09:36:17-03","NBC","NL-BOTANY","L.1804255","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Reitz R; Klein RM","1960","05","12","Brazil",NA,NA,"Plantas de Santa Catarina-Brasil, Pirão Frio, Sombrio, Mata.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1804255 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1804255","NL-L1804255",NA,NA,NA,NA,NA,NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"28","2020-02-08 09:36:17-03","NBC","NL-BOTANY","L.1804259","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Reitz R; Klein RM","1956","04","05","Brazil",NA,NA,"Plantas de Santa Catarina-Brasil, Piloes, Palhoca, Mata.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1804259 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1804259","NL-L1804259",NA,NA,NA,NA,NA,NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"29","2020-02-08 09:36:17-03","NBC","NL-BOTANY","U 0276032","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Reitz R","1956","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276032 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276032",NA,NA,NA,NA,NA,NA,NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw6320",NA,NA,NA,NA,NA
"30","2020-02-08 09:36:17-03","NBC","NL-BOTANY","U.1416703","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Unreadable","1929","12","20","Brazil",NA,NA,"Parana: Palmyra.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1416703 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1416703","NL-U1416703",NA,NA,NA,NA,NA,NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"31","2020-02-08 09:36:18-03","NBC","NL-BOTANY","U.1416704","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Reitz R; Klein RM","1956","04","19","Brazil",NA,NA,"SANTA CATARINA. Braço Joaquim, Luis Alves, Itajaí. Mata.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1416704 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1416704","NL-U1416704",NA,NA,NA,NA,NA,NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"32","2020-02-08 09:36:18-03","NBC","NL-BOTANY","WAG.1897511","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Roderjan CV","1994","01","26","Brazil",NA,NA,"Morro Anhangava (mun. Quatro Barras) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1897511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1897511","NL-WAG1897511",NA,NA,NA,NA,NA,NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"33","2020-11-04 11:12:03-03","ESALQ","ESA","128520","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Delfini, C.","2013","03","30","Brasil","São Paulo","Tapiraí","Região da UHE Fumaça, trilha do Chagas. Floresta Ombrófila Densa, à margem esquerda do rio Juquiá.","-47.29368","-24.01288","-47.29368","-24.01288","410","410","Indivíduo jovem, até 1m alt.","ESA128520",NA,"Brotto, M.L.","2017","02","02","890.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2020-11-04 11:12:03-03","ESALQ","ESA","69573","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Hatschbach, G. ; Silva, J.M.","1995","01","16","Brasil","Espírito Santo","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"ESA069573","ESA069573","Brotto, M.L.","2017","02","02","61561.0","Magnoliophyta",NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA
"35","2020-11-04 11:12:03-03","ESALQ","ESA","7162","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Moraes, P.L.R.","1992","01","20","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA007162",NA,"Baitello, J.B.","2003","01","01","653.0","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"36","2020-11-04 11:12:03-03","ESALQ","ESA","67773","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Moraes, P.L.R.","2000","08","28","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA067773",NA,"Brotto, M.L.","2017","02","02","2221.0","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"37","2020-11-04 11:12:03-03","ESALQ","ESA","51979","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Lima, R.A.F.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"400","400","em clareira","ESA051979","ESA051979","Baitello, J.B.",NA,NA,NA,"401.0","Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"38","2020-11-04 11:12:03-03","ESALQ","ESA","123685","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Colletta, G.D. ; Souza, V.C.","2013","04","30","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), Trilha da Serraria.","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, 5m","ESA123685",NA,"Brotto, M.L.","2017","02","02","1073.0","Magnoliophyta",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"39","2020-11-04 11:12:03-03","ESALQ","ESA","65407","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Kollmann, L. et al.","1998","08","05","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"ESA065407",NA,"Barbosa, T.D.M.",NA,NA,NA,"291.0","Magnoliophyta",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"40","2020-11-04 11:12:03-03","ESALQ","ESA","65406","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Kollmann, L. et al.","1998","07","09","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"ESA065406",NA,"Barbosa, T.D.M.",NA,NA,NA,"205.0","Magnoliophyta",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"41","2020-11-04 10:56:01-03","ESALQ","ESA","142509","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis",NA,"Monteiro, R. S.","1992","02","12","Brasil","Maranhão","Açailândia",NA,"-47.5046997070312","-4.9466700553894",NA,NA,NA,NA,NA,"ESA142509",NA,"Monteiro, R. S.","1992","02","12","571.0",NA,NA,NA,NA,"95172","auto",NA,NA,NA,NA,NA,NA,NA
"42","2020-11-04 11:12:03-03","ESALQ","ESA","7163","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Moraes, P.L.R.","1992","01","20","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA007163",NA,"Baitello, J.B.","2003","01","01","654.0","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"43","2020-11-04 11:12:03-03","ESALQ","ESA","7153","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Moraes, P.L.R.","1992","01","19","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA007153",NA,"Baitello, J.B.","2003","01","01","644.0","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"44","2020-11-04 11:12:03-03","ESALQ","ESA","94870","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Viani, R.A.G. et al.","2002","04","26","Brasil","Rio Grande do Sul","Barra do Ribeiro","Área da Riocell. Floresta Estacional.","-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,NA,"ESA094870","ESA094870","Souza, V.C.",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA
"45","2020-11-04 11:12:03-03","ESALQ","ESA","80521","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis",NA,"Doria, O.V.","2000","02","02","Brasil","Paraná","Pontal do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"ESA080521","ESA080521",NA,NA,NA,NA,"18.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-04 10:56:01-03","ESALQ","ESA","142501","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Meg.","Reis, R.","1993","01","28","Brasil","Maranhão","Açailândia",NA,"-47.5046997070312","-4.9466700553894",NA,NA,NA,NA,NA,"ESA142501",NA,"Reis, R.","1993","01","28","10751.0",NA,NA,NA,NA,"95172","auto",NA,NA,NA,NA,NA,NA,NA
"47","2020-11-04 10:56:01-03","ESALQ","ESA","142517","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis",NA,"Monteiro, R. S.",NA,NA,NA,"Brasil","Pará","Marabá",NA,"-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,NA,"ESA142517",NA,"Monteiro, R. S.","1991","01","17","89.0",NA,NA,NA,NA,"262883","auto",NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:12:03-03","ESALQ","ESA","69430","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis",NA,"Ivanauskas, N.M. et al.","2000","04","25","Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"ESA069430","ESA069430",NA,NA,NA,NA,"4633.0","Magnoliophyta",NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:12:03-03","ESALQ","ESA","7143","PreservedSpecimen","Plantae","Lauraceae","Ocotea","catharinensis","Ocotea catharinensis","Mez","Moraes, P.L.R.","1992","01","18","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA007143",NA,"Baitello, J.B.","2003","01","01","633.0","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
