"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"11","2019-11-19 15:44:14-03","UNEB","HUNEB","6731","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth) Harley",NA,"Noblick, L.R.","3439","1984","10","19",NA,"Brasil","Bahia","Salvador","Dunas de Itapã, arredores da Lagoa do Abaeté.","-38.35","-12.933333",NA,NA,"HUNEB0006731",NA,NA,NA,NA,NA,"Dicotyledoneae","38W21'0''","12S56'0''",NA,NA,NA,NA,NA,NA,NA,NA
"12","2019-11-19 15:44:14-03","UNEB","HUNEB","83","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Lamiaceae","Eriope","blanchetii","Eriope blanchetii",NA,NA,NA,NA,"1993","10","15",NA,"Brasil","Bahia","Salvador","Parque do Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,"HUNEB0000083",NA,"26018","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2019-11-19 15:44:14-03","UNEB","HUNEB","1143","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Lamiaceae","Eriope","blanchetti","Eriope blanchetti","(Benth. ) R.Harley",NA,"Guedes, M.L.","38402","1998","08","27",NA,"Brasil","Bahia","Salvador","Lagoa do Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,"HUNEB0001143",NA,"26018","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2019-11-19 15:44:14-03","UNEB","HUNEB","3465","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Lamiaceae","Eriope","blanchetti","Eriope blanchetti","(Benth. ) R.Harley",NA,"Queiroz, E.P.",NA,"1999","11","20",NA,"Brasil","Bahia","Salvador","Stella Maris.","-38.510799407959","-12.9710998535156",NA,NA,"HUNEB0003465",NA,"26018","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2019-11-19 15:44:14-03","UNEB","HUNEB","3469","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Lamiaceae","Eriope","blanchetti","Eriope blanchetti","Benth .",NA,"Jesus, N.G.","420","2000","10","04",NA,"Brasil","Bahia","Alagoinhas","Campus II / UNEB","-38.433333","-12.133333",NA,"Floresta Ombrófila secundária","HUNEB0003469",NA,NA,NA,"120","150","Dicotyledoneae","38W26'0''","12S8'0''",NA,NA,NA,NA,NA,NA,NA,NA
"16","2019-11-19 15:44:14-03","UNEB","HUNEB","9861","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Lamiaceae","Eriope","blanchetti","Eriope blanchetti","(Benth.) R.Harley",NA,"Guedes, M.L.","10103ALCB 61518","2002","04","06",NA,"Brasil","Bahia","Salvador","Região Metropolitana de Salvador, Dunas do Abaeté.","-38.35","-12.933333",NA,NA,"HUNEB0009861",NA,NA,NA,NA,NA,"Dicotyledoneae","38W21'0''","12S56'0''",NA,NA,NA,NA,NA,NA,NA,NA
"17","2019-11-19 15:44:14-03","UNEB","HUNEB","3457","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Lamiaceae","Eriope","blanchetti","Eriope blanchetti","Benth .",NA,"Queiroz, E.P.","26","2000","03","08",NA,"Brasil","Bahia","Entre Rios","Subaúma","-38.084400177002","-11.9419002532959",NA,"Solo arenoso","HUNEB0003457",NA,"52418","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2019-11-19 15:44:14-03","UNEB","HUNEB","592","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Lamiaceae","Eriope","blanchetti","Eriope blanchetti","Benth.",NA,"Viana, B.F.","33366","1996","01","10",NA,"Brasil","Bahia","Salvador","Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,"HUNEB0000592",NA,"26018","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2013-07-03 11:04:58-03","EBDA","BAH","8696","S","Plantae",NA,NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","M. L. Guedes","Alunos Bot. III",NA,"1994","09","18",NA,"Brasil","Bahia","Salvador","BR. BA. SSA. Lagoa do Abaeté","-38.5108","-12.9711",NA,"Terrestre, subarbusto ca 2m de altura. Folhas concolor, membranáceas. Flores lilás comum.",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2019-10-09 11:17:53-03","UFBA","ALCB","126323","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Guedes, ML","Guedes, ML; Barbosa, MCF; Sales, EF; Teixeira, Lde J","25134","2016","10","31","Southern America","Brasil","Bahia","Lauro de Freitas","UNIDUNAS: Parcelas 1,3, 4 e 7,","-38.318333","-12.92",NA,"Folhas aromáticas. Inflorescência com flores liláses.","ALCB027394","ALCB027394",NA,NA,NA,NA,NA,"-38.318333","-12.92","2016","11",NA,NA,NA,NA,NA,NA
"21","2019-10-09 11:17:53-03","UFBA","ALCB","10038","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Araújo, J; Equipe de Botânica","037","1976","08","28","Southern America","Brasil","Bahia","Salvador","Dunas do Abaeté.","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1987","01",NA,NA,NA,NA,NA,NA
"22","2019-10-09 11:17:53-03","UFBA","ALCB","022912","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Harley, RM; Guedes, ML","24101","1987","01","21","Southern America","Brasil","Bahia","Salvador","Itapoã, 30km norte.","-38.3","-12.916667",NA,"Entre dunas altas de areia branca.",NA,NA,NA,NA,NA,NA,NA,"-38.3","-12.916667","1994","09",NA,NA,NA,NA,NA,NA
"23","2021-02-08 21:32:24-03","UFBA","ALCB","026747","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Guedes, ML","Alunos de Botânica III","s/n","1994","09","18","Southern America","Brasil","Bahia","Salvador","Lagoa do Abaeté.","-38.5","-12.966667",NA,"Ca. 2,0m altura. Folhas concolor, membranáceas. Flores lilás. Comum.; Terrestre.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-02-08 21:32:24-03","UFBA","ALCB","026994","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Guedes, ML","Barbosa, LC","s/n","1995","05","07","Southern America","Brasil","Bahia","Salvador","Itapoã. Dunas do Abaeté.","-38.5","-12.966667",NA,"Folhas simples, crassas, discolores, aromáticas. Flores de cor lilás.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-02-08 21:32:24-03","UFBA","ALCB","03668","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Costa, AL; Souza, Padre JP de; Santana, W","s/n","1974","10","20","Southern America","Brasil","Bahia","Salvador","Dunas de Itapuã entre o Aeroporto e Stella Maris.","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1992","02",NA,NA,NA,NA,NA,NA
"26","2019-10-09 11:17:53-03","UFBA","ALCB","03677","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Noblick, LR","1262","1979","05","05","Southern America","Brasil","Bahia","Salvador","Dunas de Itapoan.","-38.5","-12.966667",NA,"1,5m.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1992","02",NA,NA,NA,NA,NA,NA
"27","2021-02-08 21:32:24-03","UFBA","ALCB","03678","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Costa, AL","s/n","1975","03","23","Southern America","Brasil","Bahia","Salvador","Dunas de Itapuã, entre o Aeroporto e Stella Maris.","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1992","02",NA,NA,NA,NA,NA,NA
"28","2021-02-08 21:32:24-03","UFBA","ALCB","03679","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Valeriano, A","s/n","1972","11","25","Southern America","Brasil","Bahia","Salvador","Itapuã - Lagoa do Abaeté.","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1992","02",NA,NA,NA,NA,NA,NA
"29","2019-10-09 11:17:53-03","UFBA","ALCB","03679","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Valeriano, A","s/n","1972","11","25","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoã","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","2009","05",NA,NA,NA,NA,NA,NA
"30","2021-02-08 21:32:24-03","UFBA","ALCB","03680","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Costa, AL; Santana, W","s/n","1974","07","13","Southern America","Brasil","Bahia","Salvador","Dunas de Itapoan, entre o Aeroporto e Stella Maris.","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1992","02",NA,NA,NA,NA,NA,NA
"31","2019-10-09 11:17:53-03","UFBA","ALCB","038402","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Guedes, ML","Guedes, ML; Alunos de Botânica III","6030","1998","08","27","Southern America","Brasil","Bahia","Salvador","Dunas da Lagoa do Abaeté.","-38.5","-12.966667",NA,"2,0m. Folhas discolores. Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1998","09",NA,NA,NA,NA,NA,NA
"32","2019-10-09 11:17:53-03","UFBA","ALCB","043643","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Guedes, ML","Guedes, ML; et al.","6633","1997","10","06","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Lagoa do Abaeté.","-38.5","-12.966667",NA,"aromático, com ramos longos, folhas só no ápice. Inflorescências longas com flores liláses. Vegetação de Dunas. Solo arenoso.; Vegetação arbustivo-arbórea.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1997","10",NA,NA,NA,NA,NA,NA
"33","2019-10-09 11:17:53-03","UFBA","ALCB","045599","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley",NA,"Guedes, ML; Chaves, J; et al.","6859","1996","02","23","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Itapoã, dunas atr s do Motel Sky","-38.5","-12.966667",NA,"de ca. 2 m de altura. Folhas discolores, aromáticas. Flores amarelas.; arbustiva-arbórea, com solo arenoso.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","2000","03",NA,NA,NA,NA,NA,NA
"34","2019-10-09 11:17:53-03","UFBA","ALCB","047231","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Queiroz, EP","Queiroz, EP","37","2000","03","08","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Dunas de Subaúma","-38.083333","-11.933333",NA,"folhas semicoriáceas. Flores lilases e cálices esverdeados.; Dunas de Restinga arbustiva.",NA,NA,NA,NA,NA,NA,NA,"-38.083333","-11.933333","2000","03",NA,NA,NA,NA,NA,NA
"35","2019-10-09 11:17:53-03","UFBA","ALCB","08445","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Guedes, ML","206","1981","05","24","Southern America","Brasil","Bahia","Salvador","Dunas do Aeroporto.","-38.5","-12.966667",NA,"De mais ou menos 2,0m de altura, folhas discolor, mais ou menos suculentas, imensas inflorescências de flores singelas de cor lilás.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1987","01",NA,NA,NA,NA,NA,NA
"36","2019-10-09 11:17:53-03","UFBA","ALCB","09410","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Carvalho, AM de; Mori, SA; Boom, BM","688","1981","05","22","Southern America","Brasil","Bahia","Salvador","Ca. 30km a N do centro da cidade. Dunas nos arredores da lagoa do Abaeté.","-38.5","-12.966667",NA,"Com ca. 2,5m de altura. Folhas leve discolor. Floração vistosa, pétalas azul-arroxeadas.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1987","01",NA,NA,NA,NA,NA,NA
"37","2019-10-09 11:17:53-03","UFBA","ALCB","09814","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Guedes, ML","545","1982","09","12","Southern America","Brasil","Bahia","Salvador","Dunas do Abaeté.","-38.5","-12.966667",NA,"Com mais ou menos 2,0m de altura, com folhas semicoriáceas, discolor e flores lilases.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1987","01",NA,NA,NA,NA,NA,NA
"38","2019-10-09 11:17:53-03","UFBA","ALCB","109774","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Oliveira, DSC de","Oliveira, DSC de; Mattos Andrade, PE de; Duplat, VS; Guedes, ML","148","2012","11","06","Southern America","Brasil","Bahia","Salvador",NA,"-38.5","-12.983333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.983333","2013","03",NA,NA,NA,NA,NA,NA
"39","2021-02-08 21:32:24-03","UFBA","ALCB","15217","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Costa, AL","s/n","1968","09","22","Southern America","Brasil","Bahia","Salvador","Dunas do Abaeté.","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1987","01",NA,NA,NA,NA,NA,NA
"40","2021-02-08 21:32:24-03","UFBA","ALCB","15489","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Bromley, GLR; Guedes, ML","s/n","1984","12","02","Southern America","Brasil","Bahia","Salvador","Dunas de Itapoan.","-38.5","-12.966667",NA,"De mais ou menos 2,50m de altura. Folhas semi-suculentas, concolor. Flores lilases e singelas. Mais ou menos frequente.; Substrato arenoso.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1987","01",NA,NA,NA,NA,NA,NA
"41","2019-10-09 11:17:53-03","UFBA","ALCB","16530","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Noblick, LR; Britto, IC","3439","1984","10","19","Southern America","Brasil","Bahia","Salvador","Dunas de Itapuã, arredores da lagoa do Abaeté.","-38.5","-12.966667",NA,"De 2-3m de altura com folhas corolas azuladas. Comum.; Comumnas ilhas arbustivas nas dunas. Restinga.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1992","02",NA,NA,NA,NA,NA,NA
"42","2019-10-09 11:17:53-03","UFBA","ALCB","16958","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Pinto, GCP; Bautista, HP","284/83","1983","07","14","Southern America","Brasil","Bahia","Salvador","Itapoã.","-38.333333","-12.933333",NA,"Com ramos longos, folhas só no ápice; inflorescências longas com flores lilases. Espécie aromática. Muito frequente.; Vegetação de Dunas. Solo: Areia.",NA,NA,NA,NA,NA,NA,NA,"-38.333333","-12.933333","1992","02",NA,NA,NA,NA,NA,NA
"43","2021-02-08 21:32:29-03","UFBA","ALCB","19896","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Guedes, ML; et al.","s/n","1987","02","05","Southern America","Brasil","Bahia","Salvador","Dunas do Aeroporto.","-38.5","-12.966667",NA,"De mais ou menos 2m de altura. Folhas discolores, semicoriáceas. Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1994","09",NA,NA,NA,NA,NA,NA
"44","2019-10-09 11:17:53-03","UFBA","ALCB","49825","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Guedes, ML","Rodarte, ATA; Guedes, ML; Neves, EL das; et al.","30","1999","09","12","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté","-38.5","-12.966667",NA,"com ca. 2m de altura.Inflorescência com flores lilás.; vegetação arbórea de ca. 2,5 m. de altura.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","2001","02",NA,NA,NA,NA,NA,NA
"45","2019-11-25 16:50:58-03","UFBA","ALCB","50775","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Silva, FO da","Silva, FO da; Pigozzo, CM; Neves, EL das; Gramacho, KP","s/n","2001","03","20","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Abaeté, Bairro Stella Mari.s","-38.5","-12.966667",NA,"com folhas coriáceas. Flores zigomorfas.; Restinga litorânea sobre dunas.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","2001","03",NA,NA,NA,NA,NA,NA
"46","2021-02-08 21:32:29-03","UFBA","ALCB","50775","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Silva, FO da","Silva, FO da; Pigozzo, CM; Neves, EL das; Gramacho, KP","s/n","2001","03","20","Southern America","Brasil","Bahia","Salvador","Região Metropolitana de Salvador. Stella Maris. Dunas do Abaeté.","-38.5","-12.966667",NA,"Folhas coriáceas. Flores lilases.",NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","2001","03",NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:17:53-03","UFBA","ALCB","61518","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Guedes, ML","Guedes, ML; Alves, JL","10103","2002","04","06","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté","-38.35","-12.933333",NA,"de ca. 2m., aromático. Folhas crássas, discolores. Inflorescência terminal, flores liláses.",NA,NA,NA,NA,NA,NA,NA,"-38.35","-12.933333","2003","06",NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:17:53-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley",NA,"Viana, BF; Neves, MF; Vieira, OJZ","10","1996","01","10","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Abaeté.","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA
