"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","county","minimumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","maximumElevationInMeters","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"46","2019-11-08 15:00:16-03","IAP","PACA-AGP","90902","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"R. Wells-Windisch","1973","11","11",NA,"Brasil","RJ","Planalto do Itatiaia, Agulhas Negras.",NA,NA,"HASU 11333&nf;Eriosorus cheilanthoides x Jamesonia brasiliensis Habitat: Entre rochas.","PACA090902",NA,"Pteridophyta","Polypodiales","(Sw.) Christenh.",NA,NA,NA,NA,NA,"Della, A.P.",NA,"Filicopsida","2019",NA,NA,NA,NA,NA,NA
"47","2019-11-08 15:00:16-03","IAP","PACA-AGP","90904","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"Windisch, P. G.","1980","07","28",NA,"Bolívia",NA,"Rodovia La Paz - Coroico; 70 km de La Paz.",NA,NA,"HASU 9066 Habitat: Sobre barranco, margem de estrada.","PACA090904","2432","Pteridophyta","Polypodiales","(Sw.) Christenh.",NA,"3070",NA,NA,NA,"Della, A.P.","3070","Filicopsida","2018","01","17",NA,NA,NA,NA
"48","2021-03-16 17:56:55-03","UCS","HUCS","43963","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Wells-Windisch, R.","1973","11","11",NA,"Brasil","Rio de Janeiro","planalto do Itatiaia, Agulhas Negras",NA,NA,"entre rochas","HUCS004766","s.n.","Pteridophyta","Polypodiales","(Sw.) A.F. Tryon",NA,NA,"HUCS004766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2015-09-19 11:57:51-03","MNHN","RECOLNAT_MNHN_P","P00603515","PreservedSpecimen",NA,"Pteridophyta","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Jameson, W.",NA,NA,NA,NA,"Ecuador",NA,"Sive Andium Quitensium, Hille near Cereuca","hb",NA,"Herbier Dorfler 25 novembre 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603515' target='other'> <mi>dwc_moreinfo</mi></a>","P00603515",NA,NA,NA,"(Sw.) A.F.Tryon",NA,NA,"P00603515_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-11 17:21:26-03","UFPR","UPCB","75507","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Pereira, J.B.S.","2011","01","12",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia",NA,NA,"Rupícola em local sombreado..",NA,"566",NA,NA,"(Sw.) A.F.Tryon","Itatiaia","2450",NA,"-44.669722","-22.383611","Pereira, J.B.S.","2550",NA,"2013","03","02","-44.669722","-22.383611",NA,NA
"51","2020-09-29 14:53:46-03","UFPR","UPCB","72007","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"Labiak, P.H. et al.","2002","12","13",NA,"Bolívia","Santa Cruz","Comarapa. Serrania Siberia, entre Torrecillas e Pojo, 11km de Torrecillas.",NA,NA,"Rupícola entre arbustos. Mata nebular de altitude com abundância de briófitas..","UPCB0008581","2852","Polypodiophyta",NA,"(Sw.) Christenh.","Comarapa","2520","UPCB0008581","-64.671389","-17.823333","Della, A.P.","2520",NA,"2019",NA,NA,"-64.671389","-17.823333",NA,NA
"52","2020-09-29 14:53:46-03","UFPR","UPCB","82932","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"Jimenez, I.","2003","04","29",NA,"Bolivia","La Paz","PN-ANMI Madidi, senda Pelechuco-Mojos, localidad Tambo Quemado (lugar para acampar), arriba del mismo, subiendo por el sendero.",NA,NA,"Ceja de Monte y Paramo Yungueño, pastizal húmedo, cerrado, sometido a ganadería extensiva. Com afloramientos rocosos. Helecho saxícola fértil..","UPCB0008582","1816","Polypodiophyta",NA,"(Sw.) Christenh.","Franz Tamayo","3720","UPCB0008582","-68.967","-14.683","Della, A.P.","3720",NA,"2019",NA,NA,"-68.967","-14.683",NA,NA
"53","2013-11-30 06:11:00-02","MO","MOBOT","3326397","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Erika Fernández|Shirley Durán|Alan Lisperguer|César Patzi","2003","9","20","South America","Bolivia","Santa Cruz","Prov. Caballero. Localidad Siberia, Larke Pampa. Mesobosque montano de yunga. Serie Mesotropical pluviestacional humeda de Blephrocalyx salicifolius. Prumnopitys exigua, especies diferenciales: Alchomea latifolia, Clethra cf cardenasii, Dicksonia sellowiana Myricaianthes callicoma.",NA,NA,NA,NA,"Fernández Terrazas 2473",NA,NA,"(Sw.) A.F. Tryon",NA,NA,NA,"-64.73416","-17.84138","M. Sundue",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2013-05-07 06:03:00-03","MO","MOBOT","1894636","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Rosángela Núñez C.|H. Huaylla","2003","6","20","South America","Bolivia","Santa Cruz","Bosque Hiperhumedo de Ceja de Monte. Colecta en El Locotal sobre el camino a San Mateo a 9 Km del cruce El Empalme.",NA,NA,NA,NA,"Núñez Cabrera 239",NA,NA,"(Sw.) A.F. Tryon","Manuel Maria Caballero","2170.00000000",NA,"-64.72","-17.8","M. Sundue",NA,NA,NA,NA,NA,NA,NA,"7",NA
"55","2013-05-07 06:03:00-03","MO","MOBOT","2066732","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Rosángela Núñez C.","2004","3","26","South America","Bolivia","Santa Cruz","Bosque Yungueno Hiperhumedo de Ceja de Monte con Weinmannia microphylla, Brachyotum sp, Cletra sp, Dicksonia sellowiana, Pteridophytas y Musgos.",NA,NA,NA,NA,"Núñez Cabrera 600",NA,NA,"(Sw.) A.F. Tryon","Manuel Maria Caballero","2483.00000000",NA,"-64.70166","-17.83888","R. Nunez C.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2013-05-07 06:03:00-03","MO","MOBOT","1899258","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Rosángela Núñez C.","2003","4","13","South America","Bolivia","Santa Cruz","Bosque Yungueno Hiperhumedo de Ceja de Monte con Weinmannia microphylla, Brachyotum sp, Cletra sp, Dicsonia sp, Pteridophytas y Musgos. Colecta a 26 km de Comarapa, lugar intervenido por ganado.",NA,NA,NA,NA,"Núñez Cabrera 58",NA,NA,"(Sw.) A.F. Tryon","Manuel Maria Caballero","2460.00000000",NA,"-64.67888","-17.82138","M. Sundue",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2013-05-07 06:03:00-03","MO","MOBOT","1872937","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Rosángela Núñez C.|et al.","2002","11","28","South America","Bolivia","Santa Cruz","Bosque Yungueno Hiperhumedo de Ceja de Monte con Weinmannia microphylla, Brachyotum sp, Pteridophytas y Musgos. Colecta a 1.5 km al Sureste de la comunidad de Siberia.",NA,NA,NA,NA,"Núñez Cabrera 16",NA,NA,"(Sw.) A.F. Tryon","Manuel Maria Caballero","2970.00000000",NA,"-64.73333","-17.83666","M. Sundue",NA,NA,NA,NA,NA,NA,NA,"3",NA
"58","2013-08-23 04:12:00-03","MO","MOBOT","3369790","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Erika Fernández","2004","2","10","South America","Bolivia","Santa Cruz","Empalme. Mesobosque montano de yunga . Serie Mesotropical pluviestacional humeda de Blepharocalyx salicifolius - Prumnopitys exigua, entre algunas especies diferenciales: Myrcianthes callicoma, Weinmannia microphylla, W. sorbifolia, Clethra scabra, Oreopanax sp. y Dicksonia sellowiana. Sotobosque denso con melastomataceas y varias familias de pteridophytas",NA,NA,NA,NA,"Fernández Terrazas 2622",NA,NA,"(Sw.) A.F. Tryon","Manuel Maria Caballero","2650.00000000",NA,"-64.70277","-17.83833","M. Sundue y E. Fernandez",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2017-11-18 05:19:00-02","MO","MOBOT","100169456","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Iván Jiménez","2008","3","8","South America","Bolivia","La Paz","Parque Nacional Madidi, senda Mojos-Keara, Calistia, antes de llegar a Chaki Mayu.",NA,NA,NA,NA,"Jiménez Pérez 5088",NA,NA,"(Sw.) A.F. Tryon","Franz Tamayo","3464.00000000",NA,"-68.985","-14.6913889","I: Jiménez, (LPB)",NA,NA,NA,NA,NA,NA,NA,"2",NA
"60","2017-11-18 05:19:00-02","MO","MOBOT","100169461","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Iván Jiménez","2008","3","7","South America","Bolivia","La Paz","Parque Nacional Madidi, senda Mojos-Keara, Ichu Korpa.",NA,NA,NA,NA,"Jiménez Pérez 5094",NA,NA,"(Sw.) A.F. Tryon","Franz Tamayo","3476.00000000",NA,"-68.965","-14.6622222","I. Jiménez, (LPB)",NA,NA,NA,NA,NA,NA,NA,"2",NA
"61","2014-04-15 17:03:00-03","MO","MOBOT","100207740","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Ashley Glenn|Rainer W. Bussmann|Jennifer Gruhn|Carlos Vega Ocaña|R. Wagter","2009","6","17","South America","Peru","Amazonas","Distrito Leymebamba. Cordillera Yasgolga, at Peak, East of Leymebamba, Tragadero.",NA,NA,NA,NA,"Glenn 89",NA,NA,"(Sw.) A.F. Tryon","Chachapoyas","3303.00000000",NA,"-77.7365","-6.6595333","RW Bussmann",NA,NA,NA,NA,NA,NA,NA,"5","6"
"62","2015-05-21 11:50:00-03","MO","MOBOT","100817973","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"P. Sanchez B.|Hugo Navarrete","1998","1","20","South America","Ecuador","Carchi","Parque Nacional El Angel. Along road from El Angel to Tulcán.",NA,NA,NA,NA,"Sanchez Baracaldo 297",NA,NA,"(Sw.) A.F. Tryon",NA,"3480.00000000",NA,"-77.7833333","0.7333333","P. Sánchez-Baracaldo",NA,NA,NA,NA,NA,NA,NA,"1",NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","1156106","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"J. Richard Abbott|Antony Jardim","1995","6","23","South America","Bolivia","Santa Cruz","Amboró National Park, Cerro Bravo area; 4-10 map km N of Comarapa. Along road through cloud forest and open shrubby to grassy windswept areas.",NA,NA,NA,NA,"Abbott 17207",NA,NA,"(Sw.) A.F. Tryon","Manuel Maria Caballero","3000.00000000",NA,"-64.53333","-17.85","R.C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2014-04-04 05:51:00-03","MO","MOBOT","1269943","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"H. van der Werff|Bruce Gray|Rodolfo Vásquez|Rocío Rojas","1998","3","15","South America","Peru","Amazonas","Road Chachapoyas-Mendoza, a little past Molinopampa. Scrub and degraded forest.",NA,NA,NA,NA,"van der Werff 15080A",NA,NA,"(Sw.) A.F. Tryon",NA,"2400.00000000",NA,"-77.59694","-6.23638","Alan R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,"4","227"
"65","2014-04-29 05:39:00-03","MO","MOBOT","1295170","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"P.M. Ramsay|P.J. Merrow-Smith","1987","9","16","South America","Ecuador","Loja","Páramo de Oh|6a",NA,NA,NA,NA,"Ramsay 585",NA,NA,"(Sw.) A.F. Tryon","Saraguro","3100.00000000",NA,"-79.25","-3.58333","A.F. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","1411483","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"P.M. Jørgensen|Carmen Ulloa|Edwin Narváez","2000","1","6","South America","Ecuador","Azuay","Road Cuenca-Sayausí-Molleturo. Hostería Dos Chorreras 22.2 km. Upper Andean forest with Polylepis, Vallea stipularis, Myrsine along road on south side of valley, km 1.1 above Hostería.",NA,NA,NA,NA,"Jørgensen 1653",NA,NA,"(Sw.) A.F. Tryon",NA,"3400.00000000",NA,"-79.175","-2.77944","Alan R. Smith (UC)","3420.00000000",NA,NA,NA,NA,NA,NA,"4","93"
"67","2008-05-27 22:02:00-03","MO","MOBOT","1412246","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"P.M. Jørgensen|Carmen Ulloa|Edwin Narváez|M. Eben","2000","1","8","South America","Ecuador","Azuay","Parque Nacional Cajas. Páramo de Soldados. Road Cuenca-San Joaquín-Soldados. Above Soldados, off road within the Park, km 51.7. Burnt and regenerated páramo.",NA,NA,NA,NA,"Jørgensen 1725",NA,NA,"(Sw.) A.F. Tryon",NA,"3680.00000000",NA,"-79.30861","-2.88361","Alan R. Smith (UC)","3870.00000000",NA,NA,NA,NA,NA,NA,"6","96"
"68","2013-06-19 14:48:00-03","MO","MOBOT","1533969","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Michael H. Nee","1999","11","25","South America","Bolivia","Santa Cruz","7.5 km (by air) N of Comarapa, vicinity of Tinque Laguna. Ridge with mixture of páramo and patches of woodland dominated by Podocarpus rusbyi, Prumnopitys exigua.",NA,NA,NA,NA,"Nee 50620",NA,NA,"(Sw.) A.F. Tryon","Manuel Maria Caballero","2625.00000000",NA,"-64.5333333","-17.85","R. C. Moran",NA,NA,NA,NA,NA,NA,NA,"1",NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","15690","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"David N. Smith|René Valencia|Marianne Buddensiek|Alfredo Gonzales","1986","5","8","South America","Peru","Ancash","Huascaran Nat. Park, slopes below & valley of L. Ichicpotrero. Polylepis weberbauerii woods/interfingerin grassland/brushland; steep, E & W-facing slopes; soils of mora- inal material at canyon mouth, slopes with large boulder falls.",NA,NA,NA,NA,"Smith 12406",NA,NA,"(Sw.) A.F. Tryon","Huari","3970.00000000",NA,"-77.25","-9.45",NA,"4100.00000000",NA,NA,NA,NA,NA,NA,"8","86-37"
"70","2008-05-27 22:02:00-03","MO","MOBOT","16268","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"David N. Smith|Alfredo Gonzales|D. Maldonado","1986","6","11","South America","Peru","Ancash","Huascarán National Park. Quebrada Rurichinchay, between boundary and Quebrada Pachachaca Brushfields, tall, dense, with sporadic trees; steep, S-facing slopes; soils of morainal material.",NA,NA,NA,NA,"Smith 12459",NA,NA,"(Sw.) A.F. Tryon","Huari","3600.00000000",NA,"-77.25","-9.45",NA,"3700.00000000",NA,NA,NA,NA,NA,NA,"5","86-46"
"71","2008-05-27 22:02:00-03","MO","MOBOT","16502","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"David N. Smith|L. Sánchez|H. Vidaurre","1985","1","13","South America","Peru","Ancash","Huascarán National Park. Quebrada Paria. Riverine brushlands, and grass- lands with occasional shrubs on slopes; soils on morainal material.",NA,NA,NA,NA,"Smith 9170",NA,NA,"(Sw.) A.F. Tryon","Yungay","4200.00000000",NA,"-77.55","-8.95","D.N. Smith (MO)",NA,NA,NA,NA,NA,NA,NA,"2","85-23"
"72","2008-05-27 22:02:00-03","MO","MOBOT","16627","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"David N. Smith|L. Sánchez|H. Vidaurre","1985","1","13","South America","Peru","Ancash","Huascarán National Park. Quebrada Huaripampa between Que- brada Paria and Morococha. Grassland with rare scattered shrubs or stands of Polylepis.",NA,NA,NA,NA,"Smith 9180",NA,NA,"(Sw.) A.F. Tryon","Yungay","3950.00000000",NA,"-77.55","-8.93333","D.N. Smith (MO)","4500.00000000",NA,NA,NA,NA,NA,NA,"4","85-24"
"73","2008-05-27 22:02:00-03","MO","MOBOT","1726930","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Alba L. Arbeláez|S. P. Churchill","2001","11","23","South America","Bolivia","Cochabamba","Cantón Tablas. Camino a Tablas, ca. 6 Km N de carretera nueva (Cochabamba/Santa Cruz). Bosque montano (Yungas) secundario.",NA,NA,NA,NA,"Arbeláez Álvarez 902",NA,NA,"(Sw.) A.F. Tryon","Chapare","2600.00000000",NA,"-65.9","-17.15","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,"3","18"
"74","2008-05-27 22:02:00-03","MO","MOBOT","17342","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"David N. Smith","1984","8","3","South America","Peru","Pasco","Santa Barbara. Natural grassland in grassland- ceja de selva mosaic.",NA,NA,NA,NA,"Smith 8143",NA,NA,"(Sw.) A.F. Tryon","Oxapampa","3300.00000000",NA,"-75.65","-10.36666","A.F. Tryon (GH)",NA,NA,NA,NA,NA,NA,NA,"4","84-40"
"75","2008-05-27 22:02:00-03","MO","MOBOT","17512","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"David N. Smith|René Valencia|Alfredo Gonzales","1985","4","17","South America","Peru","Ancash","Huascarán National Park. Quebrada Ranincuray. Grassland, shrubland, and moist bottoms, all grazed.",NA,NA,NA,NA,"Smith 10379",NA,NA,"(Sw.) A.F. Tryon","Yungay","3900.00000000",NA,"-77.55","-9","A.F. Tryon (GH)","4100.00000000",NA,NA,NA,NA,NA,NA,"7","85-102"
"76","2008-05-27 22:02:00-03","MO","MOBOT","1866489","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"B. Herzog","1994","1","15","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,"Herzog 348",NA,NA,"(Sw.) A.F. Tryon",NA,"3500.00000000",NA,NA,NA,"Herzog B.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","1866539","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"M. Kessler","1997","7","2","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,"Kessler 10501",NA,NA,"(Sw.) A.F. Tryon",NA,"2500.00000000",NA,"-68.76666","-15.18333","Smith A.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","1866558","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"M. Kessler","1997","7","5","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,"Kessler 10584",NA,NA,"(Sw.) A.F. Tryon",NA,"3400.00000000",NA,"-68.88333","-15.16666","Smith A.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","1867815","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"M. Kessler","1995","7","29","South America","Bolivia","La Paz","40 Km de Sorata a Quiabaya. de 5 m de altura; con Polylepis racemosa",NA,NA,NA,NA,"Kessler 4339",NA,NA,"(Sw.) A.F. Tryon","Larecaja",NA,NA,"-68.76666","-15.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2013-05-07 06:03:00-03","MO","MOBOT","1900953","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Rosángela Núñez C.|H. Huaylla","2003","4","16","South America","Bolivia","Santa Cruz","Bosque Yungueno Hiperhumedo de Ceja de Monte con presencia de Blepharocalyx sp, Prumnopitys sp, Podocarpus sp, Pteridofitas y Musgos. Colecta alrededores de la Laguna Brava.",NA,NA,NA,NA,"Núñez Cabrera 108",NA,NA,"(Sw.) A.F. Tryon","Manuel Maria Caballero","3085.00000000",NA,"-64.61638","-17.79833","M. Sundue",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","20261","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"David N. Smith","1985","5","8","South America","Peru","Ancash","Huascarán National Park. Quebrada Parón. Shrublands on bouldery terrain.",NA,NA,NA,NA,"Smith 10614",NA,NA,"(Sw.) A.F. Tryon","Huaylas","3500.00000000",NA,"-77.71666","-9.01666","D.N. Smith (MO)","3760.00000000",NA,NA,NA,NA,NA,NA,"4","85-110"
"82","2008-05-27 22:02:00-03","MO","MOBOT","2033","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Walter A. Palacios|H. van der Werff","1989","2","6","South America","Ecuador","Morona-Santiago","Vía Plan de Milagro-Gualaceo, cerca a Tinajillas. Bosque húmedo Montano Bajo.",NA,NA,NA,NA,"Palacios Cuenca 3744",NA,NA,"(Sw.) A.F. Tryon",NA,"2100.00000000",NA,"-78.55","-3.03333","Robbin C. Moran","2200.00000000",NA,NA,NA,NA,NA,NA,"5","89-36"
"83","2013-07-28 05:58:00-03","MO","MOBOT","21196","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Gunnar Wilhelm Harling","1947","7","7","South America","Ecuador","Azuay",NA,NA,NA,NA,NA,"Harling 1452",NA,NA,"(Sw.) A.F. Tryon",NA,"3600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","21216","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"R. Valencia","1987","8","16","South America","Ecuador","Azuay","Carretero Cuenca - Sallausí, colecciones al borde del carretero. Area de Recreación Cajas, Parque Nacional Cajas.",NA,NA,NA,NA,"Valencia Reyes 151",NA,NA,"(Sw.) A.F. Tryon",NA,"3400.00000000",NA,"-79.1667","-2.8333","Øllgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2008-05-27 22:02:00-03","MO","MOBOT","21226","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Erik Asplund","1955","9","21","South America","Ecuador","Cañar",NA,NA,NA,NA,NA,"Asplund 17694",NA,NA,"(Sw.) A.F. Tryon",NA,"3250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2014-12-23 12:35:00-02","MO","MOBOT","21542","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"David N. Smith|René Valencia|Alfredo Gonzales","1985","2","19","South America","Peru","Ancash","Huascarán National Park. Quebrada Churup.",NA,NA,NA,NA,"Smith 9623",NA,NA,"(Sw.) A.F. Tryon","Huaraz","3890.00000000",NA,"-77.4333333","-9.4833333","D.N. Smith (MO)","4260.00000000",NA,NA,NA,NA,NA,NA,"6","85-56"
"87","2020-02-01 04:34:00-03","MO","MOBOT","2207837","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Juan Perea|R. Francis|Carlos Mateo|Gregorio Ortiz","2003","10","10","South America","Peru","Pasco","Distrito Huancabamba. Localidad de Lanturachi, sector Santa Barbara, camino a Milpo",NA,NA,NA,NA,"Perea 0724",NA,NA,"(Sw.) A.F. Tryon","Oxapampa","2824.00000000",NA,"-75.6","-10.36666","Alan R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,"4",NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","23002","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"David N. Smith|James F. Smith","1989","5","2","South America","Bolivia","La Paz","9 km de Huancané en la carretera hacia San Isidro. Bosque pluvial de alta montaña, intervenido.",NA,NA,NA,NA,"Smith 13100",NA,NA,"(Sw.) A.F. Tryon","Sud Yungas","2400.00000000",NA,"-67.51666","-16.35","Robbin C. Moran (MO)",NA,NA,NA,NA,NA,NA,NA,"2","20"
"89","2008-05-27 22:02:00-03","MO","MOBOT","26346","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"James C. Solomon","1983","12","11","South America","Bolivia","La Paz","19.8 km E of pass between Mururata and Illimani (ca. 0.5 km from Ikiko). Grassland with clumps of shrubs. Land heavily used for grazing and fields.",NA,NA,NA,NA,"Solomon 11370",NA,NA,"(Sw.) A.F. Tryon","Sud Yungas","3500.00000000",NA,"-67.75","-16.56666","Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,"6","83-112"
"90","2009-06-27 16:39:00-03","MO","MOBOT","2659781","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Simon Lægaard","1984","8","31","South America","Ecuador","Azuay","Km 10 on road Sigsig - Gualaquiza. Roadside, grassy slopes and Sphagnum-springs.",NA,NA,NA,NA,"Lægaard 52784",NA,NA,"(Sw.) A.F. Tryon",NA,"3000.00000000",NA,"-78.8","-3.11666","Arbelaez, A. L. (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2015-06-18 06:28:00-03","MO","MOBOT","2663721","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello","1980","12","13","South America","Ecuador","Cañar","Rivera NE of Pindilig. Montane forest.",NA,NA,NA,NA,"Holm-Nielsen 29227",NA,NA,"(Sw.) A.F. Tryon",NA,"2900.00000000",NA,"-78.65","-2.58333","Arbelaez, A. L. (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","26902","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"James C. Solomon","1982","3","24","South America","Bolivia","La Paz","1 km W of Chuspipata. Elfin forest with Clusia, Weinmannia and Myrica.",NA,NA,NA,NA,"Solomon 7281",NA,NA,"(Sw.) A.F. Tryon","Nor Yungas","3140.00000000",NA,"-67.81666","-16.28333","H. van der Werff",NA,NA,NA,NA,NA,NA,NA,"2","112"
