"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","typeStatus","sex"
"48","2021-03-01 16:39:29-03","UNICAMP","UEC","180174","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Carmo, JAM","Carmo, JAM","120","2013","01","25",NA,"Brazil","Minas Gerais","Camanducaia","Área Melhoramentos, borda de floresta montana.","-46.1446990966797","-22.7553005218506",NA,NA,NA,"Erva prostrada, corola branca.","UEC074747","UEC074747","22140","auto","2014","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:39:29-03","UNICAMP","UEC","180173","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Carmo, JAM","Carmo, JAM; Simões, AO; Scatigna, AV","159","2013","12","20",NA,"Brazil","Minas Gerais","Camanducaia","Estrada para Gonçalves","-46.1446990966797","-22.7553005218506",NA,NA,NA,"Ervas, eretas quando jovens, prostradas quando adultas, corola branca, frutos imaturos brancos.","UEC074749","UEC074749","22140","auto","2014","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:39:29-03","UNICAMP","UEC","111084","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Jung-Mendaçolli, SL","Freitas, L; San Martin-Gajardo, I","820","2000","01","21",NA,"Brazil","São Paulo","São José do Barreiro","Área defronta a entrada para cachoeira Santo Izidro.","-44.5699996948242","-22.6399993896484",NA,NA,NA,"Subarbusto/5-15 cm. Flores corola amarelo esverdeado.; Campo de Altitude.","UEC110809","UEC110809","30784","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:39:29-03","UNICAMP","UEC","109447","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Jung-Mendaçolli, SL","Freitas, L","769","1999","10","18",NA,"Brazil","São Paulo","São José do Barreiro","Área defronta a entrada para cachoeira Santo Izidro.","-44.5699996948242","-22.6399993896484",NA,NA,NA,"Flores corola amarelo esverderado.; Campo de Altitude.","UEC110808","UEC110808","30784","auto","2000","08","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-04-22 16:24:03-03","UFPB","JPB","51526","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Costa, CB","Mamede, MCH; Martins, SE; Santos, AL; Silva, GO; Fiaschi, P; Peralta, DF","671","2006","06","22","Southern America","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá. Trilh","-45.020833","-23.236667",NA,NA,NA,"; DESC: Herbácea rasteira, na beira da trilha. Frutos cor de laranja. Flores alvas.","JPB0051526",NA,NA,NA,"2006","07",NA,NA,NA,"-45.020833","-23.236667",NA,NA,NA,NA,NA
"53","2020-12-04 13:19:42-03","UDESC","LUSC","9298","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Bortoluzzi, R. L. C.","Duarte, E.",NA,"2017",NA,NA,NA,"Brasil","Santa Catarina","Urubici",NA,"-49.504167","-28.095",NA,NA,NA,"Plântula amostrada no banco de sementes do solo","LUSC005650","LUSC005650",NA,NA,NA,NA,NA,NA,NA,"49º30'15''W","28º5'42''S",NA,NA,NA,NA,NA
"54","2020-12-04 13:19:42-03","UDESC","LUSC","3059","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum clitorioides","(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","Larocca, P.","Motta, J.T.; Silva, J.M.; Cordeiro, J.; Barboza, E.;","4047","2013","09","23",NA,"Brasil","Paraná","Coronel Domingos Soares","Abarracamento.","-52.0318984985352","-26.2278003692627",NA,NA,NA,NA,"LUSC005465","LUSC005465","38269","auto","2012","02","05",NA,NA,NA,NA,"clitorioides",NA,NA,NA,NA
"55","2020-12-04 13:19:42-03","UDESC","LUSC","8048","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Aguiar, N. S. & Antoniutti, M. J.","Antoniutti, M. J. et al.","87","2013","12","16",NA,"Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"LUSC001638","LUSC001638","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-04 13:19:42-03","UDESC","LUSC","4598","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Martins, D.","Martins, D.","312","2008","04","11",NA,"Brasil","Santa Catarina","Urupema","Fazenda das Nascentes.","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,"LUSC005466","LUSC005466","23096","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-10-14 10:06:06-03","FURB","FURB","18432","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Cabral, EL","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","191","2009","10","06",NA,"Brasil","Santa Catarina","Ponte Alta","Morro do Funil.","-50.1322223","-27.275","1131","1131",NA,"Florística IFFSC e456a (Liana) Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: liana; flor amarela","FURB03339","FURB03339",NA,NA,"2012",NA,NA,NA,NA,"-50.1322223","-27.2750000",NA,NA,NA,NA,NA
"58","2019-11-08 08:55:58-03","FURB","FURB","53457","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Funez, L.A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","354","2017","04","25",NA,"Brasil","Santa Catarina","Anita Garibaldi",NA,"-51.1219445","-27.8108333","784","784",NA,"fruto imaturo Habitat: beira de estrada Habito: erva","FURB53457","FURB53457",NA,NA,"2018","11","12",NA,NA,"-51.1219445","-27.8108333",NA,NA,NA,NA,NA
"59","2019-11-08 08:55:58-03","FURB","FURB","53481","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Funez, L.A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","393","2017","04","25",NA,"Brasil","Santa Catarina","Anita Garibaldi",NA,"-51.1219445","-27.8108333","784","784",NA,"fruto imaturo Habitat: beira de estrada Habito: erva","FURB53481","FURB53481",NA,NA,"2018","11","12",NA,NA,"-51.1219445","-27.8108333",NA,NA,NA,NA,NA
"60","2020-10-14 10:06:06-03","FURB","FURB","56672","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Funez, L.A.","Funez, L.A.","6657","2017","10","31",NA,"Brasil","Santa Catarina","Navegantes","Gravatá.","-48.6236111","-26.8266667","5","5",NA,"Flores verdes, frutos brancos Habitat: Em canteiros, ruderal Habito: Erva","FURB56672","FURB56672",NA,NA,"2018","11","12",NA,NA,"-48.6236111","-26.8266667",NA,NA,NA,NA,NA
"61","2021-03-16 17:52:35-03","UCS","HUCS","15056","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Smith, S.F.","Kegler, A.","639","2000","02","12",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech","-51.1794013977051","-29.1681003570557",NA,NA,NA,"Na capoeira",NA,NA,"49662","auto","2000","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-16 17:52:35-03","UCS","HUCS","6484","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Smith, S.F.","Wasum, R.A.","s.n.","1989","11","19",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,NA,"Na orla da mata",NA,NA,"49662","auto","1999","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-16 17:52:39-03","UCS","HUCS","18905","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Relbunium","nigroramosum","Relbunium nigroramosum","Ehrend.","Emrich-Rambo","Rambo, B.","s.n.","1953","02","03",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,"Herbário PACA 53792; in campestris dumentosis",NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-16 08:40:53-03","UTFPR","HCF","6245","S","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","J. Cordeiro & E. Barboza","M.G. Caxambu","1772","2007","11","02",NA,"Brasil","PR","Ponta Grossa","Buraco do Padre","-49.970028","-25.175861","889","889",NA,"erva heliófita, prostrada, em meio ao gramado. Flores alvas. Frutos imaturos verdes.",NA,NA,NA,NA,"2008",NA,NA,NA,NA,"49°58'12,1 W","25°10'33,1 S",NA,NA,NA,NA,NA
"65","2021-03-21 19:38:22-03","UFC","EAC","13671","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Delprete, P.G.","Tressens, S.G.; Vanni, R.; et al.","1533","1981","12","03","Southern America","Argentina","Corrientes","Santo Tomé","Arroyo Chimiray e rio Uruguai, En bajos",NA,NA,NA,NA,NA,NA,"EAC0013671",NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:43:21-03","MBM","MBM","72332","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Dempster, L.T.","Kummrow, R.","1591",NA,NA,NA,"Southern America","Brazil","Paraná","Tijucas do Sul","Rodeio","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM072332","MBM072332","25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:43:21-03","MBM","MBM","172108","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Smith, S.F.","Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","61663",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Urubici","Morro da Iigreja, próximo ao alto","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"MBM172108","MBM172108","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:43:21-03","MBM","MBM","32860","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Dempster, L.T.","Kummrow, R.","122",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Parque Barreirinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM032860","MBM032860","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:43:21-03","MBM","MBM","387539","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Larocca, P.","Motta, J.T.; Silva, J.M.; Cordeiro, J.; Barboza, E.; Vaz, J.; Silva, J.M.; Cordeiro, J.; Barboza, E.; Vaz, J.","4047","2013","09","23","Southern America","Brazil","Paraná","Coronel Domingos Soares","Abarracamento","-51.899247","-26.396956","1038","1038",NA,"Erva apoiante sobre arbustos; flores creme-esverdeadas.","MBM387539","MBM387539",NA,NA,"2012","02","05",NA,NA,"-51.899247","-26.396956",NA,NA,NA,NA,NA
"70","2020-12-21 16:43:21-03","MBM","MBM","429047","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Lozano, E.D.","Lozano, E.D.; Ariati, V.; Barboza, E.; Cordeiro, J.; Ariati, V.; Barboza, E.; Cordeiro, J.","2757","2014","09","15","Southern America","Brazil","Rio Grande do Sul","Bom Jesus","Ponte Goiabeira, Rio Pelotas","-50.073694","-28.481194",NA,NA,NA,"Trepadeira, flores alvas, margem do rio.; Campos de Cima da Serra.","MBM429047",NA,NA,NA,"2017",NA,NA,NA,NA,"-50.073694","-28.481194",NA,NA,NA,NA,NA
"71","2020-12-21 16:43:21-03","MBM","MBM","48340","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Dempster, L.T.","Kummrow, R.","1161",NA,NA,NA,"Southern America","Brazil","Paraná","Araucária","Rio Iguaçu","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"MBM048340","MBM048340","21346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:43:21-03","MBM","MBM","342328","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Cordeiro, J.; Barboza, E.","Caxambú, M.G.; et al.; et al.","1772","2007","11","02","Southern America","Brazil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545","889","889",NA,"Erva heliófita, prostrada, em meio ao gramado. Flores alvas. Frutos imaturos verdes. Relevo ondulado. Vegetação estepe (campos gerais).","MBM342328","MBM342328","46557","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:43:21-03","MBM","MBM","148537","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Smith, S.F.","Ribas, O.S.; Guimarães, D.; Guimarães, D.","440",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Campo Alegre","Rodeio Grande, subida para a Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM148537","MBM148537","37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:43:53-03","MBM","MBM","32290","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrend.",NA,"Krapovickas, A.; et al.; et al.","23054",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Ponte Alta do Sul","Ponte Alta do Sul",NA,NA,NA,NA,NA,NA,"MBM032290","MBM032290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:43:53-03","MBM","MBM","77438","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrend.",NA,"Cáceres, S.; et al.; et al.","1532",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM077438","MBM077438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:43:53-03","MBM","MBM","50702","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrend.","Smith, L.B.","Hatschbach, G.","6276",NA,NA,NA,"Southern America","Brazil","Paraná","Sengés","Fazenda Morungava, Rio do Funil","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"MBM050702","MBM050702","55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:43:53-03","MBM","MBM","13023","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrend.","J.H.; Kirbride Jr.","Hatschbach, G.","21349",NA,NA,NA,"Southern America","Brazil","Paraná","Balsa Nova","Serra Santana","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM013023","MBM013023","27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:43:53-03","MBM","MBM","104403","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrend.","Cabral, E.L.","Ferrucci, M.S.","215",NA,NA,NA,"Southern America","Brazil","Paraná","Prudentópolis","38km E del acesso al Prudentópolis","-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,"MBM104403","MBM104403","61049","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:43:53-03","MBM","MBM","32839","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrend.","J.H.; Kirbride Jr.","Kummrow, R.","387",NA,NA,NA,"Southern America","Brazil","Paraná","Tijucas do Sul","Vossoroca","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM032839","MBM032839","25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:43:53-03","MBM","MBM","24021","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrend.","J.H.; Kirbride Jr.","Hatschbach, G.","30674",NA,NA,NA,"Southern America","Brazil","Paraná","União da Vitória","São Cristovão","-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,"MBM024021","MBM024021","35297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:43:53-03","MBM","MBM","106695","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrend.","J.H.; Kirbride Jr.","Heringer, E.P.; et al.; et al.","3684",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu",NA,NA,NA,NA,NA,NA,"MBM106695","MBM106695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:43:53-03","MBM","MBM","95880","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrend.",NA,"Cabral, E.L.","395",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM095880","MBM095880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:43:53-03","MBM","MBM","71003","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrend.",NA,"Krapovickas, A.; et al.; et al.","36920",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Bom Jardim da Serra","5km E de Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"MBM071003","MBM071003","32577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-09-04 14:54:04-03","MNHN","RECOLNAT_MNHN_P","P03812937","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"Muller",NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,"Campos dos Curitibanos.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03812937' target='other'> <mi>dwc_moreinfo</mi></a>","P03812937","P03812937_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2015-09-04 14:00:13-03","MNHN","RECOLNAT_MNHN_P","P03983561","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"Courbon",NA,"1856","1","1",NA,"Uruguai",NA,NA,"Montevideo-Plata-Isla San Gabriel.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03983561' target='other'> <mi>dwc_moreinfo</mi></a>","P03983561","P03983561_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2015-09-04 14:00:13-03","MNHN","RECOLNAT_MNHN_P","P03983562","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"Gaudichaud",NA,"1833","1","1",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03983562' target='other'> <mi>dwc_moreinfo</mi></a>","P03983562","P03983562_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1093",NA,NA,NA
"87","2020-12-11 11:40:51-03","UFMG","BHCB","173298","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"Motta, JT; Silva, JM; Cordeiro, J; Barboza, E","4047","2013","09","23","Southern America","Brasil","Paraná","Coronel Domingos Soares","Abarrancamento","-51.899167","-26.396944","1038","1038",NA,"Erva apoiante sobre arbustos, flores creme-esverdeadas.","BHCB018236",NA,NA,NA,"2014","02","05",NA,NA,"-51.899167","-26.396944",NA,NA,NA,NA,NA
"88","2021-02-11 17:21:32-03","UFPR","UPCB","19703","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Fl. Il. Catarinense - Rubiáceas vol. 1, pg. 320","Cervi, A.C.","2069","1982","10","06",NA,"Brasil","Paraná","São Luiz do Purunã",NA,NA,NA,NA,NA,NA,"Orla da mata..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-11 17:21:32-03","UFPR","UPCB","13725","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Fl. Il. Catarinense - Rubiáceas vol. 1, pg. 320","Sbalchiero, D.","15","1984","10","25",NA,"Brasil","Paraná","Curitiba","Bairro Mercês, R. Júlia Wanderley","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Ruderal..",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-11 17:21:32-03","UFPR","UPCB","90363","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Fl. Il. Catarinense - Rubiáceas vol. 1, pg. 320","Braga, R.","1005","1960","09","24",NA,"Brasil","Paraná","Curitiba","Batel","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Herbácea, não ereta, terreno baldio..","UPCB0028692","UPCB0028692","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-11 17:21:32-03","UFPR","UPCB","2739","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Fl. Il. Catarinense - Rubiáceas vol. 1, pg. 320","Braga, R.","1005","1960","09","24",NA,"Brasil","Paraná","Curitiba","Batel","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Herbácea, não ereta, terreno baldio..",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-11 17:21:32-03","UFPR","UPCB","20532","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Fl. Il. Catarinense - Rubiáceas vol. 1, pg. 320","Chagas e Silva, F.","576","1983","02","13",NA,"Brasil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Erva, 0,5m, formando touceira, fruto imaturo creme. Campo limpo, pouco frequente..",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-02-11 17:21:32-03","UFPR","UPCB","25031","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Fl. Il. Catarinense - Rubiáceas vol. 1, pg. 320","Marquesini, N.R.",NA,"1992","11","12",NA,"Brasil","Paraná","Palmas","Posto Indígena: Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,"Herbácea, fruto alaranjado. Terreno montanhoso e pedregoso, local ensolarado..",NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-11 17:21:32-03","UFPR","UPCB","12760","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Fl. Il. Catarinense - Rubiáceas vol. 1, pg. 320","Cervi, A.C.","2131","1983","08","25",NA,"Brasil","Paraná","Curitiba","R. Dr. Faivre, em frente ao Setor de Ciências Econômicas","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Herbácea, prostrada, nas partes terminais eretas, flor axilar, muito pequena e branca..",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-02-11 17:21:32-03","UFPR","UPCB","24203","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Fl. Il. Catarinense - Rubiáceas vol. 1, pg. 320","Bidá, A.","216","1984","01","02",NA,"Brasil","Paraná","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-11 17:21:32-03","UFPR","UPCB","33813","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Fl. Il. Catarinense - Rubiáceas vol. 1, pg. 320","Dunaiski Jr., A.",NA,"1990","11","15",NA,"Brasil","Paraná","Curitiba","UFPR - Capão Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Flores alvas..",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-02-11 17:21:32-03","UFPR","UPCB","18371","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Fl. Il. Catarinense - Rubiáceas vol. 1, pg. 320","Aranda, S.",NA,"1986","11","01",NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,"Herbácea, terreno baldio..",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
