grupo,familia,nome_aceito_correto,nomes_originais,cat_ameaca_cr_lac,cat_ameaca_iucn,cat_ameaca_br,cat_ameaca_cncflora,cat_ameaca_sp,cat_ameaca_mpo_sp,cat_compilado,CR,EN,VU,DD,EX,NT,EW,LR,cat_ameaca_geral
Angiospermas,Araceae,Asterostigma tweedianum,Asterostigma tweedianum,,,,,VU,,VU,0,0,1,0,0,0,0,0,1
Angiospermas,Araceae,Philodendron simonianum,Philodendron simonianum,,,,,VU,,VU,0,0,1,0,0,0,0,0,1
Angiospermas,Araceae,Urospatha edwallii,Urospatha edwallii,,,,,EX,,EX,0,0,0,0,1,0,0,0,1
Angiospermas,Araceae,Wolffia arrhiza,Wolffia arrhiza,,LC,,,VU,,LC-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Araceae,Xanthosoma pentaphyllum,Xanthosoma pentaphyllum,,,,,EX,EX,EX-EX,0,0,0,0,1,0,0,0,1
Angiospermas,Araceae,Xanthosoma riedelianum,Xanthosoma riedelianum,,,,,EX,,EX,0,0,0,0,1,0,0,0,1
Angiospermas,Araliaceae,Dendropanax nebulosus,Dendropanax nebulosus,,EN,,EN,,,EN-EN,0,1,0,0,0,0,0,0,1
Angiospermas,Araliaceae,Hydrocotyle exigua,Hydrocotyle exigua,,,,DD,EN,,DD-EN,0,1,0,1,0,0,0,0,1
Angiospermas,Araliaceae,Hydrocotyle pusilla,Hydrocotyle pusilla,,,,LC,EX,,LC-EX,0,0,0,0,1,0,0,0,1
Gimnospermas,Araucariaceae,Araucaria angustifolia,Araucaria angustifolia,,CR,EN,EN,,EN,CR-EN-EN-EN,1,1,0,0,0,0,0,0,1
Angiospermas,Arecaceae,Euterpe edulis,Euterpe edulis,,,VU,VU,VU,VU,VU-VU-VU-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Aristolochiaceae,Aristolochia cymbifera,Aristolochia cymbifera,,,,LC,VU,VU,LC-VU-VU,0,0,1,0,0,0,0,0,1
Samambaias e licófitas,Aspleniaceae,Asplenium austrobrasiliense,Asplenium austrobrasiliense,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Samambaias e licófitas,Aspleniaceae,Asplenium bradeanum,Asplenium bradeanum,,,EN,EN,,,EN-EN,0,1,0,0,0,0,0,0,1
Angiospermas,Asteraceae,Aldama goyazii,Aldama goyazii-Viguiera hispida,,,VU,VU,,,VU-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Aspilia espinhacensis,Aspilia espinhacensis,,,EN,,,,EN,0,1,0,0,0,0,0,0,1
Angiospermas,Asteraceae,Aspilia floribunda,Aspilia floribunda,,,,LC,EN,,LC-EN,0,1,0,0,0,0,0,0,1
Angiospermas,Asteraceae,Austrocritonia angulicaulis,Austrocritonia angulicaulis,,,,LC,VU,,LC-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Austroeupatorium rosmarinaceum,Austroeupatorium rosmarinaceum,,,VU,,EX,,VU-EX,0,0,1,0,1,0,0,0,1
Angiospermas,Asteraceae,Baccharis elliptica,Baccharis elliptica,,,EN,,,,EN,0,1,0,0,0,0,0,0,1
Angiospermas,Asteraceae,Baccharis sphenophylla,Baccharis sphenophylla,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Angiospermas,Asteraceae,Calea acaulis,Calea acaulis,,,VU,VU,EX,,VU-VU-EX,0,0,1,0,1,0,0,0,1
Angiospermas,Asteraceae,Calea gentianoides,Calea gentianoides,,,VU,VU,EN,EN,VU-VU-EN-EN,0,1,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Calea polycephala,Calea polycephala,,,,NT,VU,,NT-VU,0,0,1,0,0,1,0,0,1
Angiospermas,Asteraceae,Chromolaena elliptica,Chromolaena elliptica,,,,LC,EX,,LC-EX,0,0,0,0,1,0,0,0,1
Angiospermas,Asteraceae,Chromolaena latisquamulosa,Chromolaena latisquamulosa,,,,DD,VU,,DD-VU,0,0,1,1,0,0,0,0,1
Angiospermas,Asteraceae,Chromolaena rhinanthacea,Chromolaena rhinanthacea,,,EN,EN,EX,,EN-EN-EX,0,1,0,0,1,0,0,0,1
Angiospermas,Asteraceae,Dasyphyllum lanceolatum,Dasyphyllum lanceolatum-Dasyphyllum synacanthum,,,,DD,,,DD,0,0,0,1,0,0,0,0,1
Angiospermas,Asteraceae,Eremanthus praetermissus,Eremanthus praetermissus,,,,VU,,,VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Gyptis lanigera,Gyptis lanigera-Gyptis vernoniopsis,,,EN-EN,EN,EN-EN,,EN-EN-EN-EN-EN,0,1,0,0,0,0,0,0,1
Angiospermas,Asteraceae,Hatschbachiella tweedieana,Hatschbachiella tweediana-Hatschbachiella tweedieana,,,,LC,EN-EN,,LC-EN-EN,0,1,0,0,0,0,0,0,1
Angiospermas,Asteraceae,Heterocondylus amphidyctius,Heterocondylus amphidyctius,,,,LC,VU,,LC-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Isostigma peucedanifolium,Isostigma crithmifolium-Isostigma peucedanifolium-Isostigma speciosum,,,,DD-LC,,,DD-LC,0,0,0,1,0,0,0,0,1
Angiospermas,Asteraceae,Lepidaploa chamissonis,Lepidaploa chamissonis,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Angiospermas,Asteraceae,Lessingianthus argenteus,Lessingianthus argenteus,,,,VU,,,VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Lessingianthus elegans,Lessingianthus elegans,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Angiospermas,Asteraceae,Lessingianthus grandiflorus,Lessingianthus grandiflorus,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Angiospermas,Asteraceae,Lessingianthus niederleinii,Lessingianthus niederleinii,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Angiospermas,Asteraceae,Lessingianthus pumillus,Lessingianthus pumillus,,,VU,VU,,,VU-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Lessingianthus reitzianus,Lessingianthus reitzianus,,,VU,,EN,,VU-EN,0,1,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Lessingianthus zuccarinianus,Lessingianthus zuccarinianus,,,VU,VU,VU,,VU-VU-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Mikania argyreiae,Mikania argyreiae,,,VU,VU,,,VU-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Mikania biformis,Mikania biformis,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Angiospermas,Asteraceae,Mikania bradei,Mikania bradei,,,,,EX,,EX,0,0,0,0,1,0,0,0,1
Angiospermas,Asteraceae,Mikania capricorni,Mikania capricorni,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Angiospermas,Asteraceae,Mikania chlorolepis,Mikania chlorolepis,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Angiospermas,Asteraceae,Mikania decumbens,Mikania decumbens,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Angiospermas,Asteraceae,Mikania firmula,Mikania firmula,,,VU,,,,VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Mikania hastato-cordata,Mikania hastato-cordata,,,VU,VU,,,VU-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Mikania malacolepis,Mikania malacolepis,,,,DD,,,DD,0,0,0,1,0,0,0,0,1
Angiospermas,Asteraceae,Mikania oreophila,Mikania oreophila,,,EN,EN,,,EN-EN,0,1,0,0,0,0,0,0,1
Angiospermas,Asteraceae,Mikania rufescens,Mikania rufescens,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Angiospermas,Asteraceae,Mikania smaragdina,Mikania smaragdina,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Angiospermas,Asteraceae,Mikania warmingii,Mikania warmingii,,,EN,EN,,,EN-EN,0,1,0,0,0,0,0,0,1
Angiospermas,Asteraceae,Neocabreria malachophylla,Neocabreria malachophylla,,,VU,VU,VU,,VU-VU-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Piptocarpha longipedunculata,Piptocarpha longipedunculata,,EN,,EN,,,EN-EN,0,1,0,0,0,0,0,0,1
Angiospermas,Asteraceae,Praxelis grandiflora,Praxelis grandiflora,,,,LC,VU,VU,LC-VU-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Senecio pohlii,Senecio pohlii,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Angiospermas,Asteraceae,Stenachaenium megapotamicum,Stenachaenium macrocephalum,,,CR,CR,,,CR-CR,1,0,0,0,0,0,0,0,1
Angiospermas,Asteraceae,Stevia pohliana,Stevia pohliana,,,,NT,EX,,NT-EX,0,0,0,0,1,1,0,0,1
Angiospermas,Asteraceae,Stevia selloi,Stevia selloi,,,VU,,,,VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Steyermarkina dispalata,Steyermarkina dispalata,,,VU,VU,EX,,VU-VU-EX,0,0,1,0,1,0,0,0,1
Angiospermas,Asteraceae,Stifftia fruticosa,Stifftia fruticosa,,,VU,VU,,,VU-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Stifftia parviflora,Stifftia parviflora,,,,DD,,,DD,0,0,0,1,0,0,0,0,1
Angiospermas,Asteraceae,Stomatanthes dentatus,Stomatanthes dentatus,,,,LC,VU,,LC-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Stomatanthes dictyophyllus,Stomatanthes dictyophyllus,,,,LC,EX,,LC-EX,0,0,0,0,1,0,0,0,1
Angiospermas,Asteraceae,Symphyopappus lymansmithii,Symphyopappus lymansmithii,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Angiospermas,Asteraceae,Trichocline linearifolia,Trichocline linearifolia,,,VU,VU,,,VU-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Asteraceae,Trixis glaziovii,Trixis glaziovii,,,VU,VU,EX,,VU-VU-EX,0,0,1,0,1,0,0,0,1
Angiospermas,Asteraceae,Verbesina floribunda,Verbesina pseudoclaussenii,,,CR,,,,CR,1,0,0,0,0,0,0,0,1
Angiospermas,Asteraceae,Vernonanthura lindbergii,Vernonanthura lindbergii,,,,DD,,,DD,0,0,0,1,0,0,0,0,1
Angiospermas,Asteraceae,Vickia rotundifolia,Gochnatia rotundifolia,,,VU,VU,EX,EX,VU-VU-EX-EX,0,0,1,0,1,0,0,0,1
Angiospermas,Asteraceae,Wedelia puberula,Wedelia puberula,,,,LC,EN,,LC-EN,0,1,0,0,0,0,0,0,1
Angiospermas,Begoniaceae,Begonia brevilobata,Begonia brevilobata,,,,DD,EX,,DD-EX,0,0,0,1,1,0,0,0,1
Angiospermas,Begoniaceae,Begonia coccinea,Begonia coccinea,,,EN,,,,EN,0,1,0,0,0,0,0,0,1
Angiospermas,Begoniaceae,Begonia dentatiloba,Begonia dentatiloba,,,EN,,,,EN,0,1,0,0,0,0,0,0,1
Angiospermas,Begoniaceae,Begonia handroi,Begonia handroi,,,EN,EN,EX,,EN-EN-EX,0,1,0,0,1,0,0,0,1
Angiospermas,Begoniaceae,Begonia itatinensis,Begonia itatinensis,,,EN,EN,,,EN-EN,0,1,0,0,0,0,0,0,1
Angiospermas,Begoniaceae,Begonia paranaensis,Begonia paranaensis,,,EN,EN,,,EN-EN,0,1,0,0,0,0,0,0,1
Angiospermas,Begoniaceae,Begonia paulensis,Begonia paulensis,,,EN,EN,VU,,EN-EN-VU,0,1,1,0,0,0,0,0,1
Angiospermas,Begoniaceae,Begonia piresiana,Begonia piresiana,CR,,CR,CR,VU,,CR-CR-CR-VU,1,0,1,0,0,0,0,0,1
Angiospermas,Begoniaceae,Begonia salesopolensis,Begonia salesopolensis,,,CR,CR,,,CR-CR,1,0,0,0,0,0,0,0,1
Angiospermas,Begoniaceae,Begonia toledoana,Begonia toledoana,,,EN,EN,,,EN-EN,0,1,0,0,0,0,0,0,1
Angiospermas,Bignoniaceae,Anemopaegma arvense,Anemopaegma arvense,,,EN,EN,EN,,EN-EN-EN,0,1,0,0,0,0,0,0,1
Angiospermas,Bignoniaceae,Handroanthus botelhensis,Handroanthus botelhensis,,,,EN,,,EN,0,1,0,0,0,0,0,0,1
Angiospermas,Bignoniaceae,Handroanthus impetiginosus,Handroanthus impetiginosus-Tabebuia impetiginosa,,LC-LR/lc,,NT,,,LC-LR/lc-NT,0,0,0,0,0,1,0,1,1
Angiospermas,Bignoniaceae,Lundia damazioi,Lundia damazii,,,,VU,,,VU,0,0,1,0,0,0,0,0,1
Angiospermas,Bignoniaceae,Tabebuia cassinoides,Tabebuia cassinoides,,,EN,VU,EN,EN,EN-VU-EN-EN,0,1,1,0,0,0,0,0,1
Angiospermas,Bignoniaceae,Zeyheria tuberculosa,Zeyheria tuberculosa,,VU,VU,NT,VU,VU,VU-VU-NT-VU-VU,0,0,1,0,0,1,0,0,1
Angiospermas,Boraginaceae,Cordia silvestris,Cordia silvestris,,,,LC,VU,,LC-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Boraginaceae,Cordia trichoclada,Cordia trichoclada,,,,LC,VU,,LC-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Aechmea gamosepala,Aechmea gamosepala-Aechmea gamossepala,,,,LC,EX-EX,,LC-EX-EX,0,0,0,0,1,0,0,0,1
Angiospermas,Bromeliaceae,Billbergia nutans,Billbergia nutans,,,,LC,VU,,LC-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Billbergia pyramidalis,Billbergia pyramidalis,,,,DD,,,DD,0,0,0,1,0,0,0,0,1
Angiospermas,Bromeliaceae,Dyckia minarum,Dyckia minarum,,,,LC,VU,,LC-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Dyckia tuberosa,Dyckia cabrerae-Dyckia pseudococcinea-Dyckia tuberosa,,,CR-EN,CR-EN-LC,,,CR-EN-CR-EN-LC,1,1,0,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Guzmania monostachia,Guzmania monostachia,,,VU,,,,VU,0,0,1,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Hohenbergia ridleyi,Hoehenbergia ridleyi-Hohenbergia ridleyi,,,,,VU,,VU,0,0,1,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Neoregelia bahiana,Neoregelia bahiana,,,,LC,EX,,LC-EX,0,0,0,0,1,0,0,0,1
Angiospermas,Bromeliaceae,Neoregelia hoehneana,Neoregelia hoehneana,,,EN,EN,,,EN-EN,0,1,0,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Nidularium camposportoi,Nidularium campos-portoi-Nidularium camposportoi,,,,,VU,,VU,0,0,1,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Nidularium corallinum,Nidularium corallinum,,,EN,EN,EN,,EN-EN-EN,0,1,0,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Nidularium marigoi,Nidularium marigoi,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Angiospermas,Bromeliaceae,Nidularium minutum,Nidularium minutum,,,VU,VU,VU,,VU-VU-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Tillandsia araujei,Tillandsia araujei,,,EN,,VU,,EN-VU,0,1,1,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Tillandsia linearis,Tillandsia linearis,,,,LC,VU,VU,LC-VU-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Tillandsia recurvifolia,Tillandsia recurvifolia,,,,DD,VU,,DD-VU,0,0,1,1,0,0,0,0,1
Angiospermas,Bromeliaceae,Tillandsia tenuifolia,Tillandsia pseudomontana-Tillandsia tenuifolia,,EM,,LC,,,EN-LC,0,1,0,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Vriesea flava,Vriesea flava,,,,NT,,,NT,0,0,0,0,0,1,0,0,1
Angiospermas,Bromeliaceae,Vriesea gracilior,Vriesea gracilior,,,VU,,,,VU,0,0,1,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Vriesea neoglutinosa,Vriesea neoglutinosa,,,,LC,VU,,LC-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Vriesea pabstii,Vriesea pabstii,,,,DD,,,DD,0,0,0,1,0,0,0,0,1
Angiospermas,Bromeliaceae,Vriesea pardalina,Vriesea pardalina,,,,LC,EX,,LC-EX,0,0,0,0,1,0,0,0,1
Angiospermas,Bromeliaceae,Vriesea procera,Vriesea procera var. debilis,,,,DD,,,DD,0,0,0,1,0,0,0,0,1
Angiospermas,Bromeliaceae,Vriesea saundersii,Vriesea saundersii,,,,DD,,,DD,0,0,0,1,0,0,0,0,1
Angiospermas,Bromeliaceae,Vriesea schwackeana,Vriesea monacorum-Vriesea schwackeana,,,CR,DD,,,CR-DD,1,0,0,1,0,0,0,0,1
Angiospermas,Bromeliaceae,Vriesea sparsiflora,Vriesea sparsiflora,,,,NT,EX,,NT-EX,0,0,0,0,1,1,0,0,1
Angiospermas,Bromeliaceae,Vriesea taritubensis,Vriesea taritubensis,,,,,VU,,VU,0,0,1,0,0,0,0,0,1
Angiospermas,Bromeliaceae,Vriesea vulpinoidea,Vriesea vulpinoidea,,,,,VU,VU,VU-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Cactaceae,Rhipsalis dissimilis,Rhipsalis dissimilis,,EN,,DD,EN,,EN-DD-EN,0,1,0,1,0,0,0,0,1
Angiospermas,Cactaceae,Rhipsalis oblonga,Rhipsalis oblonga,,VU,,NT,,,VU-NT,0,0,1,0,0,1,0,0,1
Angiospermas,Cactaceae,Rhipsalis paradoxa,Rhipsalis paradoxa,,LC,EN,LC,,,LC-EN-LC,0,1,0,0,0,0,0,0,1
Angiospermas,Cactaceae,Schlumbergera opuntioides,Schlumbergera opuntioides,,VU,VU,VU,VU,,VU-VU-VU-VU,0,0,1,0,0,0,0,0,1
Angiospermas,Cactaceae,Schlumbergera truncata,Schlumbergera truncata,,VU,,LC,,,VU-LC,0,0,1,0,0,0,0,0,1
Angiospermas,Cactaceae,Selenicereus undatus,Hylocereus undatus,,DD,,,,,DD,0,0,0,1,0,0,0,0,1
Angiospermas,Calophyllaceae,Kielmeyera decipiens,Kielmeyera decipiens,,,,CR,,,CR,1,0,0,0,0,0,0,0,1
Angiospermas,Calyceraceae,Acicarpha tribuloides,Acicarpha tribuloides,,,,LC,EX,EX,LC-EX-EX,0,0,0,0,1,0,0,0,1
Angiospermas,Campanulaceae,Lobelia anceps,Lobelia anceps,,,,EN,,,EN,0,1,0,0,0,0,0,0,1
Angiospermas,Campanulaceae,Lobelia hederacea,Lobelia hederacea,,,,NT,EX,EX,NT-EX-EX,0,0,0,0,1,1,0,0,1
Angiospermas,Campanulaceae,Lobelia nummularioides,Lobelia nummularioides,,,,LC,EX,EX,LC-EX-EX,0,0,0,0,1,0,0,0,1
Angiospermas,Campanulaceae,Lobelia xalapensis,Lobelia xalapensis,,,,LC,EX,,LC-EX,0,0,0,0,1,0,0,0,1
Angiospermas,Campanulaceae,Siphocampylus lycioides,Siphocampylus lycioides,,,,NT,EN,,NT-EM,0,1,0,0,0,1,0,0,1
Angiospermas,Canellaceae,Cinnamodendron occhionianum,Cinnamodendron occhionianum,,,,CR,,,CR,1,0,0,0,0,0,0,0,1
Angiospermas,Celastraceae,Monteverdia brasiliensis,Maytenus brasiliensis-Monteverdia brasiliensis,,,,LC,CR,,LC-CR,1,0,0,0,0,0,0,0,1
Angiospermas,Celastraceae,Salacia mosenii,Salacia mosenii,,,CR,CR,CR,,CR-CR-CR,1,0,0,0,0,0,0,0,1
Angiospermas,Celastraceae,Tontelea martiana,Tontelea martiana,,,EN,EN,EN,,EN-EN-EN,0,1,0,0,0,0,0,0,1
