"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"47","2020-10-14 10:02:54-03","FURB","FURB","34901","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Meyer, FS","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","10","28","Brasil","Santa Catarina","Guabiruba","Aymoré.","-49.0494444","-27.09","-49.0494444","-27.0900000","256","256","FURB02248","FURB02248",NA,NA,"3344",NA,NA,"Voucher estéril IFFSC 579 (Regeneração) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado Habito: arbusto;",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-16 17:53:44-03","UCS","HUCS","36178","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Cordeiro, J.; Martin, V.C.","Cordeiro, J.","2010","03","11","Brasil","Espírito Santo","Castelo","Caxixe Quente , estrada para o Parque Estadual Forno Grande","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","3601",NA,NA,"arbusto 2,50 m , flor alva; mata atlântica","23588","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-06-29 09:31:07-03","UFRRJ","RBR","30596","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"K.C. Silva","2008","05","17","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00030596",NA,NA,NA,"35",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-06-29 09:31:07-03","UFRRJ","RBR","34305","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"R.S. Nunes","2008","09","06","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Cota 500 m, parcela 49, planta 34; Vertente Baía dse Sepetiba, seguindo à direita do Totem","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00034305",NA,NA,NA,"1",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-06-29 09:31:07-03","UFRRJ","RBR","35045","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","J.F.A. Baumgratz","L.C. Giordano","2002","08","26","Brasil","Rio de Janeiro","Teresópolis","Serra dos Orgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"RBR00035045",NA,NA,NA,"2570",NA,NA,NA,"38539","auto","2007",NA,NA,"10",NA,NA,NA,NA,NA
"52","2020-06-29 09:31:07-03","UFRRJ","RBR","22137","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"A.B. Pereira","1946","08","19","Brasil","Distrito Federal","Distrito Federal","Gávea",NA,NA,NA,NA,NA,NA,"RBR00022137",NA,NA,NA,"229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-06-29 09:31:07-03","UFRRJ","RBR","43264","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","T.P.P. Alverga","T.P.P. Alverga","2014","01","24","Brasil","Rio de Janeiro","Rio de Janeiro","Est. dos Teixeiras (Realengo). F103/26.","-43.416111","-22.909167","43º24'58''W","22º54'33''S",NA,NA,"RBR00043264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 09:31:07-03","UFRRJ","RBR","30594","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"K.C. Silva","2008","05","17","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00030594",NA,NA,NA,"38",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-06-29 09:31:07-03","UFRRJ","RBR","34053","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"K.C. Silva","2009","09","26","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Vertente baía de Sepetiba. Final da subida da Trilha da Senzala, vira a direita. Altitude de 500m, 2° etapa do projeto cotas, parcela 27, planta 47. Floresta Ombrofila Densa Sub-Montana.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00034053",NA,NA,NA,"51",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 09:31:07-03","UFRRJ","RBR","35044","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","C.S.R. Pardo","C.S.R. Pardo","2005","03","13","Brasil","Rio de Janeiro","Teresópolis","Matas do Rio Paquequer","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"RBR00035044",NA,NA,NA,"1851",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:34:29-03","MBM","MBM","339462","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana","Goldenberg, R.","Goldenberg, R.","2007","07","12","Brazil","Espírito Santo","Santa Teresa","Alto de Santo Antonio. terreno do Bozza.","-40.6002998352051","-19.9356002807617",NA,NA,"750","750","MBM339462","MBM339462",NA,NA,"912","Southern America",NA,"Árvore 7m, frutos imaturos verdes (material em sílica). Mata Atlântica de encosta","23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:34:29-03","MBM","MBM","22220","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana","Duarte, A.P.","Duarte, A.P.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista, Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM022220","MBM022220",NA,NA,"4860","Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:34:29-03","MBM","MBM","22228","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana","Pereira, E.","Pabst, G.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM022228","MBM022228",NA,NA,"6982","Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:34:29-03","MBM","MBM","22263","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana",NA,"Pereira, E.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Matas do Horto Florestal","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM022263","MBM022263",NA,NA,"9120","Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:34:29-03","MBM","MBM","347441","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana",NA,"Silva, M.O. da","2006","10","02","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca, Camorim, margem da represa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM347441","MBM347441",NA,NA,"s.n.","Southern America",NA,"Árvore ca. de 4m de altura, com folhas discolores, ferrugíneas na face abaxial. Flores pequenas com estames amarelos","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7535","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","J.F.A. Baumgratz; T. Lorenzetti","T. Lorenzetti; B. Valente","2016","06","30","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Setor A, Lago das Fadas.","-43.291667","-22.960278","-43.291667","-22.960278",NA,NA,"FCAB007535",NA,NA,"Angiospermae","14",NA,NA,"Árvore. Flores brancas. Altura; 2,5 - 3,1 m.",NA,NA,"2016",NA,NA,"07","13",NA,NA,NA,NA
"63","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7534","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","T. Lorenzetti","T. Lorenzetti; B. Valente","2016","06","30","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Setor A, estacionamento próximo à entrada da trilha para a Pedra do Conde.","-43.278056","-22.958889","-43.278056","-22.958889",NA,NA,"FCAB007534",NA,NA,"Angiospermae","13",NA,NA,"Árvore. Flores brancas. Altura; 2,5 - 3.0 m.",NA,NA,"2016",NA,NA,"07","13",NA,NA,NA,NA
"64","2019-11-13 10:12:08-03","PUC-RIO","FCAB","8252","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","D. Nunes","D. Nunes; M.H. Santana; T. Lorenzetti","2019","07","31","Brasil","Rio de Janeiro","Rio de Janeiro","PARNA da Tijuca., Floresta da Tijuca. Setor A, estacionamento próximo á estrada da trilha da Pedra do Conde.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"FCAB008252",NA,NA,"Angiospermae","107",NA,NA,"Árvore. Folhas discolores, face abaxial verde-clara com nervuras pardacentas, adaxial verde, cartácea. Ramos jovens e raque da inflorescência ferrugíneas. Flores com hipanto e pedicelo verde-claro; pétalas,filetes e estilete brancos;","57442","auto","2019",NA,NA,"08","31",NA,NA,NA,NA
"65","2015-09-04 21:00:35-03","MNHN","RECOLNAT_MNHN_P","P05313551","PreservedSpecimen",NA,"Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Saldanha",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P05313551","P05313551_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05313551' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,NA,NA,"590",NA,NA,NA
"66","2015-09-04 21:00:34-03","MNHN","RECOLNAT_MNHN_P","P05313549","PreservedSpecimen",NA,"Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Glaziou, A.","1867","7","2","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P05313549","P05313549_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05313549' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,NA,NA,"1270",NA,NA,NA
"67","2015-09-04 21:00:35-03","MNHN","RECOLNAT_MNHN_P","P05313554","PreservedSpecimen",NA,"Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Glaziou, A.","1876","5","30","Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P05313554","P05313554_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05313554' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,NA,NA,"8457",NA,NA,NA
"68","2015-09-04 21:00:35-03","MNHN","RECOLNAT_MNHN_P","P05313553","PreservedSpecimen",NA,"Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Glaziou, A.","1876","5","30","Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P05313553","P05313553_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05313553' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,NA,NA,"8457",NA,NA,NA
"69","2015-09-04 21:00:35-03","MNHN","RECOLNAT_MNHN_P","P05313552","PreservedSpecimen",NA,"Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Glaziou","1874","6","14","Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P05313552","P05313552_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05313552' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,NA,NA,"7628",NA,NA,NA
"70","2015-09-04 21:00:34-03","MNHN","RECOLNAT_MNHN_P","P05313550","PreservedSpecimen",NA,"Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Glaziou, A.","1874","6","14","Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P05313550","P05313550_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05313550' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,NA,NA,"7628",NA,NA,NA
"71","2021-03-19 17:59:02-03","UFMG","BHCB","196301","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Ferreira, MC; Rodrigues, JG; Ferraz, PO; Fernandes, RL","2019","03","24","Brasil","Minas Gerais","Itabira","Parque Estadual da Mata do Limoeiro, Trilha principal para a cachoeira do Limoeiro","-43.447361","-19.585139","-43.447361","-19.585139",NA,NA,"BHCB196301",NA,"Dicotyledon",NA,"10","Southern America",NA,"Borda de mata em Floresta Estacional Semidecidual, ao lado de área alagada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:38:21-03","UFMG","BHCB","136761","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Fernandes, D; Aragão, R","2001","11","21","Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca, Estrada da vista chinesa.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"649","Southern America",NA,"Árvore de 5 m de altura. Folhas verdes escuras Discolores; Cálice verde levemente amarronzado, corola branca, botões brancos.","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:38:21-03","UFMG","BHCB","136760","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Pardo, CS","2004","07","05","Brasil","Rio de Janeiro","Teresópolis","Matas do Rio Paquequer. Próx. ao km 2,0 da Estrada da Barragem.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"933","Southern America",NA,"Árvore ca. 6,5 metros e CAP 29.6 cm, tronco sub-cilíndrico, um tanto sulcado. Muito comum na mata, madeira usada como esteio para curral.","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-11 17:19:54-03","UFPR","UPCB","53962","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Goldenberg, R.","Kollmann, R.L.","1999","06","16","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999","800","800","UPCB0016766","UPCB0016766",NA,NA,"2601",NA,NA,"Arbusto 4m, fruto verde..",NA,NA,"2006",NA,NA,"01","01",NA,NA,NA,NA
"75","2021-02-11 17:19:54-03","UFPR","UPCB","53963","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Goldenberg, R.","Kollmann, R.L.","1998","10","06","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999","750","750","UPCB0016772","UPCB0016772",NA,NA,"690",NA,NA,"Arbusto 3m, frutos pretos. Beira de estrada..",NA,NA,"2006",NA,NA,"01","01",NA,NA,NA,NA
"76","2021-02-11 17:19:54-03","UFPR","UPCB","57433","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Goldenberg, R.","Goldenberg, R.","2007","07","12","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999","750","750","UPCB0016622","UPCB0016622",NA,NA,"912",NA,NA,"Árvore 7m, frutos imaturos verdes. (material em sílica).Mata Atlântica de encosta..",NA,NA,"2007",NA,NA,"01","01",NA,NA,NA,NA
"77","2021-02-11 17:19:54-03","UFPR","UPCB","94882","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana","Goldenberg, R.","Goldenberg, R. | Herrera, F.A.M.","2019","07","08","Brasil","Rio de Janeiro","Teresópolis","Macaé de Cima, Rua Hans Garlip, a 1-2.5 km SE da RJ-116","-42.512222","-22.361111","-42.512222","-22.361111","1080","1080","UPCB0045857",NA,NA,NA,"2655",NA,NA,"Árvore 8m; flores velhas com hipanto esverdeado",NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-11 17:19:54-03","UFPR","UPCB","67194","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Caddah, M.K.","Caddah, M.K.","2010","01","18","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, proximidades da trilha do Rancho Frio.","-43.015556",NA,"-43.015556",NA,"1400","1400","UPCB0016775","UPCB0016775",NA,NA,"726",NA,NA,"Coleta em sílica..",NA,NA,"2010",NA,NA,"02",NA,NA,NA,NA,NA
"79","2021-02-11 17:19:54-03","UFPR","UPCB","88602","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Silva-Gonçalves, K. C.","Rosa, P. et al.","2016","08","07","Brasil","Rio de Janeiro","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima. Serra de Macaé de Cima, localidade de Rio Bonito, mata atrás da pousada Estalagem de propriedade de Bruce Leitmann. Na trilha. À 50m esquerda do riacho.","-42.429444","-22.402778","-42.429444","-22.402778","984","984","UPCB0034164","UPCB0034164",NA,NA,"869",NA,NA,"Floresta sombreada e úmida. Área de encosta.. Ciófila, caule ferruginoso devido ao indumento, folhas discolores verdes, face abaxial mais verde com as nervuras ferrugíneas. Altura: 1,4m. Hábito/Forma de vida: arbusto.",NA,NA,"2016",NA,NA,"10","04",NA,NA,NA,NA
"80","2021-02-11 17:19:54-03","UFPR","UPCB","91297","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Rosa, P.","Rosa, P. et al.","2016","07","12","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca. Cume do Morro Queimado","-43.256111","-22.962222","-43.256111","-22.962222","694","694","UPCB0034117","UPCB0034117",NA,NA,"591",NA,NA,"Floresta Ombrófila Densa. Terrícola, heliófila. Pecíolo vinoso, folhas discolores. Cálice persistente, fruto imaturo. Altura: 4m. Árvore.",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-11 17:19:54-03","UFPR","UPCB","92518","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Silva-Gonçalves, K. C.","Rosa, P. et al.","2016","08","07","Brasil","Rio de Janeiro","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima. Serra de Macaé de Cima, localidade de Rio Bonito, mata atrás da pousada Estalagem de propriedade de Bruce Leitmann. Na trilha. À 50m esquerda do riacho.","-42.429444","-22.402778","-42.429444","-22.402778","984","984","UPCB0034164","UPCB0034164",NA,NA,"869",NA,NA,"Floresta sombreada e úmida. Área de encosta.. Ciófila, caule ferruginoso devido ao indumento, folhas discolores verdes, face abaxial mais verde com as nervuras ferrugíneas. Altura: 1,4m. Hábito/Forma de vida: arbusto.",NA,NA,"2016",NA,NA,"10","04",NA,NA,NA,NA
"82","2021-02-11 17:19:54-03","UFPR","UPCB","77236","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","R. Goldenberg","Goldenberg, R.","1994","07",NA,"Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,NA,NA,NA,"62",NA,NA,"Arbusto com 3m de altura, em mata..","48150","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-11 17:19:54-03","UFPR","UPCB","60380","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Goldenberg, R.","Silva, M.F.O.da","2006","10","02","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca, Camorim, margem da represa.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"UPCB0016769","UPCB0016769",NA,NA,NA,NA,NA,"Árvore ca. 4m, folhas discolores, ferrugíneas na face abaxial, flores pequenas, com estames amarelos..","57442","auto","2008",NA,NA,"01","01",NA,NA,NA,NA
"84","2021-02-11 17:19:54-03","UFPR","UPCB","88995","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Goldenberg, R.","Silva, M.F.O.","2006","10","02","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca; Camorim, margem da represa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"UPCB0031826","UPCB0031826",NA,NA,NA,NA,NA,"Árvore ca. 4m alt., com folhas discoleres, ferrugíneas naface abaxial. Flores pequenas, com estames amarelos..","57442","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-11 17:19:54-03","UFPR","UPCB","68205","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Goldenberg, R.","Baitello, J.B.","2000","05","25","Brasil","São Paulo","Ilhabela","Parque Estadual, estrada para Castelhanos.","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"UPCB0016773","UPCB0016773",NA,NA,"890",NA,NA,"Arvoreta 4m, botões florais..","23719","auto","2010",NA,NA,"01","01",NA,NA,NA,NA
"86","2021-02-11 17:19:54-03","UFPR","UPCB","64058","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Pardo, C.S. & Baumgratz, J.F.A.","Pardo, C.S.","2004","09","10","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional das Serra do Órgãos, matas do Rio Paquequer prox. ao km 2,0 da estrada para Barragem ca. 1135 msm.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"UPCB0016627","UPCB0016627",NA,NA,"1342",NA,NA,"Árvore ca. 6.8 metros e CAP 15,0 , tronco sub-cilindrico, um tanto sulcado. Muito comum na mata, madeira usada como esteio para curral..","38539","auto","2004",NA,NA,"09","10",NA,NA,NA,NA
"87","2021-02-11 17:19:54-03","UFPR","UPCB","64059","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Goldenberg, R.","Martinelli, G.","1985","04","18","Brasil","Rio de Janeiro","Macaé","Pico do frade de Macaé, mata higrófila de encosta baixa.","-41.7868995666504","-22.3708000183105",NA,NA,"700","900","UPCB0016629","UPCB0016629",NA,NA,"10737",NA,NA,"Pequena árvore, 8m, semi heliófila; folhas discolores; flores em botões castanho- ferrugíneos; frequente..","47209","auto","2009",NA,NA,"01","01",NA,NA,NA,NA
"88","2021-02-11 17:19:54-03","UFPR","UPCB","64057","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Baumgratz, J.F.A.","De Paula, C.H.R.","2004","06","18","Brasil","Rio de Janeiro","Teresópolis","PNSO.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"UPCB0016780","UPCB0016780",NA,NA,"634",NA,NA,"Frutos negros..","38539","auto","2007",NA,NA,"10",NA,NA,NA,NA,NA
"89","2021-02-11 17:19:54-03","UFPR","UPCB","59276","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Goldenberg, R.","Lafetá, R.",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Municipal Santa Cândida.","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"UPCB0016625","UPCB0016625",NA,NA,NA,NA,NA,NA,"36144","auto","2008",NA,NA,"01","01",NA,NA,NA,NA
"90","2021-02-11 17:19:56-03","UFPR","UPCB","92527","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cf. brasiliensis","Miconia cf. brasiliensis","(Spreng.) Triana",NA,"Moraes, M. et al.","2016","10","05","Brasil","Rio de Janeiro","Nova Friburgo","Curuzu, Morro Possolé (Porcelet) Trilha saindo do Sítio Itororó, propriedade da família Dungs.","-42.5311012268066","-22.2819004058838",NA,NA,"1250","1250","UPCB0034166","UPCB0034166",NA,NA,"677",NA,NA,"Mata com trechos em regeneração. Mata de encosta.. Arbusto, 2m, no sub-bosque. Pedicelos e cálices com nuances vinosos, estames alvos.","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-11 17:19:56-03","UFPR","UPCB","89020","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cf. brasiliensis","Miconia cf. brasiliensis","(Spreng.) Triana",NA,"Moraes, M. et al.","2016","10","05","Brasil","Rio de Janeiro","Nova Friburgo","Curuzu, Morro Possolé (Porcelet) Trilha saindo do Sítio Itororó, propriedade da família Dungs.","-42.5311012268066","-22.2819004058838",NA,NA,"1250","1250","UPCB0034166","UPCB0034166",NA,NA,"677",NA,NA,"Mata com trechos em regeneração. Mata de encosta.. Arbusto, 2m, no sub-bosque. Pedicelos e cálices com nuances vinosos, estames alvos.","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2010-09-27 12:24:00-03","MO","MOBOT","100306902","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana","C. Pardo & J. Fernando B.","PARDO","2004","7","23","Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Matas do Rio Paquequer próx. ao km 2,0 da Estrada para Barragem.","-42.9655990600586","-22.4122009277344",NA,NA,"1130.00000000",NA,NA,NA,NA,NA,"PARDO 1082","South America",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA
