"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","sex"
"11","2016-07-05 11:14:14-03","FFCLRP","LBMBP","847","S","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","E.R. Pansarin",NA,NA,NA,NA,NA,"Nees & Sinning",NA,NA,NA,NA,NA,NA,"Brasil","Bahia","Jaguaquara",NA,"-39.966667","-13.516667",NA,NA,NA,NA,NA,"39°58'W","13°31'S",NA,NA,NA,NA,NA
"12","2016-07-05 11:14:14-03","FFCLRP","LBMBP","979","S","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","E.R. Pansarin",NA,NA,NA,NA,NA,"Nees & Sinning",NA,NA,NA,NA,NA,NA,"Brasil","Bahia","Jaguaquara",NA,"-39.966667","-13.516667",NA,NA,NA,NA,NA,"39°58'W","13°31'S",NA,NA,NA,NA,NA
"13","2020-04-27 16:10:56-03","UFES","VIES","7038","S","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","Fraga, C.N.","1995","02","02",NA,NA,"Nees & Sinnings","Pereira, O.J.; Gomes, J.M.L.","4752","1993","08","24",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 214 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,"VIES007038","VIES007038","41644","auto",NA,NA,NA,NA,NA,NA,NA
"14","2019-09-27 18:05:43-03","UFES","VIES","15108","S","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","Fraga, C.N.","1993","10","11",NA,NA,"Nees & Sinnings","Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","2556","1992","01","08",NA,"Brasil","Espírito Santo","Linhares","Comboios.","-40.0722007751465","-19.3910999298096",NA,"VIES015108","VIES015108","48094","auto",NA,NA,NA,NA,NA,NA,NA
"15","2020-11-05 18:09:18-03","UESC","UESC","9201","S","Plantae","Angiospermae","Florideophycidae","Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,"Mata Higrófila Sul Baiana (Mata Atlântica).; Epífita, no tronco de árvore, a 2 m do solo.; UNICATA","Nees & Sinning","L.A.Mattos Silva","4725","2003","04","04",NA,"Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8",NA,"UESC0009201",NA,NA,NA,"39W10'0''","14S48'0''",NA,NA,"Monocotyledoneae",NA,NA
"16","2017-06-14 15:34:59-03","MNHN","RECOLNAT_MNHN_P","P00612287","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","Romero",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00612287' target='other'> <mi>dwc_moreinfo</mi></a>","Nees & Sinning","Quesnel",NA,"1845","5",NA,NA,"Brésil",NA,NA,"cultivé, origine Bahia",NA,NA,"hb","P00612287","P00612287_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-02-11 17:20:54-03","UFPR","UPCB","79248","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","Petini-Benelli, A.","2014","01","18",NA,"Erva epífita. Floriu sob cultivo: 18/1/2014, flores em solução: SPIRIT ADA0027, flores não ressupinadas. Tépalas verde. Labelo verde..","Nees. & Sinning","Petini-Benelli, A.","ADA0027TESE","2007","05",NA,NA,"Brasil","Sergipe",NA,"Oruidário Patos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","16384",NA,"Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","C. N. Fraga",NA,NA,NA,NA,"Formação de restinga floresta arenosa litorânea. Epífita, flores com sépalas e pétalas verdes, labelo esverdeado pouco maculados de vinho internamente.","Nees & Sinning","C. N. de Fraga; et al","630","2000","05","16",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas","-39.695278","-18.405556",NA,"MBML016384","MBML016384",NA,NA,"39W41'43","18S24'20",NA,NA,NA,NA,NA
"19","2021-03-04 11:06:01-03","UFRB","HURB","10681","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,NA,"Nees & Sinnings","Costa, G.; Ribeiro, P.L.","1272","2015","03","28",NA,"Brasil","Bahia","Jiquiriçá","Cachoeira dos Amores;","-39.570278","-13.2825",NA,"HURB000010681","HURB000010681",NA,NA,"39º34'13W","13º16'57S",NA,NA,NA,NA,NA
"20","2021-01-26 13:56:58-03","IMA","MAC","48293","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","V.Brito","2019","04","26",NA,"Epífita. Flores verdes.; Mata Atlântica.","Nees & Sinnings","Chagas-Mota","7839","2010","07","01",NA,"Brasil","Alagoas","Coruripe","Usina Coruripe.","-36.17615","-11.216689",NA,"MAC0048293",NA,NA,NA,"-36.17615","-11.216689",NA,NA,NA,NA,NA
"21","2014-11-06 16:18:18-02","UFPB","EAN","4152","S","Plantae",NA,NA,"Orchidaceae","Catasetum","aff purum","Catasetum aff purum","L. P. Felix","1988","04","21",NA,"Herbácea; flores verdes. Mantida em cultivo no orquidário..Habitat: Epífita, sobre Catolé.","Nees et Sims","L. P. Felix ; G. V. Dornelas","1061","1985","01","01",NA,"Brasil","Pernambuco","Lagedo",NA,"-36.32","-8.66361",NA,NA,NA,"15726","auto",NA,NA,NA,NA,NA,NA,NA
"22","2014-11-06 16:18:18-02","UFPB","EAN","5666","S","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","L. P. Felix","1990","02","08",NA,"Erva; bulbos suculentos; flores verdes. Numa derrubada para extração de madeira..Habitat: Sobre um tronco caído.","Nees & Sins",NA,"2665","1990","01","12",NA,"Brasil","Bahia","Buerarema",NA,"-39.2997","-14.9594",NA,NA,NA,"14251","auto",NA,NA,NA,NA,NA,NA,NA
"23","2014-11-06 16:18:18-02","UFPB","EAN","4920","S","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","L. P. Felix","1989","09","14",NA,"Erva; flores verdes, flor masculina..Habitat: Epífita","Nees & Sins","L. P. Felix ; G. V. Dornelas","1795","1989","03","25",NA,"Brasil","Pernambuco","Brejo da madre de Deus",NA,"-36.3711","-8.14583",NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA
"24","2014-11-06 16:18:18-02","UFPB","EAN","6954","S","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,"Flores verdes, sobre ouricuri. Frequente em carrasco aromáticas..Habitat: Epífita","Nees",NA,"4918","1992","04","18",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.1561","-11.55",NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA
"25","2014-11-06 16:18:18-02","UFPB","EAN","4919","S","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,"Erva; flores verdes..Habitat: Epífita","Nees & Sins","L. P. Felix ; G. V. Dornelas","1794","1989","03","25",NA,"Brasil","Pernambuco","Brejo da madre de Deus",NA,"-36.3711","-8.14583",NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA
"26","2014-11-06 16:18:18-02","UFPB","EAN","2451","S","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","L. P. Felix & G. V. Dornelas","1985","09","23",NA,"Flores verdes..Habitat: Epífita em Coco Catolé","Nees","L. P. Felix ; G. V. Dornelas","25","1984","01","01",NA,"Brasil","Pernambuco","Lagedo",NA,"-36.32","-8.66361",NA,NA,NA,"15726","auto",NA,NA,NA,NA,NA,NA,NA
"27","2021-03-01 11:49:57-03","UFPE","UFP","32441","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","Félix, LP","2001","11","20",NA,"Epífita sob Syagrus sp (Arecaceae) associado com Briophytas. Material florido em cultivo sob o nº46. Flores longo pediceladas, verdes amareladas, visitadas por Euglossa cordata (Euglossinae). Inflorescência com 38,5cm comp. pêndula. Fl","Nees & Sinning","Siqueira-Filho, JA","1168","2001","06","12",NA,"Brasil","Bahia","Paulo Afonso",NA,"-38.428056","-9.446528",NA,"UFP032441",NA,NA,NA,"-38.428056","-9.446528","192","192",NA,NA,NA
"28","2021-03-01 11:49:57-03","UFPE","UFP","75310","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","Pessoa, E","2012","02","17",NA,"Saxícola.","Ness.","Mendes, K; Gomes, P; Alves, M; Heald, S; et al.","146","2007","10","15",NA,"Brasil","Sergipe","Itabaiana",NA,"-37.355833","-10.773056",NA,"UFP075310",NA,NA,NA,"-37.355833","-10.773056","196","196",NA,NA,NA
"29","2020-09-02 16:34:36-03","Cenargen","CEN","14875","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","J. A. N. Batista","1991","07",NA,"1","Planta em cultivo.","Nees & Sinnings","João Aguiar Nogueira Batista","203","1991","07","24",NA,"Brasil","BA","SALVADOR","Mata do Zoológico de Salvador.","-38.510799407959","-12.9710998535156","Exsicatas","CEN00014875","CEN00014875","26018","auto",NA,NA,NA,NA,NA,NA,NA
"30","2019-10-07 09:19:52-03","UEFS","HUEFS","6409","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Catasetum","purum","Catasetum purum","C.A.Bastos","2006","10",NA,NA,NA,"Nees & Sinnings","Queiroz, L.P.de","780","1983","12","09",NA,"Brasil","Bahia","Salvador","Bairro da Graça.","-38.510799407959","-12.9710998535156",NA,"HUEFS0006409","HUEFS0006409","26018","auto",NA,NA,NA,NA,"Lilianae",NA,NA
"31","2019-10-07 09:19:52-03","UEFS","HUEFS","110481","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Catasetum","purum","Catasetum purum","C.A.Bastos","2006","10",NA,NA,"Caatinga arbórea-arbustiva na base da serra, e no topo com dossel a ca. de 10 m de alt., com muitas epífitas e lianas, e áreas de afloramentos graníticos.","Nees & Sinnings","Cardoso, D.","1325","2006","07","08",NA,"Brasil","Bahia","Quijingue","Serra das Candeias, ca. de 5 Km a oeste do povoado Quixaba do Mandacaru, no limite com o município de Tucano.","-39.083056","-10.922222",NA,"HUEFS0110481","HUEFS0110481",NA,NA,"39W4'59''","10S55'20''","400","630","Lilianae",NA,NA
"32","2019-10-07 09:19:52-03","UEFS","HUEFS","112351","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,NA,"Nees & Sinnings","Fulop, D.","25","2006","08","18",NA,"Brasil","Bahia","Feira de Santana","Campus da UEFS, na estufa das orquídeas.","-38.966667","-12.25",NA,"HUEFS0112351","HUEFS0112351",NA,NA,"38W58'","12S15'",NA,NA,"Lilianae",NA,NA
"33","2019-10-07 09:19:52-03","UEFS","HUEFS","180316","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,"Floresta","Nees & Sinnings","Matos, E.N.de","426","2011","08","25",NA,"Brasil","Bahia","Caravelas","Rio do Largo-Tucunzeiro.","-39.296111","-17.75",NA,"HUEFS0180316","HUEFS0180316",NA,NA,"39W17'46''","17S45'",NA,NA,"Lilianae",NA,NA
"34","2019-10-07 09:19:52-03","UEFS","HUEFS","90700","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,NA,"Nees & Sinnings","van den Berg, C.","1407","2004","05","18",NA,"Brasil","Bahia","Jussari","Serra do Teimoso.","-39.583333","-15.166667",NA,"HUEFS0090700","HUEFS0090700",NA,NA,"39W35'","15S10'",NA,NA,"Lilianae",NA,NA
"35","2020-07-23 12:17:08-03","CEPLAC","CEPEC","140385","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","Moraes, A. O.",NA,NA,NA,NA,"Planta coletada em fragmento florestal adjacente a pastagem. Unicata",NA,"Moraes, A. O.","956","2011","08","10",NA,"Brasil","Bahia","UNA","Fazenda Santa Cruz. Próximo a Reserva Biológica de Una.","-39.040833","-15.173333",NA,NA,NA,NA,NA,"39W2'27","15S10'24",NA,NA,NA,NA,NA
"36","2020-07-23 12:17:08-03","CEPLAC","CEPEC","65642","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","G. Romero",NA,NA,NA,NA,NA,NA,"W. W. Thomas","10775","1995","01","15",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. 2Km ao NNE de Banco da Vitória (5.7Km W da antiga ponte do Rio Fundão),na marg. da Rod. ao W da Mata","-39.091111","-14.777222",NA,NA,NA,NA,NA,"39W5'28","14S46'38",NA,NA,NA,"30/12/1996",NA
"37","2020-07-23 12:17:08-03","CEPLAC","CEPEC","8596","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","L. P. Felix",NA,NA,NA,NA,NA,NA,"T. S. dos Santos","2265","1972","04","20",NA,"Brasil","Bahia","ITAIMBÉ","BR-101, trecho Rio Jequitinhonha/Rio Pardo, Km 40Km do primeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/11/1990",NA
"38","2020-07-23 12:17:08-03","CEPLAC","CEPEC","14315","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","C. A. Bastos",NA,NA,NA,NA,NA,NA,"S. A. Mori","9779","1978","03","21",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Arredores da Estação Ecxológica do Pau-brasil (ESPAB). CEPLAC.","-39.0247001647949","-16.2780990600586",NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,"01/10/1978",NA
"39","2020-07-23 12:17:08-03","CEPLAC","CEPEC","8526","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","a. a. bastos",NA,NA,NA,NA,NA,NA,"R. S. Pinheiro","1811","1972","04","01",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Km 8 da cidade.","-39.0247001647949","-16.2780990600586",NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,"18/10/2006",NA
"40","2018-08-09 21:11:07-03","UFMT","UFMT","41785","S","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","Petini-Benelli, A.","2014","07","12",NA,"Erva epífita. Flores em solução: SPIRIT ADA 1289; Flores não-ressupinadas. Tépalas verdes. Labelo verde elmiforme.; Dunas.","Nees & Sinnings","Mariotto, F.","ADA1289","2014","07","12",NA,"Brasil","São Paulo","Jaboticabal","Oriunda do Litoral.","-48.3199996948242","-21.25",NA,"UFMT00041785",NA,"22420","auto",NA,NA,NA,NA,NA,NA,NA
"41","2017-09-11 17:11:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,NA,"Nees & Sinning","Lhotsky, J","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2017-09-11 17:11:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,"Floret Februario - Maium","Nees & Sinning","Blanchet, JS","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2017-09-11 17:11:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,NA,"Nees & Sinning","Dundas (Dr.)","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2017-09-11 17:11:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,NA,"Nees & Sinning","Dundas (Dr.)","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2017-09-11 17:11:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,"Floret Februario - Maium","Nees & Sinning","Blanchet, JS","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2017-09-11 17:11:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,NA,"Nees & Sinning","Lhotsky, J","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2017-09-11 17:11:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,NA,"Nees & Sinning","Lloyd, BE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in sylvis umbrosis Brasiliae loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2017-09-11 17:11:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,NA,"Nees & Sinning","Lloyd, BE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in sylvis umbrosis Brasiliae loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-03 22:00:02-03","FLAS","FLAS","181544","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,"[Label note:] Fragrance sample voucher. --[Label footing:] Voucher for NSF grant Chemosystematics and Pollination Biology of Gongora","Nees & Sinning","Harold G. Hills","87065",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-03 22:00:02-03","FLAS","FLAS","181543","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,"[Label note:] Fragrance sample voucher. --[Label footing:] Voucher for NSF grant Chemosystematics and Pollination Biology of Gongora","Nees & Sinning","Harold G. Hills","87063",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-05 12:36:29-03","UNIVASF","HVASF","3819","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","J.A. Siqueira Filho","2012","03","12",NA,"Epífita sobre licuri. Flores verdes, aromáticas com cheiro de palmeira.","Nees & Sinnings","J.R. Maciel","905","2009","03","29","América do Sul","Brasil","Bahia","Umburanas","Povoado de Matas, depois da entrada do Rio Murim. Área de pasto com Licuri. Solo areno-quarzoso.","-41.280861","-10.514194",NA,"HVASF003819","HVASF003819_v01",NA,NA,"-41.280861","-10.514194","697","697",NA,NA,"U"
"52","2021-04-05 12:36:29-03","UNIVASF","HVASF","23571","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","J.A. Siqueira Filho","2017","02","14",NA,"Epífita sobre Syagrus coronata (Arecaceae). Espécie dióica. Flores masculinas","Nees & Sinnings","E.D.S. Almeida","71","2017","01","29","América do Sul","Brasil","Bahia","Jaguarari","Fazenda Pé de Laje, próximo ao povoado da Gameleira","-40.135611","-10.231222",NA,"HVASF023571",NA,NA,NA,"-40.135611","-10.231222","644","644",NA,NA,"U"
