familia,especie,cat_ameaca_br,fonte
Asteraceae,Mikania additicia B.L.Rob.,EN,Portaria 443/2014
Asteraceae,Mikania alvimii R.M.King & H.Rob.,EN,Portaria 443/2014
Asteraceae,Mikania anethifolia (DC.) Matzenb.,EN,Portaria 443/2014
Asteraceae,Mikania argyreiae DC.,VU,Portaria 443/2014
Asteraceae,Mikania cipoensis G.M.Barroso,EN,Portaria 443/2014
Asteraceae,Mikania clematidifolia Dusén,VU,Portaria 443/2014
Asteraceae,Mikania dusenii B.L.Rob.,CR,Portaria 443/2014
Asteraceae,Mikania firmula Baker,VU,Portaria 443/2014
Asteraceae,Mikania glabra D.J.N.Hind,EN,Portaria 443/2014
Asteraceae,Mikania glauca Mart. ex Baker,EN,Portaria 443/2014
Asteraceae,Mikania hartbergii W.C.Holmes,EN,Portaria 443/2014
Asteraceae,Mikania hastato-cordata Malme,VU,Portaria 443/2014
Asteraceae,Mikania itambana Gardner,EN,Portaria 443/2014
Asteraceae,Mikania neurocaula DC.,EN,Portaria 443/2014
Asteraceae,Mikania oreophila Ritter & Miotto,EN,Portaria 443/2014
Asteraceae,Mikania pinnatiloba DC.,EN,Portaria 443/2014
Asteraceae,Mikania premnifolia Gardner,EN,Portaria 443/2014
Asteraceae,Mikania variifolia Hieron.,EN,Portaria 443/2014
Asteraceae,Mikania viminea DC.,EN,Portaria 443/2014
Asteraceae,Mikania warmingii Sch.Bip.,EN,Portaria 443/2014
Asteraceae,Minasia alpestris (Gardner) H.Rob.,EN,Portaria 443/2014
Asteraceae,Minasia pereirae H.Rob.,EN,Portaria 443/2014
Asteraceae,Minasia scapigera H.Rob.,EN,Portaria 443/2014
Asteraceae,Monogereion carajensis R.M.King & G.M.Barroso,CR,Portaria 443/2014
Asteraceae,Moquiniastrum argyreum (Dusén ex Malme) G. Sancho,EN,Portaria 443/2014
Asteraceae,Moquiniastrum cordatum (Less.) G. Sancho,EN,Portaria 443/2014
Asteraceae,Moquiniastrum hatschbachii (Cabrera) G. Sancho,VU,Portaria 443/2014
Asteraceae,Moquiniastrum mollissimum (Malme) G. Sancho,CR,Portaria 443/2014
Asteraceae,Moquiniastrum ramboi (Cabrera) G. Sancho,VU,Portaria 443/2014
Asteraceae,Moquiniastrum sordidum (Less.) G. Sancho,VU,Portaria 443/2014
Asteraceae,Neocabreria malachophylla (Klatt) R.M.King & H.Rob.,VU,Portaria 443/2014
Asteraceae,Noticastrum hatschbachii Zardini,EN,Portaria 443/2014
Asteraceae,Noticastrum malmei Zardini,EN,Portaria 443/2014
Asteraceae,Noticastrum psammophilum (Klatt) Cuatrec.,EN,Portaria 443/2014
Asteraceae,Panphalea araucariophila Cabrera,EN,Portaria 443/2014
Asteraceae,Panphalea cardaminifolia Less.,EN,Portaria 443/2014
Asteraceae,Panphalea maxima Less.,CR,Portaria 443/2014
Asteraceae,Panphalea ramboi Cabrera,CR,Portaria 443/2014
Asteraceae,Panphalea smithii Cabrera,EN,Portaria 443/2014
Asteraceae,Paralychnophora atkinsiae D.J.N.Hind,EN,Portaria 443/2014
Asteraceae,Paralychnophora bicolor (DC.) MacLeish,EN,Portaria 443/2014
Asteraceae,Paralychnophora harleyi (H.Rob.) D.J.N.Hind,VU,Portaria 443/2014
Asteraceae,Paralychnophora patriciana D.J.N.Hind,EN,Portaria 443/2014
Asteraceae,Perezia eryngioides (Cabrera) Crisci &  Martic.,EN,Portaria 443/2014
Asteraceae,Perezia multiflora Less.,EN,Portaria 443/2014
Asteraceae,Picrosia cabreriana A.G.Schulz,CR,Portaria 443/2014
Asteraceae,Piptocarpha robusta G.M.Barroso,EN,Portaria 443/2014
Asteraceae,Piptolepis buxoides (Less.) Sch.Bip.,EN,Portaria 443/2014
Asteraceae,Piptolepis imbricata (Gardner) Sch.Bip.,CR,Portaria 443/2014
Asteraceae,Piptolepis leptospermoides (Mart. ex DC.) Sch.Bip.,CR,Portaria 443/2014
Asteraceae,Porophyllum bahiense D.J.N.Hind,VU,Portaria 443/2014
Asteraceae,Proteopsis argentea Mart. & Zucc. ex Sch.Bip.,VU,Portaria 443/2014
Asteraceae,Richterago angustifolia (Gardner) Roque,EN,Portaria 443/2014
Asteraceae,Richterago arenaria (Baker) Roque,VU,Portaria 443/2014
Asteraceae,Richterago campestris Roque & J.N.Nakaj.,EN,Portaria 443/2014
Asteraceae,Richterago caulescens Roque,CR,Portaria 443/2014
Asteraceae,Richterago conduplicata Roque,EN,Portaria 443/2014
Asteraceae,Richterago elegans Roque,VU,Portaria 443/2014
Asteraceae,Richterago hatschbachii (Zardini) Roque,EN,Portaria 443/2014
Asteraceae,Richterago lanata Roque,EN,Portaria 443/2014
Asteraceae,Richterago petiolata Roque & J.N.Nakaj.,EN,Portaria 443/2014
Asteraceae,Richterago polyphylla (Baker) Ferreyra,EN,Portaria 443/2014
Asteraceae,Richterago riparia Roque,VU,Portaria 443/2014
Asteraceae,Richterago stenophylla (Cabrera) Roque,EN,Portaria 443/2014
Asteraceae,Richterago suffrutescens (Cabrera) Roque,CR,Portaria 443/2014
Asteraceae,Schlechtendalia luzulifolia Less.,EN,Portaria 443/2014
Asteraceae,Senecio almasensis Mattf.,CR,Portaria 443/2014
Asteraceae,Senecio caparaoensis Cabrera,EN,Portaria 443/2014
Asteraceae,Senecio gertii Zardini,EN,Portaria 443/2014
Asteraceae,Senecio graciellae Cabrera,EN,Portaria 443/2014
Asteraceae,Senecio hatschbachii Cabrera,EN,Portaria 443/2014
Asteraceae,Senecio heteroschizus Baker,EN,Portaria 443/2014
Asteraceae,Senecio langei Malme,VU,Portaria 443/2014
Asteraceae,Senecio promatensis Matzenb.,CR,Portaria 443/2014
Asteraceae,Senecio ramboanus Cabrera,EN,Portaria 443/2014
Asteraceae,Senecio riograndensis Matzenb.,EN,Portaria 443/2014
Asteraceae,Smallanthus araucariophilus Mondin,CR,Portaria 443/2014
Asteraceae,Smallanthus riograndensis Mondin,EN,Portaria 443/2014
Asteraceae,Stenachaenium macrocephalum Benth. ex Benth. & Hook.f.,CR,Portaria 443/2014
Asteraceae,Stenophalium eriodes (Mattf.) Anderb.,VU,Portaria 443/2014
Asteraceae,Stevia catharinensis Cabrera & Vittet,EN,Portaria 443/2014
Asteraceae,Stevia hilarii B.L.Rob.,CR,Portaria 443/2014
Asteraceae,Stevia leptophylla Sch.Bip. ex Baker,EN,Portaria 443/2014
Asteraceae,Stevia riedelli Sch.Bip. ex Baker,EN,Portaria 443/2014
Asteraceae,Stevia selloi (Spreng.) B.L.Rob.,VU,Portaria 443/2014
Asteraceae,Steyermarkina dispalata (Gardner) R.M.King & H.Rob.,VU,Portaria 443/2014
Asteraceae,Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,VU,Portaria 443/2014
Asteraceae,Stilpnopappus semirianus R.Esteves,EN,Portaria 443/2014
Asteraceae,Stilpnopappus suffruticosus Gardner,CR,Portaria 443/2014
Asteraceae,Stomatanthes loefgrenii (B.L.Rob.) H.Rob.,CR,Portaria 443/2014
Asteraceae,Strophopappus bicolor DC.,EN,Portaria 443/2014
Asteraceae,Strophopappus ferrugineus (Baker) R.Esteves,EN,Portaria 443/2014
Asteraceae,Stylotrichium corymbosum (DC.) Mattf.,EN,Portaria 443/2014
Asteraceae,Stylotrichium edmundoi G.M.Barroso,EN,Portaria 443/2014
Asteraceae,Stylotrichium glomeratum Bautista et al.,CR,Portaria 443/2014
Asteraceae,Stylotrichium sucrei R.M.King & H.Rob.,EN,Portaria 443/2014
Asteraceae,Symphyopappus uncinatus H.Rob.,EN,Portaria 443/2014
Asteraceae,Trichocline linearifolia Malme,VU,Portaria 443/2014
Asteraceae,Trixis glaziovii Baker,VU,Portaria 443/2014
Asteraceae,Trixis pallida Less.,CR,Portaria 443/2014
Asteraceae,Verbesina pseudoclaussenii D.J.N.Hind,CR,Portaria 443/2014
Asteraceae,Vernonanthura fagifolia (Gardner) H.Rob.,VU,Portaria 443/2014
Asteraceae,Wedelia macedoi H.Rob.,CR,Portaria 443/2014
Asteraceae,Wunderlichia azulensis Maguire & G.M.Barroso,EN,Portaria 443/2014
Asteraceae,Wunderlichia cruelsiana Taub.,EN,Portaria 443/2014
Asteraceae,Wunderlichia senae Glaz. ex Maguire & G.M.Barroso,EN,Portaria 443/2014
Begoniaceae,Begonia albidula Brade,EN,Portaria 443/2014
Begoniaceae,Begonia altamiroi Brade,EN,Portaria 443/2014
Begoniaceae,Begonia apparicioi Brade,EN,Portaria 443/2014
Begoniaceae,Begonia bahiensis A.DC.,EN,Portaria 443/2014
Begoniaceae,Begonia besleriifolia Schott,EN,Portaria 443/2014
Begoniaceae,Begonia coccinea Hook.,EN,Portaria 443/2014
Begoniaceae,Begonia crispula Brade,CR,Portaria 443/2014
Begoniaceae,Begonia curtii L.B.Sm. & B.G.Schub.,VU,Portaria 443/2014
Begoniaceae,Begonia dentatiloba A.DC.,EN,Portaria 443/2014
Begoniaceae,Begonia espiritosantensis E.L.Jacques & Mamede,EN,Portaria 443/2014
Begoniaceae,Begonia handroi Brade,EN,Portaria 443/2014
Begoniaceae,Begonia ibitiocensis E.L.Jacques & Mamede,EN,Portaria 443/2014
Begoniaceae,Begonia inconspicua Brade,CR,Portaria 443/2014
Begoniaceae,Begonia itaguassuensis Brade,EN,Portaria 443/2014
Begoniaceae,Begonia itatinensis Irmsch. ex Brade,EN,Portaria 443/2014
Begoniaceae,Begonia jureiensis S.J.Gomes da Silva & Mamede,CR,Portaria 443/2014
Begoniaceae,Begonia kuhlmannii Brade,EN,Portaria 443/2014
Begoniaceae,Begonia larorum L.B.Sm. & Wassh.,CR,Portaria 443/2014
Begoniaceae,Begonia organensis Brade,EN,Portaria 443/2014
Begoniaceae,Begonia paranaensis Brade,EN,Portaria 443/2014
Begoniaceae,Begonia paulensis A.DC.,EN,Portaria 443/2014
Begoniaceae,Begonia perdusenii Brade,EN,Portaria 443/2014
Begoniaceae,Begonia piresiana Handro,CR,Portaria 443/2014
Begoniaceae,Begonia pluvialis L.B.Sm. ex S.F.Sm. & Wassh.,EN,Portaria 443/2014
Begoniaceae,Begonia polygonifolia A.DC.,EN,Portaria 443/2014
Begoniaceae,Begonia ruschii L.Kollmann,CR,Portaria 443/2014
Begoniaceae,Begonia salesopolensis S.J.Gomes da Silva & Mamede,CR,Portaria 443/2014
Begoniaceae,Begonia santoslimae Brade,EN,Portaria 443/2014
Begoniaceae,Begonia scharffii Hook.,CR,Portaria 443/2014
Begoniaceae,Begonia smilacina A.DC.,EN,Portaria 443/2014
Begoniaceae,Begonia stenolepis L.B.Sm. & R.C.Sm.,EN,Portaria 443/2014
Begoniaceae,Begonia sylvatica Meisn. ex A.DC.,EN,Portaria 443/2014
Begoniaceae,Begonia toledoana Handro,EN,Portaria 443/2014
Begoniaceae,Begonia undulata Schott,EN,Portaria 443/2014
Begoniaceae,Begonia venosa Skan ex Hook.,CR,Portaria 443/2014
Begoniaceae,Begonia vicina Irmsch.,EN,Portaria 443/2014
Berberidaceae,Berberis campos-portoi Brade,CR,Portaria 443/2014
Berberidaceae,Berberis kleinii Mattos,VU,Portaria 443/2014
Bignoniaceae,Adenocalymma dichilum A.H.Gentry,EN,Portaria 443/2014
Bignoniaceae,Adenocalymma fruticosum A.H.Gentry,EN,Portaria 443/2014
Bignoniaceae,Adenocalymma magnoalatum Scud.,EN,Portaria 443/2014
Bignoniaceae,Adenocalymma ubatubense Assis & Semir,CR,Portaria 443/2014
Bignoniaceae,Anemopaegma arvense (Vell.) Stellfeld ex de Souza,EN,Portaria 443/2014
Bignoniaceae,Anemopaegma mirabile (Sandwith) A.H.Gentry,CR,Portaria 443/2014
Bignoniaceae,Digomphia densicoma (Mart. ex DC.) Pilg.,VU,Portaria 443/2014
Bignoniaceae,Fridericia crassa (Bureau & K.Schum.) L.G.Lohmann,VU,Portaria 443/2014
Bignoniaceae,Handroanthus arianeae (A.H.Gentry) S.Grose,EN,Portaria 443/2014
Bignoniaceae,Handroanthus riodocensis (A.H.Gentry) S.Grose,EN,Portaria 443/2014
Bignoniaceae,Handroanthus spongiosus (Rizzini) S.Grose,EN,Portaria 443/2014
Bignoniaceae,Jacaranda carajasensis A.H.Gentry,CR,Portaria 443/2014
Bignoniaceae,Jacaranda crassifolia Morawetz,EN,Portaria 443/2014
Bignoniaceae,Jacaranda egleri Sandwith,CR,Portaria 443/2014
Bignoniaceae,Jacaranda grandifoliolata A.H.Gentry,EN,Portaria 443/2014
Bignoniaceae,Jacaranda intricata A.H.Gentry & Morawetz,CR,Portaria 443/2014
Bignoniaceae,Jacaranda microcalyx A.H.Gentry,EN,Portaria 443/2014
Bignoniaceae,Jacaranda rugosa A.H.Gentry,EN,Portaria 443/2014
Bignoniaceae,Paratecoma peroba (Record) Kuhlm.,EN,Portaria 443/2014
Bignoniaceae,Pleonotoma bracteata A.H.Gentry,VU,Portaria 443/2014
Bignoniaceae,Sparattosperma catingae A.H.Gentry,EN,Portaria 443/2014
Bignoniaceae,Tabebuia cassinoides (Lam.) DC.,EN,Portaria 443/2014
Bignoniaceae,Zeyheria tuberculosa (Vell.) Bureau ex Verl.,VU,Portaria 443/2014
Blechnaceae,Blechnum andinum (Baker) C.Chr.,CR,Portaria 443/2014
Blechnaceae,Blechnum heringeri Brade,VU,Portaria 443/2014
Blechnaceae,Blechnum sprucei C.Chr.,VU,Portaria 443/2014
Blechnaceae,Blechnum squamipes (Hieron.) M. Kessler & A.R. Sm.,EN,Portaria 443/2014
Bromeliaceae,Aechmea alopecurus Mez,EN,Portaria 443/2014
Bromeliaceae,Aechmea amicorum B.R. Silva & H. Luther,EN,Portaria 443/2014
Bromeliaceae,Aechmea apocalyptica Reitz,VU,Portaria 443/2014
Bromeliaceae,Aechmea azurea L.B.Sm.,VU,Portaria 443/2014
Bromeliaceae,Aechmea bambusoides L.B.Sm. & Reitz,VU,Portaria 443/2014
Bromeliaceae,Aechmea cariocae L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Aechmea castanea L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Aechmea depressa L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Aechmea echinata (Leme) Leme,EN,Portaria 443/2014
Bromeliaceae,Aechmea fosteriana L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Aechmea gustavoi J.A.Siqueira & Leme,CR,Portaria 443/2014
Bromeliaceae,Aechmea kertesziae Reitz,EN,Portaria 443/2014
Bromeliaceae,Aechmea kleinii Reitz,EN,Portaria 443/2014
Bromeliaceae,Aechmea macrochlamys L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Aechmea marginalis Leme & J.A.Siqueira,CR,Portaria 443/2014
Bromeliaceae,Aechmea muricata (Arruda) L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Aechmea mutica L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Aechmea orlandiana L.B.Sm.,CR,Portaria 443/2014
Bromeliaceae,Aechmea sphaerocephala Baker,EN,Portaria 443/2014
Bromeliaceae,Aechmea triangularis L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Aechmea vanhoutteana (Van Houtte) Mez,VU,Portaria 443/2014
Bromeliaceae,Aechmea werdermannii Harms,EN,Portaria 443/2014
Bromeliaceae,Aechmea winkleri Reitz,CR,Portaria 443/2014
Bromeliaceae,Alcantarea benzingii Leme,CR,Portaria 443/2014
Bromeliaceae,Alcantarea duarteana (L.B.Sm.) J.R.Grant,EN,Portaria 443/2014
Bromeliaceae,Alcantarea farneyi (Martinelli & A.F.Costa) J.R.Grant,CR,Portaria 443/2014
Bromeliaceae,Alcantarea geniculata (Wawra) J.R.Grant,EN,Portaria 443/2014
Bromeliaceae,Alcantarea glaziouana (Leme) J.R.Grant,EN,Portaria 443/2014
Bromeliaceae,Alcantarea imperialis (Carriere) Harms,VU,Portaria 443/2014
Bromeliaceae,Alcantarea nahoumii (Leme) J.R.Grant,VU,Portaria 443/2014
Bromeliaceae,Alcantarea nevaresii (Leme) J.R.Grant,EN,Portaria 443/2014
Bromeliaceae,Alcantarea vinicolor (E.Reitz) J.R.Grant,EN,Portaria 443/2014
Bromeliaceae,Araeococcus montanus Leme,EN,Portaria 443/2014
Bromeliaceae,Billbergia brasiliensis L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Bromelia braunii Leme & E.Esteves,CR,Portaria 443/2014
Bromeliaceae,Bromelia macedoi L.B.Sm.,VU,Portaria 443/2014
Bromeliaceae,Canistropsis albiflora (L.B.Sm.) H.Luther & Leme,VU,Portaria 443/2014
Bromeliaceae,Canistropsis elata (E.Pereira & Leme) Leme,CR,Portaria 443/2014
Bromeliaceae,Canistrum alagoanum Leme & J.A.Siqueira,EN,Portaria 443/2014
Bromeliaceae,Canistrum aurantiacum E.Morren,EN,Portaria 443/2014
Bromeliaceae,Canistrum camacaense Martinelli & Leme,EN,Portaria 443/2014
Bromeliaceae,Canistrum fosterianum L.B.Sm.,CR,Portaria 443/2014
Bromeliaceae,Canistrum guzmanioides Leme,EN,Portaria 443/2014
Bromeliaceae,Canistrum montanum Leme,EN,Portaria 443/2014
Bromeliaceae,Canistrum pickelii (A.Lima & L.B.Sm.) Leme & J.A.Siqueira,VU,Portaria 443/2014
Bromeliaceae,Canistrum triangulare L.B.Sm. & Reitz,EN,Portaria 443/2014
Bromeliaceae,Cryptanthus burle-marxii Leme,VU,Portaria 443/2014
Bromeliaceae,Cryptanthus capitatus Leme,EN,Portaria 443/2014
Bromeliaceae,Cryptanthus caracensis Leme & E.Gross,CR,Portaria 443/2014
Bromeliaceae,Cryptanthus caulescens I.Ramírez,EN,Portaria 443/2014
Bromeliaceae,Cryptanthus coriaceus Leme,EN,Portaria 443/2014
Bromeliaceae,Cryptanthus dorothyae Leme,EN,Portaria 443/2014
Bromeliaceae,Cryptanthus exaltatus H.Luther,EN,Portaria 443/2014
Bromeliaceae,Cryptanthus fernseeoides Leme,CR,Portaria 443/2014
Bromeliaceae,Cryptanthus fosterianus L.B.Sm.,CR,Portaria 443/2014
Bromeliaceae,Cryptanthus glazioui Mez,CR,Portaria 443/2014
Bromeliaceae,Cryptanthus maritimus L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Cryptanthus minarum L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Cryptanthus odoratissimus Leme,EN,Portaria 443/2014
Bromeliaceae,Cryptanthus pseudoscaposus L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Cryptanthus roberto-kautskyi Leme,CR,Portaria 443/2014
Bromeliaceae,Cryptanthus scaposus E.Pereira,EN,Portaria 443/2014
Bromeliaceae,Cryptanthus whitmanii Leme,CR,Portaria 443/2014
Bromeliaceae,Cryptanthus zonatus (Visiani) Beer,VU,Portaria 443/2014
Bromeliaceae,Deuterocohnia meziana Kuntze ex Mez,VU,Portaria 443/2014
Bromeliaceae,Dyckia agudensis Irgang & Sobral,CR,Portaria 443/2014
Bromeliaceae,Dyckia cabrerae L.B.Sm. & Reitz,EN,Portaria 443/2014
Bromeliaceae,Dyckia delicata Larocca & Sobral,CR,Portaria 443/2014
Bromeliaceae,Dyckia distachya Hassl.,CR,Portaria 443/2014
Bromeliaceae,Dyckia domfelicianensis Strehl,CR,Portaria 443/2014
Bromeliaceae,Dyckia fosteriana L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Dyckia hatschbachii L.B.Sm.,CR,Portaria 443/2014
Bromeliaceae,Dyckia ibicuiensis Strehl,CR,Portaria 443/2014
Bromeliaceae,Dyckia ibiramensis Reitz,EN,Portaria 443/2014
Bromeliaceae,Dyckia maritima Baker,EN,Portaria 443/2014
Bromeliaceae,Dyckia monticola L.B.Sm. & Reitz,CR,Portaria 443/2014
Bromeliaceae,Dyckia pseudococcinea L.B.Sm.,CR,Portaria 443/2014
Bromeliaceae,Dyckia rariflora Schult. & Schult.f.,EN,Portaria 443/2014
Bromeliaceae,Dyckia reitzii L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Dyckia remotiflora Otto & A.Dietr.,EN,Portaria 443/2014
Bromeliaceae,Dyckia ursina L.B.Sm.,CR,Portaria 443/2014
Bromeliaceae,Eduandrea selloana (Baker) Leme et al.,EN,Portaria 443/2014
Bromeliaceae,Encholirium biflorum (Mez) Forzza,CR,Portaria 443/2014
Bromeliaceae,Encholirium disjunctum Forzza,CR,Portaria 443/2014
Bromeliaceae,Encholirium gracile L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Encholirium heloisae (L.B.Sm.) Forzza & Wand.,EN,Portaria 443/2014
Bromeliaceae,Encholirium horridum L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Encholirium irwinii L.B.Sm.,CR,Portaria 443/2014
Bromeliaceae,Encholirium longiflorum Leme,CR,Portaria 443/2014
Bromeliaceae,Encholirium luxor L.B.Sm. & R.W.Read,EN,Portaria 443/2014
Bromeliaceae,Encholirium pedicellatum (Mez) Rauh,CR,Portaria 443/2014
Bromeliaceae,Encholirium scrutor (L.B.Sm.) Rauh,EN,Portaria 443/2014
Bromeliaceae,Encholirium vogelii Rauh,CR,Portaria 443/2014
Bromeliaceae,Fernseea bocainensis E.Pereira & Moutinho,CR,Portaria 443/2014
Bromeliaceae,Fernseea itatiaiae (Wawra) Baker,EN,Portaria 443/2014
Bromeliaceae,Guzmania monostachia (L.) Rusby ex Mez,VU,Portaria 443/2014
Bromeliaceae,Guzmania sanguinea (André) André ex Mez,EN,Portaria 443/2014
Bromeliaceae,Hohenbergia castellanosii L.B.Sm. & R.W.Read,EN,Portaria 443/2014
Bromeliaceae,Hohenbergia correia-araujoi E.Pereira & Moutinho,CR,Portaria 443/2014
Bromeliaceae,Hohenbergia littoralis L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Lapanthus duartei (L.B.Sm.) Louzada & Versieux,EN,Portaria 443/2014
Bromeliaceae,Lymania alvimii (L.B.Sm. & R.W.Read) R.W.Read,EN,Portaria 443/2014
Bromeliaceae,Lymania azurea Leme,EN,Portaria 443/2014
Bromeliaceae,Lymania brachycaulis (E.Morren ex Baker) L.F.Sousa,EN,Portaria 443/2014
Bromeliaceae,Lymania corallina (Brong. ex Beer) R.W.Read,EN,Portaria 443/2014
Bromeliaceae,Lymania globosa Leme,EN,Portaria 443/2014
Bromeliaceae,Lymania spiculata Leme & Forzza,CR,Portaria 443/2014
Bromeliaceae,Neoregelia angustibracteolata E.Pereira & Leme,CR,Portaria 443/2014
Bromeliaceae,Neoregelia brownii Leme,CR,Portaria 443/2014
Bromeliaceae,Neoregelia hoehneana L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Neoregelia inexspectata Leme,EN,Portaria 443/2014
Bromeliaceae,Neoregelia leprosa L.B.Sm.,VU,Portaria 443/2014
Bromeliaceae,Neoregelia menescalii Leme,EN,Portaria 443/2014
Bromeliaceae,Neoregelia oligantha L.B.Sm.,VU,Portaria 443/2014
Bromeliaceae,Neoregelia paulistana E.Pereira,EN,Portaria 443/2014
Bromeliaceae,Neoregelia pernambucana Leme & J.A.Siqueira,EN,Portaria 443/2014
Bromeliaceae,Neoregelia ruschii Leme & B.R.Silva,EN,Portaria 443/2014
Bromeliaceae,Neoregelia sanguinea Leme,EN,Portaria 443/2014
Bromeliaceae,Nidularium atalaiaense E.Pereira & Leme,EN,Portaria 443/2014
Bromeliaceae,Nidularium azureum (L.B.Sm.) Leme,EN,Portaria 443/2014
Bromeliaceae,Nidularium bocainense Leme,EN,Portaria 443/2014
Bromeliaceae,Nidularium corallinum (Leme) Leme,EN,Portaria 443/2014
Bromeliaceae,Nidularium ferrugineum Leme,CR,Portaria 443/2014
Bromeliaceae,Nidularium itatiaiae L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Nidularium jonesianum Leme,EN,Portaria 443/2014
Bromeliaceae,Nidularium kautskyanum Leme,EN,Portaria 443/2014
Bromeliaceae,Nidularium mangaratibense Leme,CR,Portaria 443/2014
Bromeliaceae,Nidularium minutum Mez,VU,Portaria 443/2014
Bromeliaceae,Nidularium organense Leme,EN,Portaria 443/2014
Bromeliaceae,Nidularium rosulatum Ule,VU,Portaria 443/2014
Bromeliaceae,Nidularium serratum Leme,VU,Portaria 443/2014
Bromeliaceae,Nidularium utriculosum Ule,VU,Portaria 443/2014
Bromeliaceae,Orthophytum amoenum (Ule) L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Orthophytum duartei L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Orthophytum foliosum L.B.Sm.,VU,Portaria 443/2014
Bromeliaceae,Orthophytum fosterianum L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Orthophytum grossiorum Leme & C.C.Paula,EN,Portaria 443/2014
Bromeliaceae,Orthophytum humile L.B.Sm.,CR,Portaria 443/2014
Bromeliaceae,Orthophytum magalhaesii L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Orthophytum zanonii Leme,CR,Portaria 443/2014
Bromeliaceae,Pitcairnia albiflos Herb.,EN,Portaria 443/2014
Bromeliaceae,Pitcairnia bradei Markgr.,CR,Portaria 443/2014
Bromeliaceae,Pitcairnia burle-marxii R.Braga & Sucre,CR,Portaria 443/2014
Bromeliaceae,Pitcairnia decidua L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Pitcairnia encholirioides L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Pitcairnia glaziovii Baker,EN,Portaria 443/2014
Bromeliaceae,Pitcairnia limae L.B.Sm.,CR,Portaria 443/2014
Bromeliaceae,Portea alatisepala Philcox,VU,Portaria 443/2014
Bromeliaceae,Portea fosteriana L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Portea grandiflora Philcox,VU,Portaria 443/2014
Bromeliaceae,Portea kermesina K.Koch,EN,Portaria 443/2014
Bromeliaceae,Portea nana Leme & H.Luther,EN,Portaria 443/2014
Bromeliaceae,Quesnelia kautskyi C.M.Vieira,VU,Portaria 443/2014
Bromeliaceae,Quesnelia seideliana L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Tillandsia afonsoana T. Strehl,CR,Portaria 443/2014
Bromeliaceae,Tillandsia araujei Mez,EN,Portaria 443/2014
Bromeliaceae,Tillandsia brachyphylla Baker,EN,Portaria 443/2014
Bromeliaceae,Tillandsia crocata (E.Morren) Baker,EN,Portaria 443/2014
Bromeliaceae,Tillandsia grazielae D.Sucre & R.Braga,EN,Portaria 443/2014
Bromeliaceae,Tillandsia heubergeri Ehlers,VU,Portaria 443/2014
Bromeliaceae,Tillandsia jonesii T. Strehl,CR,Portaria 443/2014
Bromeliaceae,Tillandsia kautskyi E.Pereira,VU,Portaria 443/2014
Bromeliaceae,Tillandsia neglecta E.Pereira,CR,Portaria 443/2014
Bromeliaceae,Tillandsia reclinata E.Pereira & Martinelli,CR,Portaria 443/2014
Bromeliaceae,Tillandsia sucrei E.Pereira,CR,Portaria 443/2014
Bromeliaceae,Tillandsia xiphioides Ker Gawl.,EN,Portaria 443/2014
Bromeliaceae,Vriesea altimontana E.Pereira & Martinelli,EN,Portaria 443/2014
Bromeliaceae,Vriesea altomacaensis A.F.Costa,CR,Portaria 443/2014
Bromeliaceae,Vriesea amadoi Leme,CR,Portaria 443/2014
Bromeliaceae,Vriesea amethystina E.Morren,CR,Portaria 443/2014
Bromeliaceae,Vriesea arachnoidea A.F.Costa,EN,Portaria 443/2014
Bromeliaceae,Vriesea biguassuensis Reitz,EN,Portaria 443/2014
Bromeliaceae,Vriesea bleherae Roth & W. Weber,CR,Portaria 443/2014
Bromeliaceae,Vriesea botafogensis Mez,CR,Portaria 443/2014
Bromeliaceae,Vriesea brassicoides (Baker) Mez,EN,Portaria 443/2014
