especie_original,cat_ameaca_cncflora,fonte
Miconia fasciculata,LC,cncflora_web
Miconia formosa,LC,cncflora_ckan
Miconia goldenbergiana,NT,cncflora_ckan
Miconia ibaguensis,LC,cncflora_ckan
Miconia lagunensis,EN,cncflora_ckan
Miconia longicuspis,NT,cncflora_web
Miconia mendoncae,VU,cncflora_web
Miconia paucidens,LC,cncflora_web
Miconia picinguabensis,CR,cncflora_ckan
Miconia polyandra,LC,cncflora_web
Miconia robustissima,LC,cncflora_web
Miconia setosociliata,NT,cncflora_ckan
Miconia shepherdii,LC,cncflora_ckan
Miconia tentaculifera,NT,cncflora_ckan
Miconia urophylla,LC,cncflora_ckan
Miconia willdenowii,LC,cncflora_web
Micranthemum umbrosum,LC,cncflora_web
Microchilus arietinus,LC,cncflora_web
Microgramma crispata,LC,cncflora_web
Microlicia doryphylla,NT,cncflora_web
Microlicia fasciculata,LC,cncflora_web
Microlicia humilis,VU,cncflora_web
Microlicia myrtoidea,NT,cncflora_web
Micropholis crassipedicellata,LC,cncflora_web
Microtea scabrida,LC,cncflora_web
Miersiella umbellata,LC,cncflora_web
Mikania argyreiae,VU,cncflora_web
Mikania biformis,NT,cncflora_web
Mikania capricorni,NT,cncflora_web
Mikania chlorolepis,NT,cncflora_web
Mikania decumbens,NT,cncflora_web
Mikania glomerata,LC,cncflora_web
Mikania hastato-cordata,VU,cncflora_web
Mikania hemisphaerica,LC,cncflora_web
Mikania lindbergii,LC,cncflora_web
Mikania lindleyana,LC,cncflora_web
Mikania microdonta,LC,cncflora_web
Mikania microptera,NT,cncflora_web
Mikania oblongifolia,LC,cncflora_web
Mikania oreophila,EN,cncflora_web
Mikania rufescens,NT,cncflora_web
Mikania smaragdina,NT,cncflora_web
Mikania ternata,LC,cncflora_web
Mikania trinervis,LC,cncflora_web
Mikania ulei,LC,cncflora_web
Mikania warmingii,EN,cncflora_web
Miltonia clowesii,NT,cncflora_web
Miltonia flavescens,LC,cncflora_web
Miltonia regnellii,LC,cncflora_web
Miltonia spectabilis,LC,cncflora_web
Mimosa cubatanensis,NT,cncflora_ckan
Mimosa lanata,DD,cncflora_web
Mimosa laticifera,LC,cncflora_ckan
Mimosa myuros,EN,cncflora_ckan
Minaria acerosa,LC,cncflora_web
Mollinedia argyrogyna,LC,cncflora_web
Mollinedia blumenaviana,NT,cncflora_web
Mollinedia boracensis,NT,cncflora_ckan
Mollinedia engleriana,LC,cncflora_web
Mollinedia gilgiana,LC,cncflora_web
Mollinedia luizae,DD,cncflora_ckan
Mollinedia ovata,LC,cncflora_web
Mollinedia pachysandra,LC,cncflora_web
Monteverdia ardisiifolia,LC,cncflora_ckan
Monteverdia cestrifolia,LC,cncflora_ckan
Monteverdia glaucescens,LC,cncflora_ckan
Monteverdia littoralis,LC,cncflora_ckan
Mormolyca cleistogama,LC,cncflora_web
Mostuea muricata,VU,cncflora_web
Mouriri chamissoana,LC,cncflora_ckan
Muellera filipes,VU,cncflora_ckan
Myracrodruon urundeuva,LC,cncflora_web
Myrceugenia acutata,LC,cncflora_ckan
Myrceugenia acutiflora,LC,cncflora_ckan
Myrceugenia alpigena,LC,cncflora_web
Myrceugenia bracteosa,EN,cncflora_ckan
Myrceugenia brevipedicellata,EN,cncflora_ckan
Myrceugenia campestris,LC,cncflora_web
Myrceugenia cucullata,LC,cncflora_ckan
Myrceugenia euosma,LC,cncflora_ckan
Myrceugenia franciscensis,VU,cncflora_ckan
Myrceugenia gertii,EN,cncflora_ckan
Myrceugenia glaucescens,LC,cncflora_web
Myrceugenia hoehnei,VU,cncflora_ckan
Myrceugenia kleinii,VU,cncflora_ckan
Myrceugenia miersiana,LC,cncflora_web
Myrceugenia myrcioides,LC,cncflora_web
Myrceugenia oxysepala,LC,cncflora_web
Myrceugenia pilotantha,LC,cncflora_web
Myrceugenia reitzii,NT,cncflora_ckan
Myrceugenia rufescens,LC,cncflora_web
Myrceugenia scutellata,NT,cncflora_ckan
Myrceugenia smithii,EN,cncflora_web
Myrceugenia venosa,LC,cncflora_web
Myrcia anacardiifolia,LC,cncflora_ckan
Myrcia congestiflora,VU,cncflora_ckan
Myrcia diaphana,NT,cncflora_ckan
Myrcia dichrophylla,LC,cncflora_web
Myrcia eriopus,LC,cncflora_web
Myrcia eugeniopsoides,LC,cncflora_ckan
Myrcia ferruginosa,LC,cncflora_ckan
Myrcia flagellaris,NT,cncflora_web
Myrcia follii,CR,cncflora_web
Myrcia guianensis,LC,cncflora_web
Myrcia hebepetala,LC,cncflora_ckan
Myrcia heringii,LC,cncflora_web
Myrcia hexasticha,EN,cncflora_web
Myrcia insularis,LC,cncflora_web
Myrcia isaiana,NT,cncflora_ckan
Myrcia multipunctata,LC,cncflora_ckan
Myrcia oblongata,LC,cncflora_web
Myrcia obovata,LC,cncflora_web
Myrcia ovata,LC,cncflora_web
Myrcia plusiantha,NT,cncflora_web
Myrcia pubipetala,LC,cncflora_web
Myrcia pulchra,LC,cncflora_web
Myrcia retorta,LC,cncflora_ckan
Myrcia rupicola,EN,cncflora_ckan
Myrcia stictophylla,CR,cncflora_ckan
Myrcia tijucensis,LC,cncflora_web
Myrcia variabilis,LC,cncflora_web
Myrcia vellozoi,LC,cncflora_ckan
Myrcia venulosa,LC,cncflora_web
Myrcianthes pungens,LC,cncflora_web
Myrciaria cuspidata,LC,cncflora_web
Myrciaria floribunda,LC,cncflora_web
Myrciaria tenella,DD,cncflora_web
Myriocoleopsis fluviatilis,VU,cncflora_web
Myrocarpus frondosus,LC,cncflora_web
Myrocarpus leprosus,CR,cncflora_ckan
Myroxylon peruiferum,LC,cncflora_web
Myrsine hermogenesii,LC,cncflora_ckan
Myrsine leuconeura,LC,cncflora_ckan
Myrsine rubra,NT,cncflora_ckan
Myrsine villosissima,EN,cncflora_web
Mysanthus uleanus,LC,cncflora_web
Najas conferta,LC,cncflora_web
Najas guadalupensis,LC,cncflora_web
Najas marina,LC,cncflora_web
Napeanthus primulifolius,LC,cncflora_web
Nectandra angustifolia,LC,cncflora_web
Nectandra barbellata,EN,cncflora_ckan
Nectandra cissiflora,LC,cncflora_web
Nectandra debilis,DD,cncflora_web
Nectandra grandiflora,LC,cncflora_web
Nectandra hihua,LC,cncflora_web
Nectandra leucantha,LC,cncflora_ckan
Nectandra paranaensis,EN,cncflora_ckan
Nectandra psammophila,LC,cncflora_web
Neea verticillata,LC,cncflora_web
Nematanthus crassifolius,LC,cncflora_web
Nematanthus fornix,LC,cncflora_web
Nematanthus monanthos,EN,cncflora_web
Nematanthus sericeus,NT,cncflora_web
Nematanthus tessmannii,LC,cncflora_web
Neocabreria malachophylla,VU,cncflora_web
Neogardneria murrayana,EN,cncflora_web
Neomarica glauca,NT,cncflora_web
Neomitranthes amblymitra,EN,cncflora_ckan
Neomitranthes capivariensis,DD,cncflora_web
Neomitranthes glomerata,LC,cncflora_web
Neomitranthes gracilis,EN,cncflora_ckan
Neomitranthes obscura,LC,cncflora_web
Neomitranthes pedicellata,EN,cncflora_ckan
Neomitranthes regeliana,DD,cncflora_ckan
Neomitranthes warmingiana,LC,cncflora_ckan
Neoregelia binotii,DD,cncflora_web
Neoregelia burle-marxii,LC,cncflora_web
Neoregelia cruenta,LC,cncflora_web
Neoregelia doeringiana,DD,cncflora_web
Neoregelia hoehneana,EN,cncflora_web
Neoregelia paulistana,EN,cncflora_web
Neoregelia sarmentosa,LC,cncflora_web
Nidularium amazonicum,LC,cncflora_web
Nidularium bocainense,EN,cncflora_web
Nidularium corallinum,EN,cncflora_web
Nidularium jonesianum,EN,cncflora_web
Nidularium marigoi,NT,cncflora_web
Nidularium minutum,VU,cncflora_web
Niedenzuella poeppigiana,LC,cncflora_web
Noteroclada confluens,LC,cncflora_web
Ocimum nudicaule,LC,cncflora_web
Ocotea aciphylla,NT,cncflora_web
Ocotea basicordatifolia,EN,cncflora_ckan
Ocotea beulahiae,VU,cncflora_ckan
Ocotea beyrichii,VU,cncflora_ckan
Ocotea bicolor,LC,cncflora_web
Ocotea bragai,EN,cncflora_ckan
Ocotea cantareirae,CR,cncflora_ckan
Ocotea catharinensis,VU,cncflora_web
Ocotea curucutuensis,NT,cncflora_ckan
Ocotea daphnifolia,LC,cncflora_web
Ocotea domatiata,EN,cncflora_ckan
Ocotea estrellensis,EN,cncflora_ckan
Ocotea felix,EN,cncflora_ckan
Ocotea frondosa,LC,cncflora_ckan
Ocotea inhauba,DD,cncflora_ckan
Ocotea lancifolia,LC,cncflora_web
Ocotea laxa,LC,cncflora_web
Ocotea lobbii,LC,cncflora_web
Ocotea minarum,LC,cncflora_ckan
Ocotea mosenii,VU,cncflora_web
Ocotea nectandrifolia,LC,cncflora_web
Ocotea nunesiana,LC,cncflora_web
Ocotea odorifera,EN,cncflora_web
Ocotea porosa,EN,cncflora_web
Ocotea prolifera,LC,cncflora_ckan
Ocotea puberula,NT,cncflora_web
Ocotea pulchella,LC,cncflora_web
Ocotea pulchra,LC,cncflora_ckan
Ocotea serrana,EN,cncflora_ckan
Ocotea silvestris,LC,cncflora_web
Ocotea tabacifolia,EN,cncflora_web
Ocotea teleiandra,LC,cncflora_ckan
Ocotea tristis,LC,cncflora_web
Ocotea vaccinioides,LC,cncflora_web
Ocotea velloziana,LC,cncflora_ckan
Ocotea venulosa,LC,cncflora_ckan
Octomeria alexandri,EN,cncflora_web
Octomeria decumbens,DD,cncflora_web
Octomeria diaphana,LC,cncflora_web
Octomeria estrellensis,NT,cncflora_web
Octomeria geraensis,VU,cncflora_web
Octomeria hatschbachii,VU,cncflora_web
Octomeria hoehnei,EN,cncflora_web
Octomeria lichenicola,EN,cncflora_web
Octomeria praestans,NT,cncflora_web
Octomeria rotundiglossa,LC,cncflora_web
Octomeria truncicola,VU,cncflora_web
Octomeria warmingii,LC,cncflora_web
Octomeria wawrae,EN,cncflora_web
Octomeria wilsoniana,CR,cncflora_web
Odontocarya vitis,LC,cncflora_web
Olyra fasciculata,LC,cncflora_web
Operculina alata,LC,cncflora_web
Operculina macrocarpa,LC,cncflora_web
Ophioglossum palmatum,LC,cncflora_web
Ophryosporus freyreysii,LC,cncflora_web
Opuntia monacantha,LC,cncflora_web
Oreopanax capitatus,LC,cncflora_web
Oreopanax fulvus,LC,cncflora_web
Ormosia fastigiata,LC,cncflora_ckan
Ormosia minor,VU,cncflora_ckan
Ornithocephalus myrticola,LC,cncflora_web
Ornithophora radicans,LC,cncflora_web
Orthosia itatiaiensis,LC,cncflora_web
Ottelia brasiliensis,NT,cncflora_web
Ottonia sampaioi,DD,cncflora_web
Ouratea cuspidata,LC,cncflora_web
Ouratea multiflora,LC,cncflora_ckan
Ouratea ovalis,LC,cncflora_ckan
Ouratea sellowii,LC,cncflora_ckan
Ouratea spectabilis,LC,cncflora_web
Ouratea vaccinioides,LC,cncflora_ckan
Oxalis arachnoidea,CR,cncflora_web
Oxalis cratensis,LC,cncflora_web
Oxalis cytisoides,LC,cncflora_web
Oxalis hedysarifolia,LC,cncflora_web
Oxalis hyalotricha,EN,cncflora_web
Oxalis neuwiedii,LC,cncflora_web
Oxalis niederleinii,LC,cncflora_web
Oxalis rhombeo-ovata,LC,cncflora_web
Oxalis umbraticola,LC,cncflora_web
Oxypetalum arnnotianum,NT,cncflora_web
Oxypetalum capitatum,LC,cncflora_web
Oxypetalum confusum,LC,cncflora_web
Oxypetalum ekblomii,EN,cncflora_web
Oxypetalum glaziovii,EN,cncflora_web
Oxypetalum lineare,LC,cncflora_web
Oxypetalum pardense,DD,cncflora_web
Oxypetalum regnellii,NT,cncflora_web
Oxypetalum strictum,LC,cncflora_web
Oxypetalum warmingii,LC,cncflora_web
Pabstia jugosa,EN,cncflora_web
Pabstia schunkiana,CR,cncflora_web
Pachira calophylla,EN,cncflora_ckan
Pachira endecaphylla,LC,cncflora_ckan
Palicourea forsteronioides,DD,cncflora_ckan
Palicourea malaneoides,DD,cncflora_ckan
Palicourea tetraphylla,LC,cncflora_web
Pallavicinia lyellii,LC,cncflora_web
Panicum condensatum,LC,cncflora_web
Panicum gouinii,LC,cncflora_web
Panicum hylaeicum,LC,cncflora_web
Panicum pedersenii,LC,cncflora_web
Panopsis multiflora,EN,cncflora_ckan
Panopsis rubescens,LC,cncflora_web
Parinari brasiliensis,LC,cncflora_ckan
Passiflora actinia,LC,cncflora_web
Passiflora amethystina,LC,cncflora_web
Passiflora campanulata,LC,cncflora_web
Passiflora edulis,LC,cncflora_web
Passiflora eichleriana,LC,cncflora_web
Passiflora elegans,NT,cncflora_web
Passiflora hatschbachii,EN,cncflora_web
Passiflora ischnoclada,CR,cncflora_web
Passiflora malacophylla,LC,cncflora_web
Passiflora miersii,LC,cncflora_web
Passiflora organensis,LC,cncflora_web
Passiflora racemosa,LC,cncflora_web
Passiflora setulosa,EN,cncflora_web
Passiflora tricuspis,LC,cncflora_web
Paullinia racemosa,LC,cncflora_web
Paullinia uloptera,LC,cncflora_web
Pausandra morisiana,LC,cncflora_ckan
Pavonia biflora,LC,cncflora_web
Pavonia distinguenda,LC,cncflora_web
Pavonia garckeana,LC,cncflora_web
Pavonia hastata,LC,cncflora_web
Pavonia hexaphylla,LC,cncflora_web
Pavonia kleinii,DD,cncflora_web
Pavonia reticulata,LC,cncflora_web
Pecluma truncorum,LC,cncflora_web
Peltogyne confertiflora,LC,cncflora_web
Pentodon pentandrus,LC,cncflora_web
Peperomia adsurgens,DD,cncflora_web
Peperomia apiahyensis,DD,cncflora_web
Peperomia clivicola,LC,cncflora_web
Peperomia diaphanoides,LC,cncflora_web
Peperomia distachya,DD,cncflora_web
Peperomia emarginella,LC,cncflora_web
Peperomia gracilis,EN,cncflora_web
Peperomia guarujana,CR,cncflora_web
Peperomia hemmendorffii,EN,cncflora_web
Peperomia hernandiaefolia,LC,cncflora_web
Peperomia hydrocotyloides,NT,cncflora_web
Peperomia itatiaiana,EN,cncflora_web
Peperomia loefgrenii,EN,cncflora_web
Peperomia loxensis,LC,cncflora_web
Peperomia mandioccana,LC,cncflora_web
Peperomia mosenii,NT,cncflora_web
Peperomia nitida,LC,cncflora_web
Peperomia oreophila,LC,cncflora_web
Peperomia pellucida,LC,cncflora_web
Peperomia pseudoestrellensis,LC,cncflora_web
Peperomia psilostachya,LC,cncflora_web
Peperomia quadrifolia,LC,cncflora_web
Peperomia schwackei,LC,cncflora_web
Peperomia serpens,LC,cncflora_web
Peperomia subrubrispica,LC,cncflora_web
Peperomia trinervis,LC,cncflora_web
Peperomia turbinata,LC,cncflora_web
Peperomia velloziana,LC,cncflora_web
Pera androgyna,DD,cncflora_ckan
Pera furfuracea,LC,cncflora_ckan
Pereskia aculeata,LC,cncflora_web
Pereskia grandifolia,LC,cncflora_web
Persea alba,LC,cncflora_ckan
Persea obovata,CR,cncflora_ckan
Persea punctata,DD,cncflora_web
Persea rigida,DD,cncflora_web
Persea willdenovii,LC,cncflora_web
Pfaffia glabrata,LC,cncflora_web
Pfaffia glomerata,LC,cncflora_web
Pfaffia gnaphaloides,LC,cncflora_web
Pfaffia jubata,LC,cncflora_web
Phanera microstachya,LC,cncflora_web
Pharus latifolius,LC,cncflora_web
Philodendron vargealtense,LC,cncflora_web
Phoradendron anamariae,CR,cncflora_web
Phoradendron virens,CR,cncflora_web
Phragmipedium vittatum,VU,cncflora_web
Phyllanthus cladotrichus,LC,cncflora_ckan
Phyllanthus claussenii,LC,cncflora_web
Phyllanthus retroflexus,VU,cncflora_web
Phyllanthus riedelianus,LC,cncflora_ckan
Phyllostylon rhamnoides,NT,cncflora_web
Phymatidium falcifolium,LC,cncflora_web
Phymatidium vogelii,VU,cncflora_web
Picramnia parvifolia,LC,cncflora_web
Picramnia sellowii,LC,cncflora_web
Picrasma crenata,LC,cncflora_web
Picrosia longifolia,LC,cncflora_web
Pilea hilariana,NT,cncflora_web
Pilea rhizobola,DD,cncflora_web
Pilocarpus giganteus,NT,cncflora_web
Pilosocereus machrisii,LC,cncflora_web
Piper abutiloides,LC,cncflora_web
Piper amparoense,EN,cncflora_web
Piper anostachyum,EN,cncflora_web
Piper carautensei,EN,cncflora_web
Piper crassistilum,DD,cncflora_web
Piper duartei,VU,cncflora_web
Piper edwallii,EN,cncflora_web
Piper flavicans,NT,cncflora_web
Piper fuligineum,LC,cncflora_web
Piper hayneanum,LC,cncflora_web
Piper hoehnei,EN,cncflora_web
Piper kuhlmannii,VU,cncflora_web
Piper lanceolatum,NT,cncflora_web
Piper loefgrenii,VU,cncflora_web
Piper macedoi,LC,cncflora_web
Piper oblancifolium,EN,cncflora_web
Piper obliquum,LC,cncflora_web
Piper piritubanum,EN,cncflora_web
Piper scabrellum,EN,cncflora_web
Piper scutifolium,NT,cncflora_web
Piper subcinereum,LC,cncflora_web
Piper tectoniifolium,LC,cncflora_web
Piper truncatum,LC,cncflora_web
Piper vaginans,DD,cncflora_web
Piper velutinibaccum,DD,cncflora_web
Piper vicosanum,LC,cncflora_web
Piper viminifolium,LC,cncflora_web
Piper xylosteoides,LC,cncflora_web
Piptadenia gonoacantha,LC,cncflora_web
Piptadenia loefgreniana,DD,cncflora_ckan
Piptadenia macradenia,LC,cncflora_ckan
Piptocarpha axillaris,LC,cncflora_ckan
Piptocarpha densifolia,LC,cncflora_ckan
Piptocarpha longipedunculata,EN,cncflora_ckan
Piptocarpha notata,LC,cncflora_web
Piptocarpha organensis,LC,cncflora_ckan
Piptocarpha regnellii,LC,cncflora_ckan
Piptochaetium ruprechtianum,LC,cncflora_web
Pisonia ambigua,LC,cncflora_web
Plagiogyria fialhoi,LC,cncflora_web
Plantago australis,LC,cncflora_web
Plantago catharinea,NT,cncflora_web
Plantago guilleminiana,LC,cncflora_web
Plathymenia reticulata,LC,cncflora_web
Platycyamus regnellii,LC,cncflora_ckan
Pleiochiton blepharodes,LC,cncflora_web
Plinia complanata,EN,cncflora_web
Plinia coronata,DD,cncflora_ckan
Plinia edulis,VU,cncflora_ckan
Plinia phitrantha,NT,cncflora_ckan
Plinia pseudodichasiantha,LC,cncflora_ckan
Plinia rogersiana,CR*,cncflora_ckan
Plinia silvestris,EN,cncflora_ckan
Poa bradei,EN,cncflora_web
Podocarpus lambertii,LC,cncflora_web
Podocarpus sellowii,LC,cncflora_web
Podostemum distichum,LC,cncflora_web
Podostemum muelleri,LC,cncflora_web
Podostemum ovatum,EN,cncflora_web
Podostemum weddellianum,LC,cncflora_web
Poecilanthe parviflora,LC,cncflora_web
Pogoniopsis schenckii,LC,cncflora_web
Poiretia angustifolia,LC,cncflora_web
Polybotrya speciosa,LC,cncflora_web
Polygala bevilacquai,CR,cncflora_web
Polygala brasiliensis,LC,cncflora_web
Polygala molluginifolia,LC,cncflora_web
Polygala moquiniana,NT,cncflora_web
Polygala nudicaulis,LC,cncflora_web
Polygala pulchella,LC,cncflora_web
Polygala pumila,NT,cncflora_web
Polygala sabulosa,NT,cncflora_web
Polygala stephaniana,EN,cncflora_web
Polygala tamariscea,VU,cncflora_web
Polytaenium feei,DD,cncflora_web
Porcelia macrocarpa,LC,cncflora_ckan
Posoqueria acutifolia,DD,cncflora_ckan
Posoqueria latifolia,LC,cncflora_web
Pouteria beaurepairei,LC,cncflora_web
Pouteria bullata,EN,cncflora_ckan
Pouteria oxypetala,NT,cncflora_ckan
Pouteria peduncularis,VU,cncflora_web
Pouteria psammophila,"NT, quase chegando à VU",cncflora_ckan
Pouteria reticulata,LC,cncflora_web
Pouteria subcaerulea,LC,cncflora_web
Pouteria torta,LC,cncflora_web
Pradosia brevipes,LC,cncflora_web
Pradosia lactescens,LC,cncflora_web
Praxelis grandiflora,LC,cncflora_web
Prestonia bahiensis,LC,cncflora_web
Prestonia quinquangularis,LC,cncflora_web
Prestonia riedelii,LC,cncflora_web
Prestonia solanifolia,EN,cncflora_web
Prestonia tomentosa,LC,cncflora_web
Promenaea fuerstenbergiana,EN,cncflora_web
Protium kleinii,LC,cncflora_web
Protium widgrenii,LC,cncflora_ckan
Pseuderanthemum riedelianum,LC,cncflora_web
Pseudobombax grandiflorum,LC,cncflora_web
Pseudobombax marginatum,LC,cncflora_web
Pseudobombax tomentosum,LC,cncflora_web
Pseudolmedia hirtula,LC,cncflora_web
Pseudopiptadenia leptostachya,LC,cncflora_ckan
Pseudopiptadenia warmingii,LC,cncflora_ckan
Psidium araucanum,EN,cncflora_ckan
Psidium firmum,LC,cncflora_web
Psidium gaudichaudianum,DD,cncflora_ckan
Psidium giganteum,EN,cncflora_web
Psidium grandifolium,LC,cncflora_web
Psidium longipetiolatum,LC,cncflora_web
Psidium myrtoides,LC,cncflora_ckan
Psidium ovale,LC,cncflora_web
Psidium rufum,LC,cncflora_ckan
Psidium salutare,LC,cncflora_web
Psidium sartorianum,LC,cncflora_web
Psychotria carthagenensis,LC,cncflora_ckan
Psychotria cupularis,LC,cncflora_web
Psychotria fluminensis,VU,cncflora_ckan
Psychotria glaziovii,VU,cncflora_ckan
Psychotria loefgrenii,EN,cncflora_web
Psychotria longipes,LC,cncflora_web
Psychotria microcarpa,EN,cncflora_web
Psychotria paludosa,EN,cncflora_web
Psychotria racemosa,LC,cncflora_web
Psychotria rhytidocarpa,LC,cncflora_web
Psychotria subspathulata,LC,cncflora_ckan
Psychotria tenuifolia,LC,cncflora_web
Pterandra pyroidea,LC,cncflora_web
Pteroglossa glazioviana,LC,cncflora_web
Pteroglossa hilariana,EN,cncflora_web
Pteroglossa macrantha,NT,cncflora_web
Pterogyne nitens,LC,cncflora_web
Pterolepis glomerata,LC,cncflora_web
Pterolepis perpusilla,LC,cncflora_web
Pycreus flavescens,LC,cncflora_web
Qualea glaziovii,LC,cncflora_ckan
Qualea selloi,LC,cncflora_ckan
Quaternella glabratoides,EN,cncflora_web
Quesnelia humilis,LC,cncflora_web
Quiina glaziovii,LC,cncflora_ckan
Quiina magallano-gomesii,DD,cncflora_web
Quillaja brasiliensis,EN,cncflora_web
Quillaja lancifolia,LC,cncflora_ckan
Racinaea aerisincola,LC,cncflora_web
Racinaea spiculosa,LC,cncflora_web
Raddiella esenbeckii,LC,cncflora_web
Ranunculus flagelliformis,LC,cncflora_web
Raulinoreitzia leptophlebia,LC,cncflora_web
Reissekia smilacina,LC,cncflora_web
Reitzia smithii,VU,cncflora_web
Renealmia petasites,LC,cncflora_web
Rhamnidium glabrum,VU,cncflora_ckan
Rhamnus sphaerosperma var. pubescens,LC,cncflora_web
Rhipsalis agudoensis,DD,cncflora_web
Rhipsalis crispata,DD,cncflora_web
Rhipsalis dissimilis,DD,cncflora_web
Rhipsalis elliptica,LC,cncflora_web
Rhipsalis floccosa,LC,cncflora_web
Rhipsalis oblonga,NT,cncflora_web
Rhipsalis paradoxa,LC,cncflora_web
Rhipsalis pilocarpa,NT,cncflora_web
Rhynchanthera grandiflora,LC,cncflora_web
Rhynchanthera latifolia,VU,cncflora_web
Rhynchosia leucophylla,DD,cncflora_web
Rhynchosia reticulata,LC,cncflora_web
Rhynchospora biflora,LC,cncflora_web
Rhynchospora enmanuelis,EN,cncflora_web
Rhynchospora nardifolia,LC,cncflora_web
Rhynchospora tenuis,LC,cncflora_web
Rhynchospora warmingii,LC,cncflora_web
Richardia humistrata,LC,cncflora_web
Richardia schumannii,EN,cncflora_web
Richardia stellaris,NT,cncflora_web
Rodriguezia obtusifolia,NT,cncflora_web
Rodriguezia rigida,DD,cncflora_web
Rodriguezia venusta,LC,cncflora_web
Roupala consimilis,LC,cncflora_ckan
Roupala sculpta,EN,cncflora_ckan
Rourea psammophila,LC,cncflora_web
Rourea pseudospadicea,EN,cncflora_web
Rudgea coriacea,LC,cncflora_ckan
Rudgea coronata,LC,cncflora_ckan
Rudgea corymbulosa,EN,cncflora_web
Rudgea gardenioides,LC,cncflora_ckan
Rudgea jasminoides subsp. nervosa,VU,cncflora_web
Rudgea minor,LC,cncflora_web
Rudgea nobilis,EN,cncflora_ckan
Rudgea nodosa,LC,cncflora_ckan
Rudgea pachyphylla,CR,cncflora_ckan
Rudgea parquioides subsp. caprifolium,CR,cncflora_web
Rudgea parquioides subsp. hirsutissima,EN,cncflora_web
Rudgea recurva,LC,cncflora_ckan
Rudgea sessilis,LC,cncflora_web
Rudgea triflora,NT,cncflora_ckan
Rudgea vellerea,VU,cncflora_ckan
Ruellia bulbifera,LC,cncflora_web
Ruellia dissitifolia,LC,cncflora_web
Ruellia erythropus,LC,cncflora_web
Ruellia multifolia,LC,cncflora_web
Ruellia solitaria,LC,cncflora_web
Rustia angustifolia,EN,cncflora_web
Rustia formosa,LC,cncflora_ckan
Sabicea grisea,LC,cncflora_web
Sabicea villosa,LC,cncflora_web
Sagittaria rhombifolia,LC,cncflora_web
Salacia arborea,LC,cncflora_web
Salacia mosenii,CR,cncflora_web
Salix humboldtiana,LC,cncflora_web
Sapium sellowianum,LC,cncflora_ckan
Sarcoglottis alexandri,EN,cncflora_web
Saundersia mirabilis,EN,cncflora_web
Savia dictyocarpa,LC,cncflora_web
Scaevola plumieri,LC,cncflora_web
Schaueria lophura,NT,cncflora_web
Schaueria virginea,DD,cncflora_web
Schefflera calva,LC,cncflora_web
Schinus engleri,NT,cncflora_web
Schinus ramboi,EN,cncflora_ckan
Schizachyrium scabriflorum,EN,cncflora_web
Schizaea elegans,LC,cncflora_web
Schlumbergera opuntioides,VU,cncflora_web
Schlumbergera truncata,LC,cncflora_web
Schomburgkia gloriosa,LC,cncflora_web
Schwenckia curviflora,EN,cncflora_web
Sciaphila schwackeana,NT,cncflora_web
Scleria balansae,VU,cncflora_web
Scutia arenicola,EN,cncflora_web
Scuticaria itirapinensis,CR,cncflora_web
Seemannia sylvatica,NT,cncflora_web
Seguieria americana,LC,cncflora_web
Seguieria langsdorffii,LC,cncflora_web
Selaginella convoluta,LC,cncflora_web
Selaginella mendoncae,VU,cncflora_web
Selaginella tenuissima,LC,cncflora_web
Selaginella valida,NT,cncflora_web
Senecio adamantinus,LC,cncflora_web
Senecio langei,VU,cncflora_web
Senecio pohlii,NT,cncflora_web
Senefeldera verticillata,LC,cncflora_ckan
Senegalia hatschbachii,LC,cncflora_ckan
Senegalia irwinii,LC,cncflora_ckan
Senegalia parviceps,DD,cncflora_web
Senna angulata,LC,cncflora_web
Senna paradictyon,LC,cncflora_web
Serjania cuspidata,LC,cncflora_web
Serjania deflexa,LC,cncflora_web
Serjania hatschbachii,CR,cncflora_web
Serjania platycarpa,LC,cncflora_web
Sessea brasiliensis,NT,cncflora_web
Sessea regnellii,LC,cncflora_web
Setaria parviflora var. pilosissima,CR,cncflora_web
Setaria paucifolia,LC,cncflora_web
Setaria tenacissima,LC,cncflora_web
Sideroxylon obtusifolium,LC,cncflora_web
Simaba glabra,VU,cncflora_web
Simaba insignis,EN,cncflora_web
Simaba salubris,CR,cncflora_web
Simira corumbensis,LC,cncflora_ckan
Simira pilosa,DD,cncflora_ckan
Simira rubra,DD,cncflora_web
Simira viridiflora,LC,cncflora_ckan
Sinningia araneosa,VU,cncflora_web
Sinningia canescens,NT,cncflora_web
Sinningia cooperi,LC,cncflora_web
Sinningia douglasii,LC,cncflora_web
Sinningia elatior,LC,cncflora_web
Sinningia glazioviana,CR,cncflora_web
Sinningia hatschbachii,EN,cncflora_web
Sinningia iarae,EN,cncflora_web
Sinningia insularis,EN,cncflora_web
Sinningia macropoda,LC,cncflora_web
Sinningia magnifica,LC,cncflora_web
Sinningia micans,EN,cncflora_web
Sinningia piresiana,EN,cncflora_web
Sinningia warmingii,LC,cncflora_web
Siparuna bifida,LC,cncflora_web
Siparuna brasiliensis,LC,cncflora_web
Siparuna reginae,LC,cncflora_web
Siphocampylus lycioides,NT,cncflora_web
Siphoneugena densiflora,LC,cncflora_web
Siphoneugena kiaerskoviana,NT,cncflora_ckan
Siphoneugena kuhlmannii,VU,cncflora_ckan
Siphoneugena reitzii,LC,cncflora_web
