id,scientific.name,accepted.name,family,taxon.rank,taxon.status,search.str,NA.,threat.status,notes,original.search,life.form,habitat,vegetation.type,vernacular.name,occurrence,establishment,domain,endemism
22760,Abarema floribunda (Spruce ex Benth.) Barneby & J.W.Grimes,s.i.,Fabaceae,species,accepted,Abarema floribunda,Abarema floribunda,s.i.,,Abarema floribunda,Árvore,Terrícola,Floresta de Terra Firme,s.i.,BR-AC|BR-AM,native,Amazônia,Não endemica
22761,Abarema jupunba (Willd.) Britton & Killip,s.i.,Fabaceae,species,accepted,Abarema jupunba,Abarema jupunba,s.i.,,Abarema jupunba,Árvore,Terrícola,s.i.,s.i.,BR-BA|BR-MT|BR-RO,native,s.i.,Não endemica
22763,Abarema laeta (Benth.) Barneby & J.W.Grimes,s.i.,Fabaceae,species,accepted,Abarema laeta,Abarema laeta,s.i.,,Abarema laeta,Árvore,Terrícola,Floresta de Terra Firme,s.i.,BR-AC|BR-AM|BR-PA,native,Amazônia,Não endemica
17978,Abarema langsdorffii (Benth.) Barneby & J.W.Grimes,s.i.,Fabaceae,species,accepted,Abarema langsdorffii,Abarema langsdorffii,s.i.,,Abarema langsdorffii,Arbusto|Árvore,Terrícola,Campo rupestre|Cerrado (lato sensu)|Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,Cerrado|Mata Atlântica,Endemica
82556,Abarema microcalyx (Spruce ex Benth.) Barneby & J.W.Grimes,s.i.,Fabaceae,species,accepted,Abarema microcalyx,Abarema microcalyx,s.i.,,Abarema microcalyx,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
82544,Abarema brachystachya (DC.) Barneby & J.W.Grimes,s.i.,Fabaceae,species,accepted,Abarema brachystachya,Abarema brachystachya,LC,replaced synonym,Abarema obovata,Árvore,Terrícola,Floresta Ombrófila (= Floresta Pluvial)|Restinga,s.i.,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,native,Mata Atlântica,Endemica
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Abarema racemiflora,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
82561,Abarema turbinata (Benth.) Barneby & J.W.Grimes,s.i.,Fabaceae,species,accepted,Abarema turbinata,Abarema turbinata,NT,,Abarema turbinata,Arbusto|Árvore,Terrícola,Restinga,s.i.,BR-BA,native,Mata Atlântica,Endemica
82562,Abarema villifera (Ducke) Barneby & J.W.Grimes,s.i.,Fabaceae,species,accepted,Abarema villifera,Abarema villifera,DD,,Abarema villifera,Árvore,Terrícola,Floresta de Terra Firme,s.i.,BR-AM,native,Amazônia,Não endemica
100917,Abarema villosa Iganci & M.P.Morim,s.i.,Fabaceae,species,accepted,Abarema villosa,Abarema villosa,s.i.,,Abarema villosa,Arbusto|Árvore,Terrícola,Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-ES|BR-MG|BR-RJ,native,Cerrado|Mata Atlântica,Endemica
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Abelona michaelisi,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Ablennes hians,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Abrawayaomys ruschii,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Abudefduf saxatilis,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
23821,Abuta grandifolia (Mart.) Sandwith,s.i.,Menispermaceae,species,accepted,Abuta grandifolia,Abuta grandifolia,s.i.,,Abuta grandifolia,Arbusto|Árvore|Liana/volúvel/trepadeira,Terrícola,Campinarana|Cerrado (lato sensu)|Floresta de Igapó|Floresta de Terra Firme|Floresta de Várzea,catuaba/PORTUGUES/Acre | catuabinha/PORTUGUES/Acre | pitomba da folha dura/PORTUGUES/Acre | pitomba da mata/PORTUGUES/Acre | xexuá/PORTUGUES/Acre,BR-AC|BR-AM|BR-AP|BR-CE|BR-GO|BR-MA|BR-MS|BR-MT|BR-PA|BR-RO|BR-RR|BR-TO,native,Amazônia|Caatinga|Cerrado|Pantanal,Não endemica
85627,Abuta grisebachii Triana & Planch.,s.i.,Menispermaceae,species,accepted,Abuta grisebachii,Abuta grisebachii,s.i.,,Abuta grisebachii,Liana/volúvel/trepadeira,Terrícola,Campinarana|Floresta de Igapó|Floresta de Terra Firme|Floresta de Várzea,s.i.,BR-AM|BR-MT|BR-PA|BR-RR,native,Amazônia,Não endemica
85628,Abuta imene (Mart.) Eichler,s.i.,Menispermaceae,species,accepted,Abuta imene,Abuta imene,s.i.,,Abuta imene,Liana/volúvel/trepadeira,Terrícola,Campinarana|Floresta de Igapó|Floresta de Terra Firme|Floresta de Várzea,s.i.,BR-AM|BR-MT|BR-PA|BR-RO|BR-RR,native,Amazônia,Não endemica
23823,Abuta rufescens Aubl.,s.i.,Menispermaceae,species,accepted,Abuta rufescens,Abuta rufescens,s.i.,,Abuta rufescens,Liana/volúvel/trepadeira,Terrícola,s.i.,s.i.,BR-AC|BR-AM|BR-AP|BR-BA|BR-ES|BR-MG|BR-MT|BR-PA|BR-RJ|BR-RO|BR-RR|BR-TO,native,Amazônia,Não endemica
85636,Abuta sandwithiana Krukoff & Barneby,s.i.,Menispermaceae,species,accepted,Abuta sandwithiana,Abuta sandwithiana,s.i.,,Abuta sandwithiana,Liana/volúvel/trepadeira,Terrícola,Campinarana|Floresta de Igapó|Floresta de Terra Firme|Floresta de Várzea,s.i.,BR-AC|BR-AM|BR-AP|BR-MT|BR-PA|BR-RO|BR-TO,native,Amazônia,Não endemica
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Abyssobrotula galatheae,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
103279,Senegalia amazonica (Benth.) Seigler & Ebinger,s.i.,Fabaceae,species,accepted,Senegalia amazonica,Senegalia amazonica,s.i.,replaced synonym,Acacia amazonica,Arbusto|Liana/volúvel/trepadeira,Terrícola,Caatinga (stricto sensu)|Floresta de Igapó|Floresta Estacional Semidecidual|Savana Amazônica,s.i.,BR-AM|BR-BA|BR-ES|BR-RO,native,Amazônia,Não endemica
121303,Vachellia caven (Molina) Seigler & Ebinger,s.i.,Fabaceae,species,accepted,Vachellia caven,Vachellia caven,s.i.,replaced synonym,Acacia caven,Arbusto,Terrícola,Área Antrópica|Cerrado (lato sensu),s.i.,BR-MS|BR-RS,native,Pampa|Pantanal,Não endemica
103285,Senegalia piauhiensis (Benth.) Seigler,s.i.,Fabaceae,species,accepted,Senegalia piauhiensis,Senegalia piauhiensis,s.i.,replaced synonym,Acacia piauhiensis,Arbusto|Árvore,Terrícola,Floresta Estacional Decidual|Floresta Estacional Semidecidual,jurema-branca/PORTUGUES/CE | jurema-de-caboclo/PORTUGUES/PI,BR-AL|BR-BA|BR-CE|BR-MG|BR-PB|BR-PE|BR-PI|BR-SE,native,Caatinga,Endemica
101018,Senegalia riparia (Kunth) Britton & Rose ex Britton & Killip,s.i.,Fabaceae,species,accepted,Senegalia riparia,Senegalia riparia,s.i.,replaced synonym,Acacia riparia,Arbusto|Liana/volúvel/trepadeira,Terrícola,Caatinga (stricto sensu)|Campinarana|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-MG|BR-MT|BR-RJ|BR-RN|BR-RR|BR-RS|BR-SC|BR-SP,native,Amazônia|Caatinga|Mata Atlântica,Não endemica
22665,Acalypha cuneata Poepp.,s.i.,Euphorbiaceae,species,accepted,Acalypha cuneata,Acalypha cuneata,s.i.,,Acalypha cuneata,Arbusto|Árvore,Terrícola,Floresta de Terra Firme|Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-AC|BR-AM|BR-RO,native,Amazônia|Mata Atlântica,Não endemica
22666,Acalypha diversifolia Jacq.,s.i.,Euphorbiaceae,species,accepted,Acalypha diversifolia,Acalypha diversifolia,s.i.,,Acalypha diversifolia,Arbusto|Árvore,Terrícola,Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Ombrófila (= Floresta Pluvial),maria preta/PORTUGUES/Acre,BR-AC|BR-AM|BR-GO|BR-MG|BR-PA|BR-RO|BR-RR,native,Amazônia|Cerrado,Não endemica
17440,Acalypha brasiliensis Müll.Arg.,s.i.,Euphorbiaceae,species,accepted,Acalypha brasiliensis,Acalypha brasiliensis,s.i.,replaced synonym,Acalypha fragilis,Arbusto|Subarbusto,Terrícola,Caatinga (stricto sensu)|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Vegetação Sobre Afloramentos Rochosos,Tapa-buraco/PORTUGUES/Santa Catarina,BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,Amazônia|Caatinga|Cerrado|Mata Atlântica,Não endemica
22665,Acalypha cuneata Poepp.,s.i.,Euphorbiaceae,species,accepted,Acalypha cuneata,Acalypha cuneata,s.i.,replaced synonym,Acalypha juruana,Arbusto|Árvore,Terrícola,Floresta de Terra Firme|Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-AC|BR-AM|BR-RO,native,Amazônia|Mata Atlântica,Não endemica
22668,Acalypha macrostachya Jacq.,s.i.,Euphorbiaceae,species,accepted,Acalypha macrostachya,Acalypha macrostachya,s.i.,,Acalypha macrostachya,Arbusto|Árvore,Terrícola,Floresta Ciliar ou Galeria|Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-AC|BR-BA|BR-MG|BR-RR|BR-SP,native,Amazônia|Cerrado,Não endemica
17446,Acalypha villosa Jacq.,s.i.,Euphorbiaceae,species,accepted,Acalypha villosa,Acalypha villosa,s.i.,,Acalypha villosa,Arbusto|Árvore,Terrícola,Caatinga (stricto sensu)|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Decidual|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-BA|BR-CE|BR-GO|BR-MG|BR-MT|BR-PR|BR-SP,native,Amazônia|Caatinga|Cerrado,Endemica
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthacaris caeca,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion abunae,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion adustum,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion aepiolum,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion amazonicum,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion apicale,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion ascendens,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion chacoense,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion chararum,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion chicomendesi,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion cuyabae,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion flaviae,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion floridense,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion franciscoi,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion hildegarda,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion jessei,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion kaori,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion kennedii,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion lancea,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion longispinosum,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion minutum,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion obsoletum,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion phallicorne,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion triangulare,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthagrion truncatum,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthallagma luteum,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthallagma strohmi,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthistius brasilianus,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthistius patachonicus,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthochelys macrocephala,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthochelys radiolata,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthochelys spixii,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthocybium solandri,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthonus armatus,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthostracion polygonius,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthostracion quadricornis,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthurus bahianus,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthurus chirurgus,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthurus coeruleus,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acanthurus monroviae,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
62480,Feijoa sellowiana (O.Berg) O.Berg,s.i.,Myrtaceae,species,accepted,Feijoa sellowiana,Feijoa sellowiana,s.i.,replaced synonym,Acca sellowiana,Arbusto|Árvore,Terrícola,Campo Limpo|Floresta Estacional Semidecidual|Floresta Ombrófila Mista,s.i.,BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,Mata Atlântica|Pampa,Não endemica
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Accipiter bicolor,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Accipiter poliogaster,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Accipiter striatus,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Accipiter superciliosus,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acentronichthys leptos,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acentronura dendritica,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Aceratobasis cornicauda,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Aceratobasis mourei,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Aceratobasis nathaliae,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Acestrorhynchus maculipinna,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
4252,Achatocarpus praecox Griseb.,s.i.,Achatocarpaceae,species,accepted,Achatocarpus praecox,Achatocarpus praecox,LC,,Achatocarpus praecox,Arbusto|Árvore,Terrícola,Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual,Cabo de Lança/PORTUGUES/Sul,BR-ES|BR-MS|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,Mata Atlântica|Pantanal,Não endemica
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Achirus achirus,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Achirus declivis,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,not found,Achirus lineatus,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.,s.i.
37176,Acianthera bicarinata (Lindl.) Pridgeon & M.W.Chase,s.i.,Orchidaceae,species,accepted,Acianthera bicarinata,Acianthera bicarinata,s.i.,,Acianthera bicarinata,Erva,Epífita,Floresta Ombrófila (= Floresta Pluvial),s.i.,s.i.,s.i.,s.i.,s.i.
11029,Acianthera malachantha (Rchb.f.) Pridgeon & M.W.Chase,s.i.,Orchidaceae,species,accepted,Acianthera malachantha,Acianthera malachantha,s.i.,,Acianthera malachantha,Erva,Epífita,Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-BA|BR-MG|BR-PR|BR-RJ,native,Mata Atlântica,Endemica
11051,Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase,s.i.,Orchidaceae,species,accepted,Acianthera saundersiana,Acianthera saundersiana,s.i.,,Acianthera saundersiana,Erva,Epífita,Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista|Restinga,s.i.,BR-BA|BR-CE|BR-ES|BR-MG|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,Cerrado|Mata Atlântica|Pampa,Não endemica
11061,Acianthera variegata (Barb.Rodr.) Campacci,s.i.,Orchidaceae,species,accepted,Acianthera variegata,Acianthera variegata,s.i.,,Acianthera variegata,Erva,Epífita,Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-MG|BR-RJ,native,Mata Atlântica,Endemica
84669,Acmanthera duckei W.R.Anderson,s.i.,Malpighiaceae,species,accepted,Acmanthera duckei,Acmanthera duckei,s.i.,,Acmanthera duckei,Arbusto|Árvore,Terrícola,Floresta de Igapó|Floresta de Várzea,s.i.,BR-PA,native,Amazônia,Endemica
15914,Acmella paniculata (Wall. ex DC.) R.K.Jansen,s.i.,Asteraceae,species,accepted,Acmella paniculata,Acmella paniculata,s.i.,,Acmella paniculata,Erva,Terrícola,Área Antrópica,s.i.,BR-BA,native,Mata Atlântica,Endemica
