taxonid,especie,subespecie,rank,subpopulation,cat_ameaca_iucn
22736215,Cinclodes fuscus,s.i.,s.i.,s.i.,LC
22702085,Cinclodes pabsti,s.i.,s.i.,s.i.,NT
177818776,Cinnamodendron axillare,s.i.,s.i.,s.i.,EN
180254820,Cinnamomum caratingae,s.i.,s.i.,s.i.,DD
176125192,Cinnamomum hatschbachii,s.i.,s.i.,s.i.,EN
40880,Cipocereus bradei,s.i.,s.i.,s.i.,VU
40879,Cipocereus crassisepalus,s.i.,s.i.,s.i.,EN
40878,Cipocereus laniflorus,s.i.,s.i.,s.i.,EN
62358,Cipocereus minensis,s.i.,s.i.,s.i.,LC
18269899,Cipocereus pleurocarpus,s.i.,s.i.,s.i.,LC
40882,Cipocereus pusilliflorus,s.i.,s.i.,s.i.,CR
201721,Cipoia inserta,s.i.,s.i.,s.i.,LC
22695373,Circus buffoni,s.i.,s.i.,s.i.,LC
22695393,Circus cinereus,s.i.,s.i.,s.i.,LC
60209,Cirrhigaleus asper,s.i.,s.i.,s.i.,DD
149216231,Cissampelos sympodialis,s.i.,s.i.,s.i.,LC
22722142,Cissopis leverianus,s.i.,s.i.,s.i.,LC
179300782,Citharexylum macrophyllum,s.i.,s.i.,s.i.,LC
163032650,Citharexylum montevidense,s.i.,s.i.,s.i.,LC
145685484,Citharexylum poeppigii,s.i.,s.i.,s.i.,LC
16438001,Citharichthys arenaceus,s.i.,s.i.,s.i.,LC
16438022,Citharichthys cornutus,s.i.,s.i.,s.i.,LC
20672326,Citharichthys dinoceros,s.i.,s.i.,s.i.,LC
16438701,Citharichthys macrops,s.i.,s.i.,s.i.,LC
16439236,Citharichthys spilopterus,s.i.,s.i.,s.i.,LC
163026699,Citronella gongonha,s.i.,s.i.,s.i.,LC
164157,Cladium mariscus,s.i.,s.i.,s.i.,LC
22690809,Claravis pretiosa,s.i.,s.i.,s.i.,LC
166023,Clarias gariepinus,s.i.,s.i.,s.i.,LC
145579440,Clarisia biflora,s.i.,s.i.,s.i.,LC
179289513,Clarisia ilicifolia,s.i.,s.i.,s.i.,LC
61881746,Clarisia racemosa,s.i.,s.i.,s.i.,LC
19891420,Clathrotropis glaucophylla,s.i.,s.i.,s.i.,LC
62021691,Clathrotropis macrocarpa,s.i.,s.i.,s.i.,LC
145657042,Clathrotropis nitida,s.i.,s.i.,s.i.,LC
145525835,Clavija lancifolia,s.i.,s.i.,s.i.,LC
145525954,Clavija weberbaueri,s.i.,s.i.,s.i.,LC
172740982,Clavulina tepurumenga,s.i.,s.i.,s.i.,DD
145705714,Cleidion amazonicum,s.i.,s.i.,s.i.,LC
44392538,Cleistes ionoglossa,s.i.,s.i.,s.i.,LC
197468,Clelia clelia,s.i.,s.i.,s.i.,LC
176776,Clelia hussami,s.i.,s.i.,s.i.,DD
187719,Clepticus brasiliensis,s.i.,s.i.,s.i.,LC
144256776,Clethra scabra,s.i.,s.i.,s.i.,LC
22702639,Clibanornis dendrocolaptoides,s.i.,s.i.,s.i.,NT
22702949,Clibanornis rectirostris,s.i.,s.i.,s.i.,LC
22736330,Clibanornis rubiginosus,s.i.,s.i.,s.i.,LC
144284636,Clidemia capitellata,s.i.,s.i.,s.i.,LC
146782991,Clidemia dentata,s.i.,s.i.,s.i.,LC
149998640,Clidemia epiphytica,s.i.,s.i.,s.i.,LC
144261693,Clidemia rubra,s.i.,s.i.,s.i.,LC
146774958,Clidemia septuplinervia,s.i.,s.i.,s.i.,LC
170269229,Clitoria amazonum,s.i.,s.i.,s.i.,LC
170268999,Clitoria arborea,s.i.,s.i.,s.i.,LC
170270619,Clitoria brachycalyx,s.i.,s.i.,s.i.,LC
149202067,Clitoria fairchildiana,s.i.,s.i.,s.i.,LC
19891979,Clitoria sagotii,s.i.,s.i.,s.i.,LC
147302237,Clusia amazonica,s.i.,s.i.,s.i.,LC
147300531,Clusia burle-marxii,s.i.,s.i.,s.i.,LC
147300591,Clusia candelabrum,s.i.,s.i.,s.i.,LC
147301403,Clusia columnaris,s.i.,s.i.,s.i.,LC
177806473,Clusia dardanoi,s.i.,s.i.,s.i.,LC
163468542,Clusia diamantina,s.i.,s.i.,s.i.,EN
147300668,Clusia fluminensis,s.i.,s.i.,s.i.,LC
179313204,Clusia hammeliana,s.i.,s.i.,s.i.,LC
147301811,Clusia hilariana,s.i.,s.i.,s.i.,LC
147302148,Clusia insignis,s.i.,s.i.,s.i.,LC
147300798,Clusia lanceolata,s.i.,s.i.,s.i.,LC
147300857,Clusia leprantha,s.i.,s.i.,s.i.,LC
147302421,Clusia melchiorii,s.i.,s.i.,s.i.,LC
147302587,Clusia microstemon,s.i.,s.i.,s.i.,LC
147301314,Clusia nemorosa,s.i.,s.i.,s.i.,LC
147301503,Clusia obdeltifolia,s.i.,s.i.,s.i.,LC
147300946,Clusia obovata,s.i.,s.i.,s.i.,LC
147301639,Clusia panapanari,s.i.,s.i.,s.i.,LC
147302089,Clusia paralicola,s.i.,s.i.,s.i.,LC
147301017,Clusia penduliflora,s.i.,s.i.,s.i.,LC
177516806,Clusia radicans,s.i.,s.i.,s.i.,LC
147301562,Clusia renggerioides,s.i.,s.i.,s.i.,LC
163477228,Clusia riedeliana,s.i.,s.i.,s.i.,EN
136312479,Clusia rosea,s.i.,s.i.,s.i.,LC
147302030,Clusia sellowiana,s.i.,s.i.,s.i.,LC
147301189,Clusia weddelliana,s.i.,s.i.,s.i.,LC
145666514,Clusiella axillaris,s.i.,s.i.,s.i.,LC
4989,Clyomys laticeps,s.i.,s.i.,s.i.,LC
22701364,Clytoctantes atrogularis,s.i.,s.i.,s.i.,VU
22687712,Clytolaema rubricauda,s.i.,s.i.,s.i.,LC
178260,Cnemidophorus gramivagus,s.i.,s.i.,s.i.,LC
203182,Cnemidophorus lemniscatus,s.i.,s.i.,s.i.,LC
22699748,Cnemotriccus fuscatus,s.i.,s.i.,s.i.,LC
149205430,Cnidoscolus bahianus,s.i.,s.i.,s.i.,LC
163478221,Cnidoscolus hamosus,s.i.,s.i.,s.i.,CR
180261011,Cnidoscolus magni-gerdtii,s.i.,s.i.,s.i.,CR
149215778,Cnidoscolus oligandrus,s.i.,s.i.,s.i.,LC
149203376,Cnidoscolus pubescens,s.i.,s.i.,s.i.,LC
149207034,Cnidoscolus quercifolius,s.i.,s.i.,s.i.,LC
180250577,Cnidoscolus rupestris,s.i.,s.i.,s.i.,EN
150016331,Cnidoscolus urens,s.i.,s.i.,s.i.,LC
22699590,Cnipodectes subbrunneus,s.i.,s.i.,s.i.,LC
22735464,Cnipodectes superrufus,s.i.,s.i.,s.i.,VU
150112747,Coccoloba acuminata,s.i.,s.i.,s.i.,LC
149207114,Coccoloba alnifolia,s.i.,s.i.,s.i.,LC
179279632,Coccoloba brasiliensis,s.i.,s.i.,s.i.,LC
151945570,Coccoloba coronata,s.i.,s.i.,s.i.,LC
149205368,Coccoloba declinata,s.i.,s.i.,s.i.,LC
145686090,Coccoloba densifrons,s.i.,s.i.,s.i.,LC
179279849,Coccoloba excelsa,s.i.,s.i.,s.i.,LC
149212277,Coccoloba glaziovii,s.i.,s.i.,s.i.,LC
151950083,Coccoloba lehmannii,s.i.,s.i.,s.i.,LC
151945466,Coccoloba mollis,s.i.,s.i.,s.i.,LC
177814622,Coccoloba oblonga,s.i.,s.i.,s.i.,LC
59016905,Coccoloba ovata,s.i.,s.i.,s.i.,LC
149208712,Coccoloba ramosissima,s.i.,s.i.,s.i.,LC
149213732,Coccoloba rosea,s.i.,s.i.,s.i.,LC
177837920,Coccoloba schwackeana,s.i.,s.i.,s.i.,LC
145685996,Coccoloba striata,s.i.,s.i.,s.i.,LC
145702822,Coccoloba warmingii,s.i.,s.i.,s.i.,LC
47164926,Coccorella atlantica,s.i.,s.i.,s.i.,LC
22684318,Coccycua cinerea,s.i.,s.i.,s.i.,LC
22684379,Coccycua minuta,s.i.,s.i.,s.i.,LC
22684309,Coccycua pumila,s.i.,s.i.,s.i.,LC
22684331,Coccyzus americanus,s.i.,s.i.,s.i.,LC
22684328,Coccyzus erythropthalmus,s.i.,s.i.,s.i.,LC
22684334,Coccyzus euleri,s.i.,s.i.,s.i.,LC
22684343,Coccyzus melacoryphus,s.i.,s.i.,s.i.,LC
22684337,Coccyzus minor,s.i.,s.i.,s.i.,LC
22697250,Cochlearius cochlearius,s.i.,s.i.,s.i.,LC
145590658,Cochlospermum orinocense,s.i.,s.i.,s.i.,LC
144137872,Cochlospermum regium,s.i.,s.i.,s.i.,LC
126106703,Cochlospermum vitifolium,s.i.,s.i.,s.i.,LC
44392888,Coelorachis aurita,s.i.,s.i.,s.i.,LC
135383783,Coelorinchus caribbaeus,s.i.,s.i.,s.i.,LC
87411473,Coendou baturitensis,s.i.,s.i.,s.i.,DD
5083,Coendou bicolor,s.i.,s.i.,s.i.,LC
20631,Coendou insidiosus,s.i.,s.i.,s.i.,LC
136738,Coendou melanurus,s.i.,s.i.,s.i.,LC
5084,Coendou nycthemera,s.i.,s.i.,s.i.,DD
101228458,Coendou prehensilis,s.i.,s.i.,s.i.,LC
136518,Coendou roosmalenorum,s.i.,s.i.,s.i.,DD
46205559,Coendou speratus,s.i.,s.i.,s.i.,EN
20630,Coendou spinosus,s.i.,s.i.,s.i.,LC
22722080,Coereba flaveola,s.i.,s.i.,s.i.,LC
18289789,Coffea arabica,s.i.,s.i.,s.i.,EN
111385511,Cola ballayi,s.i.,s.i.,s.i.,LC
111397303,Cola nitida,s.i.,s.i.,s.i.,LC
22726441,Colaptes campestris,s.i.,s.i.,s.i.,LC
22726449,Colaptes campestroides,s.i.,s.i.,s.i.,LC
22727950,Colaptes melanochloros,s.i.,s.i.,s.i.,LC
22681272,Colaptes punctigula,s.i.,s.i.,s.i.,LC
61533973,Colaptes rubiginosus,s.i.,s.i.,s.i.,LC
164183,Coldenia procumbens,s.i.,s.i.,s.i.,LC
152574,Coleocephalocereus aureus,s.i.,s.i.,s.i.,LC
151700,Coleocephalocereus braunii,s.i.,s.i.,s.i.,CR
62359,Coleocephalocereus buxbaumianus,s.i.,s.i.,s.i.,EN
151782,Coleocephalocereus diersianus,s.i.,s.i.,s.i.,CR
62360,Coleocephalocereus fluminensis,s.i.,s.i.,s.i.,LC
151928,Coleocephalocereus goebelianus,s.i.,s.i.,s.i.,EN
152834,Coleocephalocereus pluricostatus,s.i.,s.i.,s.i.,EN
40913,Coleocephalocereus purpureus,s.i.,s.i.,s.i.,CR
184312,Coleocephalocereus uebelmanniorum,s.i.,s.i.,s.i.,EN
203174,Coleodactylus meridionalis,s.i.,s.i.,s.i.,LC
174111,Coleodactylus natalensis,s.i.,s.i.,s.i.,DD
178332,Coleodactylus septentrionalis,s.i.,s.i.,s.i.,LC
22687114,Colibri coruscans,s.i.,s.i.,s.i.,LC
22687106,Colibri delphinae,s.i.,s.i.,s.i.,LC
22687118,Colibri serrirostris,s.i.,s.i.,s.i.,LC
163468786,Colicodendron bahianum,s.i.,s.i.,s.i.,VU
45093141,Colinus cristatus,s.i.,s.i.,s.i.,LC
144311564,Collaea speciosa,s.i.,s.i.,s.i.,LC
178724,Colobodactylus dalcyanus,s.i.,s.i.,s.i.,DD
134881188,Colobodactylus taunayi,s.i.,s.i.,s.i.,LC
134881709,Colobosauroides cearensis,s.i.,s.i.,s.i.,LC
193650,Colomesus psittacus,s.i.,s.i.,s.i.,LC
22700318,Colonia colonus,s.i.,s.i.,s.i.,LC
149206291,Colubrina cordifolia,s.i.,s.i.,s.i.,LC
150102581,Colubrina glandulosa,s.i.,s.i.,s.i.,LC
22690066,Columba livia,s.i.,s.i.,s.i.,LC
22690804,Columbina cyanopis,s.i.,s.i.,s.i.,CR
22690779,Columbina minuta,s.i.,s.i.,s.i.,LC
22690774,Columbina passerina,s.i.,s.i.,s.i.,LC
22690794,Columbina picui,s.i.,s.i.,s.i.,LC
22690768,Columbina squammata,s.i.,s.i.,s.i.,LC
22690784,Columbina talpacoti,s.i.,s.i.,s.i.,LC
146775690,Combretum cacoucia,s.i.,s.i.,s.i.,LC
135867153,Combretum laxum,s.i.,s.i.,s.i.,LC
145678873,Combretum leprosum,s.i.,s.i.,s.i.,LC
179313581,Combretum pyramidatum,s.i.,s.i.,s.i.,LC
179307555,Combretum rotundifolium,s.i.,s.i.,s.i.,LC
177028,Commelina diffusa,s.i.,s.i.,s.i.,LC
177148,Commelina imberbis,s.i.,s.i.,s.i.,LC
145655683,Commiphora leptophloeos,s.i.,s.i.,s.i.,LC
145702745,Compsoneura capitellata,s.i.,s.i.,s.i.,LC
145702645,Compsoneura sprucei,s.i.,s.i.,s.i.,LC
146073109,Compsoneura ulei,s.i.,s.i.,s.i.,LC
22722153,Compsothraupis loricata,s.i.,s.i.,s.i.,LC
180073761,Conceveiba martiana,s.i.,s.i.,s.i.,LC
145700992,Conceveiba terminalis,s.i.,s.i.,s.i.,LC
163487344,Conchocarpus adenantherus,s.i.,s.i.,s.i.,EN
176133095,Conchocarpus coeruleus,s.i.,s.i.,s.i.,EN
177814004,Conchocarpus diadematus,s.i.,s.i.,s.i.,LC
177808982,Conchocarpus fontanesianus,s.i.,s.i.,s.i.,LC
163471019,Conchocarpus furcatus,s.i.,s.i.,s.i.,CR
151830606,Conchocarpus guyanensis,s.i.,s.i.,s.i.,LC
163482437,Conchocarpus hamadryadicus,s.i.,s.i.,s.i.,VU
180076759,Conchocarpus heterophyllus,s.i.,s.i.,s.i.,LC
180065842,Conchocarpus longifolius,s.i.,s.i.,s.i.,LC
163470884,Conchocarpus macrocarpus,s.i.,s.i.,s.i.,EN
163483833,Conchocarpus minutiflorus,s.i.,s.i.,s.i.,CR
177808879,Conchocarpus santosii,s.i.,s.i.,s.i.,CR
151830741,Conchocarpus toxicarius,s.i.,s.i.,s.i.,LC
151830793,Conchocarpus ucayalinus,s.i.,s.i.,s.i.,LC
145707574,Condaminea corymbosa,s.i.,s.i.,s.i.,LC
41630,Conepatus chinga,s.i.,s.i.,s.i.,LC
41633,Conepatus semistriatus,s.i.,s.i.,s.i.,LC
199019,Conger esculentus,s.i.,s.i.,s.i.,LC
195016,Conger orbignianus,s.i.,s.i.,s.i.,LC
22700913,Conioptilon mcilhennyi,s.i.,s.i.,s.i.,LC
22722089,Conirostrum bicolor,s.i.,s.i.,s.i.,NT
22722093,Conirostrum margaritae,s.i.,s.i.,s.i.,VU
22722083,Conirostrum speciosum,s.i.,s.i.,s.i.,LC
177806149,Connarus detersus,s.i.,s.i.,s.i.,LC
179312184,Connarus erianthus,s.i.,s.i.,s.i.,LC
179298729,Connarus fasciculatus,s.i.,s.i.,s.i.,LC
177818649,Connarus nodosus,s.i.,s.i.,s.i.,LC
163477122,Connarus ovatifolius,s.i.,s.i.,s.i.,LC
179313109,Connarus patrisii,s.i.,s.i.,s.i.,LC
179313682,Connarus perrottetii,s.i.,s.i.,s.i.,LC
149205307,Connarus suberosus,s.i.,s.i.,s.i.,LC
15148522,Conocara macropterum,s.i.,s.i.,s.i.,LC
178806,Conocarpus erectus,s.i.,s.i.,s.i.,LC
194414,Conodon nobilis,s.i.,s.i.,s.i.,LC
22700544,Conopias parvus,s.i.,s.i.,s.i.,LC
22700552,Conopias trivirgatus,s.i.,s.i.,s.i.,LC
103660322,Conopophaga aurita,s.i.,s.i.,s.i.,LC
22728504,Conopophaga cearae,s.i.,s.i.,s.i.,LC
22734381,Conopophaga lineata,s.i.,s.i.,s.i.,LC
22703418,Conopophaga melanogaster,s.i.,s.i.,s.i.,LC
22703415,Conopophaga melanops,s.i.,s.i.,s.i.,LC
22703406,Conopophaga peruviana,s.i.,s.i.,s.i.,LC
22703403,Conopophaga roberti,s.i.,s.i.,s.i.,LC
103660326,Conopophaga snethlageae,s.i.,s.i.,s.i.,LC
22722136,Conothraupis mesoleuca,s.i.,s.i.,s.i.,EN
22722133,Conothraupis speculigera,s.i.,s.i.,s.i.,NT
50012209,Contomastix lacertoides,s.i.,s.i.,s.i.,LC
178188,Contomastix vacariensis,s.i.,s.i.,s.i.,DD
22699827,Contopus albogularis,s.i.,s.i.,s.i.,LC
103683917,Contopus bogotensis,s.i.,s.i.,s.i.,LC
103683886,Contopus cinereus,s.i.,s.i.,s.i.,LC
22699787,Contopus cooperi,s.i.,s.i.,s.i.,NT
22699804,Contopus fumigatus,s.i.,s.i.,s.i.,LC
22699824,Contopus nigrescens,s.i.,s.i.,s.i.,LC
22699811,Contopus sordidulus,s.i.,s.i.,s.i.,LC
22699816,Contopus virens,s.i.,s.i.,s.i.,LC
192804,Conus acutimarginatus,s.i.,s.i.,s.i.,LC
192805,Conus archetypus,s.i.,s.i.,s.i.,LC
192807,Conus bajanensis,s.i.,s.i.,s.i.,LC
192831,Conus centurio,s.i.,s.i.,s.i.,LC
192502,Conus clerii,s.i.,s.i.,s.i.,LC
192372,Conus damasoi,s.i.,s.i.,s.i.,DD
192710,Conus delucai,s.i.,s.i.,s.i.,LC
192412,Conus henckesi,s.i.,s.i.,s.i.,VU
192595,Conus lemniscatus,s.i.,s.i.,s.i.,LC
192599,Conus mindanus,s.i.,s.i.,s.i.,LC
192325,Conus pseudocardinalis,s.i.,s.i.,s.i.,LC
192822,Conus puncticulatus,s.i.,s.i.,s.i.,LC
192869,Conus regius,s.i.,s.i.,s.i.,LC
192439,Conus schirrmeisteri,s.i.,s.i.,s.i.,LC
192865,Conus scopulorum,s.i.,s.i.,s.i.,LC
192766,Conus selenae,s.i.,s.i.,s.i.,LC
192444,Conus villepinii,s.i.,s.i.,s.i.,LC
192622,Conus worki,s.i.,s.i.,s.i.,LC
190255,Cookeolus japonicus,s.i.,s.i.,s.i.,LC
177801491,Copaifera cearensis,s.i.,s.i.,s.i.,DD
149215717,Copaifera coriacea,s.i.,s.i.,s.i.,LC
22483891,Copaifera glycycarpa,s.i.,s.i.,s.i.,LC
19892010,Copaifera langsdorffii,s.i.,s.i.,s.i.,LC
149211213,Copaifera luetzelburgii,s.i.,s.i.,s.i.,LC
149211092,Copaifera marginata,s.i.,s.i.,s.i.,LC
149210388,Copaifera martii,s.i.,s.i.,s.i.,LC
62021805,Copaifera multijuga,s.i.,s.i.,s.i.,LC
145701086,Copaifera oblongifolia,s.i.,s.i.,s.i.,LC
22484030,Copaifera paupera,s.i.,s.i.,s.i.,LC
177801385,Copaifera piresii,s.i.,s.i.,s.i.,LC
144310140,Copaifera pubiflora,s.i.,s.i.,s.i.,LC
163989265,Copaifera reticulata,s.i.,s.i.,s.i.,LC
177827592,Copaifera sabulicola,s.i.,s.i.,s.i.,LC
149205248,Copaifera trapezifolia,s.i.,s.i.,s.i.,LC
167760,Copella nigrofasciata,s.i.,s.i.,s.i.,LC
47102720,Copeoglossum arajara,s.i.,s.i.,s.i.,LC
47102757,Copeoglossum nigropunctatum,s.i.,s.i.,s.i.,LC
167723,Copionodon pecten,s.i.,s.i.,s.i.,LC
122090475,Coprinus comatus,s.i.,s.i.,s.i.,LC
137427,Coprophanaeus gamezi,s.i.,s.i.,s.i.,LC
137505,Coprophanaeus pertyi,s.i.,s.i.,s.i.,LC
137169,Coprophanaeus terrali,s.i.,s.i.,s.i.,DD
22697624,Coragyps atratus,s.i.,s.i.,s.i.,LC
203207,Corallus batesi,s.i.,s.i.,s.i.,LC
203208,Corallus caninus,s.i.,s.i.,s.i.,LC
39904,Corallus cropanii,s.i.,s.i.,s.i.,EN
203210,Corallus hortulanus,s.i.,s.i.,s.i.,LC
22701093,Corapipo gutturalis,s.i.,s.i.,s.i.,LC
98201936,Corbicula fluminalis,s.i.,s.i.,s.i.,LC
176989610,Cordia aberrans,s.i.,s.i.,s.i.,LC
56496514,Cordia alliodora,s.i.,s.i.,s.i.,LC
176989815,Cordia anabaptista,s.i.,s.i.,s.i.,LC
146704393,Cordia bicolor,s.i.,s.i.,s.i.,LC
179275928,Cordia exaltata,s.i.,s.i.,s.i.,LC
180216637,Cordia gardneri,s.i.,s.i.,s.i.,EN
163128420,Cordia hatschbachii,s.i.,s.i.,s.i.,VU
146064791,Cordia insignis,s.i.,s.i.,s.i.,LC
145499805,Cordia kingstoniana,s.i.,s.i.,s.i.,LC
163128441,Cordia latiloba,s.i.,s.i.,s.i.,EN
180047173,Cordia lomatoloba,s.i.,s.i.,s.i.,LC
145499891,Cordia nodosa,s.i.,s.i.,s.i.,LC
149193906,Cordia rufescens,s.i.,s.i.,s.i.,LC
145499944,Cordia sagotii,s.i.,s.i.,s.i.,LC
179275970,Cordia scabrifolia,s.i.,s.i.,s.i.,LC
62558,Cordia sebestena,s.i.,s.i.,s.i.,LC
56497523,Cordia sebestena var. sebestena,sebestena,var.,s.i.,LC
149193925,Cordia sellowiana,s.i.,s.i.,s.i.,LC
145499965,Cordia sericicalyx,s.i.,s.i.,s.i.,LC
180047273,Cordia sprucei,s.i.,s.i.,s.i.,LC
149193954,Cordia superba,s.i.,s.i.,s.i.,LC
149193987,Cordia taguahyensis,s.i.,s.i.,s.i.,LC
179276421,Cordia tetrandra,s.i.,s.i.,s.i.,LC
145500010,Cordia toqueve,s.i.,s.i.,s.i.,LC
61987579,Cordia trichotoma,s.i.,s.i.,s.i.,LC
145500041,Cordia ucayaliensis,s.i.,s.i.,s.i.,LC
145660958,Cordiera myrciifolia,s.i.,s.i.,s.i.,LC
145678767,Cordiera triflora,s.i.,s.i.,s.i.,LC
41527,Cormura brevirostris,s.i.,s.i.,s.i.,LC
190420,Corniger spinosus,s.i.,s.i.,s.i.,LC
15158719,Coronelaps lepidus,s.i.,s.i.,s.i.,LC
167665,Corydoras adolfoi,s.i.,s.i.,s.i.,LC
167789,Corydoras cervinus,s.i.,s.i.,s.i.,LC
167635,Corydoras ehrhardti,s.i.,s.i.,s.i.,LC
167668,Corydoras gracilis,s.i.,s.i.,s.i.,LC
49830270,Corydoras leucomelas,s.i.,s.i.,s.i.,LC
167722,Corydoras melini,s.i.,s.i.,s.i.,LC
49829833,Corydoras pantanalensis,s.i.,s.i.,s.i.,DD
170350,Coryphaena equiselis,s.i.,s.i.,s.i.,LC
154712,Coryphaena hippurus,s.i.,s.i.,s.i.,LC
18125776,Coryphaenoides armatus,s.i.,s.i.,s.i.,LC
164957,Coryphaeschna adnexa,s.i.,s.i.,s.i.,LC
49254418,Coryphaeschna viriditas,s.i.,s.i.,s.i.,LC
22723039,Coryphaspiza melanotis,s.i.,s.i.,s.i.,VU
22702664,Coryphistera alaudina,s.i.,s.i.,s.i.,LC
185962,Coryphopterus dicrus,s.i.,s.i.,s.i.,LC
185957,Coryphopterus glaucofraenum,s.i.,s.i.,s.i.,LC
22723051,Coryphospingus cucullatus,s.i.,s.i.,s.i.,LC
22723047,Coryphospingus pileatus,s.i.,s.i.,s.i.,LC
55303,Corythomantis greeningi,s.i.,s.i.,s.i.,LC
180047486,Corythophora rimosa,s.i.,s.i.,s.i.,LC
22699069,Corythopis delalandi,s.i.,s.i.,s.i.,LC
22699061,Corythopis torquatus,s.i.,s.i.,s.i.,LC
22679866,Coscoroba coscoroba,s.i.,s.i.,s.i.,LC
150006967,Cosmibuena grandiflora,s.i.,s.i.,s.i.,LC
46108119,Cosmocampus albirostris,s.i.,s.i.,s.i.,LC
155212,Cosmocampus elucens,s.i.,s.i.,s.i.,LC
56346393,Costus lasius,s.i.,s.i.,s.i.,LC
22700891,Cotinga cayana,s.i.,s.i.,s.i.,LC
22700883,Cotinga cotinga,s.i.,s.i.,s.i.,LC
22700886,Cotinga maculata,s.i.,s.i.,s.i.,CR
22700880,Cotinga maynana,s.i.,s.i.,s.i.,LC
22692278,Coturnicops notatus,s.i.,s.i.,s.i.,LC
144127684,Couepia chrysocalyx,s.i.,s.i.,s.i.,LC
163489865,Couepia eriantha,s.i.,s.i.,s.i.,VU
180254176,Couepia froesii,s.i.,s.i.,s.i.,DD
144127803,Couepia guianensis,s.i.,s.i.,s.i.,LC
149187140,Couepia impressa,s.i.,s.i.,s.i.,LC
37947,Couepia joaquinae,s.i.,s.i.,s.i.,CR
176132380,Couepia leitaofilhoi,s.i.,s.i.,s.i.,EN
180249397,Couepia longipetiolata,s.i.,s.i.,s.i.,EN
145573528,Couepia macrophylla,s.i.,s.i.,s.i.,LC
176132269,Couepia meridionalis,s.i.,s.i.,s.i.,CR
66831632,Couepia paraensis,s.i.,s.i.,s.i.,LC
33975,Couepia schottii,s.i.,s.i.,s.i.,VU
144127876,Couepia ulei,s.i.,s.i.,s.i.,LC
177806553,Couepia venosa,s.i.,s.i.,s.i.,LC
61984804,Couma macrocarpa,s.i.,s.i.,s.i.,LC
33289,Couratari asterophora,s.i.,s.i.,s.i.,CR
33290,Couratari asterotricha,s.i.,s.i.,s.i.,CR
33291,Couratari atrovinosa,s.i.,s.i.,s.i.,EN
30599,Couratari guianensis,s.i.,s.i.,s.i.,VU
35434,Couratari longipedicellata,s.i.,s.i.,s.i.,VU
62020780,Couratari multiflora,s.i.,s.i.,s.i.,LC
144119361,Couratari oligantha,s.i.,s.i.,s.i.,LC
33293,Couratari prancei,s.i.,s.i.,s.i.,CR
35435,Couratari pyramidata,s.i.,s.i.,s.i.,EN
35436,Couratari tauari,s.i.,s.i.,s.i.,VU
33969,Couroupita guianensis,s.i.,s.i.,s.i.,LR/lc
145502226,Couroupita subsessilis,s.i.,s.i.,s.i.,LC
130105549,Coursetia caribaea,s.i.,s.i.,s.i.,LC
144257262,Coursetia ferruginea,s.i.,s.i.,s.i.,LC
22484086,Coursetia vicioides,s.i.,s.i.,s.i.,EN
179290000,Coussapoa angustifolia,s.i.,s.i.,s.i.,LC
147761280,Coussapoa asperifolia,s.i.,s.i.,s.i.,LC
147761927,Coussapoa crassivenosa,s.i.,s.i.,s.i.,LC
180247441,Coussapoa cupularis,s.i.,s.i.,s.i.,DD
34357,Coussapoa curranii,s.i.,s.i.,s.i.,VU
34356,Coussapoa floccosa,s.i.,s.i.,s.i.,VU
179290260,Coussapoa latifolia,s.i.,s.i.,s.i.,LC
149186471,Coussapoa microcarpa,s.i.,s.i.,s.i.,LC
177807317,Coussapoa pachyphylla,s.i.,s.i.,s.i.,EN
147762486,Coussapoa parvifolia,s.i.,s.i.,s.i.,LC
180261454,Coussapoa scabra,s.i.,s.i.,s.i.,DD
177807189,Coussapoa sprucei,s.i.,s.i.,s.i.,LC
147762580,Coussapoa villosa,s.i.,s.i.,s.i.,LC
177791399,Coussarea accedens,s.i.,s.i.,s.i.,VU
177791273,Coussarea andrei,s.i.,s.i.,s.i.,EN
176131255,Coussarea bocainae,s.i.,s.i.,s.i.,EN
177812598,Coussarea capitata,s.i.,s.i.,s.i.,LC
177812468,Coussarea congestiflora,s.i.,s.i.,s.i.,LC
149207179,Coussarea graciliflora,s.i.,s.i.,s.i.,LC
145702556,Coussarea hirticalyx,s.i.,s.i.,s.i.,LC
149207239,Coussarea ilheotica,s.i.,s.i.,s.i.,LC
151966093,Coussarea latifolia,s.i.,s.i.,s.i.,LC
177812343,Coussarea leptopus,s.i.,s.i.,s.i.,LC
177812221,Coussarea megistophylla,s.i.,s.i.,s.i.,EN
149210326,Coussarea meridionalis,s.i.,s.i.,s.i.,LC
149999755,Coussarea paniculata,s.i.,s.i.,s.i.,LC
146076756,Coussarea rudgeoides,s.i.,s.i.,s.i.,LC
177812094,Coussarea verticillata,s.i.,s.i.,s.i.,LC
145655588,Coussarea violacea,s.i.,s.i.,s.i.,LC
150120172,Coutarea hexandra,s.i.,s.i.,s.i.,LC
22702423,Cranioleuca demissa,s.i.,s.i.,s.i.,LC
22702461,Cranioleuca muelleri,s.i.,s.i.,s.i.,EN
22702435,Cranioleuca obsoleta,s.i.,s.i.,s.i.,LC
22702417,Cranioleuca pallida,s.i.,s.i.,s.i.,LC
22702432,Cranioleuca pyrrhophia,s.i.,s.i.,s.i.,LC
22702444,Cranioleuca semicinerea,s.i.,s.i.,s.i.,LC
