"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"11","2021-03-15 16:37:00-03","NY","NYBG","818372","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","C. M. D. E. Legrand","A. Macedo","3683","1952","07","27","South America","Brazil","Goiás","Pirenópolis","Rio Maranhao.","-48.9592","-15.8525","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=861455' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818372","NY00818372_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","00908394","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.",NA,"G. M. Araújo","365","1988","10","16","South America","Brazil","Minas Gerais","Araguari","Bosque John Kennedy, Araguari","-48.1869","-18.6472","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992781' target='other'> <mi>dwc_moreinfo</mi></a>","NY00908394","NY00908394_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","00908370","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.",NA,"L. R. Landrum","4224","1982","01","31","South America","Brazil","Minas Gerais",NA,"Serra do Cipó, between Veu da Noiva and Alto do Palacio","-43.67","-19.25","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992783' target='other'> <mi>dwc_moreinfo</mi></a>","NY00908370","NY00908370_01","1000","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","818374","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","M. Sobral","G. G. Hatschbach","38921","1976","10","04","South America","Brazil","Goiás","Morrinhos","Rod. Morrinhos - Calda Novas.","-49.0992","-17.7311","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=861460' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818374","NY00818374_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","1146012","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","M. Sobral","P. G. Delprete","9915","2006","07","10","South America","Brazil","Goiás","Pirenópolis","Morro do Frota. Nas prox. das antenas.","-48.965","-15.8336","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1326983' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146012","NY01146012_01","1015","1015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","00906416","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","K. M. Gomez-Bezerra","H. S. Irwin","5156","1964","08","15","South America","Brazil","Distrito Federal","Brasília","Universidade de Brasília.","-47.875","-15.758","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981430' target='other'> <mi>dwc_moreinfo</mi></a>","NY00906416","NY00906416_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","1145833","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","J. E. Q. de Faria","P. G. Delprete","9305","2005","11","26","South America","Brazil","Goiás","Pirenópolis","Parque Estadual da Serra dos Pireneus. Estrada da Seda da Agência Ambiental para o Morro do Cabeludo.","-48.8217","-15.8044","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1322231' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145833","NY01145833_01","1280","1280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-02-08 11:09:36-03","UNESP-IBB","BOTU","11090","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","Gottsberger, I.S.","Gottsberger, I.S.","61176","1976","11","06",NA,"Brasil","São Paulo","Botucatu","18km ao norte de Botucatu, 14km a leste de São manuel. Ao longo da estrada São Manuel-Piracicaba. Perto da Estação 13 de maio, da antiga linha de trem.","-48.416667","-22.75",NA,"Alt. ca 550m . Uma área de Cerrado, consistindo de dois morros e um vale no meio. A área é preservada pela Usina de Açúcar de São Manuel.Pequena árvore com flores brancas.; Coleção: Cerrado Estação 13 de Maio","BOTU011090",NA,NA,NA,"1982","48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-02-08 11:09:35-03","UNESP-IBB","BOTU","13030","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","Faria Jr., J.E.R","Cataneo, A.C.","76","1985","09","07",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.666667","-15.916667",NA,NA,"BOTU013030",NA,NA,NA,"2010","47°40'w","15°55's","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-02-08 11:09:36-03","UNESP-IBB","BOTU","11076","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","Gottsberger, I.S.","Gottsberger, I.S.","2193",NA,NA,NA,NA,"Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Small tree.; Coleção: Cerrado Estação 13 de Maio","BOTU011076",NA,NA,NA,"1975","48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-02-08 11:09:36-03","UNESP-IBB","BOTU","11077","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","Mattos, J.","Gottsberger, I.S.","706","1970","10","19",NA,"Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Small tree.; Coleção: Cerrado Estação 13 de Maio","BOTU011077",NA,NA,NA,"1972","48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2020-06-29 11:31:40-03","UFRJ","RFA","24674","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","J. E. Q. Faria","F. Tagiba; P. Rodin","73","2000","08","07",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Trilha para o Vale da Lua próximo ao distrito de São Jorge","-47.5099983215332","-14.1324996948242",NA,"Arbusto com aproximadamente 2,0 m de altura, caule castanho esfoliante, flores alvas. Ocorrência de galhas bem características","RFA46950",NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"23","2020-06-29 11:31:40-03","UFRJ","RFA","12640","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","M. Peron","P. Occhioni","5031","1972","06","27",NA,"Brasil","Minas Gerais","Minas Gerais","Estrada da Represa, Serra do Cipó",NA,NA,NA,"Subarbusto lenhoso, com fruto","RFA46908",NA,NA,NA,"1989",NA,NA,"01",NA,NA,"26",NA,NA,NA,NA,NA,NA
"24","2019-12-12 15:31:46-03","UFABC","HUFABC","000533","PreservedSpecimen","Plantae","Angiospermas",NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.",NA,"Pereira-Silva, E F L; Hardt, E","EP0047EEJ-80","2002","03","15",NA,"Brasil","São Paulo","Luiz Antonio","Estação Ecológica de Jataí - Oitocentos Alqueires, Expedito das parcelas permanentes (10x25m) de 2002. Remanescente Leste da EEJ, porção Norte - 1º Levantamento",NA,NA,NA,NA,"HUFABC000533","HUFABC000533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2019-10-09 11:21:28-03","UFBA","ALCB","89223","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","Sobral, M","Hatschbach, G; Barbosa, E","79272","2005","09","16","Southern America","Brasil","Minas Gerais","João Pinheiro","Serra das almas","-46.1725006103516","-17.7425003051758",NA,"ca 2m flor alva.","ALCB059650",NA,NA,NA,"2007",NA,NA,NA,"102029","auto",NA,NA,NA,NA,NA,NA,NA
"26","2020-02-08 10:07:06-03","NBC","NL-BOTANY","U.1450218","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","Lima dos Santos L","Oldenburger FHF; Mecenas VV",NA,"1975","11","28","Southern America","Brazil","Distrito Federal",NA,"D.F. Brasília",NA,NA,NA,"Burned cerrado; 1 ha. plot.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450218 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1450218","NL-U1450218",NA,NA,"2016",NA,NA,"05",NA,NA,"13","Magnoliopsidae","U 0252192",NA,NA,NA,NA
"27","2020-02-08 10:07:06-03","NBC","NL-BOTANY","U.1450219","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","Lima dos Santos L","Oldenburger FHF; Mecenas VV",NA,"1975","09","02","Southern America","Brazil","Distrito Federal",NA,"D.F. Brasília, University Campus.",NA,NA,NA,"Cerrado. Dusty red latosol.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450219 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1450219","NL-U1450219",NA,NA,"2016",NA,NA,"05",NA,NA,"13","Magnoliopsidae","U 0252193",NA,NA,NA,NA
"28","2020-02-08 10:07:06-03","NBC","NL-BOTANY","U.1450535","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.",NA,"Riedel JGF",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasilia: Andrequeee est. R.St.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450535 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1450535","NL-U1450535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"29","2020-11-04 11:14:50-03","ESALQ","ESA","101712","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","cordiifolia","Myrcia cordiifolia",NA,"Amorim, B.S.","França, G.S.","601.0","2004","07","06",NA,"Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,"ESA101712",NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA
"30","2020-11-04 11:14:50-03","ESALQ","ESA","101712","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","cordiifolia","Myrcia cordiifolia",NA,"Amorim, B.S.","França, G.S.","601.0","2004","07","06",NA,"Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,"ESA101712",NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA
"31","2020-11-04 11:14:56-03","ESALQ","ESA","98955","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha",NA,"Sobral, M.","Hatschbach, G.","79272.0","2005","11","16",NA,"Brasil","Minas Gerais","João Pinheiro",NA,"-46.1725006103516","-17.7425003051758",NA,NA,"ESA098955","ESA098955",NA,NA,"2007",NA,NA,NA,"102029","auto",NA,NA,NA,NA,NA,NA,NA
"32","2020-11-04 10:56:24-03","ESALQ","ESA","143513","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha",NA,"Souza, V.C.","Souza, V.C.","42448.0","2017","11","04",NA,"Brasil","Goiás","Cocalzinho de Goiás","9 km de Cocalzinho de Goiás em direção a Pirenópolis. BR-070. Borda de buritizal (vereda) degradado.","-48.7757987976074","-15.7944002151489",NA,"Arbusto, ca. 1,5 m alt.; frutos imaturos arroxeados.","ESA143513",NA,NA,NA,"2017",NA,NA,"11","56114","auto","08",NA,NA,NA,NA,NA,NA
"33","2020-11-04 11:14:56-03","ESALQ","ESA","66415","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","Sobral, M.","Souza, V.C. et al.","23872.0","2000","07","14",NA,"Brasil","Goiás","Pirenópolis",NA,"-48.9592018127441","-15.852499961853",NA,NA,"ESA066415","ESA066415",NA,NA,"2013",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA
"34","2020-11-04 10:56:24-03","ESALQ","ESA","143232","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","Souza, V.C.","Souza, V.C. & Colletta, G.D.","42167.0","2017","10","13",NA,"Brasil","Minas Gerais","Diamantina","30 km de Diamantina em direção a Mendanha. Cerrado pedregoso.","-43.6002998352051","-18.2493991851807",NA,"Arbusto esguio, ca. 1 m alt.; flores creme.","ESA143232",NA,"800","800","2017","-43,501,500","-18,111,194","10","101169","auto","20",NA,NA,NA,NA,NA,NA
"35","2020-11-04 11:14:56-03","ESALQ","ESA","78144","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","Mazine, F.F.","Souza, V.C.; Romão, G.O.; Sampaio, D.; Araújo, A.O.; Elias, S.I.","28646.0","2002","02","28",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, km 121-123.","-43.7144012451172","-19.1688995361328",NA,"Arbusto, ca. 3 m alt.; frutos imaturos verdes.","ESA078144","ESA078144",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"36","2020-11-04 11:14:56-03","ESALQ","ESA","89666","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.","Faria, J.E.Q.","Paula-Souza, J.; Ferrucci, M.S.; Scalon, V.R.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","4135.0","2005","01","18",NA,"Brasil","Goiás","Pirenópolis","Serra dos Pireneus. Subida para o Parque. Cerrado","-48.9592018127441","-15.852499961853",NA,"Arbusto, 1,5m alt. Frutos negros","ESA089666","ESA089666","1085","1085","2012","-48,893,889","-15,816,944","10","40887","auto","01",NA,NA,NA,NA,NA,NA
"37","2021-01-14 15:32:11-03","MN","R","9033","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","cordifolia","Myrcia cordifolia","O. Berg",NA,"Glaziou, A.F.M.","21155","1895","07","09",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009033","R000009033_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-01-14 15:32:11-03","MN","R","9033","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","cordifolia","Myrcia cordifolia","O. Berg",NA,"Glaziou, A.F.M.","21155","1895","07","09",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009033","R000009033_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2020-11-19 10:24:27-03","CPAP","CPAP","12473","PreserverdSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","cordifolia","Myrcia cordifolia","Berg.",NA,"Ratter, J. A.","3598","1976","09","16",NA,"Brasil","GO","Brasília","Campus da Universidade de Brasília",NA,NA,NA,"AMBIENTE: Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2020-11-19 10:24:27-03","CPAP","CPAP","12473","PreserverdSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","cordifolia","Myrcia cordifolia","Berg.",NA,"Ratter, J. A.","3598","1976","09","16",NA,"Brasil","GO","Brasília","Campus da Universidade de Brasília",NA,NA,NA,"AMBIENTE: Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2020-12-20 21:18:38-03","UFV","VIC","31991","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","cordiifolia","Myrcia cordiifolia","DC.",NA,"Miranda, S.C.; Proença, C.","s.n.","2006","09","13",NA,"Brasil","Brasília","Distrito Federal","Centro Olimpico",NA,NA,NA,"Subarbusto 0,4m,flores brancas, caule levemente pilosos no ápice, folhas sésseis pilosas na superficie abaxial, flores de cálice pilosos, pétalas brancas e estames creme,ramo floral piloso.","VIC031991","VIC031991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2020-12-20 21:18:38-03","UFV","VIC","31991","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","cordiifolia","Myrcia cordiifolia","DC.",NA,"Miranda, S.C.; Proença, C.","s.n.","2006","09","13",NA,"Brasil","Brasília","Distrito Federal","Centro Olimpico",NA,NA,NA,"Subarbusto 0,4m,flores brancas, caule levemente pilosos no ápice, folhas sésseis pilosas na superficie abaxial, flores de cálice pilosos, pétalas brancas e estames creme,ramo floral piloso.","VIC031991","VIC031991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2020-12-20 21:18:38-03","UFV","VIC","9743","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.",NA,"Gabriel, A.R.; Melo. de","s.n.","1986","09","12",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Arbusto de 1 m, flores brancas","VIC009743","VIC009743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-12-20 21:18:38-03","UFV","VIC","15359","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.",NA,"Mota, A.L.P.; et al.","1484","1992","11","18",NA,"Brasil","Minas Gerais",NA,"Flora do Vale do Araguari",NA,NA,NA,"CAP 20 cm, H 9.5 m, casca cinza fissurada, gretada cinza, casca interna vinho, folhas superficial coriáceas, página superior verde escura, página inferior pubescente","VIC015359","VIC015359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-12-20 21:18:38-03","UFV","VIC","15360","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lasiantha","Myrcia lasiantha","DC.",NA,"Mota, A.L.P.; et al.","1498","1992","10","26",NA,"Brasil","Minas Gerais",NA,"Flora do Vale do Araguari",NA,NA,NA,"CAP 17 cm, H 5 m, folhas da página inferior pubescente, frutos imaturos pilosos, casca vinho ( interna) casca superficial fissurada","VIC015360","VIC015360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
