"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","previousCatalogNumber"
"169","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Ferreira, AM; Soler, JG","s.n","Southern America","Brasil","Pará","Moju","Vicial da 12, fazentasanta marta na margem esquerda do rio Moju.","-49.272056","-3.011222",NA,"Árvore 30m alt. x 91cm DAP; base com sapopemas de1,5m; fuste reto com 27m alt.; ritidoma marrom-avermelhado com leves fissuras verticais&nf;com presenças de líquens verde-claro; casca morta marrom-escura com 3mm espess.; casca viva vermelha com 0,5cm e",NA,NA,"2002","08","14",NA,NA,NA,"-49.272056","-3.011222","2002","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-30 12:49:15-03","EAO","IAN","124750","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Oliveira, E","4565","Southern America","Brasil","Pará","Almeirim","Monte Dourado, Rio Jarí, ao lado do campo de aviação; mata alta; terra firme.","-52.5816993713379","-1.52332997322083",NA,"Árvore de 20m; flor: cálice e pétalas cremes, estames e estaminóides e anteras brancas. Látex abundante, branco.","IAN124750",NA,"1968","06","18",NA,NA,NA,NA,NA,NA,NA,NA,"564600","auto",NA,NA,NA,NA,NA,NA
"171","2021-03-30 12:49:15-03","EAO","IAN","124896","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Oliveira, E","4713","Southern America","Brasil","Pará","Almeirim","Monte Dourado, Rio Jarí; ao lado do Campo de Aviação; mata alta, terra firme.","-52.5816993713379","-1.52332997322083",NA,"Árvore de 15-18m; flor creme.","IAN124896",NA,"1968","06","29",NA,NA,NA,NA,NA,NA,NA,NA,"564600","auto",NA,NA,NA,NA,NA,NA
"172","2021-03-30 12:49:15-03","EAO","IAN","124761","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Oliveira, E","4576","Southern America","Brasil","Pará","Almeirim","Monte Dourado, Rio Jarí; ao lado do Campo de Aviação; mata alta; terra firme.","-52.5816993713379","-1.52332997322083",NA,"Árvore de 25-30m; cálice creme; pétalas brancas; estames brancos; anteras cremes; látex branco.","IAN124761",NA,"1968","06","19",NA,NA,NA,NA,NA,NA,NA,NA,"564600","auto",NA,NA,NA,NA,NA,NA
"173","2021-03-30 12:49:15-03","EAO","IAN","127558","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Silva, NT da","1181","Southern America","Brasil","Pará","Almeirim","Monte Dourado, Rio Jarí, Planalto B. Mata de terra firme.","-52.5816993713379","-1.52332997322083",NA,"Árvore de 38m; 80cm de diâmetro.","IAN127558",NA,"1968","10","11",NA,NA,NA,NA,NA,NA,NA,NA,"564600","auto",NA,NA,NA,NA,NA,NA
"174","2021-03-30 12:49:12-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"UHE Belo Monte","141","Southern America","Brasil","Pará","Altamira","Ilha Taboca, parcela 1 (trilha do Dionísio), várzea do Xingu.","-52.2064018249512","-3.20333003997803",NA,NA,NA,NA,"2000","11","22",NA,NA,NA,NA,NA,NA,NA,NA,"748499","auto",NA,NA,NA,NA,NA,NA
"175","2021-03-30 12:49:12-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"UHE Belo Monte","117","Southern America","Brasil","Pará","Altamira","Ilha Taboca, parcela 3 (trilha do Dionísio), terra firme.","-52.2064018249512","-3.20333003997803",NA,"Árvore.",NA,NA,"2000","11","21",NA,NA,NA,NA,NA,NA,NA,NA,"748499","auto",NA,NA,NA,NA,NA,NA
"176","2021-03-30 12:49:16-03","EAO","IAN","43319","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Guedes, TN","175","Southern America","Brasil","Pará","Belém","Bosque Municipal.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 10 metros; flor branca; látex branco.&nf;(Sementes à 03 de 1950).","IAN043319",NA,"1949","04","17",NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"177","2021-03-30 12:49:15-03","EAO","IAN","29021","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Ducke, A","Pires, JM; Black, GA","1627","Southern America","Brasil","Pará","Belém","Bosque Municipal. Rio Guamá.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 40m; látex muito coagulante.","IAN029021","IAN029021 IAN029021_e","1947","05","24",NA,NA,NA,NA,NA,"1948","11",NA,"48462","auto",NA,NA,NA,NA,NA,NA
"178","2021-03-30 12:49:15-03","EAO","IAN","162603","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Oliveira, E","Oliveira, E; César, R","7208","Southern America","Brasil","Pará","Belém","Bosque Rodrigues Alves. Projeto de Identificação, Mapeamento, Enriquecimento da Vegetação Arbórea do Bosque Rodrigues Alves. Mata de terra firme.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 19m de altura x 1.437mm de circunferência.","IAN162603",NA,"1985","05",NA,NA,NA,NA,NA,NA,"1985","08",NA,"48462","auto",NA,NA,NA,NA,NA,NA
"179","2021-03-30 12:49:15-03","EAO","IAN","167863","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Ribeiro, BGS","Nitta, A","17281","Southern America","Brasil","Pará","Belém","Campo da EMBRAPA-CPATU.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN167863",NA,"1996","09","30",NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"180","2021-03-30 12:49:16-03","EAO","IAN","63346","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Pires, JM","3162","Southern America","Brasil","Pará","Belém","I.A.N.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN063346","IAN063346 IAN063346_e","1951","03","15",NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"181","2021-03-30 12:49:15-03","EAO","IAN","125717","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Pires, JM; Silva, NT da","11701","Southern America","Brasil","Pará","Belém","IPEAN, Reserva Mocambo. L. 1-15. Árvore nº 35.","-48.5043983459473","-1.4558299779892",NA,"Árvore; tronco com 1,90m de circunferência; altura total de 35m; flor creme.","IAN125717",NA,"1968","05","07",NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"182","2021-03-30 12:49:15-03","EAO","IAN","10411","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Ducke, A","830","Southern America","Brasil","Pará","Belém","Loco Campo Lyra Castro, silva non inundabili.","-48.5043983459473","-1.4558299779892",NA,"Arbor magna floribus intus albis.","IAN010411","IAN010411 IAN010411_e","1941","11","27",NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"183","2021-03-30 12:49:15-03","EAO","IAN","12252","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Ducke, A","Archer, WA","8092","Southern America","Brasil","Pará","Belém","South woods of I.A.N.","-48.5043983459473","-1.4558299779892",NA,"Large tree. Produces balata.","IAN012252","IAN012252 IAN012252_1 IAN012252_1e IAN012252_e","1943","01","02",NA,NA,NA,NA,NA,"1948","11",NA,"48462","auto",NA,NA,NA,NA,NA,NA
"184","2021-03-30 12:49:15-03","EAO","IAN","186870","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Cordeiro, MR","4857","Southern America","Brasil","Pará","Belém","Utinga Pará","-48.5043983459473","-1.4558299779892",NA,"Material coletado para trabalho no laboratório da UFPA.&nf;Professora Mara Arruda; Árvore de 30 metros; Floresta de terra firme, solo argiloso.","IAN186870",NA,"2010","05","08",NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"185","2021-03-30 12:49:15-03","EAO","IAN","175746","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Assunção, PACL","Assunção, PACL; Oliveira, GJ","1048","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene.","-54.937198638916","-2.63638997077942",NA,"Árvore com base digitada levemente acanalada; sapopemas ausentes; ritidoma avermelhado com fissuras largas e profundas, espassadas; casca morta escura; casca viva vermelha; alburno amarelo-creme; exsuda látex branco abundante e pegajo","IAN175746",NA,"2002","05","27",NA,NA,NA,NA,NA,"2002","05",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"186","2021-03-30 12:49:15-03","EAO","IAN","175745","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Assunção, PACL","Assunção, PACL; Oliveira, GJ","1047","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene.","-54.937198638916","-2.63638997077942",NA,NA,"IAN175745",NA,"2002","05","27",NA,NA,NA,NA,NA,"2002","05",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"187","2021-03-30 12:49:15-03","EAO","IAN","175739","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Assunção, PACL","Assunção, PACL; Oliveira, GJ","1041","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene.","-54.937198638916","-2.63638997077942",NA,"Flores com pedicelos e botões florais verdes-frrugíneos, pétalas, petaloides e filetes brancos, anteras ferrugíneas, estigmas verde-limão.","IAN175739",NA,"2002","05","23",NA,NA,NA,NA,NA,"2002","05",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"188","2021-03-30 12:49:15-03","EAO","IAN","175737","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Assunção, PACL","Assunção, PACL; Oliveira, GJ","1039","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene.","-54.937198638916","-2.63638997077942",NA,"Árvore com base reta levemente acanalada; ritidoma avermelhado, fissuras largas, profundas com desprendimentos em placas grossas às vezes retangulares; casca morta escura; casca viva vermelha; alburno amarelo-claro; exsudação de látex","IAN175737",NA,"2002","05","23",NA,NA,NA,NA,NA,"2002","05",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"189","2021-03-30 12:49:15-03","EAO","IAN","175734","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Assunção, PACL","Assunção, PACL; Oliveira, GJ","1036","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene.","-54.937198638916","-2.63638997077942",NA,"Botões florais verde ferrugíneos, sépalas ferrugíneas, pétalas, petaloides e filete brancos, estigma verde-limão.","IAN175734",NA,"2002","05","23",NA,NA,NA,NA,NA,"2002","05",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"190","2021-03-30 12:49:15-03","EAO","IAN","175733","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Assunção, PACL","Assunção, PACL; Oliveira, GJ","1035","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene.","-54.937198638916","-2.63638997077942",NA,"Botões florais verde-ferrugíneos, sépalas ferrugíneas; pétalas, androceu e gineceu brancos.","IAN175733",NA,"2002","05","23",NA,NA,NA,NA,NA,"2002","05",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"191","2021-03-30 12:49:15-03","EAO","IAN","175729","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Assunção, PACL","Assunção, PACL; Oliveira, GJ","1031","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene.","-54.937198638916","-2.63638997077942",NA,"sem descrição da planta","IAN175729",NA,"2002","05","21",NA,NA,NA,NA,NA,"2002","05",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"192","2021-03-30 12:49:15-03","EAO","IAN","175754","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Assunção, PACL","Assunção, PACL; Oliveira, GJ","1057","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene.","-54.937198638916","-2.63638997077942",NA,NA,"IAN175754",NA,"2002","05","30",NA,NA,NA,NA,NA,"2002","05",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"193","2021-03-30 12:49:15-03","EAO","IAN","175753","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Assunção, PACL","Assunção, PACL; Oliveira, GJ","1056","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene.","-54.937198638916","-2.63638997077942",NA,"Botões florais ferrugíneos.","IAN175753",NA,"2002","05","30",NA,NA,NA,NA,NA,"2002","05",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"194","2021-03-30 12:49:15-03","EAO","IAN","175750","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Assunção, PACL","Assunção, PACL; Oliveira, GJ","1053","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene.","-54.937198638916","-2.63638997077942",NA,"Pedicelos, cálices, pétalas, petaloides e filetes brancos; anteras ferrugíneas.","IAN175750",NA,"2002","05","29",NA,NA,NA,NA,NA,"2002","05",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"195","2021-03-30 12:49:15-03","EAO","IAN","175749","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Assunção, PACL","Assunção, PACL; Oliveira, GJ","1051","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene.","-54.937198638916","-2.63638997077942",NA,"Pedicelos, cálices e botões florais verde-ferrugíneos; anteras ferrugíneas; petalas brancas; estigmas verde-limão.","IAN175749",NA,"2002","05","28",NA,NA,NA,NA,NA,"2002","05",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"196","2021-03-30 12:49:15-03","EAO","IAN","175748","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Assunção, PACL","Assunção, PACL; Oliveira, GJ","1050","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene.","-54.937198638916","-2.63638997077942",NA,"Pedicelos, cálices e botões florais verde-ferrugíneos; anteras ferrugíneas; petalas brancas; estigmas verde-limão.","IAN175748",NA,"2002","05","28",NA,NA,NA,NA,NA,"2002","05",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"197","2021-03-30 12:49:15-03","EAO","IAN","175747","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Assunção, PACL","Assunção, PACL; Oliveira, GJ","1049","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene. Floresta de platô, solo argiloso.","-54.937198638916","-2.63638997077942",NA,"Árvore com base digitada; ritidoma avermelhado, fissuras largas profundas, espassadas, com desprendimentos em placas grossas retangulares; casca morta marrom-escura ; casca viva vermelha; alburno creme; exsudação de látex branco, gros","IAN175747",NA,"2002","05","28",NA,NA,NA,NA,NA,"2002","05",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"198","2021-03-30 12:49:15-03","EAO","IAN","175742","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Assunção, PACL","Assunção, PACL; Oliveira, GJ","1044","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene. Floresta de platô; solo argiloso.","-54.937198638916","-2.63638997077942",NA,"Tronco levemente acanalado; base reta; ritidoma avermelhado com fissuras profundas espassadas; casca morta escura; casca viva vermelha; alburno creme; látex branco em abundância, pegajoso; botões florais com pedicelos verde-ferrugine","IAN175742",NA,"2002","05","23",NA,NA,NA,NA,NA,"2002","05",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"199","2021-03-30 12:49:15-03","EAO","IAN","175721","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Assunção, PACL","Assunção, PACL; Oliveira, GJ","1023","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene. Floresta de vertente. Solo argiloso.","-54.937198638916","-2.63638997077942",NA,"Árvore com ca. 30m alt. x 40cm DAP; tronco fissurado com espaços profundos; base reta levemente achatada; ritidoma marrom-acinzentado; casca morta vermelha-escura com estrias brancas; casca viva vermelha; alburno creme; exsudação de lá","IAN175721",NA,"2002","05","14",NA,NA,NA,NA,NA,"2002","05",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"200","2021-04-08 17:44:03-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Nascimento, MP do; Hopkins, MJG; Carvalho, ACM; Lima, APR de; Ribeiro, JS; Santos, IS","s.n.","Southern America","Brasil","Pará","Belterra","Area de pesquisa do Projeto Dendrogene, Km 83. da rodovia Santarém-Cuiabá.","-54.937198638916","-2.63638997077942",NA,NA,NA,NA,"2003","11","08",NA,NA,NA,NA,NA,"2003","11",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"201","2021-04-08 17:44:03-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Nascimento, MP do; Hopkins, MJG; Carvalho, ACM; Lima, APR de; Ribeiro, JS; Santos, IS","s.n.","Southern America","Brasil","Pará","Belterra","Area de pesquisa do Projeto Dendrogene, Km 83. da rodovia Santarém-Cuiabá.","-54.937198638916","-2.63638997077942",NA,NA,NA,NA,"2003","11","08",NA,NA,NA,NA,NA,"2003","11",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"202","2021-04-08 17:44:03-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Nascimento, MP do; Hopkins, MJG; Carvalho, ACM; Lima, APR de; Ribeiro, JS; Santos, IS","s.n.","Southern America","Brasil","Pará","Belterra","Area de pesquisa do Projeto Dendrogene, Km 83. da rodovia Santarém-Cuiabá.","-54.937198638916","-2.63638997077942",NA,NA,NA,NA,"2003","11","07",NA,NA,NA,NA,NA,"2003","11",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"203","2021-04-08 17:44:03-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Nascimento, MP do; Oliveira, GJ","s.n.","Southern America","Brasil","Pará","Belterra","Bloco 20-expl.","-54.937198638916","-2.63638997077942",NA,"Árvore.",NA,NA,"2002","07","08",NA,NA,NA,NA,NA,"2002","10",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"204","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Nascimento, MP do; Oliveira, GJ","s.n.","Southern America","Brasil","Pará","Belterra","Bloco 3.","-54.937198638916","-2.63638997077942",NA,"Árvore.",NA,NA,"2002","08","01",NA,NA,NA,NA,NA,"2002","10",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"205","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Nascimento, MP do; Oliveira, GJ","s.n.","Southern America","Brasil","Pará","Belterra","Bloco 4.","-54.937198638916","-2.63638997077942",NA,"Árvore.",NA,NA,"2002","07","11",NA,NA,NA,NA,NA,"2002","10",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"206","2021-03-30 12:49:15-03","EAO","IAN","178904","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Procópio, LC","Procópio, LC; Oliveira, GJ","497","Southern America","Brasil","Pará","Belterra","Bloco 5, linha 5, estrada da FFT","-54.937198638916","-2.63638997077942",NA,"Árvore com ca. de 35m alt. x 85cm DAP; base com sapopemas retas de até 3m do solo; tronco circular, reto com fissuras largas, sem desprendimento; ritidoma marrom-escuro, branco nas fissuras; ao corte, casca morta fina, marrom; casca vi","IAN178904",NA,"2003","03","06",NA,NA,NA,NA,NA,NA,NA,NA,"74752","auto",NA,NA,NA,NA,NA,NA
"207","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Nascimento, MP do; Oliveira, GJ","s.n.","Southern America","Brasil","Pará","Belterra","Bloco 6.","-54.937198638916","-2.63638997077942",NA,"Árvore.",NA,NA,"2002","06","23",NA,NA,NA,NA,NA,"2002","10",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"208","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Nascimento, MP do; Oliveira, GJ","s.n.","Southern America","Brasil","Pará","Belterra","Bloco 7.","-54.937198638916","-2.63638997077942",NA,"Árvore.",NA,NA,"2002","07","11",NA,NA,NA,NA,NA,"2002","10",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"209","2021-03-30 12:49:15-03","EAO","IAN","178662","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Oliveira, GJ","41","Southern America","Brasil","Pará","Belterra","Bloco 7, linha 9.","-54.937198638916","-2.63638997077942",NA,"Árvore de 40m alt. x 60cm DAP; base com sapopemas de 80cm do solo; fuste reto, 35m alt.; ritidoma bege-claro; presença de lenticelas; casca morta verde-clara, 1mm espess.; casca viva avermelhada, 9mm espess.; alburno amarelado; cheiro","IAN178662",NA,"2002","11","07",NA,NA,NA,NA,NA,NA,NA,NA,"74752","auto",NA,NA,NA,NA,NA,NA
"210","2021-03-30 12:49:15-03","EAO","IAN","176918","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Nascimento, MP do; Oliveira, GJ","174","Southern America","Brasil","Pará","Belterra","Flona do Tapajós.","-54.937198638916","-2.63638997077942",NA,"Árvore.","IAN176918",NA,"2002","07","17",NA,NA,NA,NA,NA,"2002","10",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"211","2021-03-30 12:49:15-03","EAO","IAN","176919","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Nascimento, MP do; Oliveira, GJ","175","Southern America","Brasil","Pará","Belterra","Flona do Tapajós.","-54.937198638916","-2.63638997077942",NA,"Árvore.","IAN176919",NA,"2002","07","15",NA,NA,NA,NA,NA,"2002","10",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"212","2021-03-30 12:49:15-03","EAO","IAN","176920","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Nascimento, MP do; Oliveira, GJ","176","Southern America","Brasil","Pará","Belterra","Flona do Tapajós.","-54.937198638916","-2.63638997077942",NA,"Árvore.","IAN176920",NA,"2002","07","16",NA,NA,NA,NA,NA,"2002","10",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"213","2021-03-30 12:49:15-03","EAO","IAN","176921","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Nascimento, MP do; Oliveira, GJ","177","Southern America","Brasil","Pará","Belterra","Flona do Tapajós.","-54.937198638916","-2.63638997077942",NA,"Árvore.","IAN176921",NA,"2002","07","18",NA,NA,NA,NA,NA,"2002","10",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"214","2021-03-30 12:49:15-03","EAO","IAN","176923","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Nascimento, MP do; Oliveira, GJ","179","Southern America","Brasil","Pará","Belterra","Flona do Tapajós.","-54.937198638916","-2.63638997077942",NA,"Árvore.","IAN176923",NA,"2002","06","12",NA,NA,NA,NA,NA,"2002","10",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"215","2021-03-30 12:49:15-03","EAO","IAN","176924","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Nascimento, MP do; Oliveira, GJ","180","Southern America","Brasil","Pará","Belterra","Flona do Tapajós.","-54.937198638916","-2.63638997077942",NA,"Árvore.","IAN176924",NA,"2002","06","28",NA,NA,NA,NA,NA,"2002","10",NA,"74752","auto",NA,NA,NA,NA,NA,NA
