"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount"
"47","2014-10-14 15:56:54-03","BS","M","M-0165648","S","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Provinciae Sebastianopolitanae, St. Pauli et Minar. General.",NA,NA,NA,NA,"M0165648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA
"48","2014-10-14 15:56:54-03","BS","M","M-0165649","S","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Provinc. St. Pauli et Minarum generalium et Sebastianopolitanae",NA,NA,NA,NA,"M0165649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA
"49","2019-08-16 08:40:05-03","UTFPR","HCF","13079","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","F.S. Meyer","M.G. Caxambu","4845","2013","10","31",NA,"Brasil","SP","Cananéia","Propriedade do Sr. Flávio","-47.883472","-24.801306",NA,"arbusto ca. 2 ,0 m, ciófilo. Botões florais alvo-tomentosos.",NA,NA,NA,"56","56",NA,NA,"47°53'00,5 W","24°48'04,7 S","2017","08","19",NA,NA,NA,NA
"50","2020-12-21 16:34:48-03","MBM","MBM","425766","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","Triana","Baumgratz, J.F.A.","Baumgratz, J.F.A.","1368","2014","06","05","Southern America","Brazil","São Paulo","São José do Barreiro","Parque Nacional Serra da Bocaina, Estrada Trilha do Ouro","-44.620556","-22.753889",NA,"Arvoreta cerca de 3 metros de altura, esciófila; ramos, pecíolos, raque da inflorescência, brácteas e bractéolas verdes com indumento pardacento, ramos adultos afilos e cinéreos; folhas verdes discolores, face abaxial com indumento p","MBM425766",NA,NA,"1395","1395",NA,NA,"-44.620556","-22.753889","2014","07",NA,NA,NA,NA,NA
"51","2020-12-21 16:34:48-03","MBM","MBM","342750","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","Triana","Chiea, S.C.","Krieger, L.","10838","1971","10","04","Southern America","Brazil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,"Arbusto na mata secundária, flores brancas, frutos novos","MBM342750","MBM342750",NA,NA,NA,"36144","auto",NA,NA,"1987","03","05",NA,NA,NA,NA
"52","2015-09-04 21:16:24-03","MNHN","RECOLNAT_MNHN_P","P05128414","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05128414' target='other'> <mi>dwc_moreinfo</mi></a>","P05128414","P05128414_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2015-09-04 21:16:24-03","MNHN","RECOLNAT_MNHN_P","P05128415","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05128415' target='other'> <mi>dwc_moreinfo</mi></a>","P05128415","P05128415_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2015-09-04 21:16:24-03","MNHN","RECOLNAT_MNHN_P","P05128416","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana",NA,"Saint-Hilaire",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05128416' target='other'> <mi>dwc_moreinfo</mi></a>","P05128416","P05128416_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 369",NA
"55","2015-09-04 21:16:25-03","MNHN","RECOLNAT_MNHN_P","P05128417","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05128417' target='other'> <mi>dwc_moreinfo</mi></a>","P05128417","P05128417_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 354",NA
"56","2015-09-04 21:16:25-03","MNHN","RECOLNAT_MNHN_P","P05128418","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05128418' target='other'> <mi>dwc_moreinfo</mi></a>","P05128418","P05128418_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 369",NA
"57","2015-09-04 21:16:25-03","MNHN","RECOLNAT_MNHN_P","P05128419","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana",NA,"Warming",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05128419' target='other'> <mi>dwc_moreinfo</mi></a>","P05128419","P05128419_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2017-05-05 14:06:29-03","MNHN","RECOLNAT_MNHN_P","P01168000","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera diffusa","Cogn.","Cogniaux","Glaziou, A.",NA,"1875","1","6",NA,"Brésil","Minas Gerais",NA,"Route de Juiz de Fora à la fazenda de Santa Anna",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01168000' target='other'> <mi>dwc_moreinfo</mi></a>","P01168000","P01168000_01","diffusa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","7612",NA
"59","2017-05-05 12:24:47-03","MNHN","RECOLNAT_MNHN_P","P01168001","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera diffusa","Cogn.",NA,"Glaziou, A.",NA,"1875","1","6",NA,"Brésil","Minas Gerais",NA,"Route de Juiz de Fora à la fazenda de Santa Anna",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01168001' target='other'> <mi>dwc_moreinfo</mi></a>","P01168001","P01168001_01","diffusa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","7612",NA
"60","2015-09-05 08:15:37-03","MNHN","RECOLNAT_MNHN_P","P04845373","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana",NA,"Almeida-Scabbia, R.J.|Indriunas, A.|Dias, R.|Evangelista, E.",NA,"2007","12","13",NA,"Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Rua Pombo Correio.","-46.5299987792969","-23.6599998474121","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04845373' target='other'> <mi>dwc_moreinfo</mi></a>","P04845373","P04845373_01",NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,"5233",NA
"61","2020-12-11 11:38:26-03","UFMG","BHCB","200579","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana",NA,"Baumgratz, JFA; Nadruz, M; Meneguzzo, T; Gonzaga, DR","1408-A","2015","04","01","Southern America","Brasil","Minas Gerais","Passa Quatro","APA da Mantiqueira, Serra Fina, caminho para Toca do Lobo.","-44.908889","-22.463889",NA,"Arvoreta ca. 5,5 m, heliófila; ramos e pecíolos castanhso; folhas discolares: face adaxial verde, face abaxial verde-pardacenta; inflorescência pardacentas, com frutos jovens verdes revestido por indumento pardacento.; Floresta ombróf","BHCB200579",NA,NA,"1588","1588",NA,NA,"-44.908889","-22.463889","2015",NA,NA,NA,NA,NA,NA
"62","2020-12-11 11:38:26-03","UFMG","BHCB","54042","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana",NA,"Tameirão Neto, E","2813",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Passa-Vinte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-11 11:38:26-03","UFMG","BHCB","63749","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana",NA,"Franco, BKS","55","2001","10","31","Southern America","Brasil","Minas Gerais","Descoberto",NA,"-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-11 11:38:26-03","UFMG","BHCB","63613","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana",NA,"Castro, RM","701","2001","12","01","Southern America","Brasil","Minas Gerais","Descoberto",NA,"-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-11 11:38:26-03","UFMG","BHCB","63729","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana",NA,"Forzza, RC","1685","2000","11","25","Southern America","Brasil","Minas Gerais","Descoberto",NA,"-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-11 17:20:09-03","UFPR","UPCB","67230","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Caddah, M.K.","Caddah, M.K.","763","2010","01","24",NA,"Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos, começo da trilha para Pico do Alicate.","-43.16","-22.772778",NA,"Árvore ca. 3,5m, frutos imaturos. Coleta em sílica..","UPCB0020444","UPCB0020444",NA,"1050","1050",NA,NA,"-43.16","-22.772778","2010","02",NA,NA,NA,NA,NA
"67","2021-02-11 17:20:09-03","UFPR","UPCB","77231","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Krasinski, M.C.","Meyer, F.S.","362","2007","05","05",NA,"Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais-CEPA Rugendas- Rio Natal.","-49.314493","-26.284982",NA,"Arbusto de 3,5m alt., coletado no sub-bosque da floresta (região de Floresta Ombrófila Densa Montana)..","UPCB0020435","UPCB0020435",NA,NA,NA,NA,NA,"-49.314493","-26.284982","2008","05",NA,NA,NA,NA,NA
"68","2021-02-11 17:20:09-03","UFPR","UPCB","83373","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Urbanetz, C.","69","2003","04","18",NA,"Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales - Trilha do Rio do Carmo acima, com saída no núcleo do Carmo em direção aos Três Córregos. Altitude de 530m. Floresta Ombrófila Densa Montana. Vegetação muito degradada por extrativismo seletivo de madeira e palmito com poucos i","-48.4","-24.3",NA,"Arbusto de 3m Frutos imaturos verde-claros .","UPCB0020436","UPCB0020436",NA,NA,NA,NA,NA,"-48.400","-24.300",NA,NA,NA,NA,NA,NA,NA
"69","2021-02-11 17:20:09-03","UFPR","UPCB","83400","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Silva, R. R.","Viani, R.A.G.","154","2003","04","18",NA,"Brasil","São Paulo","Iporanga","Parque Estadual Intervales, Trilha do Carmo Acima, em direção aos Três Córregos, trecho com intensa extração seletiva de palmito e madeira, com poucas espécies finais da sucessão, com melhora no final da trilha (2km).","-48.4","-24.3",NA,"Arvoreta, 4m, frutos imaturos verdes.","UPCB0020434","UPCB0020434",NA,NA,NA,NA,NA,"-48.400","-24.300","2009","06","10",NA,NA,NA,NA
"70","2021-02-11 17:20:09-03","UFPR","UPCB","84233","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Sobral, M.","14237","2011","10","02",NA,"Brasil","Minas Gerais","Bom Jardim de Minas","BR-494; estrada secundária junto à primeira ponte sobre o ribeirão Jacutinga",NA,"-44.15",NA,"Arbusto 2m, em beira de mata; frutos imaturos.","UPCB0020441","UPCB0020441",NA,NA,NA,NA,NA,NA,"-44.150","2013",NA,NA,NA,NA,NA,NA
"71","2021-02-11 17:20:09-03","UFPR","UPCB","83796","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Nicolau, S.A.","3074","2001","06","07",NA,"Brasil","São Paulo","Salesopólis","Bairro dos Remédios, Bacia do Rio Paraitinga, fragmento próximo ao eixo.","-45.8400001525879","-23.5300006866455",NA,"Arbusto ca. 4m alt. Frutos verdes..","UPCB0020431","UPCB0020431",NA,NA,NA,"18032","auto",NA,NA,"2014","08","04",NA,NA,NA,NA
"72","2021-02-11 17:20:09-03","UFPR","UPCB","43673","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Tameirão Neto, E.","2816","1999","12","21",NA,"Brasil","Minas Gerais","Passa Vinte","Cachoeira da Fumaça, Rio Preto","-44.2344017028809","-22.209400177002",NA,"Arbustiva em Floresta Semidecidual..","UPCB0020416","UPCB0020416",NA,NA,NA,"15607","auto",NA,NA,"2001","01","01",NA,NA,NA,NA
"73","2021-02-11 17:20:09-03","UFPR","UPCB","43824","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Bernacci, L.C.","3039","2001","02","08",NA,"Brasil","São Paulo","Cotia","Caucaia do Alto, propriedade da Lila","-46.9099998474121","-23.6000003814697",NA,"Arbusto ca. 2m alt., próximo ao ponto V69 com frutos imaturos no interior da mata..","UPCB0020438","UPCB0020438",NA,NA,NA,"23869","auto",NA,NA,"2001","01","01",NA,NA,NA,NA
"74","2021-02-11 17:20:09-03","UFPR","UPCB","83064","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Ivanauskas, N.M.","6420","2011","11","25",NA,"Brasil","São Paulo","Piracaia","Fazenda Cachoeira","-46.3499984741211","-23.0499992370605",NA,"Árvore, 8m. Flores.","UPCB0020425","UPCB0020425",NA,NA,NA,"26647","auto",NA,NA,"2014","02","12",NA,NA,NA,NA
"75","2021-02-11 17:20:09-03","UFPR","UPCB","83850","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Sugiyama, M.","1309","1995","04","25",NA,"Brasil","São Paulo","Iporanga","Fazenda Intervales, Base do Carmo. Trilha do Carmo","-48.5900001525879","-24.5799999237061",NA,"Arvoreta, ca. 2,5m alt., frutos verdes. Mata secundária com árvores de 8,0 - 10,0m alt., delgados, com presença de Euterpe edulis..","UPCB0020432","UPCB0020432",NA,NA,NA,"38740","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA
"76","2021-02-11 17:20:09-03","UFPR","UPCB","83586","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Nicolau, S.A.","982","1995","12","17",NA,"Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, São talhão 10. Borda da mata divisa com o eucaliptal.","-45.4599990844727","-22.9200000762939",NA,"Arvoreta ca. 2,0m alt. Cálice creme, pétalas e anteras brancas..","UPCB0020430","UPCB0020430",NA,NA,NA,"24176","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"77","2021-02-11 17:20:09-03","UFPR","UPCB","83795","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Nicolau, S.A.","1427","1997","02","10",NA,"Brasil","São Paulo","Mogi das Cruzes","Mata de encosta próximo ao Rio Tietê","-46.1883010864258","-23.5228004455566",NA,"Arbusto ca. 3m alt. Frutos verdes.","UPCB0020421","UPCB0020421",NA,NA,NA,"28666","auto",NA,NA,"2014","08","04",NA,NA,NA,NA
"78","2021-02-11 17:20:09-03","UFPR","UPCB","43081","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Valente, G.E.","77","1995","07","01",NA,"Brasil","Minas Gerais","Ponte Nova","Mata do Baltazar","-42.9085998535156","-20.4164009094238",NA,"Arbusto ca. 2m, frutos vinosos escuros. Beira da estrada na mata do Baltazar..","UPCB0020414","UPCB0020414",NA,NA,NA,"16921","auto",NA,NA,"2001","01","01",NA,NA,NA,NA
"79","2021-02-11 17:20:09-03","UFPR","UPCB","66745","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Almeida, I.","05","2008","03","25",NA,"Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck.","-43.3502998352051","-21.7642002105713",NA,"Arbusto no interior da mata ca. de 3m. Frutos imaturos branco esverdeado, maduros roxos..","UPCB0020415","UPCB0020415",NA,NA,NA,"36144","auto",NA,NA,"2009","01","01",NA,NA,NA,NA
"80","2021-02-11 17:20:09-03","UFPR","UPCB","43823","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Bernacci, L.C.","2906","2000","07","11",NA,"Brasil","São Paulo","Cotia","Morro Grande, Reserva, área C","-46.9099998474121","-23.6000003814697",NA,"Arvoreta ca. 5,0m alt, frutos imaturos..","UPCB0020440","UPCB0020440",NA,NA,NA,"23869","auto",NA,NA,"2001","01","01",NA,NA,NA,NA
"81","2021-02-11 17:20:09-03","UFPR","UPCB","62561","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Arzolla, F.A.R.D.P.","1279","2008","03","19",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Cantareira, núcleo Águas Claras.","-46.6300010681152","-23.5400009155273",NA,"Arbusto, 4m altura, frutos..","UPCB0020443","UPCB0020443",NA,NA,NA,"53584","auto",NA,NA,"2008","01","01",NA,NA,NA,NA
"82","2021-02-11 17:20:09-03","UFPR","UPCB","84008","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Goldenberg, R.","1629","2012","02","13",NA,"Brasil","São Paulo","Guarulhos","Parque Estadual da Cantreira, Núcleo Cabuçu, estrada ao lado da represa","-46.5299987792969","-23.4599990844727",NA,"Árvore 5m. Frutos muito jovens, de cor bege. Floresta Ombrófila Densa Montana.","UPCB0020429","UPCB0020429",NA,NA,NA,"26398","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"83","2021-02-11 17:20:09-03","UFPR","UPCB","63510","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Lucas, E.J.","363","2006","11","16",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, estrada municipal, ca. 4km da sede.","-44.9599990844727","-23.0699996948242",NA,"Arbusto 3m, botões verdes. Floresta ombrófila densa altomontana..","UPCB0020442","UPCB0020442",NA,"1071","1071","38855","auto",NA,NA,"2008","01","01",NA,NA,NA,NA
"84","2021-02-11 17:20:09-03","UFPR","UPCB","83793","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Pastore, J.A.","615","1995","07","21",NA,"Brasil","São Paulo","Ibiúna","Parque Estadual de Jurupara, caminho da Fazenda Tucano, na mata.","-47.2200012207031","-23.6499996185303",NA,"Arvoreta, 2m de altura, frutos imaturos verdes.","UPCB0020418","UPCB0020418",NA,NA,NA,"43112","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA
"85","2021-02-11 17:20:09-03","UFPR","UPCB","93781","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schn. E Mart.) Triana.","Baumgrats, J. F. A.","Baumgratz, J. F. A. | Bovini, M. | Nadruz, M.","1369","2014","06","05",NA,"Brasil","São Paulo","São Paulo","Parque Nacional da Serra da Bocaina. Municipio São José do Barreiro, Parque nacional da Serra do Bocaina.","-46.6300010681152","-23.5400009155273",NA,"Arvoreta ca. 2,5 m alt. Esciófila; ramos, peciolos, raque da inflorescencia, bracteas e bracteolas verdes c indumento pardacento, ramos adultos afilos e cinéreos.","UPCB0041135","UPCB0041135",NA,NA,NA,"53584","auto",NA,NA,"2014","06","05",NA,NA,NA,NA
"86","2021-02-11 17:20:09-03","UFPR","UPCB","88575","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Garcia, R.J.F. et al.","3433","2008","02","28",NA,"Brasil","São Paulo","São Paulo","Parque Tizo. Fragmento 2. Mata secundária, até 20m de altura","-46.6300010681152","-23.5400009155273",NA,"Arvoreta, 2m alt.; frutos brancos..","UPCB0032012","UPCB0032012",NA,NA,NA,"53584","auto",NA,NA,"2011","08","22",NA,NA,NA,NA
"87","2021-02-11 17:20:09-03","UFPR","UPCB","45473","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Castro, R.M.de","701","2001","12","01",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Arbusto, botões florais e brácteas ferrugíneas. Mata ciliar na beira do Rio Grama..","UPCB0020423","UPCB0020423",NA,NA,NA,"11991","auto",NA,NA,"2002","01","01",NA,NA,NA,NA
"88","2021-02-11 17:20:09-03","UFPR","UPCB","45903","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Franco, B.K.S.","55","2001","10","31",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica de Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Arvoreta ca. 2,5m, próximo a curso d'água..","UPCB0020419","UPCB0020419",NA,NA,NA,"11991","auto",NA,NA,"2002","01","01",NA,NA,NA,NA
"89","2021-02-11 17:20:09-03","UFPR","UPCB","45904","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Forzza, R.C.","1685","2000","11","25",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica de Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Arvoreta 2m, folhas discolores com tricomas creme na face abaxial. Inflorescência creme..","UPCB0020420","UPCB0020420",NA,NA,NA,"11991","auto",NA,NA,"2002","01","01",NA,NA,NA,NA
"90","2021-02-11 17:20:09-03","UFPR","UPCB","45905","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Castro, R.M.de","144","2001","02","22",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica de Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Arbusto ca. 1,7m, folhas discolores, infrutescência creme, frutos creme esverdeados. Brejo no interior da mata..","UPCB0020422","UPCB0020422",NA,NA,NA,"11991","auto",NA,NA,"2002","01","01",NA,NA,NA,NA
"91","2021-02-11 17:20:09-03","UFPR","UPCB","59687","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R.","Antunes, K.","43","2004","02","24",NA,"Brasil","Minas Gerais","Rio Preto","Serra da Caveira d'Anta, Fazenda da Tiririca","-43.8278007507324","-22.0891990661621",NA,"Arvoreta 3m, indumento ferrugíneo, frutos verdes, interior da mata..","UPCB0020413","UPCB0020413",NA,NA,NA,"20815","auto",NA,NA,"2007","01","01",NA,NA,NA,NA
"92","2020-06-22 14:18:49-03","UNESP-IBILCE","SJRP","09824","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana",NA,"R. Goldenberg",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,"Arbusto 4 m, frutos atroporpúreos;",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"93","2020-08-31 09:06:59-03","INPA","INPA","200843","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Hatschbach, GG","68876","1998","11","26","Southern America","Brasil","Paraná","Dr. Ulysses","Rio Turvo.",NA,NA,NA,NA,"INPA0200843","INPA0200843 INPA0200843_e",NA,NA,NA,NA,NA,NA,NA,"2011","06",NA,NA,NA,NA,NA
"94","2021-02-08 13:25:37-03","UFBA-IMS","HVC","5165","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Garcia,R.J.F.","R.J.F.Garcia; F.R.Branco; F.Branco","2722","2006","03","11",NA,"Brasil","São Paulo","Itanhaém","Rio Preto.","-46.7799987792969","-24.1800003051758",NA,"Frutos verdes. Voucher de estudo paleo-ambiental Habitat: Mata ciliar Habito: Arvoreta","HVC00005165",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
