"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","county","minimumElevationInMeters","imagecode","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"362","2019-08-20 10:02:30-03","UNICAMP","UEC","109370","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Queiroz, LP; Nascimento, NS","1996","08","25",NA,"Brazil","Bahia","Estrada para Uauá, Ca. 14 Km N de Monte Santo. Caatinga arbustiva densa, sobre solo arenoso.","-39.3328018188477","-10.4378004074097",NA,NA,NA,NA,"Árvore copada de ca. 18m de altura. Folíolos cartáceos. Frutos imaturos verdes.","UEC077665","Magnoliopsida",NA,"Engl.","Queiróz, LP","4623","Monte Santo",NA,"UEC077665",NA,"1996","08",NA,NA,"74832","auto",NA,NA,NA,NA,NA,NA
"363","2019-08-20 10:02:30-03","UNICAMP","UEC","28933","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Grupo Flora 'Pedra do Cavalo'","1980","08","16",NA,"Brazil","Bahia","Ilha do Umbuzeiro","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"Árvore de 3m bastante esgalhante flores amarelas em faniculas densas.","UEC077660","Magnoliopsida",NA,"Engl.",NA,"625","Salvador",NA,"UEC077660",NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA
"364","2021-03-01 16:21:18-03","UNICAMP","UEC","170836","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Silva, GP; Way, M","1995","10","09",NA,"Brazil","Bahia","Rodovia Morro do Chapéu - Jacobina; Km 38 (BR - 426)","-40.9418983459473","-11.2586002349854",NA,NA,NA,NA,"Árvore de até 15m, fruto marrom, germoplasma coletado de 6 árvores.; Caatinga. Solo arenoso - argiloso.","UEC073247","Magnoliopsida",NA,"Engl.","Pirani, JR","3090","Várzea Nova","810","UEC073247","810",NA,NA,NA,NA,"47797","auto",NA,NA,NA,NA,NA,NA
"365","2021-03-01 16:21:18-03","UNICAMP","UEC","184764","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Campos, MBS; et al.","2006","02","01",NA,"Brazil","Distrito Federal","parque olhos d'agua","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"árvore, fruto vermelho; cerrado perturbado","UEC107930","Magnoliopsida",NA,"Engl.",NA,"01","Brasília",NA,"UEC107930",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"366","2021-03-01 16:21:18-03","UNICAMP","UEC","189179","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Tölke, EEAD","2013","09","05",NA,"Brazil","Paraíba","PB 176 (estrada para Gurjão)","-36.4893989562988","-7.24666976928711",NA,NA,NA,NA,"árvores 5m; caatinga","UEC119568","Magnoliopsida",NA,"Engl.","Tölke, EEAD","55","Gurjão",NA,"UEC119568",NA,"2013","09","20",NA,"18791","auto",NA,NA,NA,NA,NA,NA
"367","2019-08-20 10:02:30-03","UNICAMP","UEC","57231","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Viana, G","1986","08","01",NA,"Brazil","Sergipe","Fazenda Barra da Onça, Caatinga arbustiva-arbóreo.","-37.684398651123","-9.80500030517578",NA,NA,NA,NA,"Árvore cerca de 5m de altura. Flores esverdeadas.","UEC077659","Magnoliopsida",NA,"Engl.",NA,"1568","Poço Redondo",NA,"UEC077659",NA,NA,NA,NA,NA,"32343","auto",NA,NA,NA,NA,NA,NA
"368","2019-08-20 10:02:30-03","UNICAMP","UEC","73814","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis glabra","Cono, M; Justiniano, R","1993","07","26",NA,"Costa Rica","Velasco","Depto S. Cruz. Bos. terrenos planos. Bosque mediana alto, semica ducifolia, con curupau, urundel o cuchi (Astronium), jichiteriqui(Aspidosperma).",NA,NA,NA,NA,NA,NA,"Frutos todavia inmaduros.","UEC077671","Magnoliopsida",NA,"Engl.",NA,"s.n.","S. Ignacio de Velasco",NA,"UEC077671",NA,NA,NA,NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA
"369","2019-08-20 10:02:30-03","UNICAMP","UEC","73816","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis glabra","Cono, M; Justiniano, R","1993","06","24",NA,"Costa Rica","Chiquitos","Camino Robore-Puerto Suarez., prov. Chiquitos, departamento S. Cruz . Terrenos planos con ondulaciones. Bosque semi seco de mediana altitud.",NA,NA,NA,NA,NA,NA,"Planta de 10m alt.; en floracion, botones florales y flores abiertas.","UEC077666","Magnoliopsida",NA,"Engl.",NA,"s.n.","Aguas Calientes","350","UEC077666","350",NA,NA,NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA
"370","2019-08-20 10:02:30-03","UNICAMP","UEC","60693","S","Plantae","Anacardiaceae","Schinopsis","glabra","Schinopsis glabra","Rodal, MJN","1988","10","10",NA,"Brazil","Pernambuco","No sentido de Petrolândia. Caatinga arbustiva densa. Solo arenoso.","-37.690299987793","-8.54055976867676",NA,NA,NA,NA,"Árvore de 3m. Frequência relativa média.","UEC077658","Magnoliopsida",NA,"(Engl.) Burkl. ex Mey.","Rodal, MJN","73","Ibimirim",NA,"UEC077658",NA,"1992","06","30",NA,"45154","auto",NA,NA,NA,NA,NA,NA
"371","2019-11-19 14:04:25-03","UFRPE","PEUFR","23928","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","G. H. Carvalho; S. Tavares","1968","09","02",NA,"Brasil","Pernambuco","Km 16 da estrada entre Parnamirim e Petrolina",NA,NA,NA,NA,NA,NA,"Árvore de grande porte, muito frequente; frutos.","PEUFR023928",NA,NA,"Engl.","S. Tavares","52",NA,NA,NA,NA,"1969","07","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-11-19 14:04:25-03","UFRPE","PEUFR","26844","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","W. M. Andrade; L. S. Figueiredo; R. G. Oliveira","1998","06","22",NA,"Brasil","Pernambuco","Fazenda Araras",NA,NA,NA,NA,NA,NA,"Terrestre; autotrófica; árvore ca. 11m de altura; caule acizentado; inflorescência verde; presença de espinhos.","PEUFR026844",NA,NA,"Engl.",NA,"63","Fazenda Nova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-19 14:04:25-03","UFRPE","PEUFR","26845","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","W. M. Andrade; L. S. Figueiredo","1998","09","14",NA,"Brasil","Pernambuco","Fazenda Araras",NA,NA,NA,NA,NA,NA,"Terrestre; autotrófica; árvore ca. 8m de altura; cálice verde, corola esverdeada, tecas amarelas.","PEUFR026845",NA,NA,"Engl.",NA,"108","Fazenda Nova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-19 14:04:25-03","UFRPE","PEUFR","34530","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","R. Rocha; F. Veras","1999","11","19",NA,"Brasil","Sergipe",NA,"-37.818056","-9.505556","37º49'05W","09º30'20S",NA,NA,"Árvore com aproximadamente 9 metros; frutos castanhos.","PEUFR034530",NA,NA,"Engl.","D. Cardoso","2742","Canindé do São Francisco",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-19 14:04:25-03","UFRPE","PEUFR","38112","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","D. Moura; R. A. Silva","2000","08","16",NA,"Brasil","Sergipe","Fazenda Baixa Verde","-37.981139","-9.686528","37º58'52.1W","09º41'11.5S",NA,NA,"Árvore ca. 8m de altura; flores verdes, estames amarelos, botões florais verdes.","PEUFR038112",NA,NA,"Engl.",NA,"1342","Canindé do São Francisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-11-19 14:04:25-03","UFRPE","PEUFR","34519","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","R. Rocha; M. Correia","1998","09","04",NA,"Brasil","Sergipe",NA,NA,NA,NA,NA,NA,NA,"Planta arbórea com inflorescência em botão.","PEUFR034519",NA,NA,"Engl.","R. Rocha","2027","Canindé do São Francisco",NA,NA,NA,"1999","08","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-19 14:04:25-03","UFRPE","PEUFR","38109","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","D. Moura; R. A. Silva","2000","08","23",NA,"Brasil","Sergipe","Fazenda Miramar",NA,NA,NA,NA,NA,NA,"Árvore ca. 8m de altura; pétala verde, estame amarelo, estigma verde, botões verdes.","PEUFR038109",NA,NA,"Engl.",NA,"1359","Canindé do São Francisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-19 14:04:25-03","UFRPE","PEUFR","38111","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","D. Moura; R. A. Silva","2000","08","04",NA,"Brasil","Alagoas","Proximidades da Fazenda Fogueteiro","-37.825722","-9.503833","37º49'32.6W","09º30'13.8S",NA,NA,"Árvore ca. 9m de altura; botões florais verdes.","PEUFR038111",NA,NA,"Engl.",NA,"1313","Olho d'água do Casado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-11-19 14:04:25-03","UFRPE","PEUFR","38120","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","D. Moura; R. A. Silva","2000","03","03",NA,"Brasil","Sergipe","Canidé do São Francisco; Fazenda Poço Verde",NA,NA,NA,NA,NA,NA,"Árvore ca. 7m de altura; frutos imaturos verdes.","PEUFR038120",NA,NA,"Engl.",NA,"1089","Curituba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-19 14:04:25-03","UFRPE","PEUFR","38125","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","D. Moura; R.A. Silva","1999","10","18",NA,"Brasil","Sergipe","Fazenda Jaburu",NA,NA,NA,NA,NA,NA,"Árvore ca. 7m de altura; flor esverdeada, estames amarelos; tronco cinza.","PEUFR038125",NA,NA,"Engl.",NA,"819","Canindé do São Francisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-19 14:04:25-03","UFRPE","PEUFR","38126","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","D. Moura; J. F. santos","1999","05","03",NA,"Brasil","Sergipe","Fazenda Baixa Verde",NA,NA,NA,NA,NA,NA,"Árvore cerca de 4,5m a 5m de altura; tronco acinzentado; presença de insetos.","PEUFR038126",NA,NA,"Engl.",NA,"162","Canindé do São Francisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-19 14:04:25-03","UFRPE","PEUFR","39441","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","M. T. Monteiro","1970","03","14",NA,"Brasil","Bahia","Fazenda Riacho do Pontilhão",NA,NA,NA,NA,NA,NA,NA,"PEUFR039441",NA,NA,"Engl.","M. A. Neves","23206","Joazeiro",NA,NA,NA,"1970","05","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-19 14:04:25-03","UFRPE","PEUFR","39444","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","F. G. Serpa","1970","05","05",NA,"Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,"Material estéril.","PEUFR039444",NA,NA,"Engl.","M. Neves","100","Poucinhos",NA,NA,NA,"1970","05","26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-19 14:04:25-03","UFRPE","PEUFR","38110","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","D. Moura; R. A. Silva","2000","08","16",NA,"Brasil","Sergipe","Fazenda Xingó","-37.981139","-9.686528","37º58'52.1W","09º41'11.5S",NA,NA,"Árvore ca. 7m de altura; botões florais verdes, forte odor.","PEUFR038110",NA,NA,"Engl.",NA,"1350","Canindé do São Francisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-19 14:04:25-03","UFRPE","PEUFR","38123","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","D. Moura; R.A. Silva","1999","11","11",NA,"Brasil","Sergipe","Fazenda Baixa Verde","-37.968356","-9.683806","37º58'6.08W","09º41'1.70S",NA,NA,"Árvore ca 5m de altura; fruto imaturo verde e quando maduro verde amarronzado.","PEUFR038123",NA,NA,"Engl.",NA,"899","Curituba/ Canindé do São Francisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-19 14:04:25-03","UFRPE","PEUFR","38113","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","R. A. Silva; D. Moura","1999","11","25",NA,"Brasil","Sergipe","Área 14 - CHESF","-37.838889","-9.6325","37º50'20W","09º37'57S",NA,NA,"Árvore ca 12m de altura; caule cinza-marrom; fruto imaturo de cor verde e quando maduro marrom.","PEUFR038113",NA,NA,"Engl.",NA,"1346","Canindé do São Francisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-11-19 14:04:25-03","UFRPE","PEUFR","39498","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","M. T. Monteiro","1970","03","18",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,"PEUFR039498",NA,NA,"Engl.","M. A. Neves","23216",NA,NA,NA,NA,"1970","05","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-19 14:04:25-03","UFRPE","PEUFR","46862","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","L.M. Cordeiro; A.G. Magalhães","2001","10","03",NA,"Brasil","Sergipe","Fazenda Poço Verde","-37.940222","-9.555972","37º56'24.8W","09º33'21.5S",NA,NA,"Árvore ca. 6m de altura; flor verde, botão floral verde; fruto imaturo de cor verde manchado de vermelho, superfície lisa; folhas e flores aromáticas.","PEUFR046862",NA,NA,"Engl.",NA,"519","Canindé do São Francisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-19 14:04:25-03","UFRPE","PEUFR","39697","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","M. T. Monteiro","1970","03","18",NA,"Brasil","Pernambuco","Fazenda Pedra Chique",NA,NA,NA,NA,NA,NA,NA,"PEUFR039697",NA,NA,"Engl.","M. A. Neves","23213","São Francisco de Belém",NA,NA,NA,"1970","05","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-19 14:04:25-03","UFRPE","PEUFR","45624","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","M.J.N. Rodal","2001","07","12",NA,"Brasil","Pernambuco","Fazenda Rabeca (Olho d'água)",NA,NA,NA,NA,NA,NA,"Árvore com flor em botão e caule cinza plumbio; folhas novas e maduras; botões verdes; sem fruto; ocasinal.","PEUFR045624",NA,NA,"Engl.",NA,"824","Betânia/Floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-11-19 14:04:25-03","UFRPE","PEUFR","46864","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","L.M. Cordeiro","2001","09","19",NA,"Brasil","Alagoas","Povoado Lagoa da Cruz","-37.746167","-9.375389","37º44'46.2W","09º22'31.4S",NA,NA,"Árvore ca. 9m de altura; botão floral de cor verde, corola verde amarelada, cálice verde, estames amarelos; folhas e flores aromáticas.","PEUFR046864",NA,NA,"Engl.","L.M. Cordeiro","491","Olho d'água do Casado",NA,NA,NA,"2005","11","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-11-19 14:04:25-03","UFRPE","PEUFR","44836","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","L. M. Pessoa","2002","11","30",NA,"Brasil","Pernambuco","Fazenda Rabeca","-34.950278","-8.012778","34º57'01W","08º00'46S",NA,NA,"Árvore; folhas novas; botão e em plena floração; sem frutos; flores alvas amareladas, cáliece róseo, anteras amarelas; caule acinzentado, tronco verde, despreendendo o ritidoma.","PEUFR044836",NA,NA,"Engl.",NA,"4","Betânia/Floresta","520",NA,"520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-11-19 14:04:25-03","UFRPE","PEUFR","48167","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","R. F. P. de Lucena; A. C. da Silva; I. J. S. Cunha","2006","04","14",NA,"Brasil","Paraíba","Comunidade Barrocas","-36.362778","-7.057222","36°21'46W","07º03'26S",NA,NA,"Árvore; 15 metros de altura.","PEUFR048167",NA,NA,"Engl.","R. F. P. de Lucena","222","Soledade","521",NA,"521","2006","07","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-11-19 14:04:25-03","UFRPE","PEUFR","48780","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","G. E. L. Macedo","2003","06","29",NA,"Brasil","Bahia","Fazenda Brejo Novo, a 10,5 km da Av. Otávio Mangabeira, entrando pela Av. Exupério Miranda no Bairro do Mandacarú","-40.111556","-13.946889","40º06'41,6W","13º56'48.8S",NA,NA,"Árvore com flores verdes, muitos estames com anteras amarelas.","PEUFR048780",NA,NA,"Engl.","J. R. Pirani","159","Jequié","627",NA,"627","2005","10","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-19 14:04:25-03","UFRPE","PEUFR","49458","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","G. T. Soldati; S. S. Siebert; T. S. Araújo; U. P. Albuquerque","2007","07","15",NA,"Brasil","Pernambuco","Mata próxima a Aldeia Ouricuri, terra indígena Fulni-ô","-37.122097","-9.148692","37º07'19.55W","09º08'55.29S",NA,NA,NA,"PEUFR049458",NA,NA,"Engl.","U. P. Albuquerque","58","Águas Belas","354",NA,"354","2007","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-19 14:04:25-03","UFRPE","PEUFR","49473","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","G. T. Soldati; S. S. Siebert; T. S. Araújo; U. P. Albuquerque","2007","07","16",NA,"Brasil","Pernambuco","Mata próxima a Aldeia Ouricuri, terra indígena Fulni-ô","-37.122306","-9.150736","37º07'20.30W","09º09'2.65S",NA,NA,NA,"PEUFR049473",NA,NA,"Engl.","U. P. Albuquerque","77","Águas Belas","350",NA,"350","2007","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-11-19 14:04:25-03","UFRPE","PEUFR","49640","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","L. L. Santos; N. L. Santos; M. S. A. Neto","2007","07","24",NA,"Brasil","Pernambuco","Comunidade de Carão","-36.092944","-8.587083","36º5'34.6W","08º35'13.5S",NA,NA,"Árvore cerca de 9m de altura; flores cremes.","PEUFR049640",NA,NA,"Engl.","L. L. Santos","319","Altinho","468",NA,"468","2007","07","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-19 14:04:25-03","UFRPE","PEUFR","49654","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","G. T. Soldati; S. S. Siebert; T. S. Araújo; U. P. Albuquerque","2007","12","30",NA,"Brasil","Pernambuco","Mata próxima a Aldeia Ouricuri, terra indígena Fulni-ô","-37.121017","-9.14895","37º07.261'W","09º08.937'S",NA,NA,"Planta com 13 metros; botões florais verdes.","PEUFR049654",NA,NA,"Engl.","L. L. Santos","327","Águas Belas","350",NA,"350","2007","03","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-11-19 14:04:25-03","UFRPE","PEUFR","34211","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","D.P. Lima","1974","05","31",NA,"Brasil","Bahia","Fazenda Cruz","-43.1417007446289","-11.0894002914429",NA,NA,NA,NA,"Árvore com aproximadamante 8m de altura por 35cm de diâmetro; flores esverdeadas com perfume agradável; tem resina.","PEUFR034211",NA,NA,"Engl.","E. Tavares","13259","Barra",NA,NA,NA,"1974","08",NA,NA,"116121","auto",NA,NA,NA,NA,NA,NA
"400","2019-11-19 14:04:25-03","UFRPE","PEUFR","33654","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","D.P. Lima","1974","05","31",NA,"Brasil","Bahia","Fazenda Cruz","-43.1417007446289","-11.0894002914429",NA,NA,NA,NA,"Árvore com aproximadamente 8m de altura por 35cm de diâmetro; flores esverdeadas com perfume agradável; tem resina.","PEUFR033654",NA,NA,"Engl.","E. Tavares","13259","Barra",NA,NA,NA,"1974","08",NA,NA,"116121","auto",NA,NA,NA,NA,NA,NA
"401","2019-11-19 14:04:25-03","UFRPE","PEUFR","23927","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","D.P. Lima","1974","05","31",NA,"Brasil","Bahia","Fazenda Cruz","-43.1417007446289","-11.0894002914429",NA,NA,NA,NA,"Árvore com aproximadamente 8m de altura por 35cm de diâmetro; flores esverdeadas com perfume agradável; tem resina.","PEUFR023927",NA,NA,"Engl.","E. Tavares","13259","Barra",NA,NA,NA,"1974","08",NA,NA,"116121","auto",NA,NA,NA,NA,NA,NA
"402","2019-11-19 14:04:25-03","UFRPE","PEUFR","33959","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","D.P. Lima","1974","05","31",NA,"Brasil","Bahia","Fazenda Cruz","-43.1417007446289","-11.0894002914429",NA,NA,NA,NA,"Árvore com aproximadamente 8m de altura por 35cm de diâmetro; flores esverdeadas com perfume agradável; tem resina.","PEUFR033959",NA,NA,"Engl.","E. Tavares","13259","Barra",NA,NA,NA,"1974","08",NA,NA,"116121","auto",NA,NA,NA,NA,NA,NA
"403","2019-11-19 14:04:25-03","UFRPE","PEUFR","31571","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","D.P. Lima","1974","05","31",NA,"Brasil","Bahia","Fazenda Cruz","-43.1417007446289","-11.0894002914429",NA,NA,NA,NA,"Árvore com aproximadamente 8m de altura por 35cm de diâmetro; flores esverdeadas com perfume agradável; tem resina.","PEUFR031571",NA,NA,"Engl.","E. Tavares","15259","Barra",NA,NA,NA,"1974","08",NA,NA,"116121","auto",NA,NA,NA,NA,NA,NA
"404","2019-11-19 14:04:25-03","UFRPE","PEUFR","23930","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","G. H. Carvalho","1971","08","18",NA,"Brasil","Bahia",NA,"-40.9707984924316","-9.16193962097168",NA,NA,NA,NA,"Árvore de grande porte; com flores pequeninas de cor verde, com perfume agradável; resinífera.","PEUFR023930",NA,NA,"Engl.","S. Tavares","506","Casa Nova",NA,NA,NA,"1971","08","23",NA,"116505","auto",NA,NA,NA,NA,NA,NA
"405","2019-11-19 14:04:25-03","UFRPE","PEUFR","23926","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","G. H. Carvalho","1971","07","26",NA,"Brasil","Bahia",NA,"-40.9707984924316","-9.16193962097168",NA,NA,NA,NA,"Árvore de grande porte; flores pequeninas, verdes, com perfume agradável; madeira dura; resinífera.","PEUFR023926",NA,NA,"Engl.","F. G. Serpa","443","Casa Nova",NA,NA,NA,"1972","03","15",NA,"116505","auto",NA,NA,NA,NA,NA,NA
"406","2019-11-19 14:04:25-03","UFRPE","PEUFR","39586","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","M. T. Monteiro","1970","03","04",NA,"Brasil","Bahia","Fazenda Conceição","-40.19580078125","-10.2638998031616",NA,NA,NA,NA,NA,"PEUFR039586",NA,NA,"Engl.","F. G. Serpa","23185","Jaguarari",NA,NA,NA,"1970","05","14",NA,"60045","auto",NA,NA,NA,NA,NA,NA
"407","2019-11-19 14:04:25-03","UFRPE","PEUFR","50373","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","J.R. Andrade; E.L. Araújo; E.M.N. Ferraz","2010","04","24",NA,"Brasil","Ceará",NA,"-38.9455986022949","-7.31333017349243",NA,NA,NA,NA,"Árvore.","PEUFR050373",NA,NA,"Engl.","E.M.N. Ferraz","312","Milagres",NA,NA,NA,NA,NA,NA,NA,"26342","auto",NA,NA,NA,NA,NA,NA
"408","2019-11-19 14:04:25-03","UFRPE","PEUFR","39458","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","F. G. Serpa","1970","05","06",NA,"Brasil","Paraíba",NA,"-35.8810997009277","-7.23055982589722",NA,NA,NA,NA,"Material estéril.","PEUFR039458",NA,NA,"Engl.","M. Neves","106","Campina Grande",NA,NA,NA,"1970","05","26",NA,"41577","auto",NA,NA,NA,NA,NA,NA
"409","2019-11-19 14:04:25-03","UFRPE","PEUFR","50385","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","J.R. Andrade; E.L. Araújo; E.M.N. Ferraz","2010","04","24",NA,"Brasil","Paraíba",NA,"-37.94580078125","-7.01444005966187",NA,NA,NA,NA,"Árvore.","PEUFR050385",NA,NA,"Engl.","E.M.N. Ferraz","314","Coremas",NA,NA,NA,NA,NA,NA,NA,"19767","auto",NA,NA,NA,NA,NA,NA
"410","2019-11-19 14:04:25-03","UFRPE","PEUFR","39455","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","F. G. Serpa","1970","05","04",NA,"Brasil","Paraíba","Fazenda Jacaré","-38.1528015136719","-7.82082986831665",NA,NA,NA,NA,"Material estéril.","PEUFR039455",NA,NA,"Engl.","M. Neves","97","Remígio",NA,NA,NA,"1970","05","26",NA,"280369","auto",NA,NA,NA,NA,NA,NA
