"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","infraspecificEpithet","fieldNumber","individualCount","sex"
"1","2021-04-05 14:33:22-03","UNESC","CRI","1445","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","S. M. Silva","R. Negrelle","1992","03","12","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha.","-48.616389","-26.1175","48º36'59''W","26º7'3''S","9","9","Habito: arbórea","CRI001799","CRI001799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-03-15 16:37:00-03","NY","NYBG","00858086","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"J. A. Ratter","1968","06","07","Brazil","Mato Grosso",NA,"10 km N of the Base Camp of the Expedition. (Base Camp c. 270 km N of Xavantina. Close to the Xavantina -São Felix road.)","-51.87","-12.9",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952399' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858086","NY00858086_01","Magnoliophyta","Boraginales","R.1684","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-03-15 16:37:00-03","NY","NYBG","00858090","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"G. C. G. Argent","1967","09","15","Brazil","Mato Grosso",NA,"c. 6 km South of Xavantina (transect Gallery).","-52.23","-14.63",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952405' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858090","NY00858090_01","Magnoliophyta","Boraginales","6398","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-03-15 16:37:00-03","NY","NYBG","400918","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","N. Laroda","J. C. Lindeman","1967","07","03","Brazil","Rio de Janeiro","Resende","Parque Nacional do Itatiaia. Road to and ca. 15 km from Abrigo Rebouças","-44.4467","-22.4692",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452240' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400918","NY00400918_01","Magnoliophyta","Boraginales","5584","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2021-03-15 16:37:00-03","NY","NYBG","02636960","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","M. R. de V. Barbosa","R. Chagas","2012","06","22","Brazil","Sergipe","Capela","Refúgio de Vida Silvestre Mata do Junco: Área de ocorrência do Callicebus coimbrai, primata ameaçado de extinção","-37.05","-10.533333",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3392133' target='other'> <mi>dwc_moreinfo</mi></a>","NY02636960","NY02636960_01","Magnoliophyta","Boraginales","499","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2021-03-15 16:37:00-03","NY","NYBG","2147880","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"A. H. Gentry","1985","01","05","Brazil","São Paulo","Igaratá","Portal de Igaratá. N from km 13 of Dom Pedro Highway, El Dash property and adjacent forest remnant. Interior foothills of Serra do Mar","-46.03","-23.33",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297705' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147880","NY02147880_01","Magnoliophyta","Boraginales","49198","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","400921","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","N. Laroda","R. Reitz","1957","11","07","Brazil","Santa Catarina","Garuva","Mina Velha, Garuva, S. Francisco do Sul","-48.8547","-26.0269",NA,NA,"20","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452242' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400921","NY00400921_01","Magnoliophyta","Boraginales","5652","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","486257","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","M. Groppo, Jr.","M. Groppo, Jr.","2000","08","20","Brazil","São Paulo","Socorro","Bairro Jaboticabal, ao longo da estrada Socorro-Aguas de Lindóia","-46.52","-22.5903",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452238' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486257","NY00486257_01","Magnoliophyta","Boraginales","440","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","448529","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J. A. Kallunki","L. Riedel","1833","11","01","Brazil","São Paulo",NA,"Pr. Mugy",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452256' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448529","NY00448529_01","Magnoliophyta","Boraginales","1694","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","1738006","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","L.A. Gomes","L.A. Gomes","2012","04","20","Brazil","Sergipe",NA,"Capela. RVS Mata do Junco. Borda da trilha.","-37.0514","-10.5194",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1963802' target='other'> <mi>dwc_moreinfo</mi></a>","NY01738006",NA,"Magnoliophyta","Boraginales","409","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","448526","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","N. Laroda","G. G. Hatschbach","1972","12","07","Brazil","Paraná","Guaraqueçaba","Rio Murato","-48.3289","-25.3069",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452245' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448526","NY00448526_01","Magnoliophyta","Boraginales","30950","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","448531","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J. A. Kallunki","L. Riedel","1831",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452249' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448531","NY00448531_01","Magnoliophyta","Boraginales","s.n.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","2147882","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"C. R. Sperling","1982","06","10","Brazil","Pará",NA,"Serra dos Carajás; 7-11 km. northwest of AMZA camp 3-Alfa on road to camp 4-Alfa","-50.57","-5.78",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297711' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147882","NY02147882_01","Magnoliophyta","Boraginales","6051","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","1019482","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"R. R. Guedes","1993","02","03","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Trilha do Morro do Calcario, ponto 900.","-42.3917","-22.6508",NA,NA,"5","5","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1282907' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019482","NY01019482_01","Magnoliophyta","Boraginales","2282","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","00858081","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J. A. Kallunki","E. P. Heringer","1981","06","24","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu. Cerca de 15 km abaixo da Barragem Paranoá.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952393' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858081","NY00858081_01","Magnoliophyta","Boraginales","7095","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","400915","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","N. Laroda","G. G. Hatschbach","1970","03","24","Brazil","Paraná","Bocaiúva do Sul","Seamaria, Rio Capivari, 2 km ao Oeste","-49.115","-25.2061",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452239' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400915","NY00400915_01","Magnoliophyta","Boraginales","24050","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","00858077","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","S. R. Hill","H. S. Irwin","1965","09","29","Brazil","Distrito Federal","Brasília","Vicinity of Planaltina","-47.6667","-15.6167",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952388' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858077","NY00858077_01","Magnoliophyta","Boraginales","8793","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","00858083","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J. A. Kallunki","E. P. Heringer","1979","06","18","Brazil","Distrito Federal","Brasília","Córrego Taboquinha.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858083","NY00858083_01","Magnoliophyta","Boraginales","1566","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","00858092","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J. A. Kallunki","R. S. Santos","1963","09","12","Brazil","Minas Gerais","Varjao de Minas","Faz. S. José pr. Varjão.","-46.0317","-18.3781",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952410' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858092","NY00858092_01","Magnoliophyta","Boraginales","24134","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","2147883","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"C. R. Sperling","1982","05","21","Brazil","Pará",NA,"Serra Norte 5 km from AMZA camp N-1 on road west to Rio Itacaiúnas","-50.32","-6",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297712' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147883","NY02147883_01","Magnoliophyta","Boraginales","5813","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","00858093","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J. A. Kallunki","G. M. Magalhaes","1963","05","22","Brazil","Minas Gerais","São Gonçalo do Abaeté","30 km SO da cidade. Peq. vale formado pelo, ribeirão Sto. Inácio. Área próxima a curso d'água cerrado no terreno, mais elevado das proximidades.","-45.8331","-18.3383",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952412' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858093","NY00858093_01","Magnoliophyta","Boraginales","18999","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","2147873","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"G. T. Prance","1971","07","15","Brazil","Amazonas",NA,"Rio Purus, Rio Ituxi. Rio Curuquetê, vicinity of Cachoeira Santo Antonio.","-65.67","-8.33",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297698' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147873","NY02147873_01","Magnoliophyta","Boraginales","14241","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","2147872","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"W. W. Thomas","1986","06","17","Brazil","Rondônia","Porto Velho","Represa Samuel: forest along PR-3 road, ca. 10 km SE of dam. Level terra firme forest near river.","-63.4","-8.816667",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297697' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147872","NY02147872_01","Magnoliophyta","Boraginales","5134","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","2147874","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"J. L. Zarucchi","1983","07","22","Brazil","Amazonas","Maués","Across Rio Maués from town of Maués, at Fazenda of Magnani family","-57.75","-3.38",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297699' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147874","NY02147874_01","Magnoliophyta","Boraginales","3147","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","448527","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","N. Laroda","G. G. Hatschbach","1969","04","24","Brazil","Paraná","Paranaguá","Ilha do Mel, Farol","-48.5092","-25.5203",NA,NA,"20","30","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452246' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448527","NY00448527_01","Magnoliophyta","Boraginales","21433","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","230030","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J. A. Kallunki","D. C. Daly","1995","11","20","Brazil","Acre","Tarauacá","Basin of Rio Juruá, Rio Tarauacá, Reserva Indígena Praia do Carapaná, Seringal & Colocaçao Mucuripe.","-71.3731","-8.4606",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452251' target='other'> <mi>dwc_moreinfo</mi></a>","NY00230030","NY00230030_01","Magnoliophyta","Boraginales","8645","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","2147876","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"M. B. Silva","1969","08","13","Brazil","Pará","Santarém","Mujui dos Campos.","-54.7083","-2.44306",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297701' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147876","NY02147876_01","Magnoliophyta","Boraginales","2237","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","2147879","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"G. Davidse","1976","02","21","Brazil","São Paulo","Sao Paulo","Grounds of the Instituto Botânico.","-46.618358","-23.646109",NA,NA,"860","860","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297704' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147879","NY02147879_01","Magnoliophyta","Boraginales","10500","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","400924","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","N. Laroda","F. C. Hoehne","1932","03","26","Brazil","São Paulo","Sao Paulo","Jardim Botanico, S. Paulo","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452244' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400924","NY00400924_01","Magnoliophyta","Boraginales","28776","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","2147936","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"A. B. Anderson","1985","03","22","Brazil","Maranhão","Lago Verde","Fazenda São Francisco, estrada Alto Alegre-Lago Verde, km 9.","-44.8219","-3.9572",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297795' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147936","NY02147936_01","Magnoliophyta","Boraginales","2075","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","400922","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","N. Laroda","A. F. M. Glaziou","1889","05","20","Brazil","São Paulo","Moji das Cruzes","Mogy [sp?] das Cruzes","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452260' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400922","NY00400922_01","Magnoliophyta","Boraginales","17712","South America","sheet","28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","2147886","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"J. M. Pires","1961","09","20","Brazil","Amapá",NA,"Rio Araguari. 6 km from Porto Platón.","-51.4403915","0.7072698",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297715' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147886","NY02147886_01","Magnoliophyta","Boraginales","51114","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","448530","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"L. Riedel","1823","10","09","Brazil","Rio de Janeiro",NA,"Serra Estr. pr. Joze Dias",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452257' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448530","NY00448530_01","Magnoliophyta","Boraginales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","00858082","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J. A. Kallunki","E. P. Heringer","1979","06","18","Brazil","Distrito Federal","Brasília","Córrego Taboquinha.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952394' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858082","NY00858082_01","Magnoliophyta","Boraginales","1568","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","448528","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","N. A. Rosa","N. A. Rosa","1980","11","15","Brazil","São Paulo","Sao Paulo","Reserva do Instituto de Botânica de Sao Paulo","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452247' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448528","NY00448528_01","Magnoliophyta","Boraginales","3746","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","00858079","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","S. R. Hill","H. S. Irwin","1970","03","23","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, ca. 15 km N. of São João da Chapada","-43.68125","-17.99895",NA,NA,"975","975","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952390' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858079","NY00858079_01","Magnoliophyta","Boraginales","28113","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","2147881","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Lalande",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297710' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147881","NY02147881_01","Magnoliophyta","Boraginales","s.n.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","00858088","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","G. G. Hatschbach","G. G. Hatschbach","1972","08","09","Brazil","Minas Gerais","Santo Antônio de Itambé","Pico Itambe.",NA,NA,NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952401' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858088","NY00858088_01","Magnoliophyta","Boraginales","30132","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","00858091","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","I. M. Johnston","Y. E. J. Mexia","1930","05","11","Brazil","Minas Gerais","Viçosa","Viçosa. Agricultural College lands; above Corriga Bartholomeo, near entrance.","-42.868031","-20.7613428",NA,NA,"680","680","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952408' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858091","NY00858091_01","Magnoliophyta","Boraginales","4682","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","2147884","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"C. R. Sperling","1982","06","06","Brazil","Pará",NA,"Serra Norte, AMZA camp 4-Alfa, ca. 25 km by road NW of Rio Itacaiunas","-50.6","-5.77",NA,NA,"225","225","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297713' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147884","NY02147884_01","Magnoliophyta","Boraginales","5921","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","400920","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","N. Laroda","G. Jönsson","1914","03","07","Brazil","Paraná","Paranaguá","Paranaguá","-48.538452","-25.547645",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452241' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400920","NY00400920_01","Magnoliophyta","Boraginales","1a","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","00858089","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"G. C. G. Argent","1968","08","20","Brazil","Mato Grosso",NA,"Invireira. Base Camp Square, 'Terra preta camp.' 'Terra preta forest' by stream.","-51.77","-12.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952403' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858089","NY00858089_01","Magnoliophyta","Boraginales","6739","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00858080","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","G. T. Prance","G. T. Prance","1964","10","27","Brazil","Goiás","Caiapônia","Serra do Caiapó. 42 km south of Caiaponia. Riverine forest of Rio Claro.","-51.8103","-16.9569",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952391' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858080","NY00858080_01","Magnoliophyta","Boraginales","59694","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00858085","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"J. A. Ratter","1968","06","25","Brazil","Mato Grosso",NA,"8 km NE of the Base Camp of the Expedition. (Base Camp c. 270 km N of Xavantina.)","-51.87","-12.9",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952398' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858085","NY00858085_01","Magnoliophyta","Boraginales","R.1979","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
