"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"133","2020-12-04 13:19:03-03","UDESC","LUSC","9071","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Silva, A.C.",NA,"Equipe LabDendro-CAV",NA,NA,NA,NA,"Brasil","Santa Catarina","Lages","EPAGRI.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC005762","LUSC005762",NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"134","2020-12-04 13:19:03-03","UDESC","LUSC","6206","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Mariot, A.","2013","Steiner, F.",NA,"2013","11","06","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque.","-50.9749984741211","-27.489200592041",NA,NA,"731.2","731.2",NA,"LUSC006345","LUSC006345","11","06",NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA
"135","2020-12-04 13:19:03-03","UDESC","LUSC","6205","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Steiner, F.","2013","Marcon, A.",NA,"2013","11","06","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque.","-50.9749984741211","-27.489200592041",NA,NA,"731.9","731.9",NA,"LUSC006346","LUSC006346","11","06",NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA
"136","2020-12-04 13:19:03-03","UDESC","LUSC","6204","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Marcon, A.","2013","Steiner, F.",NA,"2013","11","06","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque.","-50.9749984741211","-27.489200592041",NA,NA,"733.9","733.9",NA,"LUSC006347","LUSC006347","11","06",NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA
"137","2019-01-17 11:24:54-02","PUCRS","MPUC","21638","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","F. Gonzatti","2014",NA,NA,"2014","10","18","Brasil","Rio Grande do Sul","Muitos Capoes",".","-51.1817016601562","-28.3141994476318",NA,NA,NA,NA,"arbórea em interior de araucária.",NA,NA,"01","01",NA,"Canellales",NA,"South America",NA,"41750","auto","Magnoliopsida",NA,NA,"1311","1",NA
"138","2020-10-14 10:00:28-03","FURB","FURB","11495","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Gasper, AL de","2009","Verdi, M.; Grosch, B. & Klemz, G.","1281","2008","12","17","Brasil","Santa Catarina","Capão Alto",NA,"-50.805","-28.125","-50.8050000","-28.1250000",NA,NA,"Florística IFFSC 577. Coletada entorno da unidade amostral. Habitat: Floresta Estacional Decidual; Habito: Fruto verde;","FURB21800","FURB21800","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 10:00:28-03","FURB","FURB","11507","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Gasper, AL de","2009","Verdi, M.; Grosch, B. & Klemz, G.","545","2008","12","12","Brasil","Santa Catarina","Capão Alto",NA,"-50.7161111","-28.2141667","-50.7161111","-28.2141667","880","880","Florística IFFSC 483. Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Habito: Fruto verde;","FURB21810","FURB21810","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:00:28-03","FURB","FURB","12026","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Verdi, M","2009","Verdi, M.; Hasckel, R.P. & Klemz, G.","1369","2009","01","21","Brasil","Santa Catarina","Anita Garibaldi","Arrozal.","-51.1627778","-27.6333333","-51.1627778","-27.6333333","762","762","Florística IFFSC 1190 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Estágio Avançado Habito: Fruto vermelho;","FURB21809","FURB21809","01","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-08 08:51:02-03","FURB","FURB","18997","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Sobral, M","2010","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","1022","2009","12","10","Brasil","Santa Catarina","Joinville",NA,"-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576",NA,"FURB21808","FURB21808","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-08 08:51:02-03","FURB","FURB","32308","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Verdi, M","2010","Verdi, M.; Martins, E.M. & Veiga, O.N.","5440","2010","08","19","Brasil","Santa Catarina","Bela Vista do Toldo","Barreiros.","-50.495","-26.2783334","-50.4950000","-26.2783334","807","807",NA,"FURB21803","FURB21803","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-10-14 10:00:28-03","FURB","FURB","32891","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Verdi, M","2010","Verdi, M.","5846","2010","12","08","Brasil","Santa Catarina","Rio dos Cedros","Rio Esperança.","-49.3305556","-26.6638889","-49.3305556","-26.6638889","268","268",NA,"FURB21804","FURB21804","12","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-10-14 10:00:28-03","FURB","FURB","37354","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Gasper, AL de","2012","Caetano, J.O.",NA,"2012","02","01","Brasil","Santa Catarina","Benedito Novo","Próximo a Ceesan Liberdade.","-49.4233334","-26.7861111","-49.4233334","-26.7861111","370","370",NA,"FURB21792","FURB21792","02","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-10-14 10:00:28-03","FURB","FURB","39786","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Gasper, AL de","2012","Gasper, A.L. de; Carneiro, F.E.","3059","2012","12","11","Brasil","Santa Catarina","Jaraguá do Sul","Estrada para as Minas de Caulin.","-49.2022222","-26.2566667","-49.2022222","-26.2566667","1020","1020",NA,"FURB21798","FURB21798","12","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-10-14 10:00:28-03","FURB","FURB","45574","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Oliveira, AA de","2015","Oliveira, A.A. de","1014","2015","01","24","Brasil","Santa Catarina","Capão Alto","km 14.","-50.3997222","-27.9002778","-50.3997222","-27.9002778","870","870","Fito IFFSC 208 /S/63","FURB21796","FURB21796","01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-10-14 10:00:28-03","FURB","FURB","46084","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Oliveira, AA de","2015","Oliveira, A.A. de","1188","2015","02","28","Brasil","Santa Catarina","Passos Maia","Baia.","-52.0169445","-26.82","-52.0169445","-26.8200000","1075","1075","Regeneração IFFSC 717 /S/21","FURB21806","FURB21806","02","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-08 08:51:02-03","FURB","FURB","46857","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Uller, HF","2014","Uller, H.F.; Piazza, G.E. & Silva, D. da","280","2014","01","01","Brasil","Santa Catarina","Guaramirim","Morro da Antena.","-49.0438889","-26.535","-49.0438889","-26.5350000",NA,NA,NA,"FURB21794","FURB21794 FURB21794_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-10-14 10:00:28-03","FURB","FURB","47840","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Engels, ME","2013","Engels, M.E.","1522","2013","09","07","Brasil","Paraná","Guaratuba","Linha de transmissão elétrica Curitiba a Joinville.","-48.9430555","-25.8819445","-48.9430555","-25.8819445","800","800",NA,"FURB47840","FURB47840","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-14 10:00:28-03","FURB","FURB","62872","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Kassner-Filho, A.","2018","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4241","2018","12","10","Brasil","Santa Catarina","Anita Garibaldi","Pinheirinho.","-51.0286111","-27.7175","-51.0286111","-27.7175000","820","820","Fruto imaturo Habitat: Floresta Ombrófila Mista; Estágio inicial/médio; Borda de fragmento Florestal Habito: Arbórea","FURB62872","FURB62872","12","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 10:00:28-03","FURB","FURB","64783","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Kassner-Filho, A.","2019","Kassner-Filho, A.; Santos, D.; Uller, H.F.; Schneiders, A.","5483","2019","09","05","Brasil","Santa Catarina","Mafra",NA,"-49.77","-26.1866666","-49.7700000","-26.1866666","846","846","botão floral Habitat: Borda de fragmento florestal;floresta ombrófila mista; estagio sucessional médio Habito: arbórea","FURB64783","FURB64783","09","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:00:28-03","FURB","FURB","64839","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Kassner-Filho, A.","2019","Kassner-Filho, A.; Santos, D.; Uller, H. F.;Schneiders, A.","5450","2019","09","02","Brasil","Santa Catarina","Itaiópolis","Rio da Estiva.","-50.04","-26.37","-50.0400000","-26.3700000",NA,NA,"botão Habitat: Borda de fragmento amostral; Floresta ombrófila mista; Estágio sucessional avançado alterado Habito: arbórea","FURB64839","FURB64839","09","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 10:00:28-03","FURB","FURB","6841","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Sevegnani, L; Uhlmann, A","2007","Gasper, A.L. de; Brogni, E. & Santos, E.M.","884","2007","11","06","Brasil","Santa Catarina","Bela Vista do Toldo","Rio da Areia de Cima.","-50.4880555","-26.3702778","-50.4880555","-26.3702778","800","800","Fito IFFSC 979/N/4 Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: arbórea;","FURB21805","FURB21805","12","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-14 10:00:28-03","FURB","FURB","7729","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Sevegnani, L","2008","Verdi, M.; Dreveck, S. & Godoy, M.B.","50","2008","03","10","Brasil","Santa Catarina","Itaiópolis","Distrito de Itaió.","-49.8583333","-26.4594444","-49.8583333","-26.4594444","932","932","Florística IFFSC 946 Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto verde;","FURB01229","FURB01229","03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-14 10:00:28-03","FURB","FURB","9446","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Sobral, M","2008","Godoy, M.B.; Verdi, M. & Dreveck, S.","53","2007","11","28","Brasil","Santa Catarina","Mafra",NA,"-49.77","-26.19","-49.7700000","-26.1900000","846","846","IFFSC 1042/S/30. Habitat: Floresta Ombrófila Mista; Habito: Fruto verde;","FURB21807","FURB21807","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-10-14 10:00:28-03","FURB","FURB","6050","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Hatschbach, G","2007","Hatschbach, G.","30273","2005","11","15","Brasil","Paraná","Antonina","Serrinha.","-48.7118988037109","-25.4286003112793",NA,NA,"50","50","Tronco: 60cm. Habitat: mata pluvial da encosta do morro Habito: arbórea; flor bordô","FURB21793","FURB21793","03","07",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"157","2020-10-14 10:00:28-03","FURB","FURB","47679","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Barboza, E","2015","Engels, M.E.","1613","2013","09","22","Brasil","Paraná","Carambeí",NA,"-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,NA,"FURB47679","FURB47679","04","14",NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA
"158","2020-10-14 10:00:28-03","FURB","FURB","38011","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Lopes, GL","2009","Martins, E.; Lopes, G.L.; Zakrzevski, G.; Jarema, L. & Rosseto, V.M.","7","2009","10","08","Brasil","Paraná","Irati","Tijuca Preto.","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"FURB21801","FURB21801",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"159","2020-10-14 10:00:28-03","FURB","FURB","38030","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Gasper, AL de","2012","Prado, D.C.",NA,"2003","10","23","Brasil","Paraná","Irati","Unicentro.","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"FURB21802","FURB21802","03","27",NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"160","2020-10-14 10:00:28-03","FURB","FURB","38020","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Lopes, GL",NA,"Takinoue",NA,"2005","05","01","Brasil","Paraná","Irati","Unicentro.","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"FURB21799","FURB21799",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"161","2020-10-14 10:00:28-03","FURB","FURB","44628","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Engels, ME","2013","Engels, M.E.","1702","2013","09","25","Brasil","Paraná","São José dos Pinhais","Resgate FLORA linha de transmissão elétrica Curitiba a Joinville.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"caule castanho, folhas verdes Habitat: Floresta Ombrófila Mista Habito: arbórea; flor vinácea","FURB21795","FURB21795","12","10",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"162","2020-10-14 10:00:28-03","FURB","FURB","44668","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Engels, ME","2013","Engels, M.E.","1692","2013","09","26","Brasil","Paraná","São José dos Pinhais","Resgate FLORA linha de transmissão elétrica Curitiba a Joinville.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"caule castanho; folhas verdes Habitat: Floresta Ombrófila Mista Habito: arbórea; flor vinácea","FURB21797","FURB21797","12","10",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"163","2020-10-14 10:00:28-03","FURB","FURB","5200","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Gonzaga & Lirio","2018","Stano, F.; Torres, E. & Sevegnani, L.",NA,"2007","01","17","Brasil","Santa Catarina","Blumenau","Posso Manço.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"FURB01228","FURB01228","03","23",NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"164","2020-10-14 10:00:28-03","FURB","FURB","9441","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Dreveck, S","2008","Dreveck, S.; Verdi, M. & Godoy, M.B.","205","2008","01","22","Brasil","Santa Catarina","Ibiam",NA,"-51.2369003295898","-27.1814002990723",NA,NA,"791","791","Florística IFFSC 496 (ponto descartado). Habitat: Floresta Ombrófila Mista; Habito: Fruto preto;","FURB21811","FURB21811","01","22",NA,NA,NA,NA,NA,"13703","auto",NA,NA,NA,NA,NA,NA
"165","2021-03-16 17:51:24-03","UCS","HUCS","36549","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Gonzatti, F.","2018","Wasum, R.A.","4782","2011","01","06","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho, mata da sede","-50.285556","-28.581111","-50.285556","-28.581111","1073","1073","interior da mata",NA,NA,"04",NA,"Angiospermae","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-16 17:51:24-03","UCS","HUCS","41826","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Gonzatti, F.","2014","Gonzatti, F.","1311","2014","10","18","Brasil","Rio Grande do Sul","Muitos Capões",NA,"-51.315539","-28.3475","-51.315539","-28.3475","769","769","arbórea em interior de capão de araucária",NA,NA,"10","30","Angiospermae","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-16 17:51:24-03","UCS","HUCS","42089","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Gasper, A.L.","2009","Verdi, M.","545","2008","12","12","Brasil","Santa Catarina","Capão Alto",NA,"-50.716111","-28.214167","-50.716111","-28.214167","880","880","FURB 11507.; Ecótono entre FOM e FED.",NA,NA,"04",NA,"Angiospermae","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-16 17:51:24-03","UCS","HUCS","43843","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Engels, E.M.","2013","Engels, M.E.","1522","2013","09","07","Brasil","Paraná","Guaratuba","Serra do Mar, linha de transmissão elétrica Curitiba - Joinville","-48.943056","-25.881944","-48.943056","-25.881944","800","800","Arbórea, folhas verdes, botões florais roxos.; FOD;",NA,NA,"10","02","Angiospermae","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-16 17:51:24-03","UCS","HUCS","48554","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Verdi, M.","2010","Verdi, M.","5846","2010","12","08","Brasil","Santa Catarina","Rio dos Cedros","Rio Esperança.","-49.330556","-26.663889","-49.330556","-26.663889","268","268","mata ciliar",NA,NA,"12","08","Angiospermae","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-16 17:51:24-03","UCS","HUCS","11521","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Smith, S.F.;","1996","Butzke, A.","s.n.","1994","12","22","Brasil","Rio Grande do Sul","Erechim","Bairro Três Vendas","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"em beira da mata",NA,NA,"07",NA,"Angiospermae","Canellales",NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA
"171","2021-03-16 17:51:24-03","UCS","HUCS","1346","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Hatschbach, G.;","1985","Hatschbach, G.;","48825","1985","01","08","Brasil","Paraná","Curitiba","Capanema","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"árvore de 10 m - frutos maduros vermelhos",NA,NA,"02",NA,"Angiospermae","Canellales",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"172","2021-03-16 17:51:24-03","UCS","HUCS","24856","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Sobral, M.;","2005","Wasum, R.A.","2342","2005","01","08","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho - Sede","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"em orla da mata",NA,NA,"03",NA,"Angiospermae","Canellales",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"173","2021-03-16 17:51:24-03","UCS","HUCS","23605","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Hatschbach, G.;","2004","Silva, J.M.;","3770","2003","10","14","Brasil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"árvore, 6m, flor purpúrea; capão de Araucária",NA,NA,NA,NA,"Angiospermae","Canellales",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"174","2021-03-16 17:51:24-03","UCS","HUCS","27794","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Smith, S.F.; Golberg, A.;","2006","Wasum, R.A.;","3236","2005","11","08","Brasil","Paraná","São Mateus do Sul","Minas de Xisto","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"interior da mata",NA,NA,"07",NA,"Angiospermae","Canellales",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"175","2021-03-16 17:51:24-03","UCS","HUCS","30166","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Sobral, M.;","2007","Wasum, R.A.;","3923","2006","11","03","Brasil","Paraná","São Mateus do Sul","Rio das Pedras","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"interior da mata",NA,NA,"05","18","Angiospermae","Canellales",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"176","2021-03-16 17:51:24-03","UCS","HUCS","11543","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Smith, S.F.;","1996","Butzke, A.","s.n.","1995","09","08","Brasil","Rio Grande do Sul","Áurea","São Sebastião","-52.0494003295898","-27.6972007751465",NA,NA,NA,NA,"em beira da mata",NA,NA,"07",NA,"Angiospermae","Canellales",NA,NA,NA,"11931","auto",NA,NA,NA,NA,NA,NA
"177","2020-04-27 16:09:13-03","UFES","VIES","40887","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Barboza, E.","2013","Silva, J.M.; Martins, L.M.","8349","2013","09","19","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,"915","915",NA,"VIES040887","VIES040887","09","20",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"178","2020-04-27 16:09:13-03","UFES","VIES","27608","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Caxambu, M.G.","2012","Bianek, A.E.","323","2007","05","25","Brasil","Paraná","Pitanga","Pedreira São Judas Tadeu.","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,NA,"VIES027608","VIES027608","03","23",NA,NA,NA,NA,NA,"37178","auto",NA,NA,NA,NA,NA,NA
"179","2019-08-16 08:38:54-03","UTFPR","HCF","18514","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","M.E. Engels","2013","M.E. Engels","1522","2013","09","07","Brasil","PR","Guaratuba","Serra do Mar, Linha de transmissão","-48.943056","-25.881944","48°56'35 W","25°52'55 S","800","800","arbórea. Folhas verdes. Botões florais roxos. Floresta Ombrófila Densa.",NA,NA,"10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-08-16 08:38:54-03","UTFPR","HCF","19741","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","J. Cordeiro","2014","J.T. Motta","4098","2013","09","22","Brasil","PR","Coronel Domingos Soares","Fazenda São Geraldo","-52.010833","-26.304167","52°00'39 W","26°18'15 S","1107","1107","árvore de 5 m. Floresta Ombrófila Mista.",NA,NA,"02","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-08-16 08:38:54-03","UTFPR","HCF","26855","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","M.G. Caxambu","2018","M.G. Caxambu","8688","2018","11","22","Brasil","PR","Pitanga","Parque Natural Municipal Recanto das","-51.748556","-24.778139","51°44'54,8 W","24°46'41,3 S","873","873","arvoreta ca. 4,5 m, heliófita. Frutos imaturos verdes. Orla da floresta.",NA,NA,"12","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-08-16 08:38:54-03","UTFPR","HCF","19742","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","E. Barboza","2013","J.M. Silva","8349","2013","09","19","Brasil","PR","Curitiba","Jardim Botânico Municipal","-49.239167","-25.440833","49°14'21 W","25°26'27 S","915","915","árvore com 8 m. Flor vinosa. Cultivada.",NA,NA,"09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-08-16 08:38:54-03","UTFPR","HCF","8391","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","M.G. Caxambu","2012","M.G. Caxambu","2857","2009","11","13","Brasil","PR","Turvo","Propriedade da família Rickli","-51.557278","-25.046333","51°33'26,2 W","25°02'46,8 S","1011","1011","árvore heliófita, ca. 6 m. Frutos imaturos verdes.",NA,NA,"03","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-01-27 17:29:03-03","UTFPR","HCF","30210","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","R.G. Antoniuk-Bonato","2018","J.M. Silva","9963","2017","12","01","Brasil","PR","Castro","PCH Rio Iapó, Fazenda do Pulo","-50.142222","-24.716111","50°08'32 W","24°42'58 S","975","975",NA,NA,NA,"06","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
