"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","typeStatus","individualCount","class"
"48","2015-10-03 06:30:57-03","MNHN","RECOLNAT_MNHN_P","P00682636","PreservedSpecimen",NA,NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Nakajima","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,"Minas","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682636' target='other'> <mi>dwc_moreinfo</mi></a>","P00682636","P00682636_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19547",NA,NA,NA
"49","2016-03-17 12:22:27-03","MNHN","RECOLNAT_MNHN_P","P02674168","PreservedSpecimen",NA,NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Nakajima","Glaziou, A.",NA,"1892","4","2",NA,"Brasil","Minas Gerais","Entre Birirbiri e Diamantina.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02674168' target='other'> <mi>dwc_moreinfo</mi></a>","P02674168","P02674168_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19548",NA,NA,NA
"50","2015-09-04 05:41:05-03","MNHN","RECOLNAT_MNHN_P","P02703164","PreservedSpecimen",NA,NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Nakajima","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais","Brésil. Province de Minas Geraes.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02703164' target='other'> <mi>dwc_moreinfo</mi></a>","P02703164","P02703164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 2075",NA,NA,NA
"51","2017-05-18 13:49:00-03","MNHN","RECOLNAT_MNHN_P","P02703171","PreservedSpecimen",NA,NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Nakajima","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais","Brésil, Province de Minas Geraes.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02703171' target='other'> <mi>dwc_moreinfo</mi></a>","P02703171","P02703171_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b1 2075",NA,NA,NA
"52","2020-10-01 14:15:40-03","JBB","HEPH","36128","S","Plantae","Dicotyledon","Asterales","Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Faria, JEQ","Faria, JEQ; Otoni, TJO","9356","2019","06","22","Southern America","Brasil","Minas Gerais","Margem da estrada logo após o distrito de Sopa em direção ao distrito de São João da Chapada",NA,NA,NA,NA,"Diamantina","-43.703056","-18.199167","1290","1290",NA,"2019","06","-43.703056","-18.199167",NA,NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:33:19-03","UFMG","BHCB","120910","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.",NA,"Almeida, TE; Souza, DT; Echternacht, LA; Viana, MM","1341","2008","06","18","Southern America","Brasil","Minas Gerais","Parque Nacional das Sempre Vivas, Caminho entre a vila de Macacos e o Campos São Domingos.",NA,"Terrestre. Flores brancas.; Campo limpo.","BHCB009371",NA,"Buenópolis","-43.784722","-17.959722","1220","1220",NA,"2012","03","-43.784722","-17.959722",NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:33:19-03","UFMG","BHCB","170713","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.",NA,"Marques, D; Araújo, I M","259","2011","08","24","Southern America","Brasil","Minas Gerais","Parque Estadual do Biribiri",NA,"Subarbusto, ca. 05 m. Brácteas involucrais marrons, papus brancos, flores brancas, cipselas marrom.; Campo rupestre.","BHCB015390",NA,"Diamantina","-43.537056","-18.182222","1119","1119",NA,NA,NA,"-43.537056","-18.182222",NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:33:19-03","UFMG","BHCB","178235","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.",NA,"Augsten, M; Mota, NFO; Souza, PG; Martins, LC; Astigarraga, RG; Jorge, TB","578","2010","07","16","Southern America","Brasil","Minas Gerais","Monumento Natural Estadual Várzea do Lajeado, Lajeado de Milho Verde.",NA,NA,"BHCB031364",NA,"Serro","-43.4899","-18.469842","1078","1078",NA,NA,NA,"-43.4899","-18.469842",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:33:19-03","UFMG","BHCB","51513","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.",NA,"Lombardi, JA; Morais Lara, AC; Mota, RC da","3886","2000","04","08","Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Preto., Da casa de hóspedes à cascata do Ribeirão das Éguas e Da casa de hóspedes a cascata do Ribeirão das Éguas e então por fim ao camping.",NA,"Plantas do Brasil.; Arbustivo, ca. 1m. Folhas coriáceas, argênteas, velhas persistentes, formando uma saia. Flores lilases. Estiletes brancos.; Vegetação ribeirinha; sobre pedras.","BHCB009368",NA,"São Gonçalo do Rio Preto","-43.356667","-18.126111",NA,NA,NA,"2000","08","-43.356667","-18.126111",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:33:19-03","UFMG","BHCB","106782","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.",NA,"Teles, AM; Mota, RC da; Batista, JAN; Mota, NFO; Viana, PL","326","2007","03","20","Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Preto., Trilha para o Riacho das Éguas.",NA,"Plantas do Brasil.; Arbustivo. Capítulos com flores lilás.; Campo rupestre.","BHCB009369",NA,"São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,"2007","03",NA,NA,"26697","auto",NA,NA,NA,NA,NA
"58","2020-12-11 11:33:19-03","UFMG","BHCB","44669","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.",NA,"Hatschbach, G; Hatschbach, M; Barbosa, E","68220","1998","07","25","Southern America","Brasil","Minas Gerais","Rodovia BR-259, próximo ao trevo para Presidente Kubitschek.",NA,"Ereta, 1m. Capítulo lilás.; Campo rupestre; solo rochoso.","BHCB009370",NA,"Presidente Kubitschek","-43.562198638916","-18.6144008636475",NA,NA,NA,"1998",NA,NA,NA,"13347","auto",NA,NA,NA,NA,NA
"59","2021-02-11 17:18:07-03","UFPR","UPCB","85902","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardn.) H. Robinson","Robinson, H.","Hatschbach, G. et al.","64718","1996","04","14",NA,"Brasil","Minas Gerais","Serra do Cabral, início da subida.",NA,"Inflorescência ereta, 1m, capítulo lilás. Campo rupestre. .",NA,NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242","900","900",NA,"2000",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA
"60","2021-02-04 15:19:00-03","MO","MOBOT","101249954","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H. Rob.","fide Loeuille et al.","George Gardner","Gardner 4820","1840","7",NA,"South America","Brazil","Minas Gerais","‘in saxosis alpestribus in districtu Adamantum'",NA,NA,NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,"Lectotype","1",NA
"61","2020-08-31 08:53:05-03","INPA","INPA","200954","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Robinson, HE","Hatschbach, GG","68220","1998","07","25","Southern America","Brasil","Minas Gerais","Rod. BR-259, próximo ao trvo para Presidente Kubitschek.",NA,NA,"INPA0200954","INPA0200954 INPA0200954_e","Presidente Kubitchek",NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-09-12 05:00:02-03","US","US","3398489","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H. Rob.",NA,"J. A. Lombardi, A. Morais Lara & R. Mota","3886","2000","4","8","South America - Neotropics","Brazil","Minas Gerais","Parque Estadual do Rio Preto, Sao Goncalo do Rio Preto MG da casa de hospedes a cascata do Ribeirao das Eguas, e entao por fim ao camping",NA,NA,"US01636495","US01636495_01",NA,"-43.3489","-18.1206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"63","2020-09-12 05:00:02-03","US","US","3369471","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H. Rob.",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","68220","1998","7","25","South America - Neotropics","Brazil","Minas Gerais","Rod. BR-259, proximo ao trevo para Presidente Kubitschek (Mun. Presidente Kubitschek)",NA,NA,"US01636496","US01636496_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"64","2020-09-12 05:00:02-03","US","US","2400299","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H. Rob.",NA,"B. Maguire, G. Mendes Magalhaes & C. K. Maguire","49133","1960","8","9","South America - Neotropics","Brazil","Minas Gerais","Occasional on sandstone just west of Serra, road from Concepcao to Diamantina",NA,NA,"US01636497","US01636497_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"65","2020-09-12 05:00:02-03","US","US","2818885","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H. Rob.",NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","27909","1970","3","19","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhaco, ca. 18 km E of Diamantina",NA,NA,"US01636489","US01636489_01",NA,NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"66","2020-09-12 05:00:02-03","US","US","3070799","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H. Rob.",NA,"G. Hatschbach & R. Kummrow","49645","1985","9","13","South America - Neotropics","Brazil","Minas Gerais","Vargens dos Bastos, 5 km 0 (mun. Datas)",NA,NA,"US01636494","US01636494_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"67","2021-03-15 18:25:32-03","USP","SPF","214740","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Loeuille, B","Loeuille, B","657","2012","04","30",NA,"Brasil","Minas Gerais","BR 367, Couto de Magalhães de Minas#?#Diamantina, ramal de terra à esquerda após ca. de 3,3 km a partir do Córrego da Fome; estrada BR 367#?# Cachoeira da Fábrica, bifurcação a 2,5 km da BR 367; 3,2 km no ramal à direita; povoado de Cabaçaco, trilha que",NA,NA,"SPF00214740",NA,"Couto de Magalhães de Minas","-43.477583","-18.141472","1025","1025",NA,"2012",NA,"-43.477583","-18.141472",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 18:25:32-03","USP","SPF","224389","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Loeuille, B","Siniscalchi, CM","543","2014","09","02",NA,"Brasil","Minas Gerais","Parque Nacional das Sempre-Vivas, Entrada do distrito de Macacos, estrada em direção ao norte do parque, sentido Inhacica.",NA,"Erva em rosetas, folhas prateadas. Brácteas involucrais marrons, flores lilases e alvas, pápus dourado.; Campo rupestre em solo arenoso quartzítico.","SPF00224389",NA,"Bocaiúva","-43.777778","-17.807222","123","123",NA,"2014","09","-43.777778","-17.807222",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 18:25:32-03","USP","SPF","227568","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Loeuille, B","Lovo, J","420","2012","12","09",NA,"Brasil","Minas Gerais","Perto de Sopa. Estrada Sopa - São João da Chapada, 7,4 km da estrada Diamantina-Gouveia (BR 367).",NA,"Folhas verde-argênteas densamente cobertas por tricomas alvos. Frutos com pappus alvo.; Sobre rocha.","SPF00227568",NA,"Diamantina","-43.726083","-18.157806","1296","1296",NA,"2017","07","-43.726083","-18.157806",NA,NA,NA,NA,NA,NA,NA
"70","2019-09-04 19:36:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Vernonia","alpestris","Vernonia alpestris",NA,NA,"A. Glaziou","19546",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,"Dicotyledoneae"
"71","2020-04-29 16:29:36-03","UFVJM","HDJF","6831","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H. Rob.","Faria, JEQ","Faria, JEQ","7896","2017","06","18","Southern America","Brasil","Minas Gerais","Margem da estrada para Conselheiro Mata a 3,3km da Rodovia Diamantina-Gouveia",NA,NA,"HDJF006831",NA,"Diamantina","-43.7125","-18.268611","1454","1454",NA,"2017","06","-43.7125","-18.268611",NA,NA,NA,NA,NA,NA,NA
"72","2020-04-29 16:29:36-03","UFVJM","HDJF","6839","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H. Rob.","Faria, JEQ","Faria, JEQ","7904","2017","06","18","Southern America","Brasil","Minas Gerais","Margem da estrada para Conselheiro Mata, 4km do asfalto",NA,NA,"HDJF006839",NA,"Diamantina","-43.713333","-18.273889","1408","1408",NA,"2017","06","-43.713333","-18.273889",NA,NA,NA,NA,NA,NA,NA
"73","2020-04-29 16:29:36-03","UFVJM","HDJF","4534","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H. Rob.","Chaves, DA","Faria, JEQ","6588","2016","09","24","Southern America","Brasil","Minas Gerais","Margem da estrada para a Formação, próximo à motopista Gabriela",NA,NA,"HDJF004534","HDJF004534_01","Diamantina","-43.6125","-18.261389","1225","1225",NA,"2016","09","-43.6125","-18.261389",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-12 16:58:26-03","UEL","FUEL","33842","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Hatschbach, G","Hatschbach, G; et al.","72032","2001","05","15",NA,"Brasil","Minas Gerais","Serra do Cabral",NA,NA,NA,NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,NA,"2001",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA
"75","2019-11-01 14:54:19-03","UnB","UB","207056","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Chaves, DA","Chaves, DA","110","2013","12","19","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Parque Nacional das Sempre Vivas, em torno da casa de apoio",NA,"Complexo Rupestre",NA,NA,NA,"-43.7854","-17.917033","1279","1279",NA,"2014","07","-43.7854","-17.917033",NA,NA,"29",NA,NA,NA,NA
"76","2019-11-01 14:54:19-03","UnB","UB","207384","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Chaves, DA","Chaves, DA; Gonçalves, MF","438","2014","05","03","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Parque Estadual do Rio Preto, subida para a Chapada dos Coutos",NA,"Complexo Rupestre",NA,NA,"São Gonçalo do Rio Preto","-43.319567","-18.161317","1028","1028",NA,"2014","07","-43.319567","-18.161317",NA,NA,"29",NA,NA,NA,NA
"77","2019-11-01 14:54:19-03","UnB","UB","207385","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Chaves, DA","Chaves, DA; Gonçalves, MF","439","2014","05","03","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Parque Estadual do Rio Preto, subida para a Chapada dos Coutos",NA,"Complexo Rupestre",NA,NA,"São Gonçalo do Rio Preto","-43.319567","-18.161317","1028","1028",NA,"2014","07","-43.319567","-18.161317",NA,NA,"29",NA,NA,NA,NA
"78","2019-11-01 14:54:19-03","UnB","UB","45450","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Loeuille, B","Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","27909","1970","03","19","Southern America","Brasil","Minas Gerais","Ca. 18km E. of Diamantina",NA,"Herb 0,5m; Rocky summits with soil-filled crevices and small areas of white sand.",NA,NA,NA,NA,NA,"1100","1100",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-01 14:54:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Chaves, DA","Faria, JEQ","6588","2016","09","24","Southern America","Brasil","Minas Gerais","Margem da estrada para a Formação, próximo à motopista Gabriela",NA,"Subarbusto ca. 0,4 m de altura, botões florais verdes rosados, flores rosas claras e frutos maduros cremes; Campo rupestre",NA,NA,"Diamantina","-43.6125","-18.261389","1225","1225",NA,"2016","09","-43.6125","-18.261389",NA,NA,NA,NA,NA,NA,NA
"80","2019-05-06 11:53:49-03","UFU","HUFU","52443","S","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Soares, P.N.","Rosa, P.O.; Sousa, K.M.O.; Silva, L.O.; Cunha. M.J.R. & Carvalho, M.S.","1244","2008","09","23",NA,"Brasil","Minas Gerais","Estrada Conselheiro Mata",NA,"Subarbusto, ca. 0,5 m. Brácteas involucrais ferrugíneas, corola e filetes lilás.; Campo rupestre.","HUFU00048676","HUFU00048676","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"2009","09",NA,NA,"101169","auto",NA,NA,NA,NA,NA
"81","2019-05-06 11:53:49-03","UFU","HUFU","52671","S","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Marques, D.","Mello, F.N.A.; Junqueira, T.V.; Morais, T.M. & Yamagishi-Costa, J.","460","2008","09","24",NA,"Brasil","Minas Gerais","Estrada Diamantina - Conselheiro Mata, Km 187.",NA,"Subarbusto ca. de 1,3 m. Com frutos.; Campo rupestre.","HUFU00048678","HUFU00048678","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"2013","03",NA,NA,"101169","auto",NA,NA,NA,NA,NA
"82","2019-05-06 11:53:49-03","UFU","HUFU","52721","S","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Soares, P.N.","Mello, F.N.A.; Junqueira, T.V.; Morais, T.M. & Yamagishi-Costa, J.","433","2008","09","23",NA,"Brasil","Minas Gerais","Estrada Gouveia - Curvelo, Cerca de 20 km de Diamantina.",NA,"Erva, ca. 0,4 m. Brácteas involucrais ferrugíneas, papilho roxo.; Campo rupestre.","HUFU00048677","HUFU00048677","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"2009","09",NA,NA,"101169","auto",NA,NA,NA,NA,NA
"83","2019-05-06 11:53:49-03","UFU","HUFU","24889","S","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Loeuille, B.","Nakajima, J.N.; Romero, R.","3119","2001","04","02",NA,"Brasil","Minas Gerais","Estrada para Serra do Cabral, Cerca de 12 km NE da cidade.",NA,"Subarbusto, ca. de 1 m. Brácteas involucrais esverdeadas, corola e ramos do estilete lilás, anteras arroxeadas.; Campo rupestre. Solo arenoso.","HUFU00048682","HUFU00048682","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,NA,"2007","08",NA,NA,"37503","auto","06",NA,NA,NA,NA
"84","2019-05-06 11:53:49-03","UFU","HUFU","2328","S","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Soares, P.N.","Barbosa, A.A.A.","405","1989","06","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada lagoa Santa conceição do Mato dentro, km 135.",NA,"Erva com flores liláses.","HUFU00048681","HUFU00048681","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"2009","07",NA,NA,"26557","auto","10",NA,NA,NA,NA
"85","2019-05-06 11:53:50-03","UFU","HUFU","7677","S","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Soares, P.N.","Leitão-Filho, H.F.; Okano, R.M.C.; Santin, D.A.; Vieira, M.F.; Gomes, M.J.I.R.; et al.","21779","1989","07","02",NA,"Brasil","Minas Gerais","Serra do Cipó, Palácio.",NA,"Erva, ca. 0,4 m. Capítulos lilás.; Campo rupestre.","HUFU00048679","HUFU00048679","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"2009","07",NA,NA,"26557","auto","10",NA,NA,NA,NA
"86","2019-05-06 11:53:49-03","UFU","HUFU","243","S","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Soares, P.N.","Castro, N.M.","s.n.","1982","05","15",NA,"Brasil","Minas Gerais","Serra do cipó, Km 135.",NA,"Flores liláses.; Terreno pedregoso.","HUFU00048674","HUFU00048674",NA,NA,NA,NA,NA,NA,"2009","04",NA,NA,NA,NA,"10",NA,NA,NA,NA
"87","2019-05-06 11:53:49-03","UFU","HUFU","24921","S","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Loeuille, B.","Nakajima, J.N.; Romero, R.","3093","2001","03","31",NA,"Brasil","Minas Gerais","Estrada Diamantina - Conselheiro Mata, Km 182, a 4 km do trevo.",NA,"Subarbusto ca. de 0,3 m. Brácteas involucrais vináceas, corola e anteras lilás, ramos do estilete vináceas.; Campo rupestre.","HUFU00048680","HUFU00048680",NA,NA,NA,NA,NA,NA,"2007","08",NA,NA,NA,NA,"06",NA,NA,NA,NA
"88","2019-05-06 11:53:49-03","UFU","HUFU","25037","S","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.",NA,"Nakajima, J.N.; Romero, R.","3100","2001","03","31",NA,"Brasil","Minas Gerais","Estrada Diamantina - Conselheiro Mata, Km 172, a 20 km do trevo.",NA,"Subarbusto ca. de 0,3 m. Brácteas involucrais vináceas, corola e estilete lilás, anteras arroxeadas.; Campo rupestre.","HUFU00048671","HUFU00048671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-05-06 11:53:49-03","UFU","HUFU","49858","S","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Marques, D.","Nakajima, J.N.; Rosa, P.O.; Santos, A.P.M. & Mello, F.N.A.","4624","2007","10","20",NA,"Brasil","Minas Gerais","Estrada Conselheiro Mata - Diamantina, Km 35.",NA,"Erva, ca. 0,3 m. Brácteas involucrais verde-arroxeadas, corola e anteras lilás.; Campo rupestre.","HUFU00048673","HUFU00048673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-05-06 11:53:49-03","UFU","HUFU","58183","S","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Marques, D.","Hemsing, P.K.B.; Hemsing, P.K.B.; Soares, P.N.; Deus, F.F. & Marzineck, J.","247","2010","09","21",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Cachoeira dos Cristais.",NA,"Rupícola ca. 30 cm alt. Brácteas involucrais creme, corola lilás, estigma rosa.; Campo Rupestre.","HUFU00048685","HUFU00048685","Diamantina","-43.601944","-18.161667","1054","1054",NA,"2011","07","-43.601944","-18.161667",NA,NA,"19",NA,NA,NA,NA
"91","2019-05-06 11:53:49-03","UFU","HUFU","60380","S","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Marques, D.","Marques, D.; Araújo, I.M.","261","2011","08","26",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri",NA,"Subarbusto, ca. 0,5 m alt. Brácteas involucrais verdes, papus avermelhado ou bege, cipselas marrons.; Campo rupestre.","HUFU00048684","HUFU00048684","Diamantina","-43.568889","-18.094722","724","724",NA,"2012","01","-43.568889","-18.094722",NA,NA,"04",NA,NA,NA,NA
"92","2019-05-06 11:53:49-03","UFU","HUFU","60449","S","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.","Nakajima, J.N.","Marques, D.; Araújo, I.M.","258","2011","08","24",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri",NA,"Subarbusto, ca. 0,6 m alt. Brácteas involucrais marrons, papus avermelhados, flores roxas, estilete roxo, cipselas marrom.; Campo rupestre.","HUFU00048683","HUFU00048683","Diamantina","-43.537222","-18.182222","1119","1119",NA,"2016","03","-43.537222","-18.182222",NA,NA,NA,NA,NA,NA,NA
"93","2019-05-06 11:53:49-03","UFU","HUFU","60451","S","Plantae",NA,NA,"Asteraceae","Minasia","alpestris","Minasia alpestris","(Gardner) H.Rob.",NA,"Marques, D.; Araújo, I.M.","259","2011","08","24",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri",NA,"Subarbusto, ca. 0,5 m alt. Brácteas involucrais marrons, papus brancos, flores brancas, cipselas marrons.; Campo rupestre.","HUFU00048687","HUFU00048687","Diamantina","-43.536944","-18.182222","1119","1119",NA,NA,NA,"-43.536944","-18.182222",NA,NA,NA,NA,NA,NA,NA
