"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","typeStatus"
"11","2020-06-29 11:32:22-03","UFRJ","RFA","38249","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","A.M. Paiva","A.M. Paiva; M.S. Wängler","525","2011","02","21",NA,"Brasil","Rio de Janeiro","APA Palmares, Área Zona de Vida Silvestre, Propriedade da Sra. Isabel","-43.397222","-22.441667",NA,NA,NA,"Arbusto 1,8 m altura, folhas opostas, estípula bífida, frutos negros, sésseis","RFA53470",NA,"2011","10","19","Paty do Alferes","43º23'50''W","22º26'30''S",NA,NA,NA,NA,NA,NA
"12","2020-06-29 11:32:24-03","UFRJ","RFA","38250","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","A.M. Paiva","A.M. Paiva; G.F. Mazzoni","542","2011","03","27",NA,"Brasil","Rio de Janeiro","APA Palmares, Área Zona de Vida Silvestre, Propriedade da Sra. Isabel","-43.397222","-22.441667",NA,NA,NA,"Arbusto 1,8 m altura, folhas opostas, estípula bífida, frutos negros, sésseis","RFA53469",NA,"2011","10","19","Paty do Alferes","43º23'50''W","22º26'30''S",NA,NA,NA,NA,NA,NA
"13","2020-06-29 11:32:24-03","UFRJ","RFA","38251","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","A.M. Paiva","M.S. Wängler; G.F. Mazzoni; D.F. Matsunaga","365","2011","04","09",NA,"Brasil","Rio de Janeiro","APA Palmares, Área Zona de Vida Silvestre, Propriedade do Sr. Mané Salú","-43.397222","-22.441667",NA,NA,NA,"Arbusto 1,8 m altura, folhas opostas, estípula bífida, frutos negros, sésseis","RFA53468",NA,"2011","10","19","Paty do Alferes","43º23'50''W","22º26'30''S",NA,NA,NA,NA,NA,NA
"14","2020-06-29 11:32:24-03","UFRJ","RFA","38252","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","A.M. Paiva","M.S. Wängler; R.C. Lopes; D.F. Matsunaga","426","2011","04","15",NA,"Brasil","Rio de Janeiro","APA Palmares, Área Zona de Vida Silvestre, Propriedade do Sr. Marão","-43.397222","-22.441667",NA,NA,NA,"Arbusto 1,8 m altura, folhas opostas, estípula bífida, frutos negros, sésseis","RFA53450",NA,"2011","10","19","Paty do Alferes","43º23'50''W","22º26'30''S",NA,NA,NA,NA,NA,NA
"15","2020-11-04 11:18:47-03","ESALQ","ESA","131644","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36849.0","2013","02","21",NA,"Brasil","São Paulo","Fragmento 20 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.3076","-46.1235","670","670",NA,"Flor creme.","ESA131644",NA,"2013",NA,NA,"Santa Isabel","-23.3076","-46.1235",NA,NA,NA,NA,NA,NA
"16","2020-11-04 11:18:47-03","ESALQ","ESA","131652","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36857.0","2013","02","19",NA,"Brasil","São Paulo","Fragmento 10 (TAV). Floresta Estacional Semidecidual","-23.2835","-46.8392","868","868",NA,NA,"ESA131652",NA,"2013",NA,NA,"Franco da Rocha","-23.2835","-46.8392",NA,NA,NA,NA,NA,NA
"17","2020-11-04 11:18:47-03","ESALQ","ESA","131649","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36854.0","2013","02","20",NA,"Brasil","São Paulo","Fragmento 16 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.3707","-46.3524","752","752",NA,NA,"ESA131649",NA,"2013",NA,NA,"Arujá","-23.3707","-46.3524",NA,NA,NA,NA,NA,NA
"18","2020-11-04 11:18:47-03","ESALQ","ESA","131651","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36856.0","2013","04","12",NA,"Brasil","São Paulo","Fragmento 11 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.3156","-46.7942","827","827",NA,NA,"ESA131651",NA,"2013",NA,NA,"Franco da Rocha","-23.3156","-46.7942",NA,NA,NA,NA,NA,NA
"19","2020-11-04 11:18:47-03","ESALQ","ESA","131648","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36853.0","2013","02","21",NA,"Brasil","São Paulo","Fragmento 17 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.3298","-46.2452","705","705",NA,NA,"ESA131648",NA,"2013",NA,NA,"Santa Isabel","-23.3298","-46.2452",NA,NA,NA,NA,NA,NA
"20","2020-11-04 11:18:47-03","ESALQ","ESA","39626","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll. Arg.","Souza, V.C.","Andrade, P.M.","1385.0","1991","04","04",NA,"Brasil","Minas Gerais",NA,"-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"ESA039626","ESA039626",NA,NA,NA,"Nova Lima",NA,NA,"29211","auto",NA,NA,NA,NA
"21","2020-11-04 11:18:47-03","ESALQ","ESA","34205","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll. Arg.","Souza, V.C.","Albuquerque, L.B. et al.","60.0","1996","11","12",NA,"Brasil","São Paulo",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"ESA034205","ESA034205",NA,NA,NA,"Cunha",NA,NA,"38855","auto",NA,NA,NA,NA
"22","2020-11-04 11:18:47-03","ESALQ","ESA","11248","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll. Arg.","Souza, V.C.","Moraes, P.L.R.","187.0","1990","06","26",NA,"Brasil","São Paulo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA011248","ESA011248",NA,NA,NA,"São Miguel Arcanjo",NA,NA,"27904","auto",NA,NA,NA,NA
"23","2020-11-04 11:18:47-03","ESALQ","ESA","79668","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Mull. Arg.","Jung-Mendaçolli, S.L.","Savassi, A.P.; Silva, F.D.; Campos, L.M.; Duarte, A.R.; Arango, B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","270.0","2002","04","21",NA,"Brasil","São Paulo","Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo - Sete Barras (SP139, Km69). Floresta Ombrófila Densa Montana ao longo e no entorno do Rio Bonito.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Arbusto","ESA079668","ESA079668",NA,NA,NA,"Sete Barras","-47,994,167","-24,141,389","34059","auto",NA,NA,NA,NA
"24","2020-11-04 11:18:47-03","ESALQ","ESA","85042","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Jung-Mendaçolli, S.L.","Aguiar, A.C.; Silva, R.R.; Pereira, Z.V.; Cerqueira, R.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.","156.0","2003","04","17",NA,"Brasil","São Paulo","Parque Estadual Intervales, trilha da Bocaina em direção à gruta da Mãozinha e Minotauro, Floresta Ombrófila Densa Montana","-48.3600006103516","-24.0900001525879","820","820",NA,"Arbusto, 0,8m alt.Frutos imaturos verdes","ESA085042","ESA085042",NA,NA,NA,"Ribeirão Grande","-48,447,222","-24,270,833","25028","auto",NA,NA,NA,NA
"25","2020-11-04 11:18:47-03","ESALQ","ESA","51947","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll. Arg.",NA,"Lima, R.A.F.","340.0",NA,NA,NA,NA,"Brasil","São Paulo","Trilha Taquaral - Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334","800","800",NA,"1,8m de altura","ESA051947","ESA051947",NA,NA,NA,"São Miguel Arcanjo",NA,NA,"27904","auto",NA,NA,NA,NA
"26","2020-11-04 11:18:47-03","ESALQ","ESA","100935","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides",NA,"Souza, V.C.","Forzza, R.C.","4441.0","2007","01","24",NA,"Brasil","Minas Gerais",NA,"-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"ESA100935","ESA100935",NA,NA,NA,"Lima Duarte",NA,NA,"30417","auto",NA,NA,NA,NA
"27","2020-11-04 11:18:47-03","ESALQ","ESA","128644","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides",NA,"Ferreira, M.P.","Virillo, C.B.","67.0","2013","03","27",NA,"Brasil","São Paulo","Reserva Particulrar da Votorantim (CBA). Trilha dezembro entre a UHE Alecrim e UHE Porto raso. Floresta ombrófila densa na margem do rio dezembro","-47.449694","-24.077444","403","403",NA,"arbusto","ESA128644",NA,"2013",NA,NA,"Tapiraí","-47.449694","-24.077444",NA,NA,NA,NA,NA,NA
"28","2020-11-04 11:18:47-03","ESALQ","ESA","64877","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll. Arg.","Souza, V.C.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23729.0","2000","02","22",NA,"Brasil","Espírito Santo","Parque Nacional do Caparaó. Mata ciliar do Rio Norte.","-417.353",NA,"1110","1110",NA,"Arbusto, ca. 1,5m alt.; flores creme","ESA064877",NA,NA,NA,NA,"Alegre","-417,353","-20,445,833",NA,NA,NA,NA,NA,NA
"29","2020-11-04 11:18:47-03","ESALQ","ESA","79634","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Mull. Arg.","Bernacci, L.C. & Jung-Mendaçolli, S.L.","Gomes, S.M.; Antunes, R.M.; Gomes, P.B.; Nakakura, H.C.C.; Melo, M.S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","433.0","2002","04","22",NA,"Brasil","São Paulo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/ Floresta Ombrofila Densa Montana. Trilha do Taquaral.","-47.995",NA,NA,NA,NA,"Arbusto. Flores.","ESA079634","ESA079634",NA,NA,NA,"São Miguel Arcanjo","-47,995","-24,056,389",NA,NA,NA,NA,NA,NA
"30","2020-11-04 11:18:47-03","ESALQ","ESA","131646","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36851.0","2013","02","21",NA,"Brasil","São Paulo","Fragmento 19 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.3441","-46.1907","690","690",NA,"Flores creme-amareladas. Inflorescência verde.","ESA131646",NA,"2013",NA,NA,"Santa Isabel","-23.3441","-46.1907",NA,NA,NA,NA,NA,NA
"31","2020-11-04 11:18:47-03","ESALQ","ESA","79632","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Mull. Arg.","Bernacci, L.C. & Jung-Mendaçolli, S.L.","Gomes, S.M.; Antunes, R.M.; Gomes, P.B.; Nakakura, H.C.C.; Melo, M.S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","431.0","2002","04","22",NA,"Brasil","São Paulo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/ Floresta Ombrofila Densa Montana. Trilha do Taquaral.","-47.995",NA,NA,NA,NA,"Arbusto de 1m de altura. Frutos imaturos verdes.","ESA079632","ESA079632",NA,NA,NA,"São Miguel Arcanjo","-47,995","-24,056,389",NA,NA,NA,NA,NA,NA
"32","2020-11-04 11:18:47-03","ESALQ","ESA","131650","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36855.0","2013","02","20",NA,"Brasil","São Paulo","Fragmento 15 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.3814","-46.3872","780","780",NA,NA,"ESA131650",NA,"2013",NA,NA,"Guarulhos","-23.3814","-46.3872",NA,NA,NA,NA,NA,NA
"33","2020-11-04 11:18:47-03","ESALQ","ESA","131647","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36852.0","2013","02","21",NA,"Brasil","São Paulo","Fragmento 18 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.3528","-46.2143","720","720",NA,NA,"ESA131647",NA,"2013",NA,NA,"Santa Isabel","-23.3528","-46.2143",NA,NA,NA,NA,NA,NA
"34","2020-11-04 11:18:47-03","ESALQ","ESA","87649","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll. Arg.","Souza, V.C.","Andrade, P.M.","1385.0","1991","04","04",NA,"Brasil","Minas Gerais",NA,"-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"ESA087649","ESA087649",NA,NA,NA,"Nova Lima",NA,NA,"29211","auto",NA,NA,NA,NA
"35","2020-11-04 11:18:47-03","ESALQ","ESA","5760","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll. Arg.","Souza, V.C.","Moraes, P.L.R.","82.0","1990","06","08",NA,"Brasil","São Paulo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA005760","ESA005760",NA,NA,NA,"São Miguel Arcanjo",NA,NA,"27904","auto",NA,NA,NA,NA
"36","2020-11-04 11:18:47-03","ESALQ","ESA","79706","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Mull. Arg.","Jung-Mendaçolli, S.L.","Udulutsch, R.G.; Berndt, A.; Giannotti, M.; Muniz, M.R.A.; Botrel, R.T.; Vieira, S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","572.0","2002","04","20",NA,"Brasil","São Paulo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana.Coleta em borda da mata.",NA,"-240.675",NA,NA,NA,"Arbusto, 1,5m de altura. Frutos verdes.","ESA079706","ESA079706",NA,NA,NA,"São Miguel Arcanjo","-47,968,889","-240,675",NA,NA,NA,NA,NA,NA
"37","2020-11-04 11:18:47-03","ESALQ","ESA","33975","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll. Arg.","Souza, V.C.","Yamamoto, L.F. et al.","12.0","1996","12","12",NA,"Brasil","São Paulo",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"ESA033975",NA,NA,NA,NA,"Cunha",NA,NA,"38855","auto",NA,NA,NA,NA
"38","2020-11-04 11:18:47-03","ESALQ","ESA","79629","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Mull. Arg.","Bernacci, L.C. & Jung-Mendaçolli, S.L.","Farias, R.; Rolim, S.G.; Uliana, V.L.C.R.; Righi, C.A.; Scaramuzza, C.A.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","716.0","2002","04","24",NA,"Brasil","São Paulo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/ Floresta Ombrófila Densa Montana. Trilha do Taquaral 2.","-47.9900016784668","-23.8700008392334",NA,NA,NA,"Arbusto de 1,8 m. Fruto imaturo verde.","ESA079629","ESA079629",NA,NA,NA,"São Miguel Arcanjo","-47,986,944","-24,062,222","27904","auto",NA,NA,NA,NA
"39","2020-11-04 11:18:47-03","ESALQ","ESA","97342","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll. Arg.","Souza, V.C.","Harley, R.M. ; et. al.",NA,"1994","01","16",NA,"Brasil","Minas Gerais",NA,"-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"ESA097342","ESA097342",NA,NA,NA,"Santa Bárbara",NA,NA,"33136","auto",NA,NA,NA,NA
"40","2020-11-04 11:18:47-03","ESALQ","ESA","98128","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides",NA,"Souza, V.C.","Silva, J.M.","3972.0","2004","01","29",NA,"Brasil","Paraná",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"ESA098128","ESA098128",NA,NA,NA,"Guaratuba",NA,NA,"41937","auto",NA,NA,NA,NA
"41","2020-11-04 11:18:47-03","ESALQ","ESA","79691","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Mull. Arg.","Jung-Mendaçolli, S.L.","Savassi, A.P.; Silva, F.D.; Campos, L.M.; Duarte, A.R.; Arango, B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","384.0","2002","04","25",NA,"Brasil","São Paulo","Parque Estadual de Carlos Botelho. Floresta Estacional Semidecidual/ Floresta Ombrófila Densa Montana. Trilha da Represa.","-47.9900016784668","-23.8700008392334",NA,NA,NA,"Arbusto de 1m coletado na borda da trilha. Flores e frutos verdes.","ESA079691","ESA079691",NA,NA,NA,"São Miguel Arcanjo","-47,986,944","-24,062,222","27904","auto",NA,NA,NA,NA
"42","2021-03-31 13:41:33-03","MN","R","212347","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll. Arg.","Paiva, A.M.","Paiva, A.M.","399","2011","04","15",NA,"Brasil","Rio de Janeiro","Água Fria","-43.4185981750488","-22.4286003112793","800","800",NA,NA,NA,NA,"2011","08","14","Paty do Alferes",NA,NA,"18359","auto",NA,NA,NA,NA
