"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount"
"49","2011-05-11 13:01:00-03","MO","MOBOT","3304272","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana","(Samp.) R.M. Tryon","Pietrobom da Silva M.R.",NA,NA,NA,"M.R.P. da Silva","Silva 1767","1995","5","21","Brazil","São Paulo",NA,"Munic. Cubatão. Rodovia Sp 150-Anchieta, Serra do Mar. Região da mata Altântica. Encosta da Serra, com grandes quantidades de oferendas e altares de Candomblé.","-46.43333","-23.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"50","2017-03-05 05:18:00-03","MO","MOBOT","927882","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana","(Samp.) R.M. Tryon",NA,NA,NA,NA,"Robert G. Stolze|S.H. Stolze","Stolze 1708","1992","1","23","Ecuador","Pastaza",NA,NA,NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"51","2008-05-27 22:02:00-03","MO","MOBOT","3070","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana uleana",NA,"M. Lehnert (GOET)",NA,NA,NA,"Alice Fay|Louis Fay","Fay 2819","1990","7","27","Bolivia","La Paz","Nor Yungas","On La Paz-Caranavi road, 116.9 km from Yucumo, 7 km west of Tea Plantation.","-67.45555","-15.66666",NA,NA,"1140.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"uleana",NA,NA,NA,NA,"79","6"
"52","2008-05-27 22:02:00-03","MO","MOBOT","3303540","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana uleana",NA,"Robert G. Stozle",NA,NA,NA,"* ROSENSTOCK","ROSENSTOCK 303",NA,NA,NA,"Brazil",NA,NA,"S. Ganlo, Serra do Mar. Sllo da Serra in silva primaeva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"uleana",NA,NA,NA,NA,NA,NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","3309509","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana uleana",NA,"Robert G. Stolze",NA,NA,NA,"Per Dusén","Dusén 17306","1915",NA,NA,"Brazil","Paraná",NA,"Serra do Mar, Cadeado lous umbrosis rupestribous.",NA,NA,NA,NA,"580.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"uleana",NA,NA,NA,NA,NA,NA
"54","2014-02-23 21:21:00-03","MO","MOBOT","3309578","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana uleana",NA,"Robert G. Stolze",NA,NA,NA,"Edmundo Pereira","Pereira 312","1943",NA,NA,"Brazil","Rio de Janeiro",NA,"Itatraia-Rio Bonito",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"uleana",NA,NA,NA,NA,NA,NA
"55","2014-02-23 21:21:00-03","MO","MOBOT","3309610","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana uleana",NA,"Robert G. Stolze",NA,NA,NA,"Edmundo Pereira","Pereira 312","1943",NA,NA,"Brazil","Rio de Janeiro",NA,"Itatiaria Rio Bonito.",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"uleana",NA,NA,NA,NA,NA,NA
"56","2019-02-06 11:23:00-02","MO","MOBOT","2732040","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","M. Lehnert (M), 11 Enero",NA,NA,NA,"H. van der Werff","van der Werff 20086","2005","5","13","Peru","Pasco","Oxapampa","Distr. Palcazu. El Paujil. Lowland rain forest.","-75.26083","-10.33666",NA,NA,"700.00000000","800.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"387","3"
"57","2019-01-25 04:35:00-02","MO","MOBOT","3066175","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","A.R. Smith",NA,NA,NA,"H. van der Werff|Luis Valenzuela G.|Efraín Suclli|A. Carazas","van der Werff 21071","2006","4","28","Peru","Cusco","La Convención","Above Quillouno, disturbed montane forest.","-72.50138","-12.44722",NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"410","18"
"58","2013-06-02 05:38:00-03","MO","MOBOT","3109238","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","A.R. Smith (UC)",NA,NA,NA,"Gloria Calatayud|Isau Huamantupa|Efraín Suclli|V. Chama|L. Cárdenas|M. Luza|N. Anaya|M. Callalli","Calatayud Hermosa 3297","2005","8","20","Peru","Cusco","La Convención","Dist. Echarati, Localidad San Antonio, Bosque Primario Intervenido","-72.18333","-12.41666",NA,NA,"1464.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"7"
"59","2012-03-02 05:15:00-03","MO","MOBOT","2379932","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","M. Lehnert (UC)",NA,NA,NA,"H. van der Werff|Bruce Gray|Juan C. Ronquillo|Wilson Quizhpe","van der Werff 19020","2004","10","29","Ecuador","Zamora-Chinchipe",NA,"In the vicinity of the mining camp at the Río Tundaime. Along road from mining camp to military base El Condor. Montane rain forest.","-78.44055","-3.62527",NA,NA,"1770.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"358","11"
"60","2015-12-09 09:34:08-02","F","FMNH-PTERIDOPHYTES","C0644917F","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana","(Samp.) R. M. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0644917F","C0644917F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"61","2015-12-09 09:34:05-02","F","FMNH-PTERIDOPHYTES","C0644909F","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana","(Samp.) R. M. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0644909F","C0644909F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"62","2015-12-09 09:34:05-02","F","FMNH-PTERIDOPHYTES","C0644910F","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana","(Samp.) R. M. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,"C0644910F","C0644910F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"63","2015-12-09 09:34:06-02","F","FMNH-PTERIDOPHYTES","C0644911F","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana","(Samp.) R. M. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,"C0644911F","C0644911F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"64","2015-12-09 09:34:06-02","F","FMNH-PTERIDOPHYTES","C0644912F","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana","(Samp.) R. M. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,"C0644912F","C0644912F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"65","2015-12-09 09:34:07-02","F","FMNH-PTERIDOPHYTES","C0644913F","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana","(Samp.) R. M. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru","Pasco",NA,NA,"-75.25","-10.5",NA,NA,NA,NA,NA,"C0644913F","C0644913F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"66","2015-12-09 09:34:07-02","F","FMNH-PTERIDOPHYTES","C0644914F","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana","(Samp.) R. M. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru","Pasco",NA,NA,"-75.25","-10.5",NA,NA,NA,NA,NA,"C0644914F","C0644914F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"67","2015-12-09 09:34:07-02","F","FMNH-PTERIDOPHYTES","C0644915F","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana","(Samp.) R. M. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,"C0644915F","C0644915F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"68","2015-12-09 09:34:08-02","F","FMNH-PTERIDOPHYTES","C0644916F","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana","(Samp.) R. M. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,"C0644916F","C0644916F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"69","2015-12-09 09:34:09-02","F","FMNH-PTERIDOPHYTES","C0644919F","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana","(Samp.) R. M. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,NA,"C0644919F","C0644919F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"70","2015-12-09 09:34:08-02","F","FMNH-PTERIDOPHYTES","C0644918F","PreservedSpecimen","Plantae","Cyatheaceae","Cnemidaria","uleana","Cnemidaria uleana","(Samp.) R. M. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,NA,"C0644918F","C0644918F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"71","2019-03-18 10:38:05-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","RRC ID Flag",NA,NA,NA,"E. Pereira","312",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,"312",NA
"72","2019-03-18 10:38:07-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","RRC ID Flag",NA,NA,NA,"R. M. Tryon","6871",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,"6871",NA
"73","2019-03-18 10:38:05-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","RRC ID Flag",NA,NA,NA,"E. Pereira","312",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,"312",NA
"74","2019-03-18 10:38:07-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","RRC ID Flag",NA,NA,NA,"H. van der Werff","17546",NA,NA,NA,"Peru","Pasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,"17546",NA
"75","2019-03-18 10:38:07-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","RRC ID Flag",NA,NA,NA,"H. van der Werff","17546",NA,NA,NA,"Peru","Pasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,"17546",NA
"76","2015-12-09 09:37:19-02","F","FMNH-PTERIDOPHYTES","C0645430F","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador","Pastaza",NA,NA,"-76.8333","-1.75",NA,NA,NA,NA,NA,"C0645430F","C0645430F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"77","2015-12-09 09:37:20-02","F","FMNH-PTERIDOPHYTES","C0645431F","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador","Pastaza",NA,NA,"-76.8333","-1.75",NA,NA,NA,NA,NA,"C0645431F","C0645431F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"78","2015-12-09 09:37:20-02","F","FMNH-PTERIDOPHYTES","C0645432F","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador","Pastaza",NA,NA,"-76.8333","-1.75",NA,NA,NA,NA,NA,"C0645432F","C0645432F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"79","2015-12-09 09:37:20-02","F","FMNH-PTERIDOPHYTES","C0645433F","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia","Huila",NA,NA,"-75.75","2.5",NA,NA,NA,NA,NA,"C0645433F","C0645433F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"80","2015-12-09 09:37:21-02","F","FMNH-PTERIDOPHYTES","C0645434F","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador","Tungurahua",NA,NA,"-78.5","-1.25",NA,NA,NA,NA,NA,"C0645434F","C0645434F_01","Pteridophyta","Cyatheales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"81","2021-03-03 13:56:12-03","UFF","NIT","NIT10786","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","D. Vargas",NA,NA,NA,"D. Vargas; A. Lobão & C. Myssen","24","2019","01","22","Brasil","Rio de Janeiro","Nova Friburgo","Area de Proteção Ambiental de Macaé de Cima, Trilha para os Pirineus.","-42.503611","-22.430278","42º30'13''W","22º25'49''S",NA,NA,"Arbórea, ca. 1,5m alt., terrestre no barranco, beira de trilha. Pecíolo marrom na base, verde na porção distal. Fronde 1,9m compr.; Pecíolo 69cm compr.; Pina meio 30cm compr.","NIT00003524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-03 13:56:12-03","UFF","NIT","NIT10787","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","D. Vargas",NA,NA,NA,"D. Vargas; A. Lobão","19","2018","09","01","Brasil","Rio de Janeiro","Nova Friburgo","Area de Proteção Ambiental de Macaé de Cima, Estrada próxima ao sítio do Jair, Caminho para Rio das Flores.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Arbórea, ca. 1m, terrestre no barranco, fronde ereta. Caule 20cm alt.; Pecíolo 65cm compr.","NIT00003525",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA
"83","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(A. Samp.) Lehnert",NA,NA,NA,NA,"Riedel, --","347",NA,NA,NA,"Brazil",NA,NA,"Brasilia: [illegible text] pr. Mariano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyatheales","South America",NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"84","2020-09-12 05:00:02-03","US","US","592705","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(A. Samp.) Lehnert",NA,NA,NA,NA,"Glaziou, --","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Near Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyatheales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"85","2020-09-12 05:00:02-03","US","US","1516159","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(A. Samp.) Lehnert",NA,NA,NA,NA,"P. K. Dusén","18124","1916","5","13","Brazil","São Paulo",NA,"Sao Paulo, Alto da Serra, in declivi umbrosa",NA,NA,NA,NA,"700",NA,NA,"US01453151","US01453151_01",NA,"Cyatheales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"86","2020-09-12 05:00:02-03","US","US","1498030","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(A. Samp.) Lehnert",NA,NA,NA,NA,"L. Smith","2077","1929","3","6","Brazil","São Paulo",NA,"Sao Paulo state, Estacao Biologica, Alto da Serra","-46.32","-23.78",NA,NA,"800","900",NA,"US01453149","US01453149_01",NA,"Cyatheales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"87","2020-09-12 05:00:02-03","US","US","2703291","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(A. Samp.) Lehnert",NA,NA,NA,NA,"Wacket","303","1905",NA,NA,"Brazil","São Paulo",NA,"Est. S. Paulo, allo da Serra in sylvis primaevis ad terram",NA,NA,NA,NA,NA,NA,NA,"US01453155","US01453155_01",NA,"Cyatheales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"88","2020-09-12 05:00:02-03","US","US","1340179","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(A. Samp.) Lehnert",NA,NA,NA,NA,"P. K. Dusén","14245","1912","10","4","Brazil","São Paulo",NA,"Sao Paulo: Alta da Serra, in silva prim",NA,NA,NA,NA,NA,NA,NA,"US01453154","US01453154_01",NA,"Cyatheales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"89","2020-09-12 05:00:02-03","US","US","592704","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(A. Samp.) Lehnert",NA,NA,NA,NA,"Glaziou, --","2420",NA,NA,NA,"Brazil",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"US01453153","US01453153_01",NA,"Cyatheales","South America",NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"90","2020-09-12 05:00:02-03","US","US","1627933","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(A. Samp.) Lehnert",NA,NA,NA,NA,"B. Lutz","727","1931","12",NA,"Brazil","São Paulo",NA,"Serra da Bocania-S. Paulo-Brazil",NA,NA,NA,NA,NA,NA,NA,"US01453148","US01453148_01",NA,"Cyatheales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"91","2020-09-12 05:00:02-03","US","US","2703292","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(A. Samp.) Lehnert",NA,NA,NA,NA,"Wacket","303",NA,NA,NA,"Brazil","São Paulo",NA,"S. Paulo, Serra do Mar, alto da Serra in sulva primaera",NA,NA,NA,NA,NA,NA,NA,"US01453156","US01453156_01",NA,"Cyatheales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"92","2020-09-12 05:00:02-03","US","US","600213","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(A. Samp.) Lehnert",NA,NA,NA,NA,"Wacket","303","1906",NA,NA,"Brazil","São Paulo",NA,"Est. S. Paulo, alto da Serra in sylvis primaeris at serram [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US01453150","US01453150_01",NA,"Cyatheales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"93","2020-09-12 05:00:02-03","US","US","2083098","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(A. Samp.) Lehnert",NA,NA,NA,NA,"E. Pereira","321","1943","2","16","Brazil",NA,NA,"Est. do Rio, Itatiaia, Rio Bonito",NA,NA,NA,NA,"800",NA,NA,"US01453147","US01453147_01",NA,"Cyatheales","South America",NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"94","2020-09-12 05:00:02-03","US","US","1850700","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana abitaguensis","(Domin) Lehnert",NA,NA,NA,NA,"J. Cuatrecasas","8640","1940","3","24","Colombia","Huila",NA,"Departamento del Huila: Cordillera Oriental, vertiente occidental, abajo de Gabinete en la hondonada del Abra de San Andrés",NA,NA,NA,NA,"1900","2100",NA,"US01453146",NA,NA,"Cyatheales","South America - Neotropics",NA,"abitaguensis","Pteridophyte",NA,NA,NA,NA,"1"
"95","2021-01-12 15:23:51-03","UFMG","BHCB-SL","160673","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","Salino, A","2012","10","28","Salino, A; Lombardi, JA; Temponi, L; Saka, MN; Roque, LCF","15538","2012","10","28","Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Macaé de Cima","-42.494444","-22.390278","-42.494444","-22.390278","950","950","Caule ereto, 10 cm. Na estrada",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-01-12 15:23:51-03","UFMG","BHCB-SL","90379","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","Salino, A","2004","11",NA,"Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","9950","2004","10","30","Brasil","Minas Gerais","Felício dos Santos","APA Águas Vertentes","-43.287139","-18.196694","-43.287139","-18.196694","1150","1350",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-07 11:16:03-03","UFMG","BHCB-SL","64973","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","Salino, A","2001","11",NA,"Salino, A; Dittrich, VAO; Morais, PO; Carvalho, FA; Teixeira, LCRS; Oliveira, AM","7721","2001","10","30","Brasil","São Paulo","Natividade da Serra","Parque Estadual da Serra do Mar","-45.169972","-23.412361","-45.169972","-23.412361","900","950",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-07 11:16:03-03","UFMG","BHCB-SL","109356","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","Salino, A","2015","09",NA,"Rolim, LB; Almeida, TE; Silva, JL","347","2006","04","03","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi; Serrinha","43.406806","20.479167","43.406806","20.479167","1020","1020","Terrestre no interior de mata, próximo ao rio Mainart. Floresta estacional Semidecidual Montana.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-07 11:16:03-03","UFMG","BHCB-SL","114102","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","Dittrich, VAO","2007","10",NA,"Dittrich, VAO","1506","2007","10","12","Brasil","Minas Gerais","Ouro Preto","São Bartolomeu","-43.558722","-20.296378","-43.558722","-20.296378","1050","1050",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-07 11:16:03-03","UFMG","BHCB-SL","99307","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","Souza, JF","2014","10","29","Salino, A; Heringer, G; Lara, DS; Giorgini, PL; Andrade, JJ","11164","2006","05","22","Brasil","Minas Gerais","Simonésia","RPPN Mata do Sossego, Floresta Ombrófila Densa Montana em área de vales e interflúvios.","-42.070306","-20.071861","-42.070306","-20.071861","1150","1600","Terrestre próximo a margem de riacho, na mata. Caule ereto.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-07 11:16:03-03","UFMG","BHCB-SL","57649","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","Salino, A","2001","03",NA,"Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","6231","2001","03","08","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, Estação Ecológica do Bananal","-44.367722","-22.806528","-44.367722","-22.806528","1130","1130","Terrestre e arborescente no interior de floresta. Caule com 1m de altura, pecíolo 45-52cm compr. e l",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-07 11:16:03-03","UFMG","BHCB-SL","75160","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","uleana","Cyathea uleana","(Samp.) Lehnert","Carvalho, FA; Salino, A",NA,NA,NA,"Viana, PL","775","2001","10","07","Brasil","Minas Gerais","Belo Vale",NA,"-43.936111","-20.443611","-43.936111","-20.443611","1300","1300",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
