"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","500749","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","R. Gross","F. C. Hoehne","20684","1927","06","04","Brazil","São Paulo",NA,"Pico do M.Pellado,S.Paulo. Perto de Lindoya.","-46.60763","-22.445284",NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756134' target='other'> <mi>dwc_moreinfo</mi></a>","NY00500749","NY00500749_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","500742","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","J. C. Lindeman","G. G. Hatschbach","13665","1966","02","10","Brazil","Paraná","General Carneiro","Galinhas. Moist place by river.","-51.3156","-26.4275",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756149' target='other'> <mi>dwc_moreinfo</mi></a>","NY00500742","NY00500742_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","500743","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris elatior","(Griseb.) Osten","J. C. Lindeman","J. C. Lindeman","4833","1967","03","13","Brazil","Paraná",NA,"Fazenda Reserva, ca. 85 km SW of Guarapuava. Campo near Rio Reserva.","-52.0758963","-25.9309469",NA,NA,"800","1050","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=517558' target='other'> <mi>dwc_moreinfo</mi></a>","NY00500743","NY00500743_01","South America","sheet",NA,"Magnoliophyta","Poales","elatior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","500736","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","T. M. Koyama","R. M. Harley","17929","1977","01","15","Brazil","Bahia",NA,"On the coast road between Alcobaça and Prado 10 km NW of Alcobaça and 4 km N along road from the Rio Itanhentinga.","-39.22","-17.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756168' target='other'> <mi>dwc_moreinfo</mi></a>","NY00500736","NY00500736_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","500738","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"P. von Luetzelburg","15471","1911","11",NA,"Brazil","Rio de Janeiro",NA,"Gongojoco",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756171' target='other'> <mi>dwc_moreinfo</mi></a>","NY00500738","NY00500738_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","500735","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","T. M. Koyama","R. M. Harley","15983","1974","02","04","Brazil","Bahia",NA,"By Rio Cumbuca, ca. 3 km S of Mucugé, near site of small dam on road to Cascavel. Serra do Sincorá.","-41.35","-13.02",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756146' target='other'> <mi>dwc_moreinfo</mi></a>","NY00500735","NY00500735_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","00916608","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","R. Kral","H. S. Irwin","28258","1970","03","24","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, ca. 3 km N. of São João da Chapada","-43.7833","-18.0833",NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991322' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916608","NY00916608_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","500728","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"S. A. Mori","14061","1981","05","22","Brazil","Bahia","Salvador","Lagoa de Abaeté, NE edge of the city of Salvador.","-38.357405","-12.944359",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756180' target='other'> <mi>dwc_moreinfo</mi></a>","NY00500728","NY00500728_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","01174180","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"J. M. Pires","14152",NA,NA,NA,"Brazil","Roraima",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1391100' target='other'> <mi>dwc_moreinfo</mi></a>","NY01174180","NY01174180_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","500760","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"P. von Luetzelburg","83","1910",NA,NA,"Brazil",NA,NA,"Petropolis. sumpf",NA,NA,NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756161' target='other'> <mi>dwc_moreinfo</mi></a>","NY00500760","NY00500760_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","00916597","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","W. W. Thomas","W. A. Teixeira","25075","1994","05","26","Brazil","Minas Gerais","Itabirito","Pico do Itabirito.","-43.8014","-20.2533",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916597","NY00916597_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","519539","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"W. W. Thomas","12983","2002","03","12","Brazil","Bahia","Lençóis","4 km N of Lençóis on road to BR 242","-41.370783","-12.544633",NA,NA,"490","490","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756186' target='other'> <mi>dwc_moreinfo</mi></a>","NY00519539","NY00519539_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","00916599","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"H. S. Irwin","24475","1969","03","15","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 10 km north of Veadeiros","-47.5061","-14.05",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991311' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916599","NY00916599_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","500740","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","K. R. B. Garden","L. Coradin","6143","1983","06","27","Brazil","Bahia","Jacobina","Proximidades do Hotel Serra do Ouro.","-40.52","-11.18",NA,NA,"650","650","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756167' target='other'> <mi>dwc_moreinfo</mi></a>","NY00500740","NY00500740_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","500729","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","T. M. Koyama","S. A. Mori","14093","1981","05","23","Brazil","Bahia","Salvador","Bairro of Itapua, vicinity of airport, Dois de Julho.","-38.326094","-12.909706",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756145' target='other'> <mi>dwc_moreinfo</mi></a>","NY00500729","NY00500729_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","00916611","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","R. Kral","W. R. Anderson","8399","1973","04","09","Brazil","Minas Gerais",NA,"12 km by road W of Diamantina on road to Curvelo. Serra do Espinhaço.","-43.68024","-18.32666",NA,NA,"1450","1450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991333' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916611","NY00916611_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","416475","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","R. Kral","W. W. Thomas","11627","1997","07","18","Brazil","Bahia","Porto Seguro","Parque Nacional Monte Pascoal. North of Barra Velha.","-39.1441667","-16.8752778",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756154' target='other'> <mi>dwc_moreinfo</mi></a>","NY00416475","NY00416475_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","01174172","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","T. M. Koyama","A. J. Fife","4060",NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1391049' target='other'> <mi>dwc_moreinfo</mi></a>","NY01174172","NY01174172_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","500757","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"A. F. M. Glaziou","16531",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Theresopolis.","-42.986352","-22.417353",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756159' target='other'> <mi>dwc_moreinfo</mi></a>","NY00500757","NY00500757_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","01174176","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","T. M. Koyama","G. T. Prance","15438","1971","10","20","Brazil","Amazonas",NA,"Rio Uneiuxi, 35 Km above mouth, Campina do Dodono","-65.295","-0.6911",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1391078' target='other'> <mi>dwc_moreinfo</mi></a>","NY01174176","NY01174176_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","777648","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","D. A. Simpson","R. M. Harley","26512","1988","11","30","Brazil","Bahia","Rio de Contas","Pico das Almas. Vertente leste. Montanha a sudoeste do Queiroz","-41.97","-13.53",NA,NA,"1500","1550","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756138' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777648","NY00777648_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","568604","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"R. M. Harley","26059","1988","11","09","Brazil","Bahia",NA,"Rio de Contas. 17 km ao N da cidade na estrada para o povoado de Mato Grosso. Perto do rio.","-41.87","-13.48",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756187' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568604","NY00568604_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","00916613","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","A. C. Araújo","G. G. Hatschbach","50929","1987","03","16","Brazil","Minas Gerais","Diamantina","Rodovia Guinda - Conselheiro Mata.","-43.6003","-18.2494",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991337' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916613","NY00916613_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","00916603","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"H. S. Irwin","20268","1968","02","16","Brazil","Minas Gerais",NA,"Serra do Cipó, km. 120 (ca. 145km N. of Belo Horizonte).","-43.4","-18.87",NA,NA,"1250","1250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991316' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916603","NY00916603_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","568558","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","T. M. Koyama","J. A. Steyermark","111056","1974","10","13","Venezuela","Lara","Morán","Selva a lo largo del Río Tocuyo, al sur de Humocaro Alto.","-70.03","9.55",NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756148' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568558",NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","568557","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","E. R. Guaglianone","F. Biganzoli","12","1998","04","28","Argentina","Misiones","San Ignacio","Camino al Parque Provincial Teyú Cuaré, cruce al Payal.","-55.57","-27.28",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756158' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568557",NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","802507","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","M. H. Nee","M. H. Nee","47455","1997","12","22","Bolivia","Santa Cruz","Andrés Ibáñez","North edge of grassland of Viru-Viru International Airport, with pasture on the other side, 3 km E of highway fron Santa Cruz to Warnes.","-63.13","-17.62",NA,NA,"360","360","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=738137' target='other'> <mi>dwc_moreinfo</mi></a>","NY00802507",NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","568553","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","E. R. Guaglianone","E. P. Heringer","3380","1980","01","26","Brazil","Bahia",NA,"Orla marítima ca de 15 Km ao Sul de Olivença.","-38.998845","-15.080553",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756157' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568553","NY00568553_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","500726","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"S. A. Mori","9600","1978","03","17","Brazil","Bahia","Alcobaça","Rod. BA 001, a 5 km ao Sul de Alcobaça. Folha SE - 24 (18-39a).","-39.2093897","-17.568634",NA,NA,"10","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756179' target='other'> <mi>dwc_moreinfo</mi></a>","NY00500726","NY00500726_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","500759","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"A. F. C. P. Saint-Hilaire","Catal. A196","1816",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=756174' target='other'> <mi>dwc_moreinfo</mi></a>","NY00500759","NY00500759_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","00916620","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke","T. M. Koyama","M. dos R. Cordeiro","1100","1976","11","19","Brazil","Mato Grosso","Matupá","Fazenda Cachimbo, sub. Base Projeto RADAM.","-54.9328","-10.0575",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991350' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916620","NY00916620_01","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
