"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"1","2016-09-30 05:28:00-03","NY","NYBG","01300300","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","M. de L. Rico-Arce","M. Orellana","684","2000","02","26","South America","Bolivia","El Beni","Cercado","a 10 km. de Trinidad camino San Javier.","-64.88","-14.68","200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643427' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300300","NY01300300_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-03-15 16:37:00-03","NY","NYBG","01300297","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","H. M. Curran","308","1913","11","02","South America","Argentina","Corrientes",NA,"Vicinity of Goya",NA,NA,"15","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643284' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300297","NY01300297_01","(Mart.) Barneby & J.W.Grimes","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2016-09-27 19:26:00-03","NY","NYBG","01300294","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","A. P. Rodrigo","968","1936","12",NA,"South America","Argentina","Corrientes","Esquina","Del arroyo tartagena.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643345' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300294","NY01300294_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-03-15 16:37:00-03","NY","NYBG","01300279","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","T. Morong","271","1888","12","31","South America","Paraguay",NA,NA,"Central Praguay [Asunción]",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642806' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300279","NY01300279_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2016-09-30 05:27:00-03","NY","NYBG","01300278","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","P. Arenas","1855","1971","03",NA,"South America","Paraguay","Boquerón",NA,"Colonia Fernheim, Filadelfia.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642802' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300278","NY01300278_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2021-03-15 16:37:00-03","NY","NYBG","01408303","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","M. H. Nee","41718","1991","07","13","South America","Bolivia","Santa Cruz","Guarayos","(formerly part of Prov. Ñuflo de Chávez), along bay of Río Blanco, 0.5 km. E of Urubichá.","-63.07","-15.62","190","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643757' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408303","NY01408303_01","(Mart.) Barneby & J.W.Grimes","190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","01300284","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","C. E. O. Kuntze","s.n.","1892",NA,NA,"South America","Paraguay",NA,NA,"Puerto Esperanza",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642926' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300284","NY01300284_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","01408301","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata",NA,"A. Fuentes","1618","1996","10","30","South America","Bolivia","Santa Cruz",NA,"Prov. Germán Busch. Laguna Cáceres, estancias Arco Iris.",NA,NA,"300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643455' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408301","NY01408301_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","00917681","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","W. W. Thomas","4594","1985","10","26","South America","Brazil","Mato Grosso","Poconé","Pantanal. Along Rio Cassangé at crossing of Transpantaneira (MT060), 69 km N of Porto Jofre","-56.87","-16.9",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997608' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917681","NY00917681_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","04034767","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata",NA,"P. Acevedo-Rodríguez","16713","2017","09","05","South America","Brazil","Mato Grosso do Sul","Corumbá","along Paraguay River north of Corumbá","-57.6642","-18.9528","93","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4337948' target='other'> <mi>dwc_moreinfo</mi></a>","NY04034767",NA,"(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","01300288","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","H. M. Curran","400","1913","11","12","South America","Argentina","Chaco",NA,"Vicinity of Barranqueras",NA,NA,"35","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643233' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300288","NY01300288_01","(Mart.) Barneby & J.W.Grimes","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","00917680","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","C. E. O. Kuntze","s.n.","1892",NA,NA,"South America","Brazil","Mato Grosso",NA,"MattoGrosso",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997600' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917680","NY00917680_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","01098744","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","E. de Oliveira","1224","1960","12","16","South America","Brazil","Pará",NA,"Rio Tocantins, Região de S. Joaquim de Itaquara.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1288914' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098744","NY01098744_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","00917683","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","E. J. Koenen","H. Lorenzi","1373","1997","01","25","South America","Brazil","Mato Grosso do Sul","Miranda","Faz. Santa Clara- passo do Lontra","-56.3781","-20.2408",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997640' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917683","NY00917683_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","00917678","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","C. Conceição","1455","1984","06","05","South America","Brazil","Mato Grosso do Sul","Corumbá","Corumbá","-57.6531","-19.0094",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997612' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917678","NY00917678_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","01098743","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","M. Silva","1787","1968","08","30","South America","Brazil","Pará",NA,"Rio Trombetas, Oriximiná, lago Urucará, Retiro Buiussú",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1288913' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098743","NY01098743_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","01098742","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","G. A. Black","50-10336","1950","10","28","South America","Brazil","Pará","Santarém","Cacaual Grande, municipio de Santarém","-54.7083","-2.44306",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1288912' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098742","NY01098742_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","00886226","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","L. P. de Queiroz","L. P. de Queiroz","4055","1994","10","11","South America","Brazil","Bahia","Barra","A ca. 500 m da margem esquerda do Rio São Francisco, logo após Ibotirama, a ca. 200 m da ponte sobre o Rio São Francisco, na estrada para Barreiras (BR-242).","-43.23","-12.2",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1014705' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886226","NY00886226_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","01300285","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","G. Schmeda","1444","1991","11",NA,"South America","Paraguay","Alto Paraguay",NA,"Olimpo.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642937' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300285","NY01300285_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","00917679","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","J. S. Blanchet","2756","1839",NA,NA,"South America","Brazil",NA,NA,"Facenda de Utinga, in Certao del Rio de S. Francisco, Brasil trop.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997607' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917679","NY00917679_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","01300286","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","F. J. Fernández Casas","FC4401","1980","10","21","South America","Paraguay",NA,NA,"Chaco. Entre Mayor Pablo Lagerenza y Colonia San Alfredo, en el lugar llamado Aguada Veinte, próximo al Río Timane.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642955' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300286","NY01300286_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2016-09-27 19:26:00-03","NY","NYBG","01300292","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","T. Rojas","12098","1944","08","27","South America","Paraguay",NA,NA,"Chaco. Puerto El Colorado.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643253' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300292","NY01300292_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2016-09-27 19:26:00-03","NY","NYBG","01300290","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","M. M. Job","696","1936","02","01","South America","Argentina","Santa Fé",NA,"Rio Paraná. Canal Viejo de Santa Fé a Colastiné",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643245' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300290","NY01300290_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","01300283","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","C. E. O. Kuntze","s.n.","1892","09",NA,"South America","Paraguay",NA,NA,"Nord-Paraguay: P. Esperanza",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642823' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300283","NY01300283_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","01300295","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","A. E. Burkart","26977","1968","04","09","South America","Argentina","Entre Ríos",NA,"Dep. La Paz, Isla Curuzú-Chalí.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643349' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300295","NY01300295_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","00917655","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","P. von Luetzelburg","1802","1912","08",NA,"South America","Brazil","Goiás",NA,"Duro, Campinas, Agreste",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997593' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917655","NY00917655_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2016-09-27 19:26:00-03","NY","NYBG","01300289","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","M. M. Job","958","1936","02","01","South America","Argentina","Santa Fé",NA,"Reconquista, Río Paraná: Isla Mascota",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643241' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300289","NY01300289_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","01300287","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","G. Schmeda","1569","1991","12",NA,"South America","Paraguay","Alto Paraguay",NA,"Km 12.5, Isla Alta.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643230' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300287","NY01300287_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2016-09-27 19:39:00-03","NY","NYBG","01300281","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby","R. Degen","3358","1995","07","25","South America","Paraguay",NA,NA,"Puerto Casado",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642812' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300281","NY01300281_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","01408302","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","A. M. Carrión Cuellar","A. M. Carrión Cuellar","557","1998","10","27","South America","Bolivia","Santa Cruz",NA,"Prov. Germán Busch. Río Pimiento, a 10 km. NE de la estancias Arco Iris.","-57.8239","-18.8764","138","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643761' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408302","NY01408302_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2016-09-27 19:26:00-03","NY","NYBG","01300280","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","E. Hassler","12389","1913","12",NA,"South America","Paraguay","Central",NA,"In regione lacus Ypacaray",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642810' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300280","NY01300280_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2016-09-27 19:26:00-03","NY","NYBG","01300298","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","T. S. Ibarrola","827","1944","09","22","South America","Argentina","Corrientes",NA,"Pueblo de San Luis del Palmar",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643314' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300298","NY01300298_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2016-09-30 05:27:00-03","NY","NYBG","01300282","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","P. Arenas","1565","1976","02","07","South America","Paraguay","Presidente Hayes",NA,"Col. Menno, Misión Nueva Vida.","-57.63","-25.2",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642821' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300282","NY01300282_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","01300296","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","H. M. Curran","221","1913","11","02","South America","Argentina","Corrientes",NA,"Vicinity of Goya",NA,NA,"15","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643352' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300296","NY01300296_01","(Mart.) Barneby & J.W.Grimes","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","04034734","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata",NA,"P. Acevedo-Rodríguez","16668","2017","09","03","South America","Brazil","Mato Grosso do Sul","Corumbá","along road MS-184 north of Base de Estudo do Pantanal - UFMS","-57.0381","-19.5658","91","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336523' target='other'> <mi>dwc_moreinfo</mi></a>","NY04034734",NA,"(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2016-09-30 05:27:00-03","NY","NYBG","01300276","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","P. Arenas","1567","1980","01","04","South America","Paraguay","Presidente Hayes",NA,"Gral. Bruguez, margen del Río Pilcomayo.","-58.83","-24.75",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642784' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300276","NY01300276_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","01098741","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","C. A. Cid Ferreira","2408","1980","09","12","South America","Brazil","Pará","Oriximiná","Rio Trombetas, margem esquerda, lago Iripixi. Mata de igapó, solo mal drenado.","-55.8319992","-1.7682579",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1281933' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098741","NY01098741_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","00917684","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","E. J. Koenen","H. Lorenzi","1373","1997","01","25","South America","Brazil","Mato Grosso do Sul","Miranda","Faz. Santa Clara- passo do Lontra","-56.3781","-20.2408",NA,"photo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997643' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917684","NY00917684_01 NY00917684_02","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","01408304","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","A. F. Fuentes","L. Sánchez","1048","1999","11","07","South America","Bolivia","Santa Cruz",NA,"Chiquitos Proyecto Corredor Santa Cruz-Puerto Suárez. Laguna Concepción.","-61.3744","-17.5319","140","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643771' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408304","NY01408304_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2016-09-27 19:26:00-03","NY","NYBG","01300291","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","M. M. Job","958","1936","02","01","South America","Argentina","Santa Fé",NA,"Reconquista, Río Paraná: Isla Mascota",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643255' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300291","NY01300291_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","01300277","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby","F. J. Fernández Casas","4432b","1980","10","23","South America","Paraguay","Boquerón",NA,"Cerca y al Sur de Mariscal Estigarribia",NA,NA,NA,"sheet","Added a b as another record is assigned to Casas #4432. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642804' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300277","NY01300277_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2016-09-27 19:26:00-03","NY","NYBG","01300299","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","N. S. Troncoso","1346","1976","11","23","South America","Argentina","Entre Ríos","Federación","Col. Ensanche Sauce. Est. La Matilde.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1643381' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300299","NY01300299_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00917654","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","G. G. Hatschbach","21948","1969","07","17","South America","Brazil","Mato Grosso do Sul","Aquidauana","Fda. Sta. Cruz","-55.7869","-20.4711",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997590' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917654","NY00917654_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00917653","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","inundata","Albizia inundata","R. C. Barneby; J. W. Grimes","G. G. Hatschbach","60928","1994","06","11","South America","Brazil","Mato Grosso do Sul","Mun. Corumbá","Abobral",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997588' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917653","NY00917653_01","(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
