"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount","sex","infraspecificEpithet"
"109","2021-03-01 16:35:49-03","UNICAMP","UEC","21188","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto","Tamashiro, JY; Silva, AF","10540","1979","10","16","Brazil","São Paulo","Ubatuba","IAC, Estação experimental.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"1982","12","09","Árvore com 10m de altura, com botões esverdeados.",NA,NA,NA,"Magnoliopsida",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:35:49-03","UNICAMP","UEC","173799","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Lirio, EJ","Sanchez, M; Pedroni, F","365","1992","11","07","Brazil","São Paulo","Ubatuba","Núcleo de Picinguaba, margens do Rio da Fazenda.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC089593","UEC089593","2016",NA,NA,"Árvore de 8m de alt., botões de cor acinzentada.",NA,NA,NA,"Magnoliopsida",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-06 09:56:36-03","UFOP","OUPR","16305","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Pignal, M.","Horta, M.","5019-79",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2019",NA,NA,"Árvore. Mata.",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-04 13:19:25-03","UDESC","LUSC","9873","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Ademir Reis","Ademir Reis; Cassio Daltrini, Renata Menin & Vanderleia Camarg","2423","2018","09","20","Brasil","Santa Catarina","Papanduva","Parcela 15.","-50.166111","-26.318056","50º9'58''W","26º19'5''S",NA,NA,"LUSC009349",NA,"2018","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-04 13:19:25-03","UDESC","LUSC","9870","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Ademir Reis","Ademir Reis; Cassio Daltrini, Renata Menin & Vanderleia Camargo","2413","2018","09","19","Brasil","Santa Catarina","Papanduva","Parcela 12.","-50.163333","-26.332778","50º9'48''W","26º19'58''S",NA,NA,"LUSC009339",NA,"2018","09","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-04 13:19:25-03","UDESC","LUSC","9755","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","G. Lodetti","G.A. Elias; R. Santos, P.T. Padilha & G. Lodetti",NA,"2016","04","04","Brasil","Santa Catarina","Grão Pará","Parque Estadual Serra Furada.","-49.391944","-28.189444","49º23'31''W","28º11'22''S","5","5","LUSC009248","LUSC009248",NA,NA,NA,"Fruto verde Habitat: Floresta Ombrófila Densa Montana Habito: Arbustiva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-04 13:19:25-03","UDESC","LUSC","7253","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","F.S.Meyer","F.S.Meyer","76","2004","09","10","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"LUSC008565","LUSC008565",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-10-14 10:03:13-03","FURB","FURB","10647","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Silveira, D","Grippa, C.R.; Godoy, M.B. & Souza, N.L. de","644","2007","08","12","Brasil","Santa Catarina","Presidente Nereu","Fazenda Agrião.","-49.2152778","-27.1738889","-49.2152778","-27.1738889","460","460","FURB31516","FURB31516","2013","06",NA,"Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo V. Habitat: Floresta Ombrófila Densa; Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-10-14 10:03:13-03","FURB","FURB","14265","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto, AL","Korte, A.; Kniess, A.","164","2009","09","17","Brasil","Santa Catarina","Leoberto Leal","Tigre.","-49.23","-27.3597222","-49.2300000","-27.3597222","438","438","FURB31535","FURB31535","2010","02","25","Florística IFFSC 424 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-10-14 10:03:13-03","FURB","FURB","14654","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Verdi, M","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2655","2009","09","24","Brasil","Santa Catarina","Jacinto Machado","Tenente.","-49.86","-29.07","-49.8600000","-29.0700000","80","80","FURB31537","FURB31537","2009","09","24","Florística IFFSC 10 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-10-14 10:03:13-03","FURB","FURB","14880","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Meyer, FS","Meyer, F.S.","823","2008","11","08","Brasil","Santa Catarina","São Bento do Sul","Cepa Rugendas.","-49.3786111","-26.2505556","-49.3786111","-26.2505556",NA,NA,"FURB31527","FURB31527","2008","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-10-14 10:03:13-03","FURB","FURB","14970","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto, AL","Korte, A.; Kniess, A.","405","2009","10","08","Brasil","Santa Catarina","Presidente Nereu","Rio Pequeno.","-49.4105556","-27.27","-49.4105556","-27.2700000","640","640","FURB31529","FURB31529","2010","04","13","Florística IFFSC 464 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-10-14 10:03:13-03","FURB","FURB","14976","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto, AL","Cadorin, T.J.; Schimitt, J.L. & Caglioni, E.","176","2009","10","09","Brasil","Santa Catarina","Taió","Passo Manso, Fazenda Tarumã.","-50.1294445","-27.0002778","-50.1294445","-27.0002778","812","812","FURB31530","FURB31530","2010","04","13","Florística IFFSC e625a (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-10-14 10:03:13-03","FURB","FURB","15295","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto, AL","Verdi, M.; Tomazi, A.L. & Klemz, G.","2804","2009","10","17","Brasil","Santa Catarina","Timbé do Sul","Vila Belmiro.","-49.86","-28.8","-49.8600000","-28.8000000","360","360","FURB31528","FURB31528","2010","04","13","Regeneração IFFSC 28 /L/104 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-10-14 10:03:13-03","FURB","FURB","15297","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto, AL","Korte, A.; Kniess, A.","541","2009","10","19","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5030556","-27.3608333","-49.5030556","-27.3608333","708","708","FURB31531","FURB31531","2010","04","08","Florística IFFSC 421 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arvoreta;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-10-14 10:03:13-03","FURB","FURB","15333","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto, AL","Verdi, M.; Tomazi, A.L. & Klemz, G.","2856","2009","10","20","Brasil","Santa Catarina","Morro Grande","Rio Morto.","-49.68","-28.7997222","-49.6800000","-28.7997222","60","60","FURB31524","FURB31524","2010","04","13","Florística IFFSC 30 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-10-14 10:03:13-03","FURB","FURB","16007","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto, AL","Korte, A.; Kniess, A.","869","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","Rio Novo.","-49.2305556","-27.1802778","-49.2305556","-27.1802778","617","617","FURB02362","FURB02362","2010","04","13","Florística IFFSC 518 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-10-14 10:03:13-03","FURB","FURB","20739","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","1887","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.87","-27.63","-48.8700000","-27.6300000","413","413","FURB31525","FURB31525",NA,NA,NA,"Florística IFFSC 316 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-10-14 10:03:13-03","FURB","FURB","29272","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Oliveira, AA de","Verdi, M.; Tomazi, A.L. & Klemz, G.","2879","2009","10","20","Brasil","Santa Catarina","Morro Grande","Rio Morto.","-49.68","-28.7997222","-49.6800000","-28.7997222","60","60","FURB31536","FURB31536","2010","09","30","Regeneração IFFSC 30 /N/72 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-14 10:03:13-03","FURB","FURB","32129","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Korte, A","Korte, A.; Kniess, A.","4825","2010","10","27","Brasil","Santa Catarina","Major Vieira","Rio da Serra.","-50.4","-26.64","-50.4000000","-26.6400000","1009","1009","FURB31534","FURB31534","2010","11","09","Florística IFFSC 847 (Arbusto) Habitat: Floresta Ombrófila Mista; Estágio Avançado - explorado; interior do fragmento Habito: arbusto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-10-14 10:03:13-03","FURB","FURB","32964","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Korte, A","Korte, A.; Kniess, A.","4344","2010","09","15","Brasil","Santa Catarina","Taió","Gramado.","-50.2205556","-27.0002778","-50.2205556","-27.0002778","893","893","FURB31533","FURB31533","2011","01","11","Florística IFFSC 624 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-08 08:53:41-03","FURB","FURB","36467","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Uller, HF","Uller, H.F.","241","2011","08","17","Brasil","Santa Catarina","Gaspar",NA,"-48.9733334","-26.9261111","-48.9733334","-26.9261111",NA,NA,"FURB31517","FURB31517","2011","08","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-10-14 10:03:13-03","FURB","FURB","36518","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Uller, HF","Uller, H.F.","233","2011","10","03","Brasil","Santa Catarina","Brusque","Buettner - Projeto Bateias.","-48.9105556","-27.0413889","-48.9105556","-27.0413889",NA,NA,"FURB31523","FURB31523 FURB31523_1","2011","10","03","área dominada por Inga marginara. Habitat: Floresta Ombrófila Densa; Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-10-14 10:03:13-03","FURB","FURB","45208","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Oliveira, AA de","Mayer, M.; Oliveira, A.A. de","702","2014","10","19","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5030556","-27.3608333","-49.5030556","-27.3608333","708","708","FURB31521","FURB31521",NA,NA,NA,"Florística Entorno IFFSC 421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-10-14 10:03:13-03","FURB","FURB","45466","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Oliveira, AA de","Oliveira, A.A. de; Gasper, A.L. de & Pastório, F.F.","946","2015","01","14","Brasil","Santa Catarina","Timbé do Sul","Vila Belmiro.","-49.86","-28.8","-49.8600000","-28.8000000","360","360","FURB31520","FURB31520","2015","01","14","Regeneração IFFSC 28 /L/119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-10-14 10:03:13-03","FURB","FURB","46656","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Seubert, RC","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","8","2014","09","08","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.1969444","-27.1016667","-49.1969444","-27.1016667","701","701","FURB31519","FURB31519","2014","09","08","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arvoreta;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-14 10:03:13-03","FURB","FURB","47461","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Pastório, FF","Pastório, F.F.","54","2015","07","27","Brasil","Santa Catarina","Blumenau","Parque Nacioanl da Serra do Itajaí - Trilha da chuva.","-49.0808334","-27.0594444","-49.0808334","-27.0594444","419","419","FURB31518","FURB31518","2015","08","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-08 08:53:41-03","FURB","FURB","54962","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","944","2017","09","07","Brasil","Santa Catarina","Angelina",NA,"-49.05","-27.4505556","-49.0500000","-27.4505556","841","841","FURB54962","FURB54962","2017","09","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-14 10:03:13-03","FURB","FURB","6474","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Verdi, M","Verdi, M.; Stival-Santos, A.","764","2007","07","25","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"FURB31538","FURB31538","2007","10","02","Projeto de pesquisa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-14 10:03:13-03","FURB","FURB","6475","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Verdi, M","Verdi, M.; Stival-Santos, A.","765","2007","09","26","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"FURB31539","FURB31539","2007","10","02","Projeto de pesquisa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 10:03:13-03","FURB","FURB","6629","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Verdi, M; Stival-Santos, A","Stival-Santos, A.; Verdi, M.","53","2007","09","24","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"FURB31532","FURB31532","2007","10","19","Projeto de pesquisa. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior da mata Habito: arvoreta;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:03:13-03","FURB","FURB","9715","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Uller, HF","Uller, H.F.","53","2008","11","01","Brasil","Santa Catarina","Taió","Santo Antônio.","-50.0341666","-27.0463889","-50.0341666","-27.0463889","380","380","FURB31526","FURB31526","2008","11","01","Caule fissurado. Habitat: sub-bosque Habito: arbustiva; Fruto verde; flor verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-14 10:03:13-03","FURB","FURB","44660","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Brotto, ML","Engels, M.E.","1668","2013","09","27","Brasil","Santa Catarina","Joinville","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville. Aterro sanitário.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"FURB31522","FURB31522","2013","12","10","caule castanho a verde, folhas verdes discolores Habitat: Floresta Ombrófila Densa; bosque Habito: arvoreta; Fruto frutículos verdes claro, elípticos;",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-16 17:53:08-03","UCS","HUCS","33951","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Silveira, D.","Cotarelli, V.M.","192","2008","06","10","Brasil","Paraná","Mauá da Serra","Estância Manain","-51.160833","-23.949167","-51.160833","-23.949167","989","989",NA,NA,"2013","06",NA,"árvore 6m, frutos esféricos pretos",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-16 17:53:08-03","UCS","HUCS","48282","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Molz, M.","Molz, M.","s.n.","2012","11","01","Brasil","Rio Grande do Sul","Morrinhos do Sul","Morro do Forno","-49.973611","-29.346111","-49.973611","-29.346111","409","409",NA,NA,NA,NA,NA,"Doação Herbário ICN 191383&nf;&nf;; Árvoreta, 4m de altura, tronco bege claro, sulcado verticalmente, frutos negros e glabros, flores creme-esverdeados",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-16 17:53:08-03","UCS","HUCS","35750","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","; Abreu, F.P.","Wasum, R.A.","4600","2010","02","23","Brasil","Rio Grande do Sul","Nova Petrópolis","Aldeia Parque do Imigrante","-51.1143989562988","-29.3763999938965",NA,NA,"700","700",NA,NA,"2018","04","25","no interior da mata",NA,NA,NA,"Angiospermae","Laurales","14669","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-16 17:53:08-03","UCS","HUCS","19840","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Gaio, J.","Wasum, R.A.","1629","2002","11","23","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho","-50.4166984558105","-28.6678009033203",NA,NA,"1050","1050",NA,NA,"2013","10","29","interior da mata",NA,NA,NA,"Angiospermae","Laurales","55856","auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-16 17:53:08-03","UCS","HUCS","11098","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Abreu, F.P.","Wasum, R.A.","s.n.","1995","07","12","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional II","-50.5835990905762","-29.4480991363525",NA,NA,"800","800",NA,NA,"2018","04",NA,"interior da mata",NA,NA,NA,"Angiospermae","Laurales","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-16 17:53:08-03","UCS","HUCS","31980","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Gonzatti, F.","Wasum, R.A.","4185","2007","10","01","Brasil","Paraná","Lapa","Pedra da Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,"850","850",NA,NA,"2015","11","17","em orla da mata",NA,NA,NA,"Angiospermae","Laurales","49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-16 17:53:08-03","UCS","HUCS","10163","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Silveira, D.","Silva, J.M.","714","1989","11","22","Brasil","Paraná","Bocaiúva do Sul","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"2013","06",NA,"flor creme, arvoreta 3m; mata pluvial",NA,NA,NA,"Angiospermae","Laurales","61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-16 17:53:08-03","UCS","HUCS","10189","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Silveira, D.","Jaster, C.B.","128","1989","10","15","Brasil","Santa Catarina","Jaraguá do Sul","Serra do Boi","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,NA,NA,"2013","06",NA,"arbusto da mata",NA,NA,NA,"Angiospermae","Laurales","33840","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-04-27 16:10:40-03","UFES","VIES","21980","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Zorzanelli, J.P.F.","Zorzanelli, J.P.F.; Silva, A.E.","459","2011","12",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"VIES021980",NA,"2012","05",NA,NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-08-16 08:40:09-03","UTFPR","HCF","21570","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","M. Ferreira Jr.","M. Ferreira Jr.","109","2009","09","25","Brasil","PR","Tamarana","Recanto do Pinhão","-51.167639","-23.896389","51°10'03,5 W","23°53'47 S",NA,NA,NA,NA,"2009","10","14","árvore 5 m. Botões florais verdes. PAP=17 cm. Árvore T1P4D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-08-16 08:40:09-03","UTFPR","HCF","20433","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","R.C. Seubert","R.C. Seubert","8","2014","09","08","Brasil","SC","Indaial","Faxinal do Bepe, Parque Nacional da","-49.196944","-27.101667","49°11'49 W","27°06'06 S","701","701",NA,NA,"2014","09","08","Arvoreta em encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-08-16 08:40:09-03","UTFPR","HCF","21889","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","A.L. Peixoto","J.M. Silva","254","1986","12","04","Brasil","PR","Morretes","Véu da Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,"arbusto, 2 m, flor creme. Na mata pluvial.",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-08-16 08:40:09-03","UTFPR","HCF","21437","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","M.L. Brotto","E.D. Lozano","1561","2013","10","13","Brasil","PR","São José dos Pinhais","RPPN Nhandara-Guraricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"2013",NA,NA,"arbusto, 4 m, frutos imaturos verdes. Interior da mata.",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-08-16 08:40:09-03","UTFPR","HCF","14436","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","M.L. Brotto","M.E. Engels","1668","2013","09","27","Brasil","SC","Joinville","Resgate FLORA Linha de transmissão","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,NA,"2013","12","10","arbórea no bosque. Caule castanho a verde. Folhas verdes discolores. Frutículos verde claros, elípticos. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-06-29 09:31:13-03","UFRRJ","RBR","7486","S","Plantae","Monimiaceae","Mollinedia","corcovadensis","Mollinedia corcovadensis","Perkins",NA,"G. Hatschbach; J.M. Silva","48618","1984","10","05","Brasil","Espírito Santo","Muniz Freire","Rod. BR- 262.","-41.4131011962891","-20.4641990661621",NA,NA,NA,NA,"RBR00007486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30072","auto",NA,NA,NA,NA,NA,NA,NA,NA
