"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"308","2021-03-01 16:32:40-03","UNICAMP","UEC","97759","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, JB",NA,NA,NA,"Santos, K","212","1997",NA,NA,"Brazil","São Paulo","Campinas","Sub-distrito de Sousas.&nf;Interior da mata.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore, PAP 69 cm. Lenho beje claro torna-se escuro após alguns minutos em contato com o ar. Odor característico. Vegetativo.; Floresta Estacional Semidecidua.","UEC003825","UEC003825",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"23900","auto",NA,NA,NA,NA,NA
"309","2021-03-01 16:32:40-03","UNICAMP","UEC","53117","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Alves, FM","2009","08","06","Delucca","807","1984","12","13","Brazil","São Paulo","Cananéia","Próximo do convênio Reserva Est. do Morro do Diabo.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore com 8 metros alt contendo flores creme com anteras amarelas, folhas verdes...","UEC003811","UEC003811",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"310","2021-03-01 16:32:40-03","UNICAMP","UEC","84424","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, JB","1997","05","13","Durigan, G; Metzger, JP","35057","1993","11","09","Brazil","São Paulo","Dourado","Fazenda São Carlos e Faz. Santa Gerturdes.&nf;Margem do Rio Jacaré-Pepira.","-48.310001373291","-22.1000003814697",NA,NA,NA,NA,"Árvore, material estéril.; Floresta Ripária.","UEC003878","UEC003878",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"13775","auto",NA,NA,NA,NA,NA
"311","2021-03-01 16:32:40-03","UNICAMP","UEC","82862","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, JB","1997","05","22","Bernacci, LC; Metezger, JP; Goldenberg, R","34889","1993","06",NA,"Brazil","São Paulo","Dourado","Morro Chato.","-48.310001373291","-22.1000003814697",NA,NA,NA,NA,"Árvore, material estéril.; Floresta Ripária à do Jacaré Pepira.","UEC003874","UEC003874",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"13775","auto",NA,NA,NA,NA,NA
"312","2021-03-01 16:32:40-03","UNICAMP","UEC","52794","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, JB","1997","05","13","Salis, SM","262","1990","09","10","Brazil","São Paulo","Lutécia","Fazenda Santa M. do Monjolinho, margem da represa da sede.","-50.3899993896484","-22.3400001525879",NA,NA,NA,NA,"Arbóreo, 10 m, frutos verdes, Folha com odor.; Mata ciliar.","UEC003821","UEC003821",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"19776","auto",NA,NA,NA,NA,NA
"313","2021-03-01 16:32:40-03","UNICAMP","UEC","84566","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, JB","1997","05","13","Pastore, JA","545","1994","10","25","Brazil","São Paulo","Paraguaçu Paulista","Estação Experimental, região da Água da Cachoeira, braço do tatu.","-50.5699996948242","-22.4099998474121",NA,NA,NA,NA,"Árvore trifurcada, ca. 10-11 m altura, frutos com a cúpula de cor avermelhada.","UEC003837","UEC003837",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"36102","auto",NA,NA,NA,NA,NA
"314","2021-03-01 16:32:40-03","UNICAMP","UEC","142582","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, JB","2003","02","11","Moraes, PLR","2492","2001","10","12","Brazil","São Paulo","São João da Boa Vista","Estrada para Andradas; árvore 10, em pastagem, frutos imaturos.","-46.7900009155273","-21.9599990844727",NA,NA,NA,NA,"Frutos imaturos.","UEC003819","UEC003819",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"17205","auto",NA,NA,NA,NA,NA
"315","2021-03-01 16:32:40-03","UNICAMP","UEC","71264","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, JB","1997","05","13","Durigan, G","30512","1992","12","14","Brazil","São Paulo","Tarumã","Fazenda Berrante.","-50.5699996948242","-22.7399997711182",NA,NA,NA,NA,"Árvore de grande porte, DAP = 50 cm. Altura + ou - 15 m.; Mata ciliar.","UEC003815","UEC003815",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"15125","auto",NA,NA,NA,NA,NA
"316","2020-06-09 16:54:26-03","UFRPE","PEUFR","35585","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","H. van der Werff","2000","08",NA,"A.G. Silva; L.M. Nascimento","291","2000","04","28","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.416667","-8.187222","36°24'60W","8°11'14S",NA,NA,"Árvore com cerca 8m de altura. Entracasca com cheiro de boldo. Flores com sépalas verde, pétalas verde claro e estames amarelo claro. Ocasional.","PEUFR035585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-06-09 16:54:26-03","UFRPE","PEUFR","35585","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","H. van der Werff","2000","08",NA,"A.G. Silva; L.M. Nascimento","291","2000","04","28","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.416667","-8.187222","36°24'60W","8°11'14S",NA,NA,"Árvore com cerca 8m de altura. Entracasca com cheiro de boldo. Flores com sépalas verde, pétalas verde claro e estames amarelo claro. Ocasional.","PEUFR035585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-19 14:07:28-03","UFRPE","PEUFR","35853","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A.G. Silva & L.M. Nascimento","2001","04",NA,"L.M. Nascimento","386",NA,NA,NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.410556","-8.18725","36°24'38''W","8°11'14,1''S",NA,NA,"Árvore com cerca de 11m de altura.","PEUFR035853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-19 14:07:28-03","UFRPE","PEUFR","35853","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","A.G. Silva & L.M. Nascimento","2001","04",NA,"L.M. Nascimento","386",NA,NA,NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.410556","-8.18725","36°24'38''W","8°11'14,1''S",NA,NA,"Árvore com cerca de 11m de altura.","PEUFR035853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-06-09 16:54:26-03","UFRPE","PEUFR","35586","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","H. van der Werff","2000","08",NA,"L.M. Nascimento; A.G. Silva","416","2000","05","26","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.416667","-8.187222","36°24'60W","8°11'14S",NA,NA,"Árvore com cerca de 9m de altura, cheiro entracasca agradável. Floração passada. Fruto em desenvolvimento. Frequente.","PEUFR035586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-06-09 16:54:26-03","UFRPE","PEUFR","35586","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","H. van der Werff","2000","08",NA,"L.M. Nascimento; A.G. Silva","416","2000","05","26","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.416667","-8.187222","36°24'60W","8°11'14S",NA,NA,"Árvore com cerca de 9m de altura, cheiro entracasca agradável. Floração passada. Fruto em desenvolvimento. Frequente.","PEUFR035586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-19 14:07:28-03","UFRPE","PEUFR","46958","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"A.D.C. Cavalcanti","118","2004","11","18","Brasil","Pernambuco","Igarassu","Mata da Usina São José","-34.96975","-7.693972","34°58'11,1''W","7°41'38,3''S",NA,NA,NA,"PEUFR046958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-19 14:07:28-03","UFRPE","PEUFR","42334","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","I.M.M. Sá e Silva","2004","10","25","I.M.M. Sá e Silva; A.G. Silva; A.D.C. Cavalcanti & A.B. Lima","74","2003","05","21","Brasil","Pernambuco","Igarassu","Mata dos Macacos","-35.002778","-7.838889","35°00'10''W","7°50'20''S","30","30","àrvore com 2m de altura. Indivíduo n°683. Folhas discolores. Frequência rara.","PEUFR042334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-19 14:07:28-03","UFRPE","PEUFR","46688","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","A.P.P. Oliveira","2005","07","30","A.P.P. Oliveira; D.A.S. Lira; J.S. Gomes","33","2005","07","27","Brasil","Pernambuco","Igarassu","Mata dos Macacos","-35.02405","-7.801725","35°1'26,58''W","7°48'6,21''S","90","90","Arbusto. Indivíduo n°440 com 2,25m de altura.","PEUFR046688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-19 14:07:28-03","UFRPE","PEUFR","46772","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","A.P.P. Oliveira","2005","09","13","A.P.P. Oliveira; D.A.S. Lira; J.S. Gomes","54","2005","07","27","Brasil","Pernambuco","Igarassu","Mata dos Macacos","-35.02405","-7.801725","35°1'26,58''W","7°48'6,21''S","90","90","Arbusto. Indivíduo n°66 com 1,7m de altura.","PEUFR046772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-19 14:07:28-03","UFRPE","PEUFR","11023","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","I. de A. Araújo","1990","10","24","M.L.Guedes","2476","1990","10","11","Brasil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Árvore de 16m de altura, com 30cm de CAP. Módulo 10, indivíduo 506.","PEUFR011023",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"327","2019-11-19 14:07:28-03","UFRPE","PEUFR","10996","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","F.M. Alves","2009","10","29","M.L.Guedes","2391","1990","03","07","Brasil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Árvore de 11m de altura, com 32cm de CAP. Módulo 5, indivíduo 236.","PEUFR010996",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"328","2019-11-19 14:07:28-03","UFRPE","PEUFR","10995","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","I. de A. Araújo","1990","10","24","M.L.Guedes","2390","1990","03","09","Brasil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Árvore de 17m de altura, com 114cm de CAP. Material estéril. Módulo 6, indivíduo 280.","PEUFR010995",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"329","2019-11-19 14:07:28-03","UFRPE","PEUFR","10993","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","M.L. Guedes",NA,NA,NA,"M.L.Guedes","2387","1990","03","06","Brasil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Árvore de 13,5m de altura com 52cm de CAP. Módulo 6, indivíduo 272.","PEUFR010993",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"330","2019-11-19 14:07:28-03","UFRPE","PEUFR","10894","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","F.M. Alves","2009","10","29","M.L.Guedes","2389","1990","03","06","Brasil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Árvore de 16,50m de altura, com 48cm de CAP. Flores de cor amarela. Módulo 4, indivíduo 164.","PEUFR010894",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"331","2019-11-19 14:07:28-03","UFRPE","PEUFR","10718","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"M.L.Guedes","2184","1989","11","06","Brasil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Árvore de 17m de altura, com 103cm de CAP. Material estéril. Módulo 6, indivíduo 280.","PEUFR010718",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"332","2020-07-12 17:21:10-03","UFPB","JPB","27556","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"Silva, AG da; et al.","291","2000","04","28","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,"34231","auto",NA,NA,NA,NA,NA
"333","2020-04-22 16:19:53-03","UFPB","JPB","49598","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"Amorim, BS; Sampaio, V; Chagas, MA","1314","2011","12","01","Brasil","Pernambuco","Igarassu","Usina São José, Mata de Pezinho, borda da mata.","-35.019722","-7.790556","-35.019722","-7.790556",NA,NA,"; HABITAT: Floresta Atlântica; DESC: Arvoreta 3m alt., frutos verdes.","JPB0049598",NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-04-22 16:19:53-03","UFPB","JPB","33470","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, JB; Elaine A. Silva","1999",NA,NA,"Rodas, LAC; et al.","42","1986","03","13","Brasil","Paraná","Londrina","Mata do Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"; DESC: Árvore 5m; flores esbranquiçadas.",NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,"63728","auto",NA,NA,NA,NA,NA
"335","2019-12-18 15:50:47-03","UFOP","OUPR","33787","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"Farias, D.S.; et al.","74","1994","01","20","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas, Trilha em frente a casa da porteira. Área FP033.","-42.25","-22.5","-42.25","-22.5",NA,NA,"Árvore pequena com cerca de 4,5m de alt. e 4,0cm de DAP. Ritidoma pardo-acinzentado, aspero, com lenticelas lineares. Casca viva creme, com forte odor de cravo, oxidando rapidamente ao a. Fuste 6.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-12-04 13:19:21-03","UDESC","LUSC","1504","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Franciele, Veronica, Isabel",NA,NA,NA,"Isabel",NA,"2007","11","04","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC006790","LUSC006790",NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
"337","2020-12-04 13:19:21-03","UDESC","LUSC","2424","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Miranda, L.",NA,NA,NA,"Miranda, L.",NA,"2007","10","12","Brasil","Santa Catarina","Lages","Rodovia SC 438 Km 10- quatro Km a frente - Sitio da Leticia.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC004448","LUSC004448",NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
"338","2020-12-04 13:19:21-03","UDESC","LUSC","8560","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2014","08","04","Brotto, M.L.","1615","2014","04","21","Brasil","Paraná","Piraquara","Recreio da Serra.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"LUSC004372","LUSC004372",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"339","2020-12-04 13:19:21-03","UDESC","LUSC","8413","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2014","07","28","Silva, J.M.; Motta, J.T.; Barboza, E.",NA,"2014","05","20","Brasil","Paraná","São José dos Pinhais","Estrada entre Colônia Castelhanos e usina de Chaminé.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"LUSC004376","LUSC004376",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"340","2020-12-04 13:19:21-03","UDESC","LUSC","6269","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Mariot, A.","2013","11","04","Mariot, A.",NA,"2013","11","04","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque.","-50.9749984741211","-27.489200592041",NA,NA,"680","680",NA,"LUSC004394","LUSC004394",NA,NA,NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA
"341","2020-12-04 13:19:21-03","UDESC","LUSC","6268","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Steiner, F.","2013","11","04","Marcon, A.",NA,"2013","11","04","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque.","-50.9749984741211","-27.489200592041",NA,NA,"680.6","680.6",NA,"LUSC004425","LUSC004425",NA,NA,NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA
"342","2020-12-04 13:19:21-03","UDESC","LUSC","6267","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Marcon, A.","2013","10","30","Steiner, F.",NA,"2013","11","04","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque.","-50.9749984741211","-27.489200592041",NA,NA,"680.9","680.9",NA,"LUSC004426","LUSC004426",NA,NA,NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA
"343","2019-01-17 11:26:10-02","PUCRS","MPUC","12335","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","P. Moraes","2014","01","01","et.al.",NA,"2009","01","17","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,"Na borada da trilha",NA,NA,NA,"South America",NA,NA,NA,"Laurales",NA,NA,NA,"Magnoliopsida",NA,"3304","1",NA
"344","2019-01-17 11:26:10-02","PUCRS","MPUC","12439","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","P. Moraes","2014","01","01",NA,NA,"2009","01","17","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Laurales",NA,NA,NA,"Magnoliopsida",NA,"147","1",NA
"345","2019-01-17 11:26:10-02","PUCRS","MPUC","11598","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,NA,NA,"2004","07","21","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA
"346","2019-01-17 11:26:10-02","PUCRS","MPUC","15229","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","C.A. Mondin","2012","01","01",NA,NA,"2012","05","14","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"Indivíduo jovem, na mata.",NA,NA,NA,"South America",NA,NA,NA,"Laurales",NA,NA,NA,"Magnoliopsida",NA,"3621","1",NA
"347","2019-01-17 11:26:10-02","PUCRS","MPUC","21062","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","R.S. Bergamin","2015","01","01","M.L. Vieira",NA,"2015","08","22","Brasil","PR","Assaí",".","-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,"Vegetação secundária",NA,NA,NA,"South America",NA,NA,NA,"Laurales",NA,"20909","auto","Magnoliopsida",NA,NA,"1",NA
"348","2020-10-14 10:02:17-03","FURB","FURB","13569","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Oliveira, AA de","2010","09","28","Verdi, M.; Korte, A. & Hasckel, R.P.","2209","2009","05","26","Brasil","Santa Catarina","Orleans","Três Barras, Parque Nacional de São Joaquim.","-49.4958333","-28.1722223","-49.4958333","-28.1722223","928","928","Florística IFFSC 141(Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; flor creme","FURB27287","FURB27287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-10-14 10:02:17-03","FURB","FURB","13598","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Quinet, A","2010","09","17","Verdi, M.; Hasckel, R.P. & Klemz, G.","2471","2009","06","30","Brasil","Santa Catarina","Botuverá","Localidade de ''.","-49.0519444","-27.2686111","-49.0519444","-27.2686111","874","874","Fito IFFSC 468/O/35 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore;","FURB27293","FURB27293 FURB27293_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-10-14 10:02:17-03","FURB","FURB","1563","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Quinet, A","2010","09","17","Sobral, M.",NA,"2001","05","19","Brasil","Santa Catarina","Indaial","Faxinal do Bepe.","-49.2091667","-27.1141667","-49.2091667","-27.1141667",NA,NA,"Projeto FNMA. Florística.","FURB27302","FURB27302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-10-14 10:02:17-03","FURB","FURB","18404","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Quinet, A","2010","09","15","Cadorin, T.J.; Oliveira, C.P.L. & Boing, E.","407","2009","11","04","Brasil","Santa Catarina","Biguaçu",NA,"-48.78","-27.36","-48.7800000","-27.3600000","440","440",NA,"FURB27299","FURB27299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-10-14 10:02:17-03","FURB","FURB","18409","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Quinet, A","2010","09","17","Cadorin, T.J.; Schimitt, J.L. & Caglioni, E.","214","2009","10","13","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","569","569","Florística IFFSC e466a (Arbórea), forófio 2. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB27290","FURB27290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-10-14 10:02:17-03","FURB","FURB","20085","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Oliveira, AA de","2010","09","28","Gasper, A.L. de; Brogni, E.","2512","2007","12","10","Brasil","Santa Catarina","Monte Castelo","Campo do Areião.","-50.3091667","-26.8222223","-50.3091667","-26.8222223","1287","1287","Fito IFFSC 736 /O/42","FURB27300","FURB27300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-10-14 10:02:17-03","FURB","FURB","22171","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Quinet, A","2010","09","17","Korte, A.; Kniess, A.","2111","2010","03","11","Brasil","Santa Catarina","Benedito Novo","Campo de Zinco.","-49.5002778","-26.9102778","-49.5002778","-26.9102778","853","853","Florística IFFSC 689 (Arbórea) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado Habito: arbórea;","FURB27301","FURB27301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-08 08:52:47-03","FURB","FURB","2328","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Cordeiro, J","2006",NA,NA,"Sobral, M.",NA,"1999","05","22","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,NA,"FURB27303","FURB27303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-08 08:52:47-03","FURB","FURB","2443","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Cordeiro, J","2006",NA,NA,"Sobral, M.",NA,"2001","05","19","Brasil","Santa Catarina","Indaial","Faxinal do Bepe.","-49.2091667","-27.1141667","-49.2091667","-27.1141667",NA,NA,NA,"FURB27192","FURB27192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-10-14 10:02:17-03","FURB","FURB","2446","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Quinet, A","2010","09","15","Sevegnani, L.",NA,"2001","05","19","Brasil","Santa Catarina","Indaial","Faxinal do Bepe.","-49.2091667","-27.1141667","-49.2091667","-27.1141667",NA,NA,"Projeto FNMA. Florística.","FURB27193","FURB27193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
