"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"15","2020-02-08 09:31:54-03","NBC","NL-BOTANY","L.2818592","PreservedSpecimen","Plantae",NA,"Lamiales","Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Ule EHG",NA,"1897","05","01","Southern America","Brazil",NA,NA,"Im Wodde der Tijuca, Estado de Rio de Janeiro.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2818592 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2818592","NL-L2818592",NA,"(Schott) Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"16","2020-02-08 09:31:54-03","NBC","NL-BOTANY","U.1341879","PreservedSpecimen","Plantae",NA,"Lamiales","Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Maas PJM; Martinelli G",NA,"1977","10","10","Southern America","Brazil",NA,NA,"Flora Brasiliensis. Hab.: Edo. Rio de Janeiro, Parque Nacional do Itatiaia, Rio campo Belo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1341879 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1341879","NL-U1341879",NA,"(Schott) Wiehler","Skog LE",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"17","2020-02-08 09:31:54-03","NBC","NL-BOTANY","WAG.1582981","PreservedSpecimen","Plantae",NA,"Lamiales","Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Maas PJM; Martinelli G",NA,"1977","10","10","Southern America","Brazil",NA,NA,"Flora Brasiliensis. Hab.: Edo. Rio de Janeiro, Parque Nacional do Itatiaia, Rio campo Belo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1582981 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1582981","NL-WAG1582981",NA,"(Schott) Wiehler","Skog LE",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"18","2020-02-08 09:31:54-03","NBC","NL-BOTANY","U.1341866","PreservedSpecimen","Plantae",NA,"Lamiales","Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius chloronema","Hatschbach GG",NA,NA,NA,NA,"Southern America","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1341866 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1341866","NL-U1341866",NA,"(Mart.) Chautems","Chautems A",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","chloronema","U 0026887",NA,NA,NA,NA
"19","2020-11-04 11:11:09-03","ESALQ","ESA","125915","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Lombardi, J.A.","8392.0","1905","07","03",NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344","38539",NA,NA,"ESA125915","ESA125915","auto",NA,"Chautems, A.","1905","07","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2020-11-04 11:11:09-03","ESALQ","ESA","69596","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Consenza, B.","24295.0","1988","08","02",NA,"Brasil","Minas Gerais","Carangola",NA,"-42.0293998718262","-20.7331008911133","21913",NA,NA,"ESA069596","ESA069596","auto","(Schott.) Wiehler","Verardo, S.M.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2020-11-04 11:11:09-03","ESALQ","ESA","86090","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Forster, W. ; Romão, G.O.","787.0","2000","10","19",NA,"Brasil","Espírito Santo","Alegre","Parque Nacional do Caparaó. Rio Braço Norte. Floresta Ombrófila Densa.","-41.5331001281738","-20.763599395752","26101",NA,"Erva epífita. Flores vermelhas e brancas.","ESA086090","ESA086090","auto",NA,"Rossini, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2020-11-04 11:11:09-03","ESALQ","ESA","98830","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Forzza, R.C.","1855.0","2001","09","01",NA,"Brasil","Minas Gerais","Descoberto",NA,"-42.9674987792969","-21.4596996307373","11991",NA,NA,"ESA098830","ESA098830","auto",NA,"Chautems, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2020-11-04 11:11:09-03","ESALQ","ESA","69595","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Krieger, L. et al.","23249.0","1988","11","19",NA,"Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó",NA,NA,NA,NA,NA,"ESA069595","ESA069595",NA,"(Schott.) Wiehler","Verardo, S.M.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2020-11-04 11:11:09-03","ESALQ","ESA","122646","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Flores, T.B.","1517.0","2012","10","24",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta, Mata do Calçado, Trilha na Tecnotruta. Mata de encosta.","-41.6671981811523","-20.5414009094238","22282",NA,"Epífita, cálice verde, corola roxa.","ESA122646","ESA122646","auto",NA,"Rossini, J.",NA,NA,NA,"1282","1282",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-01-14 15:31:10-03","MN","R","11067","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Glaziou, A.F.M.","8504","1876","05","30",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000011067","R000011067_001",NA,"(Schott) Wiehler","Lopes, T.","2002","09","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2015-07-02 14:42:34-03","JBP","HPL","13305","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","H. Lorenzi, M. Peixoto, E.L. Jacques & I.G. Costa","7173","2012","07","26",NA,"Brasil","RJ","São Fidélis","Coletado na região do Poço Parado Desengano, em mata ombrófila.","-41.825694","-21.836528",NA,NA,NA,NA,NA,NA,NA,"H. Lorenzi","2012","07","26",NA,NA,"41° 49' 32,5 W","21° 50' 11,5 S",NA,NA,NA,NA,NA,NA,NA
"27","2015-07-02 14:02:14-03","JBP","HPL","3103","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","E.R. Salviani & H. Lorenzi","1692","2000","10","24",NA,"Brasil","RJ","Rio de Janeiro","Coletada no Sítio R. Burle Marx.","-43.2075","-22.9028","57442",NA,NA,NA,NA,"auto","(Schott) H. Wiehler","E.R. Salviani & H. Lorenzi","2000","10","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2020-12-20 21:17:56-03","UFV","VIC","29822","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Carvalho, E.O.; et al.","16","2002","11","30",NA,"Brasil","Rio de Janeiro","Visconde de Mauá","Próximo ao Parque do Itatiaia, Em cima de pedras em beira de rio.",NA,NA,NA,NA,"Arbusto ocorrendo e cima de pedras em beira de rio.","VIC029822",NA,NA,"(Schott) Wiehler","Chautems, A.","2010","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2020-12-20 21:17:56-03","UFV","VIC","32265","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Rossini, J.; Rossini, L.C.","707","2009","09","16",NA,"Brasil","Espirito Santo","Santa Teresa","Radar Cinadacta 1, Mata do entorno","-40.6002998352051","-19.9356002807617","23813",NA,"Epífita sobre tronco caido, folhas discolores, estéril, local sombreado e úmido.","VIC032265",NA,"auto","(Schott) Wiehler","Rossini, J.,.","2009","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2020-12-20 21:17:56-03","UFV","VIC","33469","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Valente, G. .E.; et al.","2401","2008","10","18",NA,"Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro (PESB), Trilha do Muriqui.","-42.5208015441895","-20.6667003631592","16385",NA,"Epífita e floresta Ombrófila densa altomontana, próximo ao curso d'água, flores pêndula de corola vermelha e cálice lilás claro que se torna vermelho após secagem.","VIC033469",NA,"auto","(Schott) Wiehler","Valente, G.E.","2008","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2020-12-20 21:17:56-03","UFV","VIC","31799","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Coser, T.","s.n.",NA,NA,NA,NA,"Brasil","Espirito Santo","Santa Teresa","Estação Biológica de Santa lúcia","-40.6002998352051","-19.9356002807617","23813",NA,"Epífita folhas face abaxial vinácea, cálice verde corola vermelha.","VIC031799",NA,"auto","(Schott) Wiehler","Chautems, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2020-12-20 21:17:56-03","UFV","VIC","25450","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Pires, F.R.S.; Brugger, M.C.","s.n.","1987","10","03",NA,"Brasil","Minas Gerais","Rio Preto","Serra do funil","-43.8278007507324","-22.0891990661621","20815",NA,"epífita, flores vermelhas, freguente na mata úmida.","VIC025450",NA,"auto","(Schott) Wiehler","Chautems, A.","1989","02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059215","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","J. Cordeiro; J. M. Silva","3533","2010","3","7",NA,"Brazil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia (Mun. Itatiaia).","-44.592563","-22.462656",NA,NA,"Epífita, flor vermelha.",NA,NA,NA,"(Schott) Wiehler","V. C. Martin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2019-11-21 14:37:21-03","UFJF","CESJ","71811","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","D.E.F. Barbosa; G.A. Basilio","293","2016","08","27","América do Sul","Brasil","Minas Gerais","Descoberto","Serra do Relógio, Floresta semidecidual montana","-42.935833","-21.387778",NA,NA,"Epífita pendente. Flores passadas. Interior de floresta.","CESJ071811",NA,NA,"(Schott) Wiehler","D.E.F. Barbosa","2016","08","27","1200","1200","-42.935833","-21.387778",NA,NA,NA,NA,NA,NA,NA
"35","2019-11-21 14:37:21-03","UFJF","CESJ","71821","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","D.E.F. Barbosa; G.A. Basilio","305","2016","09","17","América do Sul","Brasil","Minas Gerais","Descoberto","Serra do Relógio, Floresta semidecidual montana","-42.935833","-21.387778",NA,NA,"Epífita pendente. Folhas suculentas. Flores vermelhas. Interior de floresta.","CESJ071821",NA,NA,"(Schott) Wiehler","D.E.F. Barbosa","2016","09","17","1200","1200","-42.935833","-21.387778",NA,NA,NA,NA,NA,NA,NA
"36","2019-11-21 14:37:21-03","UFJF","CESJ","8991","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","L. Krieger","CESJ8991","1970","07","28","América do Sul","Brasil","Minas Gerais","Santa Rita do Jacutinga","Brasil, Minas Gerais - Santa Rita do Jacutinga.",NA,NA,NA,NA,"Subarbusto, 40 a 50 cm. Saxicola, flores vermelhas, perto da cachoeira.","CESJ008991",NA,NA,"(Schott) Wiehler","A. Chautems","1989","02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2019-11-21 14:37:21-03","UFJF","CESJ","11761","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","L. Krieger","CESJ11761","1972","08","30","América do Sul","Brasil","Minas Gerais",NA,"Fazenda Santana, Minas Gerais - Faz. Santana.",NA,NA,NA,NA,"Epífita, folhas carnosas. Fl.: cálice vermelho, corola atropurpúrea.","CESJ011761",NA,NA,"(Schott) Wiehler","A. Chautems","1989","02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2019-11-21 14:37:21-03","UFJF","CESJ","15162","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Sydney","s.n.","1977","09","29","América do Sul","Brasil","Minas Gerais","P. N. Caparaó","Minas Gerais, Caparaó.",NA,NA,NA,NA,"Planta carnosa, na beira da cachoeira, flores vermelhas.","CESJ015162","CESJ015162",NA,"(Schott) Wiehler","A. Chautems","1989","02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2019-11-21 14:37:21-03","UFJF","CESJ","22938","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","M.C. Brügger; et al.","s.n.","1988","10","16","América do Sul","Brasil","Minas Gerais","P. N. Caparaó","Vale Verde, Minas Gerais, P. N. Caparaó - Vale Verde.",NA,NA,NA,NA,"Epífita em lugar sombreado ao lado do rio. Flores vermelhas.","CESJ022938","CESJ022938",NA,"(Schott) Wiehler","S.M.S. Verardo","1990","06","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2019-11-21 14:37:21-03","UFJF","CESJ","49237","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","F.R.G. Salimena; P.H. Nobre","2457","2007","06","30","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Fazenda Santa Luzia","-43.875194","-21.977972",NA,NA,"Epífita, em mata, próximo à Cachoeira da Água Preta. Flores vermelhas.","CESJ049237",NA,NA,"(Schott) Wiehler","L. Menini Neto","2007","07",NA,NA,NA,"-43.875194","-21.977972",NA,NA,NA,NA,NA,NA,NA
"41","2019-11-21 14:37:21-03","UFJF","CESJ","60710","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","D.E.F. Barbosa; L. Menini Neto; G. Alves","84","2012","04","28","América do Sul","Brasil","Minas Gerais","Chácara","Fazenda Fortaleza de Santana, Interior de Floresta Estacional Semidecidual, próximo ao curso d'água.","-43.182222","-21.655833",NA,NA,"Interior de floresta, próximo ao curso d'água. Epífita, Folha discolor, com a face abaxial vinácea e adaxial verde escuro, sépalas vinho.","CESJ060710",NA,NA,"(Schott) Wiehler","L. Menini Neto","2012","04","28","750","800","-43.182222","-21.655833",NA,NA,NA,NA,NA,NA,NA
"42","2019-11-21 14:37:21-03","UFJF","CESJ","71192","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","L.C. Pereira; L. Menini Neto; S.G. Furtado; L.V.V. Cruz; T. Rubioli","64","2018","02","26","América do Sul","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia., Coletado ao lado da ponte da Cachoeira do Maromba.","-44.988639","-22.711056",NA,NA,"Subarbusto epífitico. Folhas verdes-escuras. Frutos carnosos, brancos com cálice verde-claro, englobando quase todo o fruto.","CESJ071192",NA,NA,"(Schott) Wiehler","L.C. Pereira","2018","02","26",NA,NA,"-44.988639","-22.711056",NA,NA,NA,NA,NA,NA,NA
"43","2019-11-21 14:37:21-03","UFJF","CESJ","69910","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","L.C. Pereira; L. Menini Neto; S.G. Furtado","47","2017","04","24","América do Sul","Brasil","Minas Gerais",NA,"Parque Estadual da Serra do Brigadeiro, mata da trilha dos Muriquis","-42.801278","-21.222278",NA,NA,"Subarbusto espifitico. Folhas anisófilas de cor verde-avermelhada. Botão floral pendentes 1-2 por axila, vermelho-escuro, pedicelo vináceo, cálice vermelho-escuro.","CESJ069910",NA,NA,"(Schott) Wiehler","L.C. Pereira","2017","04","24",NA,NA,"-42.801278","-21.222278",NA,NA,NA,NA,NA,NA,NA
"44","2019-11-21 14:37:21-03","UFJF","CESJ","8879","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","U.C. Câmara","s.n.","1970","07","27","América do Sul","Brasil","Minas Gerais","Santa Rita do Jacutinga","Minas Gerais, municipio de Santa Rita de Jacutinga.",NA,NA,NA,NA,"Epífita, perto de cachoeira. Flores vermelho-salmão. Folhas carnosas.","CESJ008879",NA,NA,"(Schott) Wiehler","A. Chautems","1989","02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2019-11-21 14:37:21-03","UFJF","CESJ","16240","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","L. Krieger; M. Sabino","CESJ16240","1979","06","10","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Rio do Peixe, Minas Gerais, Juiz de Fora - Rio do Peixe.","-43.3502998352051","-21.7642002105713","36144",NA,"Epífita, folhas suculentas, flores vermelhas pendentes. Rara.","CESJ016240",NA,"auto","(Schott) Wiehler","A. Chautems","1989","02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
