"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber"
"52","2017-02-01 08:26:00-02","MO","MOBOT","182135","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","W. Meijer (KY)","Hermes Cuadros V.","Cuadros Villalobos 1038","1980","2","18","South America","Colombia","Bolívar","Carmen de Bolivar","vía Carmen de Bolivar. Alto La Causona. Altura 350 m.","-75.265","9.730556","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","80-19"
"53","2017-04-20 08:24:00-03","MO","MOBOT","182159","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","W. Meijer (KY)","Hermes Cuadros V.","Cuadros Villalobos 1249","1980","12","22","South America","Colombia","Valle del Cauca","Cali","Calima La Cristalina, quebrada La Cristalina, desde el puente.","-76.3963889","3.8266667","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","80-24"
"54","2008-05-27 22:02:00-03","MO","MOBOT","182796","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Meijer, W. (KY)","L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 51","1968","5","18","South America","Ecuador","Guayas",NA,"Hacienda Piedad, Balzar.","-79.9","-1.33333","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","182811","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Meijer, W. (KY)","Benjamin Øllgaard|Jens E. Madsen|L. Ellemann|Bjarke Eriksen","Øllgaard 90725","1989","2","25","South America","Ecuador","Loja",NA,"Road San Pedro de la Bendita (W of Catamayo)-El Cisne, c. km 8. Northern extension of the Catamayo valley.","-79.41666","-3.91666","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2014-08-05 11:26:00-03","MO","MOBOT","183061","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"H. van der Werff|Basil Stergios|Raúl Rivero|Francisco J. Ortega|Gerardo Aymard","van der Werff 7504","1985","10","22","South America","Venezuela","Portuguesa","Sucre","La Divisoria de la Concepción. 5 km al noroeste de la Concepción.","-70.1","9.3","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","85-29"
"57","2017-04-11 10:51:00-03","MO","MOBOT","1860661","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","L. Dorr (US)","Carla Maldonado|Renate Seidel|Hector Cabrera|M. Seidel|Honorio Pariamo|Marcelino Villanueva|Remberto Alvares|José Tito","Maldonado Goyzueta 2462","2002","8","1","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San José de Uchupiamonas, a 1 km subiendo el río Mamacona. Parcela temporal 46.","-68.195","-14.4680556","1578.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","02-31"
"58","2019-01-25 04:35:00-02","MO","MOBOT","1925879","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","L.J. Dorr (US)","Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|Jim Farfán","Valenzuela Gamarra 1282","2003","1","24","South America","Peru","Cusco","Calca","Dist. Lares, Mantto, Colca, Quebrada, Bosque Secundario húmedo","-72.05583","-13.00472","2690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"59","2012-09-15 05:08:00-03","MO","MOBOT","2204570","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","L.J. Dorr (US)","Isau Huamantupa|Jim Farfán|G. Huallparimachi","Huamantupa Chuquimaco 3121","2003","5","16","South America","Peru","Cusco","Urubamba","Dist. Machu Picchu, Alcamayo, nacientes del río, Bosque Primario","-72.5","-13.15","2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"60","2020-04-14 14:45:00-03","MO","MOBOT","2362296","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","L.J. Dorr (US)","Thomas B. Croat","Croat 92378","2004","7","27","South America","Ecuador","Zamora-Chinchipe",NA,"Along road between Zumba and La Balsa on Peruvian border (Amazonas State), 5.5 km N of La Balsa and Río Blanco Chanchis.","-79.1186111","-4.9513889","1009.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","1698"
"61","2018-05-17 05:29:00-03","MO","MOBOT","2409633","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Saunders, J. G.","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","Zuloaga 5480","1996","4","13","South America","Argentina","Misiones","Guaraní","Parque Provincial Moconá, Salto Foerster","-53.91666","-27.13333","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-04-14 14:44:00-03","MO","MOBOT","2418504","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","L.J. Dorr (US)","Thomas B. Croat|Geneviève Ferry|Christopher Davidson","Croat 93292A","2004","8","10","South America","Ecuador","Bolívar",NA,"Along road between Echiandia and Santa Lucia, a few kilometers E of Echiandia.","-79.25","1.4333333","388.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1748"
"63","2011-05-03 17:37:00-03","MO","MOBOT","2443074","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Horacio Quiroga","Quiroga 7674",NA,NA,NA,"South America","Argentina","Misiones","San Ignacio","San Ignacio","-55.53333","-27.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2011-05-03 17:37:00-03","MO","MOBOT","2443090","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Horacio Quiroga","Quiroga 7675",NA,NA,NA,"South America","Argentina","Misiones","San Ignacio","San Ignacio","-55.53333","-27.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2010-04-23 20:53:00-03","MO","MOBOT","2443096","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Saunders, J. G.","Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 794","1996","2","14","South America","Argentina","Misiones","San Pedro","Parque Provinvial Cruce Caballero, Ruta Nac. 14, 14 km de San Pedro camino a Tobuna","-53.98333","-26.51666","540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","3036101","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Ronald Liesner","Clarence D. Johnson","Johnson 3215","1983","11","8","South America","Colombia","Cauca",NA,"Miranda. Cali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2008-05-27 22:02:00-03","MO","MOBOT","3036427","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Wm. Meijer","Howard S. Irwin","Irwin 27615","1970","3","15","South America","Brazil","Minas Gerais",NA,"Gallery forest and adjacent cerrado, ca. 2 2km E. of Diamantina.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2008-05-27 22:02:00-03","MO","MOBOT","3038233","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Ko Ko Lay","STOCKHOLM","STOCKHOLM 1506",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","3038391","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","W. Meijer","Basil Stergios","Stergios 4617","1982","11","10","South America","Venezuela","Portuguesa",NA,"Camino hacia  La estacion, Municipio.","-69.50861","9.42416","800.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","3038441","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Ko Ko Lay","C.R. Worth","Worth 8941","1938","8","29","South America","Ecuador",NA,NA,"21 km southwest of Guayaquil; brushy area.",NA,NA,"40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2011-04-12 14:23:00-03","MO","MOBOT","3038567","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Ko Ko Lay","E.M. Reineck","Reineck 329","1899","3",NA,"South America","Brazil","Rio Grande do Sul",NA,"Foao hi und da sonnige Hügel bei Sao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"72","2020-06-09 11:10:00-03","MO","MOBOT","3038752","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"José de Saldanha","Saldanha da Gama 7330","1883",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Serra dos Orgaos. Gabinete de Botanica da Escola Politecnica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","3039137","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","R.L. Liesner","Roy F. Steinbach","Steinbach 377","1966","10","13","South America","Bolivia","Cochabamba","Chapare","Entre malezms, terreno arenoso.",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2012-05-21 11:47:00-03","MO","MOBOT","3039233","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Ko Ko lAy","E. Robledo|E.A. Yepes V.","Robledo 24","1942","1","15","South America","Colombia","Antioquia",NA,"En suelos aluviales ricos, con posicion abierta y muy iluminados, en los alrededores de Medellin.",NA,NA,"1560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","3039334","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Ronald Liesner","Clarence D. Johnson","Johnson 2586","1983","8","20","South America","Colombia","Valle del Cauca",NA,"51 km N of Roldanillo.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2013-12-26 20:40:00-02","MO","MOBOT","3039433","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","R. L. Liesner","L.S. Espinal T.","Espinal T. 2155","1966","11","12","South America","Colombia",NA,NA,"Cerca a Marsella ( Dept. Rizaralda0.",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2013-08-23 04:12:00-03","MO","MOBOT","3039471","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Ronald Liesner","Clarence D. Johnson","Johnson 3089","1983","10","21","South America","Colombia","Cundinamarca",NA,"Uoaquel.",NA,NA,"1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","3039539","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Ronald Liesner","Clarence D. Johnson","Johnson 2586","1983","8","20","South America","Colombia","Valle del Cauca",NA,"51 kmN of Roldanillo.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","3039615","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","J.A. Steyermark","Julian A. Steyermark","Steyermark 127126","1982","11","3","South America","Venezuela","Portuguesa",NA,"Selva de galeria a lo largo del Rio maria, Boca de Monte, 23 kms al norte de l vado del Rio Suruguapo, 38 kms al norte por la autopista Guanare-Ospino, en el sitio Las Marias.","-69.71666","9.23333","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2009-11-25 21:27:00-02","MO","MOBOT","3039695","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Paul C. Hutchison|Jesús M. Idrobo","Hutchison 3014","1963","11","16","South America","Colombia","Valle del Cauca",NA,"Native forest of Finca Kyburz, easternslope above the Bitaco River, Bitaco Valley 1 km. above and east of Bitaco, pacific slope of the western cordillera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","3039751","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"* LIBENSON","LIBENSON 30637","1981","1","13","South America","Colombia","Nariño",NA,"FInca La Planada, near Chucunes.","-77.9844444","1.1669445","1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2012-05-15 15:41:00-03","MO","MOBOT","3039869","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","R.L. Liesner","Jim Conrad|Werner Dietrich","Conrad 2291","1974","1","17","South America","Paraguay","Central",NA,"At the base of Sierra Koi, near Aregua. about 40 km east of Asuncion.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2013-08-23 04:12:00-03","MO","MOBOT","3040294","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","R. Liesner","Clarence D. Johnson","Johnson 2459-82","1982","7","17","South America","Colombia","Valle del Cauca",NA,"Cumbre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2013-08-23 04:12:00-03","MO","MOBOT","3040353","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Clarence D. Johnson","Johnson 3048","1983","10","20","South America","Colombia","Cundinamarca",NA,"Manta.","-73.55","5.016667","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2008-05-27 22:02:00-03","MO","MOBOT","3040605","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Ronald Liesner","Clarence D. Johnson","Johnson 3215","1983","11","8","South America","Colombia","Cauca",NA,"Miranda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2009-10-12 21:31:00-03","MO","MOBOT","3040744","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Sue A. Thompson|John E. Rawlins","Thompson 750","1983","7","4","South America","Ecuador","Carchi",NA,"Chical; . Steep riparian slopes above Rio San Juan a disturbed area at edge.","-78.18333","0.93333","1200.00000000","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2008-05-27 22:02:00-03","MO","MOBOT","3040945","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Ronald Liesner","Clarence D. Johnson","Johnson 3048","1983","10","20","South America","Colombia","Cundinamarca",NA,"Manta.","-73.55","5.016667","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2009-07-17 07:39:00-03","MO","MOBOT","3041234","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Émile Hassler","Hassler 1913","1913",NA,NA,"South America","Paraguay","Central",NA,"In regione lacus Ypacaray.","-57.35","-25.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2011-03-05 10:39:00-03","MO","MOBOT","3041235","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dinorah Gonzalez. A","Augustus Fendler","Fendler 123","1854",NA,NA,"South America","Venezuela","Aragua",NA,"Prope coloniam Tovar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"90","2010-10-16 15:27:00-03","MO","MOBOT","3121539","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Basil Stergios|Gerardo Aymard|R. Thinnman","Stergios 3995","1982","1","29","South America","Venezuela","Portuguesa",NA,"Sufrútice en bosque intervenido cerca de la orilla de la carretera a San Nicolas, km 38, Dtto. Guanare.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2014-01-28 12:12:00-02","MO","MOBOT","3122807","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Gerardo Aymard|Nidia Cuello","Aymard C. 4965","1986","11","22","South America","Venezuela","Portuguesa",NA,"Dtto. Guanare. Fundo El Chaparral. 14 km. al N-E de Guanare. 3 km. al S-E del margen derecho del rio Portuguesa.","-69.5833333","9.0833333","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"92","2012-05-08 14:00:00-03","MO","MOBOT","3231306","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","W. Meijer","J. Santisteban C.|J. Guevara B.","Santisteban C. 156","1987","6","7","South America","Peru","Cajamarca","Santa Cruz","Ca. 0.5 km (por aire) ENE Montesco.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2011-04-04 10:47:00-03","MO","MOBOT","3323016","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","N. Hensold","Abundio Sagástegui A.","Sagástegui Alva 16109","1999",NA,NA,"South America","Peru","La Libertad",NA,"Alrededores de Huaranchal. Borde de carretera. Alrededores de Huaranchal.",NA,NA,"214.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2011-04-04 10:47:00-03","MO","MOBOT","3323175","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","N. Hensold","Abundio Sagástegui A.","Sagástegui Alva 15198","1994",NA,NA,"South America","Peru","Cajamarca","Contumazá","Plantanar-Planta Electrica (ruta casas-Contumaza). Borde de carretera.",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2009-10-12 21:31:00-03","MO","MOBOT","3328133","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Sue A. Thompson|John E. Rawlins","Thompson 750","1983","7","4","South America","Ecuador","Carchi",NA,"Chical. Steep riparain slopes above Rio San Juan & Disturbed area at edge.","-78.18333","0.93333","1200.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2009-07-17 17:40:00-03","MO","MOBOT","3328798","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Benkt Sparre","Sparre 17979","1967","8","4","South America","Ecuador","Los Ríos",NA,"Hacienda Clementina. Between Babahoyo and Montalve, secondary monsson forest and cultivated land.","-79.45","-1.7833333","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","3437648","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","W. Meijer","Anonymous","Anonymous 241","1985","6","1","South America","Ecuador","Los Ríos",NA,"Repre. Daule-Peripa. Pto. Peripa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","766655","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Alfredo Tupayachi H.","Tupayachi Herrera 222","1986","10",NA,"South America","Peru","Cusco","Urubamba","Machupicchu. Circuito de camino Inca; entre Pueblo de Aguas Calientes y baños termales.","-72.53333","-13.15","2400.00000000","2700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","86-9"
"99","2020-04-14 14:42:00-03","MO","MOBOT","2353007","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","L.J. Dorr (US)","Thomas B. Croat","Croat 92205","2004","7","25","South America","Ecuador","Zamora-Chinchipe",NA,"Along road from Loja to Vilcabamba, 7.1 km S of entrance to Podocarpus National Park, 3 km N of Rumishitaria, 10.3 km N of Landanqui, 25 km N of Vilcabamba.","-79.2075","-4.1297223","1962.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","1693"
"100","2018-05-17 05:29:00-03","MO","MOBOT","2343320","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Saunders, J. G.","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero","Múlgura 3165","2002","3","9","South America","Argentina","Misiones","San Pedro","Parque Provincial Moconá, sendero detrás de la vivienda de los guardaparques","-53.88333","-27.15","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-05-20 10:37:27-03","UFERSA","MOSS","2994","S","Plantae",NA,NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Rocha, L.N.G.","Figueiredo, M.A.","417","1991","07","18","América do Sul","Brasil","Rio Grande do Norte","Martins","vizinho ao Hotel Serrano.","-37.9111","-6.08778",NA,NA,NA,"subarbusto.",NA,NA,"10029","auto","2008","05","23",NA,NA,NA,NA,NA
"102","2020-08-31 09:05:51-03","INPA","INPA","107879","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Meijer, W","Martínez, I de","224","1978","10","21","Southern America","Honduras","Francisco Morazan",NA,"Rio Choluteca. Colonia Loarque. Tegucigalpa.",NA,NA,"900","900",NA,NA,"INPA0107879","INPA0107879 INPA0107879_e",NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"103","2021-01-26 13:56:07-03","IMA","MAC","2292","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","E.C.O.Chagas","R.P.Lyra-Lemos; et al.","838","1987","06","10",NA,"Brasil","Alagoas","Pão de Açúcar","Serra de Pão de Açúcar, mata sub-caducifólia.","-37.725833","-10.25",NA,NA,NA,"Arbusto; Caatinga","MAC0002292","MAC0002292",NA,NA,"2009","03","16","-37.725833","-10.25",NA,NA,NA
"104","2021-01-26 13:56:07-03","IMA","MAC","30976","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","E.C.O.Chagas","R.P.Lyra-Lemos; et al.","10575","2007","08","26",NA,"Brasil","Alagoas","Mata Grande","Estrada de Mata Grande para Sta Cruz.","-37.720675","-9.3935",NA,NA,NA,"Arbusto.; Mata Serrana de Brejo de altitude.","MAC0030976","MAC0030976",NA,NA,"2009","03","16","-37.720675","-9.3935",NA,NA,NA
"105","2021-01-26 13:56:07-03","IMA","MAC","13107","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","E.C.O.Chagas","R.P.Lyra-Lemos","4887","2000","07","16",NA,"Brasil","Alagoas","Pão de Açúcar","Próximo ao Povoado Meirus, topo da encosta da Serra do Jerônimo.","-37.404167","-9.666111",NA,NA,NA,"Arbusto.; Caatinga.","MAC0013107","MAC0013107",NA,NA,"2009","03","16","-37.404167","-9.666111",NA,NA,NA
"106","2021-01-26 13:56:07-03","IMA","MAC","45920","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","E.C.O.Chagas","Chagas-Mota","7424","2010","01","30",NA,"Brasil","Alagoas","Minador do Negrão","Fazenda Pedra Talhada.","-36.8647003173828","-9.30527973175049",NA,NA,NA,"Arbusto ca. 2 m de altura. Frutos negros.; Caatinga.","MAC0045920","MAC0045920","11111","auto","2010","01","30",NA,NA,NA,NA,NA
"107","2021-02-04 10:30:25-03","UFRPE","HST","6165","PreservedSpecimen","Plantae",NA,NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","A.M.Miranda","A.M.Miranda; M.Grillo et I.Bezerra","597","1992","08","06",NA,"Brasil","Pernambuco","Condado",NA,"-35.1058006286621","-7.5858302116394",NA,NA,NA,"Arbusto ca. 1 m alt. flores amarelas; frutos imaturos.","HST006165",NA,"9495","auto","2010","07","22",NA,NA,NA,NA,NA
