"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","barcode","imagecode","class","typeStatus","fieldNumber","relatedCatalogItem"
"107","2020-06-30 18:32:05-03","UFJF","CESJ","9382","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","M. Marinho","s.n.","1970","09","30","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,"-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ009382",NA,NA,NA,NA,NA
"108","2020-06-30 18:32:05-03","UFJF","CESJ","13635","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","L. Krieger","CESJ13635","1975","07","04","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,"Na encosta.","-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ013635",NA,NA,NA,NA,NA
"109","2019-11-21 14:32:20-03","UFJF","CESJ","48857","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.J.C.Kollmann","2009","05",NA,"K. Antunes; N.L. Abreu; P.L. Viana; F.S. Souza; N.F.O. Mota; T.E. Almeida; A.M. Teles; B.No","249","2007","04","10","Brasil","Minas Gerais","Rio Preto","Serra Negra, Trilha para o Burro de Ouro.",NA,NA,NA,NA,"Erva terrestre, campo com solo arenoso. Folhas muito discolores. Flores brancas","-43.8278007507324","-22.0891990661621","20815",NA,"auto","América do Sul",NA,"CESJ048857",NA,NA,NA,NA,NA
"110","2019-11-21 14:32:20-03","UFJF","CESJ","62537","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","D.S. Santiago","2013","04",NA,"D.S. Santiago","515","2013","03","30","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Interior da Mata de Araucária do vale.",NA,NA,NA,NA,"Herbácea, ca. 1 m, flores alvas com estames amarelos, caule avermelhado.","-44.8899993896484","-21.9589004516602","29865",NA,"auto","América do Sul",NA,"CESJ062537",NA,NA,NA,NA,NA
"111","2019-11-21 14:32:20-03","UFJF","CESJ","11566","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","M. Marinho; P.Ivo","130","1972","02","18","Brasil","Minas Gerais","Santa Rita do Jacutinga",NA,NA,NA,NA,NA,"Rupícola, ombrófila, local úmido. Alt: +/- 2m, folhas vermelhas no dorso everdeada no ventre. Frutos brancos novos, flores brancas.",NA,NA,NA,NA,NA,"América do Sul",NA,"CESJ011566",NA,NA,NA,NA,NA
"112","2019-11-21 14:32:20-03","UFJF","CESJ","15557","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","L. Krieger","CESJ15557","1949","02",NA,"Brasil","Minas Gerais",NA,"Sítio Antonio Carlos",NA,NA,NA,NA,"Flores brancas, arbustiva, na mata rala e úmida.",NA,NA,NA,NA,NA,"América do Sul",NA,"CESJ015557",NA,NA,NA,NA,NA
"113","2020-06-30 18:32:05-03","UFJF","CESJ","66435","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","B. Moreira","2015","01","10","B. Moreira; F.R.G. Salimena; P.H. Nobre; M. Alvez","81","2014","12","13","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta nebular, próxima ao lago dos espelhos.","-43.91","-21.700556","1400","1400","Liana, frutos secos alados, interior de mata","-43.91","-21.700556",NA,NA,NA,"América do Sul",NA,"CESJ066435",NA,NA,NA,NA,NA
"114","2020-06-30 18:32:05-03","UFJF","CESJ","67006","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","B. Moreira",NA,NA,NA,"B. Moreira; M.C. Delgado","175","2015","03","20","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta nebular, atrás das casas dos gestores","-43.9075","-21.715278","1340","1340","Arbusto, ca. 2m, flores brancas. Interior de mata","-43.9075","-21.715278",NA,NA,NA,"América do Sul",NA,"CESJ067006",NA,NA,NA,NA,NA
"115","2020-03-10 19:08:05-03","UFJF","CESJ","11709","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","L. Krieger","CESJ11709","1972","06","22","Brasil","Minas Gerais","Antônio Carlos","Instituto Missionário São Miguel",NA,NA,NA,NA,"Na capoeira, lugar úmido - até 2m. Flores róseas, bordos avermelhados.","-43.7467002868652","-21.3180999755859","30131",NA,"auto","América do Sul",NA,"CESJ011709",NA,NA,NA,NA,NA
"116","2019-11-21 14:32:20-03","UFJF","CESJ","37074","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","F.S. Araújo; A.S.M. Valente","208","2002","03","24","Brasil","Minas Gerais","Lima Duarte","Arredores do Parque Est. do ibitipoca, após final do aceiro extremidade norte do parque.",NA,NA,NA,NA,"Erva em mata de candeia que se mistura ao campo rupestre. Flores brancas rosadas com estames amarelos.","-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ037074",NA,NA,NA,NA,NA
"117","2019-11-21 14:32:20-03","UFJF","CESJ","32565","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","R.C. Forzza; M.Heluey; F.S. Araújo; A.S.M. Valente","1839","2001","02","10","Brasil","Minas Gerais","Lima Duarte","Arredores do Parque Est. do ibitipoca, próximo a Lagoa Seca.",NA,NA,NA,NA,"Planta em campo arenoso, próximo a mata. Folhas discolores, vináceas na face abaxial. Flores creme passando a róseas. Frutos róseos.","-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ032565",NA,NA,NA,NA,NA
"118","2019-11-21 14:32:20-03","UFJF","CESJ","25434","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","M.C. Brügger; F.R.G. Salimena; S.P.Quintão","s.n.","1987","07","24","Brasil","Minas Gerais","Lima Duarte","Estrada para Monte Verde.",NA,NA,NA,NA,"Na mata, em local sombreado. Flores alvas, frutos maduros e submaturos. Frequente.","-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ025434",NA,NA,NA,NA,NA
"119","2020-06-30 18:32:05-03","UFJF","CESJ","8526","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","L. Krieger","CESJ8526","1970","05","11","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,"Na mata, rupícola.","-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ008526",NA,NA,NA,NA,NA
"120","2020-06-30 18:32:05-03","UFJF","CESJ","32697","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","F.R.G. Salimena","s.n.","2000","12",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,"-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ032697",NA,NA,NA,NA,NA
"121","2020-06-30 18:32:05-03","UFJF","CESJ","28941","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08",NA,"V.C. Mazin","s.n.","1996","02","20","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,"Campo rupestre.","-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ028941",NA,NA,NA,NA,NA
"122","2020-06-30 18:32:05-03","UFJF","CESJ","27448","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","M.C.M. Garcia","4","1994","06","18","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,"Arbusto invasor.","-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ027448",NA,NA,NA,NA,NA
"123","2020-06-30 18:32:05-03","UFJF","CESJ","25808","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08",NA,"M. Eiterer; G.S. Freitas","78","1992","11","23","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,"Trilha para o Pico do Pião.","-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ025808",NA,NA,NA,NA,NA
"124","2020-06-30 18:32:05-03","UFJF","CESJ","25455","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","F.R.G. Salimena; G.M.Gomes; M.C.Alves; R.C. Oliveira","s.n.","1991","06","29","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,"Próximo ao camping, arbusto.","-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ025455",NA,NA,NA,NA,NA
"125","2020-06-30 18:32:05-03","UFJF","CESJ","25314","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","M. Eiterer; R.C. Oliveira","s.n.","1991","06","19","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,"Estrada para o Cruzeiro.","-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ025314",NA,NA,NA,NA,NA
"126","2020-06-30 18:32:05-03","UFJF","CESJ","24679","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","F.R.G. Salimena; et al.","s.n.","1991","05","19","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,"-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ024679",NA,NA,NA,NA,NA
"127","2020-06-30 18:32:05-03","UFJF","CESJ","16237","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08",NA,"L. Krieger","CESJ16237","1979","06","15","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,"Na mata em clareira.","-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ016237",NA,NA,NA,NA,NA
"128","2020-06-30 18:32:05-03","UFJF","CESJ","14621","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","L. Krieger","CESJ14621","1977","02","24","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,"Mata de galeria.","-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ014621",NA,NA,NA,NA,NA
"129","2020-06-30 18:32:05-03","UFJF","CESJ","66698","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.V.V. Cruz","2015","08","03","L.V.V. Cruz; T.R. Fonseca","46","2015","07","18","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Lagoa Seca",NA,NA,NA,NA,"Subarbusto, folhas palmadas, flores alvas, anteras amarelas","-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ066698",NA,NA,NA,NA,NA
"130","2019-11-21 14:32:20-03","UFJF","CESJ","28504","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","R.F. Novelino; M.C. Brügger; J.E.Z. Oliveira; J.D.Sette-de-Almeida","s.n.","1992","08","20","Brasil","Minas Gerais","Lima Duarte","Serra de Ibitipoca",NA,NA,NA,NA,"Na mata próxima ao caminho do centro de estudos.","-43.793098449707","-21.8425006866455","30417",NA,"auto","América do Sul",NA,"CESJ028504",NA,NA,NA,NA,NA
"131","2019-11-21 14:32:20-03","UFJF","CESJ","20235","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","L. Krieger; Pavam","CESJ20235","1984","06","21","Brasil","Minas Gerais","Ouro Branco","Serra",NA,NA,NA,NA,"Em mata de galeria, arbusto de 2m de altura. Flores alvas.","-43.6918983459473","-20.5207996368408","13809",NA,"auto","América do Sul",NA,"CESJ020235",NA,NA,NA,NA,NA
"132","2019-11-21 14:32:20-03","UFJF","CESJ","41791","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","C.D.Feliciano","2004","08","18","A.J. Fernandes Júnior; K. Antunes; A.S.M. Valente; C.N. Matozinhos; L.C.S. Assis; F.R.G. Salimena","109","2004","02","23","Brasil","Minas Gerais","Rio Preto","Serra Negra, Fazenda da Tiririca.",NA,NA,NA,NA,"Subarbusto, ca. 50 cm alt., no campo rupestre. Flores com pétalas brancas e rosas e sépalas verde e rosa. Prensada em álcool.","-43.8278007507324","-22.0891990661621","20815",NA,"auto","América do Sul",NA,"CESJ041791",NA,NA,NA,NA,NA
"133","2019-11-21 14:32:20-03","UFJF","CESJ","48676","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2008","02","27","N.L. Abreu; L. Menini Neto; E.A. Feliciano","142","2007","03","16","Brasil","Minas Gerais","Rio Preto","Serra Negra, Trilha atrás da Gruta do Funil.",NA,NA,NA,NA,"Erva terrestre em solo arenoso. Folhas verdes, lustrosas. Tricomas ferrugíneos no caule. Brácteas florais verdes, folres alvas.","-43.8278007507324","-22.0891990661621","20815",NA,"auto","América do Sul",NA,"CESJ048676",NA,NA,NA,NA,NA
"134","2019-11-21 14:32:20-03","UFJF","CESJ","48900","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.J.C.Kollmann","2009","05",NA,"L. Menini Neto; C.N. Matozinhos; E.A. Feliciano; E.T. Amorim","384","2007","04","27","Brasil","Minas Gerais","Rio Preto","Serra Negra, Trilha atrás da Gruta do Funil, em direção ao Rio Funil. 22º00'52,8 S, 43º53'21,1 W.",NA,NA,NA,NA,"Planta arbustiva, na borda da mata, folhas discolores, caule castanho, pedicelo róseo, botões alvos, frutos róseo-esverdeados.","-43.8278007507324","-22.0891990661621","20815",NA,"auto","América do Sul",NA,"CESJ048900",NA,NA,NA,NA,NA
"135","2019-11-21 14:32:20-03","UFJF","CESJ","27557","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","L.C.Pereira","2011","08","23","M.Pereira; M. Lucca","806","1992","08","16","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó",NA,NA,NA,NA,"Ramos rosados. Flores brancas com estames amarelos. Coletada a 3 Km da Portaria do IBAMA - Palácio, na região das Canelas de Ema gigantes. Estação 1 AQ. 297.","-43.7144012451172","-19.1688995361328","26557",NA,"auto","América do Sul",NA,"CESJ027557",NA,NA,NA,NA,NA
"136","2019-11-21 14:32:20-03","UFJF","CESJ","57953","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","D.S. Santiago","2013","05",NA,"F.R.G. Salimena; P.H. Nobre; L.C.Pereira; R.M.Mello","3286","2011","06","10","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Planta coletada entre musgos na encosta do Canjica.",NA,NA,NA,NA,"Erva rupicola ca. 70 cm, caule rosa-avermelhado, flores róseas a brancas. Fruto imaturos verdes com alas rosadas.","-44.8899993896484","-21.9589004516602","29865",NA,"auto","América do Sul",NA,"CESJ057953",NA,NA,NA,NA,NA
"137","2019-11-21 14:32:20-03","UFJF","CESJ","59677","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","D.S. Santiago","2013","05",NA,"F.R.G. Salimena; D.S. Santiago; S.G. Furtado; P.H. Nobre","3457","2012","04","14","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Serra do Cambuí",NA,NA,NA,NA,"Arbusto ca. 1m, flores femininas alvas. Encosta úmida.","-44.8899993896484","-21.9589004516602","29865",NA,"auto","América do Sul",NA,"CESJ059677",NA,NA,NA,NA,NA
"138","2021-03-01 16:26:18-03","UNICAMP","UEC","073773","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Jacques, EL","1997","11","11","Koch, I; Shepherd, GJ","194","1995","04","06","Brazil","São Paulo","Lavrinhas","12 km ao Norte de Lavrinhas. Vale do Ribeirão do Braço.","-44.881667","-22.462778",NA,NA,"Entre Eucaliptus e mata. Erva, 50 cm de altura; flores brancas. Material misturado, contendo também Begonia Angularis Raddi.","-44.881667","-22.462778",NA,NA,NA,NA,NA,"UEC041974","UEC041974",NA,NA,NA,NA
"139","2021-03-01 16:26:18-03","UNICAMP","UEC","107575","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Feliciano, CD","2008","03",NA,"Feres, FR; Mansano, VF; Pansarin, ER; Belinello, R","99/71","1999","06","16","Brazil","Rio de Janeiro","Santa Maria Madalena","Pedra Du Bois.","-41.991481","-21.94345",NA,NA,"Corola branco-rosada, estame amarelos.","-41.991481","-21.94345",NA,NA,NA,NA,NA,"UEC041984","UEC041984",NA,NA,NA,NA
"140","2021-03-01 16:26:18-03","UNICAMP","UEC","84016","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Jacques, EL","1997","11","11","Moreira, JLA; Belinello, R","420","1995","04","04","Brazil","Minas Gerais","Passa Quatro","Estrada da Serra do Leite.","-44.922222","-22.416944","1600","1600","Herbácea, ca. de 1,20 m, com flores masculinas brancas e estames amarelos.","-44.922222","-22.416944",NA,NA,NA,NA,NA,"UEC041979","UEC041979",NA,NA,NA,NA
"141","2021-03-01 16:26:18-03","UNICAMP","UEC","88814","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Jacques, EL","1997","11","11","Koch, I; Shepherd, GJ","194","1995","04","06","Brazil","São Paulo","Lavrinhas","12 km ao Norte de Lavrinhas. Vale do Ribeirão do Braço.","-44.881667","-22.462778",NA,NA,"Entre Eucaliptus e mata. Erva, 50 cm de altura; flores brancas. Material misturado, contendo também Begonia Angularis Raddi.","-44.881667","-22.462778",NA,NA,NA,NA,NA,"UEC041975","UEC041975",NA,NA,NA,NA
"142","2021-03-01 16:26:18-03","UNICAMP","UEC","90849","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Jacques, EL","1997","11","11","Koch, I; Shepherd, GJ","194","1995","04","06","Brazil","São Paulo","Lavrinhas","12 km ao Norte de Lavrinhas. Vale do Ribeirão do Braço.","-44.881667","-22.462778",NA,NA,"Entre Eucaliptus e mata. Erva, 50 cm de altura; flores brancas. Material misturado, contendo também Begonia Angularis Raddi.","-44.881667","-22.462778",NA,NA,NA,NA,NA,"UEC041971","UEC041971",NA,NA,NA,NA
"143","2021-03-01 16:26:18-03","UNICAMP","UEC","512","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Jacques, EL","1991","12","19","Joly, AB; Semir, J; Ugadim, Y","354","1970","06","08","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, Entre km 137-138 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.",NA,NA,"1240","1240","Flores femininas e masculinas na mesma inflorescência, brancas, plantas até 2 m de altura.","-43.7449989318848","-19.513599395752","31264",NA,"auto",NA,NA,"UEC041977","UEC041977",NA,NA,NA,NA
"144","2021-03-01 16:26:18-03","UNICAMP","UEC","511","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Jacques, EL","1991","12","19","Joly, AB; Semir, J; Joly, AB; Joly, AM; Martins, F","2169","1972","05","27","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 139 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.",NA,NA,NA,NA,"Até 70 cm. Flores brancas masculinas.","-43.7449989318848","-19.513599395752","31264",NA,"auto",NA,NA,"UEC041982","UEC041982",NA,NA,NA,NA
"145","2021-03-01 16:26:18-03","UNICAMP","UEC","071135","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Jacques, EL","1997","11","11","Semir, J; Stehmann, JR; Dutilh, JHA; Meira, RMSA","28827","1993","09","08","Brazil","Minas Gerais","Santa Bárbara","Estrada Mariana-Santa Bárbara. Reseva da Comp. Vale do Rio Doce.",NA,NA,NA,NA,"Escandente em capoeirá. Flores róseas.","-43.4152984619141","-19.959400177002","33136",NA,"auto",NA,NA,"UEC041980","UEC041980",NA,NA,NA,NA
"146","2021-03-01 16:26:18-03","UNICAMP","UEC","487","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Jacques, EL","1991","12","19","Leitão Filho, HF; Shepherd, GJ; Stubblebine, WH; et al.","9503","1978","12","12","Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça, Campos rupestres e matas de altitude.",NA,NA,NA,NA,"Herbácea até 50 cm; flores brancas; a beira de mata.","-43.4152984619141","-19.959400177002","33136",NA,"auto",NA,NA,"UEC041978","UEC041978",NA,NA,NA,NA
"147","2021-03-01 16:26:18-03","UNICAMP","UEC","47589","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Jacques, EL","1991","12","19","Leitão Filho, HF; Santin, DA; Grombone-Guaratini, MT; Meira Neto, JAA; Franco, GADC; Francini, R","19343","1987","06","30","Brazil","Minas Gerais","Tiradentes",NA,NA,NA,NA,NA,"Subarbusto 1m, flores brancas.","-44.1781005859375","-21.1103000640869","10355",NA,"auto",NA,NA,"UEC041981","UEC041981",NA,NA,NA,NA
"148","2021-03-01 16:26:18-03","UNICAMP","UEC","117816","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Jacques, EL","1996",NA,NA,"Sano, PT; Giulietti, AM; Parra, LR; Sztutman, M","110","1995","06","03","Brazil","São Paulo","Queluz","Fazenda Itaporan, em mata de Eucalyptus.",NA,NA,"1100","1100","Erva ca. 80 cm. Frutos verdes com ala mais desenvolvida verde. Flores alvas; anteras amarelas.","-44.7700004577637","-22.5300006866455","14382",NA,"auto",NA,NA,"UEC041973","UEC041973",NA,NA,NA,NA
"149","2021-03-01 16:26:18-03","UNICAMP","UEC","070511","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Jacques, EL","1997","11","11","Tamashiro, JY; Ivanauskas, NM; Souza, J de P; Miyagi, PH; Belinello, R; Fernandes, GD","811","1995","04","13","Brazil","São Paulo","São Bento Do Sapucaí","Estrada para o Bauzinho.",NA,NA,NA,NA,"Herbácea, flores com pétalas brancas e estames amarelos.","-45.7299995422363","-22.6800003051758","18089",NA,"auto",NA,NA,"UEC041976","UEC041976",NA,NA,NA,NA
"150","2021-03-01 16:26:18-03","UNICAMP","UEC","160767","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Feliciano, CD","2007","05","30","Romão, GO; Dantas, APT","1455","2006","07","20","Brazil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano. Afloramento rochoso íngrime, entre Floresta Estacional; trilha para o Pico do Desengano.","-41.991481","-21.94345",NA,NA,"Erva até 1,5 m de altura; flores masculinas brancas, estames amarelos, flores femininas verde-claras.","-41.991481","-21.94345",NA,NA,NA,NA,NA,"UEC009903","UEC009903",NA,NA,NA,NA
"151","2019-11-05 16:46:15-03","UFOP","OUPR","1012","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Zurlo, M.A.","s.n.","1976","04","06","Brasil","Minas Gerais",NA,"Serra do Caraça",NA,NA,NA,NA,"Subarbusto, flores brancas. Beira de estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-05 16:46:15-03","UFOP","OUPR","16477","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Rochelle, A.L.C.","03","2002","08","12","Brasil","Minas Gerais","Ouro Preto","APA Estadual Cachoeira das Andorinhas, Camarinhas.","-43.505333","-20.369861",NA,NA,"Erva, flor branca, botão rosa. Campo rupestre.","-43.505333","-20.369861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-05 16:46:15-03","UFOP","OUPR","25385","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Freitas, G.P.P.; Scalon, V.R.; Silva, J.L. & Martins, C.","40","2009","07","23","Brasil","Minas Gerais","Ouro Preto","Serra da Brígida, Campo sobre canga","-43.503475","-20.357758","1466","1466","Flor alva, frutos imaturos róseos e frutos maduros castanhos","-43.503475","-20.357758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-05 16:46:15-03","UFOP","OUPR","25386","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Freitas, G.P.P.; Scalon, V.R.; Cândido, E.S. & Martins, C.","148","2010","01","29","Brasil","Minas Gerais","Ouro Preto","Serra da Brígida, Campo sobre canga","-43.503475","-20.357758","1466","1466","Herbácea, 2m de altura. Corola alva, sépalas creme, estigmas amarelados, frutos secos","-43.503475","-20.357758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
