"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"129","2020-12-11 11:39:14-03","UFMG","BHCB","173994","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Kollmann, L; Kollmann, RL","6661","2004","04","10","Southern America","Brasil","Espírito Santo","Forno Grande.",NA,NA,"Arvoreto 4m na meia sombra, botões rosas.","BHCB019328","Castelo","Dicotyledon",NA,"O.Berg",NA,NA,"-41.184700012207","-20.6035995483398","1300","1300","2011",NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA
"130","2020-12-11 11:39:14-03","UFMG","BHCB","92198","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Hatschbach, G; Hatschbach, M; Silva, JM","74266","2002","11","15","Southern America","Brasil","Mato Grosso do Sul","Início da rodovia para Mouraria do sul, Afloramentos de calcário.",NA,NA,"Arbusto, 2m.","BHCB010545","Bonito","Dicotyledon",NA,"O.Berg",NA,"BHCB010545","-56.4818992614746","-21.1210994720459",NA,NA,"2003",NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA
"131","2020-12-11 11:39:14-03","UFMG","BHCB","96428","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Farney, C; Fonseca, VS","3964","2000","01","12","Southern America","Brasil","Rio de Janeiro","Morro do Miranda",NA,NA,"Arbusto; 3m; folhas verdes discolores; frutos imaturos verdes.",NA,"Arraial do Cabo","Dicotyledon",NA,"O.Berg",NA,NA,"-42.0278015136719","-22.966100692749",NA,NA,"2010","10",NA,NA,"20","25964","auto",NA,NA,NA,NA,NA
"132","2020-12-11 11:39:14-03","UFMG","BHCB","162348","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Farney, C","4698","2007","05","30","Southern America","Brasil","Rio de Janeiro","Morro do Miranda, Vegetação arbustiva baixa",NA,NA,"Arbusto; 2 m; Heliófilo; Folhas verdes discolores; Flores alvas.; Arbusto; 2 m; Heliófilo; Folhas verdes discolores; Flores alvas.","BHCB5546","Arraial do Cabo","Dicotyledon",NA,"O.Berg",NA,NA,"-42.0278015136719","-22.966100692749","50","50","2007","05",NA,NA,"30","25964","auto",NA,NA,NA,NA,NA
"133","2020-12-11 11:39:14-03","UFMG","BHCB","173910","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Boone, W","273","1984","07","24","Southern America","Brasil","Espírito Santo","Santa Lúcia",NA,NA,"Arbusto com fruto jovem, solo avermelhado.","BHCB019225","Santa Teresa","Dicotyledon",NA,"O.Berg",NA,NA,"-40.6002998352051","-19.9356002807617","500","500",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"134","2021-02-11 17:20:41-03","UFPR","UPCB","33578","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Mikich, S.B.",NA,"1997","02","09",NA,"Brasil","Paraná","Fazenda Cagibi",NA,NA,"Arbusto com flores brancas, em floresta..",NA,"Fênix",NA,NA,"O.Berg","Sobral, M.",NA,"-51.9791984558105","-23.9160995483398",NA,NA,"2002","01",NA,NA,"01","16297","auto",NA,NA,NA,NA,NA
"135","2021-02-11 17:20:41-03","UFPR","UPCB","36134","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Souza, L.R.M.",NA,"1997","12","12",NA,"Brasil","Paraná","Fazenda Godoy",NA,NA,"Árvore 5m, botões florais creme..",NA,"Rancho Alegre",NA,NA,"O.Berg","Sobral, M.",NA,"-50.9131011962891","-23.0699996948242",NA,NA,"2002","01",NA,NA,"01","11419","auto",NA,NA,NA,NA,NA
"136","2021-02-11 17:20:41-03","UFPR","UPCB","32238","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Mikich, S.B.",NA,"1996","02","14",NA,"Brasil","Paraná","Fazenda Urutagua",NA,NA,"Arbusto de flores brancas, em floresta..",NA,"São João do Ivaí",NA,NA,"O.Berg","Sobral, M.",NA,"-51.8180999755859","-23.9799995422363",NA,NA,"2002","01",NA,NA,"01","16608","auto",NA,NA,NA,NA,NA
"137","2021-02-11 17:20:41-03","UFPR","UPCB","30632","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Silva, S.M.",NA,"1996","02","07",NA,"Brasil","Paraná","Mata do Barão, Fazenda Figueira-Maravilha",NA,NA,"Arvoreta 4,5m, flores brancas, em subosque da floresta estacional semidecidual..",NA,"Londrina",NA,NA,"O.Berg","Sobral, M.",NA,"-51.1627998352051","-23.3103008270264",NA,NA,"2002","01",NA,NA,"01","63728","auto",NA,NA,NA,NA,NA
"138","2021-02-11 17:20:41-03","UFPR","UPCB","32239","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Mikich, S.B.",NA,"1997","05","04",NA,"Brasil","Paraná","Parque Estadual de Vila Rica do Espírito Santo",NA,NA,"Arbusto de tronco áspero e cascudo, flores brancas e frutos negros. Em floresta..",NA,"Fênix",NA,NA,"O.Berg","Sobral, M.",NA,"-51.9791984558105","-23.9160995483398",NA,NA,"2002","01",NA,NA,"01","16297","auto",NA,NA,NA,NA,NA
"139","2021-02-11 17:20:41-03","UFPR","UPCB","32240","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Mikich, S.B.",NA,"1997","02","08",NA,"Brasil","Paraná","Parque Estadual de Vila Rica do Espírito Santo",NA,NA,"Arbusto de flores brancas, em floresta..",NA,"Fênix",NA,NA,"O.Berg","Sobral, M.",NA,"-51.9791984558105","-23.9160995483398",NA,NA,"2002","01",NA,NA,"01","16297","auto",NA,NA,NA,NA,NA
"140","2021-02-11 17:20:41-03","UFPR","UPCB","32248","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Mikich, S.B.",NA,"1997","01","09",NA,"Brasil","Paraná","Parque Estadual de Vila Rica do Espírito Santo",NA,NA,"Arvoreta de flores brancas. Em floresta..",NA,"Fênix",NA,NA,"O.Berg","Sobral, M.",NA,"-51.9791984558105","-23.9160995483398",NA,NA,"2002","01",NA,NA,"01","16297","auto",NA,NA,NA,NA,NA
"141","2021-02-11 17:20:41-03","UFPR","UPCB","32249","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Mikich, S.B.",NA,"1996","02","11",NA,"Brasil","Paraná","Parque Estadual de Vila Rica do Espírito Santo",NA,NA,"Arbusto de flores brancas, em floresta ciliar..",NA,"Fênix",NA,NA,"O.Berg","Sobral, M.",NA,"-51.9791984558105","-23.9160995483398",NA,NA,"2002","01",NA,NA,"01","16297","auto",NA,NA,NA,NA,NA
"142","2021-02-11 17:20:41-03","UFPR","UPCB","19490","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Soares e Silva, L.H.","156","1988","12","14",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy",NA,NA,"Árvore com 6m, botões florais esverdeados, flores brancas..",NA,"Londrina",NA,NA,"O.Berg","Sobral, M.",NA,"-51.1627998352051","-23.3103008270264",NA,NA,"2002","01",NA,NA,"01","63728","auto",NA,NA,NA,NA,NA
"143","2021-02-11 17:20:41-03","UFPR","UPCB","32262","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Mikich, S.B.",NA,"1997","01","09",NA,"Brasil","Paraná","Parque Estadual de Vila Rica do Espírito Santo",NA,NA,"Arvoreta de flores brancas, em floresta..",NA,"Fênix",NA,NA,"O.Berg","Sobral, M.",NA,"-51.9791984558105","-23.9160995483398",NA,NA,"2002","01",NA,NA,"01","16297","auto",NA,NA,NA,NA,NA
"144","2021-02-11 17:20:41-03","UFPR","UPCB","88557","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Hinoshita, L.K.R. et al.","25","2013","10","26",NA,"Brasil","Paraná","Parque Estadual Vila Rica do Espírito Santo",NA,NA,"2,5 m alt. Frutos negros..",NA,"Fênix",NA,NA,"O.Berg.","Ribeiro, C.",NA,"-51.9791984558105","-23.9160995483398",NA,NA,"2013","12",NA,NA,"06","16297","auto",NA,NA,NA,NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","308640","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini","Zardini 5490","1988","7","2","South America","Paraguay","Paraguarí","Cerro Mbatoví. In forest. Tree to be cut down.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-57.11666","-25.41666","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-45","3"
"146","2010-04-21 15:04:00-03","MO","MOBOT","100268795","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Nélida S. Troncoso","Troncoso 1529","1977","1","17","South America","Argentina","Entre Ríos","Salto Grande, selva en galería.",NA,NA,NA,NA,"Federación",NA,NA,"O. Berg","A. Rotman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"147","2010-06-18 17:17:00-03","MO","MOBOT","100268798","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Arturo E. Burkart|Nélida M. Bacigalupo","Burkart 21310","1960","1","20","South America","Argentina","Entre Ríos","Distrito Tacuaras, isla Curuzú-Chalí.",NA,NA,NA,NA,"La Paz",NA,NA,"O. Berg","D. Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"148","2010-04-21 15:15:00-03","MO","MOBOT","100268802","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Arturo E. Burkart|Susana Crespo","Burkart 23066","1961","12","17","South America","Argentina","Entre Ríos","Isla [Al.irón] Chico.",NA,NA,NA,NA,"Uruguay",NA,NA,"O. Berg","D. Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"149","2014-06-12 13:24:00-03","MO","MOBOT","100712274","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Isabel Basualdo|M. Ortiz","Basualdo 1384","1988","1","12","South America","Paraguay","Paraguarí","Costa II, Cerro Pelacios. Crece en el bosque.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"150","2013-01-28 05:13:00-02","MO","MOBOT","2289089","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Rosa Guaglianone|Nuncia M. Tur|René Guillén V.|I. Lirussi","Guaglianone 3027","1995","11","23","South America","Argentina","Misiones","Balneario Teyú Cuaré",NA,NA,NA,NA,"San Ignacio",NA,NA,"O. Berg","F. F. Mazine, May",NA,"-55.58333","-27.26666","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2009-10-18 08:02:00-02","MO","MOBOT","2426145","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","F. M. Rodríguez","Rodríguez 666","1912","12","5","South America","Argentina","Misiones","Santa Ana",NA,NA,NA,NA,"Candelaria",NA,NA,"O. Berg","Legrand, C. M. D. H., III-",NA,"-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2014-04-29 05:39:00-03","MO","MOBOT","2428410","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Renée H. Fortunato|J.A. Greppi|Robert Neumann|Ricardo Micheli","Fortunato 7066","2001","3","10","South America","Argentina","Salta","22 km al NW del cruce de la RN 34 en direcc. a Acambuco.",NA,NA,NA,NA,"San Martín",NA,NA,"O. Berg","Sborlini, M. P., VI-",NA,"-63.83333","-22.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2009-12-23 06:59:00-02","MO","MOBOT","2517622","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Karl Fiebrig","Fiebrig 5852",NA,NA,NA,"South America","Paraguay","Alto Paraná","in regione fluminis Alto Paraná",NA,NA,NA,NA,NA,NA,NA,"O. Berg",NA,NA,"-54.61666","-25.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","306846","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|A. Aguayo","Zardini 11131","1989","3","5","South America","Paraguay","Guairá","Road Melgarejo-Antena, 6 kms S of Melgarejo. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","4"
"155","2014-06-12 11:19:00-03","MO","MOBOT","307044","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","A. Aguayo","Aguayo 99","1989","1","15","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Bosque, sendero al Salto Guaraní.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4"
"156","2008-05-27 22:02:00-03","MO","MOBOT","307141","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|R. Franco","Zardini 29844","1992","1","20","South America","Paraguay","Paraguarí","Acahay Massif. Easternmost Peak. Forest on slopes at southwestern area.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"642","4"
"157","2013-10-09 05:40:00-03","MO","MOBOT","307901","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|Ramón Velásquez","Zardini 13490","1989","7","14","South America","Paraguay","Guairá","Cordillera de Ybytyruzú. 15 kms N of Antena on road Melgarejo-Antena. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-56.25","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"124","3"
"158","2008-05-27 22:02:00-03","MO","MOBOT","308431","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|A. Aguayo","Zardini 9524","1989","1","13","South America","Paraguay","Guairá","Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest on western side of Cerro Peró, on trail to cave.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","4"
"159","2008-05-27 22:02:00-03","MO","MOBOT","308808","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|C. Velázquez","Zardini 26236","1991","2","8","South America","Paraguay","Cordillera","Tobatí. Ybytú Silla mesa. Middle area. Forest on slopes.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"536","8"
"160","2013-11-12 05:43:00-02","MO","MOBOT","100230474","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Eve J. Lucas","Lucas 273","2004","3","14","South America","Brazil","Rio de Janeiro","Cabo Frio, Morro da Gamboa.",NA,NA,NA,NA,"Cabo Frio",NA,NA,"O. Berg",NA,NA,"-42.0025333","-21.7236667","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"161","2008-05-27 22:02:00-03","MO","MOBOT","310104","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|A. Aguayo","Zardini 10073","1989","1","27","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Trail to Mirador.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESP)",NA,"-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","3"
"162","2008-05-27 22:02:00-03","MO","MOBOT","310143","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini","Zardini 8020","1988","11","12","South America","Paraguay","Guairá","Cordillera de Ybytyruzú. Ladero W del Cerro Peró, 2 kms E del Destacamento Tororo.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F. F. Mazine, April/",NA,"-56.1515","-25.8998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-112","4"
"163","2008-05-27 22:02:00-03","MO","MOBOT","310732","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|Tulio Tillería","Zardini 33884","1992","11","27","South America","Paraguay","Central","Estero del Ypoá. Villeta - Puerto Guyrati. 10.5 km S of Villeta, W of Arroyo Pikysyry. Inundated savanna on clay.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-57.56666","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"786","6"
"164","2008-05-27 22:02:00-03","MO","MOBOT","310886","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|S. Velázquez","Zardini 16564","1989","11","18","South America","Paraguay","Cordillera","Western side of Río Piribebuy basin, 27 km W of Arroyos y Esteros. Cerrado forest.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-57.3","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"196","4"
"165","2008-05-27 22:02:00-03","MO","MOBOT","311572","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|A. Aguayo","Zardini 8467","1988","12","10","South America","Paraguay","Guairá","Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo, on road to Polilla. Forest on Eastern slope.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-123","4"
"166","2008-05-27 22:02:00-03","MO","MOBOT","311713","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|C. Velázquez","Zardini 16792","1989","12","14","South America","Paraguay","Paraguarí","Between Nueva Italia and Carapeguá, 30.2 km SE of Nueva Italia. Tall forest.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-57.26666","-25.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"204","4"
"167","2013-10-09 05:41:00-03","MO","MOBOT","313493","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|Ramón Velásquez","Zardini 10902","1989","2","17","South America","Paraguay","Guairá","Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest on eastern slope.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","5"
"168","2008-05-27 22:02:00-03","MO","MOBOT","3189920","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Nélida Soria","Soria Rey 2639","1988",NA,NA,"South America","Paraguay","Guairá","Tororo, Cerro Acati. 25550'25550'S, 561500' 561500'W. Bosque en la ladera del cerro.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F. F. Mazine, April/",NA,NA,NA,"500.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2010-04-13 14:12:00-03","MO","MOBOT","3190268","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","F. Javier Fernández Casas","Fernández Casas 5637","1982",NA,NA,"South America","Paraguay","Alto Paraná","Escuela Técnica Forestal Puerto Presidente Strossner, km 12, 250m, en claro de bosque.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F. F. Mazine, April/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2016-11-15 05:15:00-02","MO","MOBOT","3197146","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 16497","1970",NA,NA,"South America","Argentina","Corrientes","Puente Pexoa.",NA,NA,NA,NA,"Capital",NA,NA,"O. Berg","D. Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","3197252","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Troels M. Pedersen","Pedersen 4438","1957",NA,NA,"South America","Argentina","Corrientes","Estancia Tuyutí.",NA,NA,NA,NA,"Itatí",NA,NA,"O. Berg","Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","3201743","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Troels M. Pedersen","Pedersen 11545","1976",NA,NA,"South America","Argentina","Corrientes","Isla Pindó, a small island in the R. Parana, near the mouth of the Arroyo Sombrero.",NA,NA,NA,NA,"Capital",NA,NA,"O. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2009-10-24 07:57:00-02","MO","MOBOT","3224834","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Fernando O. Zuloaga|Osvaldo Morrone|José F. Pensiero","Zuloaga 6344","1997","2","27","South America","Argentina","Jujuy","Parque Nac. Calilegua, Ruta Nac 83, Sendero Tataupa. En sotobosque.",NA,NA,NA,NA,"Ledesma",NA,NA,"O. Berg","F. F. Mazine, May",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-11-10 04:40:00-03","MO","MOBOT","3224957","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","H. C. de Lima","Lima 2861","1987","5","5","South America","Brazil","Rio de Janeiro","Mun. Cabo Frio, Peró, Estrada p/ a Praia das Conchas. Vegetacao: Mata seca dos morros litoraneos.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F. F. Mazine, May",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","808670","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|R. Franco","Zardini 30619","1992","2","17","South America","Paraguay","Paraguarí","Acahay Massif, eastern most peak. Eastern slope. Forest.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"655","4"
"176","2008-05-27 22:02:00-03","MO","MOBOT","809200","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|P. Aquino","Zardini 30677","1992","2","26","South America","Paraguay","Paraguarí","Acahay Massif, eastern most peak. Scrub on rocky summit at eastern area.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"656","4"
"177","2011-06-09 17:28:00-03","MO","MOBOT","810047","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|Tulio Tillería","Zardini 30805","1992","2","26","South America","Paraguay","Paraguarí","Acahay Massif, eastern most peak. Forest on eastern slope.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"658","4"
"178","2015-12-03 15:22:00-02","MO","MOBOT","312112","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|A. Aguayo","Zardini 10736","1989","2","8","South America","Paraguay","Caaguazú","Arroyo Yakare'í, along northern side from route 2. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-56.6666667","-25.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","4"
"179","2015-07-07 11:10:00-03","MO","MOBOT","1541797","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|R. Gamarra","Zardini 55497","2000","12","1","South America","Paraguay","Itapúa","Yacyreta Dam Island Reserve. Punta de observación.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-56.8230556","-27.4488889","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1220","4"
"180","2008-05-27 22:02:00-03","MO","MOBOT","309865","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|M. Velázquez","Zardini 10005","1989","1","26","South America","Paraguay","Paraguarí","Cerro Mbatoví. Forest remains on base of mountain.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","5"
"181","2008-05-27 22:02:00-03","MO","MOBOT","309808","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|M. Velázquez","Zardini 9980","1989","1","26","South America","Paraguay","Paraguarí","Cerro Mbatoví. Forest remains on southern slope.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESP)",NA,"-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","3"
"182","2008-05-27 22:02:00-03","MO","MOBOT","309318","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Elsa M. Zardini|A. Aguayo","Zardini 9836","1989","1","26","South America","Paraguay","Paraguarí","Cerro Palacios, 5 kms N of Paraguarí. Forest on south western slope.",NA,NA,NA,NA,NA,NA,NA,"O. Berg","F.F. Mazine (ESA)",NA,"-57.16666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","4"
