"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"108","2021-04-07 11:48:58-03","UFMS","CGMS","32673","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","G.S.V. Duarte; V.J. Pott","G.S.V. Duarte","137","2011","01","18",NA,"Brasil","Mato Grosso do Sul",NA,NA,"CGMS1062108",NA,"Porto Murtinho","Bacia do Rio Paraguai.","-57.8833333","-21.7022222","62","62","-57,8833333","-21,7022222","2011","05","21",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-04-07 11:48:58-03","UFMS","CGMS","28333","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","R.H. Silva","R.H. Silva; R.H. Silva","37","2009","10","25",NA,"Brasil","Mato Grosso do Sul",NA,"Floresce quase o ano todo","CGMS1057782",NA,"Corumbá","Campo inundável próximo à margem do Rio Paraguai.","-57.6233334","-18.9727778",NA,NA,"-57,6233334","-18,9727778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-04-07 11:48:58-03","UFMS","CGMS","52584","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","V.J. Pott","G.A. Damasceno-Junior; M.F. Felismino; I.P. Brandão","5272","2013","02","20",NA,"Brasil","Mato Grosso do Sul",NA,"Flor creme. Fruto verde.","CGMS1082557",NA,"Porto Murtinho","Vegetação pioneira de dique marginal na margem do rio Paraguai.","-57.9155556","-21.7591667",NA,NA,"-57,9155556","-21,7591667","2013","03","08",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-04-07 11:48:58-03","UFMS","CGMS","30886","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"T.H. Stefanello; V.S. Santos; A.C.S. Brito","155","2010","11","23",NA,"Brasil","Mato Grosso do Sul",NA,"Flor branca. Habitat: Planície inundável. Habito: Erva.","CGMS1060297",NA,"Corumbá","Sub-região Pantanal do Paraguai, Baía Mandioré.","-57.5","-18.1986111","90","90","-57,5","-18,1986111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-04-07 11:48:58-03","UFMS","CGMS","53500","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","V.J. Pott","V.J. Pott; L.C.P. Lima","4895","2001","09","13",NA,"Brasil","Mato Grosso",NA,"Flor branca.Planta glauca. Habitat: Campo alagável, encharcado na época da vazante, com muita matéria orgânica. Solo afloramento rochoso. Relevo plano. Rara. Habito: Erva aquática emergente.","CGMS1083465",NA,"Poconé","Baía do Caracará, lado oeste do Morro do Caracará.","-57.4366666","-17.8630556",NA,NA,"-57,4366666","-17,8630556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-04-07 11:48:58-03","UFMS","CGMS","27137","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","V. Pott","S.C.H. Medeiros; M. C. Teixeira; R. M. Gamarra; C. Aoki","145","2009","06","04",NA,"Brasil","Mato Grosso do Sul",NA,"Flor branca. Habitat: Baceiro - Ilha de vegetação flutuante (estagio inicial). Habito: Subarbusto. anfíbia.","CGMS1056581",NA,"Corumbá","Baía do Mandioré.","-57.4569444","-18.2341666",NA,NA,"-57,4569444","-18,2341666","2009","06","05",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-04-07 11:42:06-03","UFMS","CGMS","46185","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","V.J. Pott","C.J.A. Ferreira","42","1991","02","22",NA,"Brasil","Mato Grosso do Sul",NA,NA,"CGMS1076156",NA,"Corumbá","Canal do Tamengo; margem esquerda em direção ao Rio Paraguai.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"1996","06","11",NA,"295160","auto",NA,NA,NA,NA,NA
"115","2019-11-27 13:53:04-03","UFS","ASE","33572","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Santos, MH","Santos, MH; Lino, JB","103","2014","09","03","Southern America","Brasil","Sergipe",NA,"Inflorescência branca, com folhas alternas.","ASE0006046",NA,"Amparo de São Francisco","Lagoa dos Campinhos","-36.929444","-10.134167","12","12","-36.929444","-10.134167","2014","12","09",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-08-09 15:16:18-03","UFCG","CSTR","7363","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Silva, F.G.","Silva, F.G.","457","2018","10","01",NA,"Brasil","Pernambuco",NA,"Erva ereta ca 50cm alt.,folhas Membranáceas, inflorescência em espiga com eixo central carnosa, flores alvas.; No meio da trilha, após o local de banho.",NA,NA,"Sirinhaém",". Usina Trapiche.","-35.1161003112793","-8.59082984924316",NA,NA,NA,NA,"2019","04","25",NA,"20997","auto",NA,NA,NA,NA,NA
"117","2021-03-01 16:41:57-03","UNICAMP","UEC","176426","S","Plantae","Magnoliopsida",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Moraes, MD","Moraes, MD; Sousa, MAV; Lopes, MRM","964","2009","11","30",NA,"Brazil","Acre",NA,"Herbácea palustre, ca 50cm, flores brancas.; Lago Tota 2.","UEC026527","UEC026527","Cruzeiro do Sul","Subindo o Rio Moa a partir da desembocadura no Juruá.","-72.6699981689453","-7.63111019134521",NA,NA,NA,NA,NA,NA,NA,NA,"123037","auto",NA,NA,NA,NA,NA
"118","2021-03-01 16:41:57-03","UNICAMP","UEC","14956","S","Plantae","Magnoliopsida",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Prance, GT","Berg, CC; Henderson, AJ","BG659","1977","10","21",NA,"Brazil","Pará",NA,"Herb up to 60cm high, base of the stem white, spongy petals white.; Riverside, loamy to sandy soil. Wet or moist places.",NA,NA,"Itupiranga","Along Rio Tocantins","-49.3266983032227","-5.13471984863281",NA,NA,NA,NA,"1978",NA,NA,NA,"131749","auto",NA,NA,NA,NA,NA
"119","2021-03-01 16:41:57-03","UNICAMP","UEC","21221","S","Plantae","Magnoliopsida",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Rodrigues, W","5134","1963","04","06",NA,"Brazil","Pará",NA,"Flores brancas e frutos verdes. Erva rasteira, comum na beira do Campo alagado.","UEC094446","UEC094446","Quatipuru","Região de Santarém Novo, Campo do Bem Bom.","-47.005298614502","-0.896943986415863",NA,NA,NA,NA,NA,NA,NA,NA,"21701","auto",NA,NA,NA,NA,NA
"120","2020-04-22 16:18:22-03","UFPB","JPB","1466","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Xavier, LP","JPB1466","1947","07","31","Southern America","Brasil","Paraíba",NA,"; DESC: Herbáceae",NA,NA,"João Pessoa",NA,"-34.863056","-7.115","47","47","-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-06-26 20:32:21-03","UFPB","JPB","19177","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Moura, OT","904","1992","11","06","Southern America","Brasil","Paraíba",NA,NA,NA,NA,"João Pessoa",NA,"-34.863056","-7.115","47","47","-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-04-22 16:18:22-03","UFPB","JPB","8024","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Felix, LP; Santana, ES","JPB8024","1989","01","31","Southern America","Brasil","Paraíba",NA,NA,NA,NA,"Rio Tinto",NA,"-35.080278","-6.803333","11","11","-35.080278","-6.803333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-04-22 16:18:22-03","UFPB","JPB","30678","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Vali, JP","Costa-Santos, M","45","2001","03","23","Southern America","Brasil","Paraíba",NA,"; DESC: Subarbusto. Coletado em lama, beira de córrego.",NA,NA,"Sapé","Usina Santa Helena","-35.2327995300293","-7.09638977050781",NA,NA,NA,NA,"2001","07","27",NA,"20077","auto",NA,NA,NA,NA,NA
"124","2014-10-14 15:57:08-03","BS","M","M-0190000","S","Plantae","Magnoliophyta","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0190000",NA,NA,"Habitat in ripa fl. Amazonum; Provinciae Paraënsis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NOTATYPE",NA,NA,NA
"125","2021-03-21 19:39:01-03","UFC","EAC","30959","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Castro, A.S.F.","César, S.","40","2001","07","12","Southern America","Brasil","Ceará",NA,"Arbusto, caule oco, inflorescência","EAC0030959",NA,"Fortaleza","Canindezinho, Rio Siqueira","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"2011","07","08",NA,"19924","auto",NA,NA,NA,NA,NA
"126","2021-03-21 19:39:01-03","UFC","EAC","36506","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Luetzelburg, P.","25905","1936","03","25","Southern America","Brasil","Ceará",NA,"Taboleiro","EAC0036506",NA,"Granjeiro",NA,"-39.2178001403809","-6.88832998275757",NA,NA,NA,NA,NA,NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA
"127","2021-03-21 19:39:01-03","UFC","EAC","47454","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Matias, L.Q.; Sousa, D.J.L.; Normando, L.R.O.","Normando, L.R.O.; Matias, L.Q.; Sousa, D.J.L.","126","2010","05","14","Southern America","Brasil","Ceará",NA,"Macrófita aquática; Lêntico/Caatinga","EAC0047454",NA,"Iguatu","C07-Lagoa do Saco, Substrato limoso","-39.420306","-6.409944",NA,NA,"-39.420306","-6.409944","2010","07","10",NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-21 19:39:01-03","UFC","EAC","38453","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Castro, A.S.F.","Castro, A.S.F.","1606","2005","08","15","Southern America","Brasil","Ceará",NA,"Subarbusto, higrófilo; Tabuleiro litorâneo","EAC0038453",NA,"Paracuru","Marizeiras, margem do Rio São Gonçalo, Substrato arenoso","-39.0306015014648","-3.41000008583069",NA,NA,NA,NA,"2005","08","15",NA,"19467","auto",NA,NA,NA,NA,NA
"129","2021-03-21 19:39:01-03","UFC","EAC","16691","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Fernandes, A.; Nunes, E.","Fernandes, A.","EAC16691","1989","09","25","Southern America","Brasil","Maranhão",NA,"Subarbusto, flor branca; Litoral","EAC0016691",NA,"São Luís",NA,"-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,"2002","04","17",NA,"33693","auto",NA,NA,NA,NA,NA
"130","2020-12-21 16:20:00-03","MBM","MBM","205206","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"McDaniel, S.","20124","1975","08","30","Northern America","USA",NA,NA,NA,"MBM205206","MBM205206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:20:00-03","MBM","MBM","220987","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Barroso, G.M.","Duarte, A.P.","7070","1962","09","20","Southern America","Brazil","Amazonas",NA,NA,"MBM220987",NA,"Humaitá","Rio Madeira, próximo de Humaitá","-63.0208015441895","-7.50611019134521",NA,NA,NA,NA,NA,NA,NA,NA,"202650","auto",NA,NA,NA,NA,NA
"132","2020-12-21 16:20:00-03","MBM","MBM","205207","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"McDaniel","9759","1967","09","14","Northern America","USA",NA,NA,NA,"MBM205207","MBM205207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:20:00-03","MBM","MBM","91033","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Stein, B.A.","Liesner, R.; et al.; et al.","13187","1982","03","26","Southern America","Venezuela",NA,NA,NA,"MBM091033","MBM091033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-12-21 15:19:08-02","MNHN","RECOLNAT_MNHN_P","P03026199","PreservedSpecimen",NA,NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,NA,NA,"1829","12","26",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03026199' target='other'> <mi>dwc_moreinfo</mi></a>","P03026199","P03026199_01 P03026199_02",NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9562",NA,NA
"135","2015-09-04 07:42:51-03","MNHN","RECOLNAT_MNHN_P","P03026141","PreservedSpecimen",NA,NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Gardner",NA,NA,NA,NA,NA,"Brasil","Pernambuco","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03026141' target='other'> <mi>dwc_moreinfo</mi></a>","P03026141","P03026141_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1056",NA,NA
"136","2015-09-04 07:42:51-03","MNHN","RECOLNAT_MNHN_P","P03026143","PreservedSpecimen",NA,NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Gardner",NA,NA,NA,NA,NA,"Brasil","Pernambuco","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03026143' target='other'> <mi>dwc_moreinfo</mi></a>","P03026143","P03026143_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1056",NA,NA
"137","2017-12-21 15:19:08-02","MNHN","RECOLNAT_MNHN_P","P03026152","PreservedSpecimen",NA,NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03026152' target='other'> <mi>dwc_moreinfo</mi></a>","P03026152","P03026152_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2017-12-21 15:19:08-02","MNHN","RECOLNAT_MNHN_P","P03026169","PreservedSpecimen",NA,NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Traill, J.W.H.",NA,"1874","12","11",NA,"Brasil","São Paulo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03026169' target='other'> <mi>dwc_moreinfo</mi></a>","P03026169","P03026169_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"501",NA,NA
"139","2017-12-21 15:19:08-02","MNHN","RECOLNAT_MNHN_P","P03026198","PreservedSpecimen",NA,NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03026198' target='other'> <mi>dwc_moreinfo</mi></a>","P03026198","P03026198_01",NA,"Brésil (Espirito Santo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10023",NA,NA
"140","2017-12-21 15:19:08-02","MNHN","RECOLNAT_MNHN_P","P03026203","PreservedSpecimen",NA,NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Weddell, H.A.",NA,"1845","4","1",NA,"Paraguai",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03026203' target='other'> <mi>dwc_moreinfo</mi></a>","P03026203","P03026203_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3188",NA,NA
"141","2017-06-09 14:44:21-03","MNHN","RECOLNAT_MNHN_P","P03026205","PreservedSpecimen",NA,NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Glaziou",NA,"1877","12","8",NA,"Brasil","Espírito Santo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03026205' target='other'> <mi>dwc_moreinfo</mi></a>","P03026205","P03026205_01",NA,"Morro do Coco ou do Sahú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11439",NA,NA
"142","2017-12-21 15:19:08-02","MNHN","RECOLNAT_MNHN_P","P03026217","PreservedSpecimen",NA,NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Prance, G.T.|Forero, E.|Ramos, J.F.|Wrigley, B.L.|Farias, L.G.",NA,"1968","7","12",NA,"Brasil","Rondônia","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03026217' target='other'> <mi>dwc_moreinfo</mi></a>","P03026217","P03026217_01",NA,"E. bank of Rio Madeira at Abunã. .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5912",NA,NA
"143","2015-09-04 17:23:58-03","MNHN","RECOLNAT_MNHN_P","P05440593","PreservedSpecimen",NA,NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Jobert",NA,"1877","1","1",NA,"Brasil","Amazonas","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05440593' target='other'> <mi>dwc_moreinfo</mi></a>","P05440593","P05440593_01",NA,"Calderão/Solimões.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"613",NA,NA
"144","2017-12-21 15:19:08-02","MNHN","RECOLNAT_MNHN_P","P03026167","PreservedSpecimen",NA,NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Spruce",NA,"1849","12",NA,NA,"Brasil","Pará","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03026167' target='other'> <mi>dwc_moreinfo</mi></a>","P03026167","P03026167_01","Santarém",NA,"-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,"434",NA,NA
"145","2020-12-11 11:42:33-03","UFMG","BHCB","4986","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Grandi, TSM; et al.","1433","1983","07","24","Southern America","Brasil","Pará",NA,"Herbáceo; Campo",NA,NA,"Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"146","2009-08-05 16:30:00-03","MO","MOBOT","2877309","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","J. Wurdack","Steven R. Hill","Hill 13195","1983","7","29","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"Paraná Uraria between rio Maués-Mirim.","-57.7","-30.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2016-11-15 05:15:00-02","MO","MOBOT","2879349","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 34677","1979","4","9","South America","Bolivia","Beni",NA,NA,NA,NA,NA,"Trinidad.","-64.91666","-14.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-03-02 04:32:00-03","MO","MOBOT","555957","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","T. G. Lammers, 1993 (F)","R. M. Rueda","Rueda 843","1992","7","23","South America","Bolivia","Beni",NA,NA,NA,NA,NA,"Trinidad, a 5 km sobre La Carretera a Santa Cruz, bosque seco alterado y con zonas pantanosas.","-64.88","-14.87","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","6",NA
"149","2015-08-01 05:59:00-03","MO","MOBOT","2876447","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"F.R. Fosberg","Fosberg 28914","1947","10","30","South America","Peru","Loreto",NA,NA,NA,NA,NA,"Environs of Pucallpa, on Rio Ucayali, Prov. de Coronel Portillo. In mud and water of swampy stream course.","-74.6","-8.43333","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-04-21 05:44:00-03","MO","MOBOT","100526488","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Eric Feltz (MO)","G.A. Parada|Y. Inturias|S. Carreño|Ivan Linneo|Julio Dávalos","Parada-Gutierrez 1657","2009","8","28","South America","Bolivia","Beni",NA,NA,NA,NA,"Cercado","A 2 km del río Mamoré.","-65.0464722","-14.8792778","142.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"151","2016-04-05 15:53:00-03","MO","MOBOT","100905032","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","N. Ritter (NHA)","Nur Ritter","Ritter 3882","1996","11","18","South America","Bolivia","Beni",NA,NA,NA,NA,"Cercado","Laguna Suarez, approximately 5 km S.E. of the city of Trinidad.","-64.8652778","-14.8722223","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"152","2014-04-21 11:55:00-03","MO","MOBOT","2878000","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","N.Nee","Mario Saldias P.","Saldias Paz 589","1989","1","7","South America","Bolivia","Beni",NA,NA,NA,NA,"Cercado","Loc. Puerto Almacén; 8 km al SW del centro de la ciudad de Trinidad.","-64.96666","-14.86666","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","563475","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","T.G.Lammers (F)","David N. Smith|G. Quintana","Smith 12853","1989","3","12","South America","Bolivia","Beni",NA,NA,NA,NA,"Gral. Ballivian","Km 28 carretera de Yucumo a Rurrenabaque, Río Hondo. Chaco abandonado, con gramíneas y malezas. Especimenes preservados con alcohol.","-67.08333","-14.85","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","7",NA
"154","2012-12-05 10:54:00-02","MO","MOBOT","100548481","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","R. de Michel (LPB)","José Balderrama|R. García","Balderrama 491","1995","4","22","South America","Bolivia","Beni",NA,NA,NA,NA,"Gral. Ballivian","y Yacuma, Estacion Biologica del Beni, comunidad Totaizal.","-66.6166667","-14.5","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","565070","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","J.C. Solomon","James C. Solomon","Solomon 6137","1981","9","5","South America","Bolivia","Beni",NA,NA,NA,NA,"Vaca Diez","Riberalta, bank of Río Beni.","-66.08333","-11","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"198","4",NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","1437693","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"James A. Duke","Duke 11099","1967","5","18","South America","Colombia","Chocó",NA,NA,NA,NA,NA,"Río Truando, Gallery between the boom (bun) and Río Salado","-77.233543","7.135982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2010-03-18 11:04:00-03","MO","MOBOT","100261998","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","A. M. Wagner","Douglas C. Daly","Daly 6396","1990","5","11","South America","Bolivia","La Paz",NA,NA,NA,NA,"Abel Iturralde","Basin of Rio Beni/Rio Tuichi ¨Inidia¨ 1.5 hrs upstream from Rurrenabaque. Found with Ludwigia. on beach. Locally abundant.","-67.5833333","-14.5833333","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"158","2011-04-11 14:39:00-03","MO","MOBOT","100364095","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","S. Gonzalez","S. Gonzalez","Gonzalez 2051","2010","1","22","South America","French Guiana",NA,NA,NA,NA,NA,NA,"Environs village de Mana.","-53.8308334","5.6483333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
