"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"46","2019-08-27 13:32:34-03","IAP","PACA-AGP","55912","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Emrich-Rambo","Emrich, K. & Rambo, B.",NA,"1954","10","03",NA,"Brasil","RS","Osório","Faz. Do Arroio.","-50.2696990966797","-29.8866996765137",NA,"Habitat: in Stenocalyx dasyblastus paras.","PACA055912",NA,NA,NA,"1955","04",NA,NA,"27350","auto","Magnoliatae",NA,"20",NA,NA,NA,NA
"47","2019-08-27 13:32:34-03","IAP","PACA-AGP","37494","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Emrich-Rambo","Rambo, B.",NA,"1948","09","01",NA,"Brasil","RS","Porto Alegre","Vila Manresa.","-51.2299995422363","-30.0331001281738",NA,"Confirmado por Greta A. Dettke em 2009. Habitat: hospes; Stenocalys dasyblastus","PACA037494",NA,NA,NA,"1954","08",NA,NA,"29946","auto","Magnoliatae",NA,"20",NA,NA,NA,NA
"48","2019-08-27 13:32:34-03","IAP","PACA-AGP","655","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Emrich-Rambo","Rambo, B.",NA,"1933","10","16",NA,"Brasil","RS","Porto Alegre","Vila Manresa.","-51.2299995422363","-30.0331001281738",NA,"Confirmado por Greta A. Dettke em 2009.","PACA000655",NA,NA,NA,"1954","08",NA,NA,"29946","auto","Magnoliatae",NA,"20",NA,NA,NA,NA
"49","2019-08-27 13:32:34-03","IAP","PACA-AGP","26341","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Emrich-Rambo","Rambo, B.",NA,"1945","01",NA,NA,"Brasil","RS","Quaraí","Faz. do Jarau.","-56.4514007568359","-30.3875007629395",NA,"Confirmado por Greta A. Dettke em 2009. Habitat: hospes: Stenocalyx dasyblastus","PACA026341",NA,NA,NA,"1954","08",NA,NA,"74636","auto","Magnoliatae",NA,"20",NA,NA,NA,NA
"50","2019-08-27 13:32:34-03","IAP","PACA-AGP","25651","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Emrich-Rambo","Rambo, B.",NA,"1944","01",NA,NA,"Brasil","RS","São Gabriel","Faz. Santa Cecília.","-54.3199996948242","-30.3363990783691",NA,"Confirmado por Greta A. Dettke em 2009. Habitat: in silvula campestri","PACA025651",NA,NA,NA,"1954","08",NA,NA,"56206","auto","Magnoliatae",NA,"20",NA,NA,NA,NA
"51","2019-08-27 13:32:34-03","IAP","PACA-AGP","66906","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","C.T. Rizzini","Reitz & Klein","16183","1963","09","13",NA,"Brasil","SC","Campos Novos","Caxambu, Tupitinga.","-51.2249984741211","-27.4016990661621",NA,"Confirmado por Greta A. Dettke em 2009.&nf;parasito em Myrtaceae","PACA066906",NA,NA,NA,"1967",NA,NA,NA,"43319","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"52","2019-11-27 13:52:44-03","UFS","ASE","39850","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, GA","Dettke, GA; Durigon, J","972","2011","10","11","Southern America","Brasil","Rio Grande do Sul","Caçapava do Sul",NA,"-53.383907","-30.310825",NA,"Frutos amarelos. Sobre Eugenia uniflora (Myrtaceae)","ASE0041366",NA,NA,NA,"2014","02","-53.383907","-30.310825",NA,NA,NA,NA,"20",NA,NA,NA,NA
"53","2019-11-27 13:52:44-03","UFS","ASE","40077","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Kinnup, VF; Jurinitz, CF","2959","2004","06","06","Southern America","Brasil","Rio Grande do Sul","Canguçu","Faz. Prof. Gilson Moreira","-52.6756","-31.395",NA,"Subarbusto hemiparasita, 0,5 m altura, ramos eretos sobre hoepedeiro (Eugenia uniflora), ramos cilindricos...","ASE0041594",NA,NA,NA,"2004",NA,"-52.6756","-31.395",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:32:59-03","UNICAMP","UEC","137283","S","Plantae","Magnoliopsida",NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Breier, TB; Umetsu, F; Stecke, M","1257","2004","12","29",NA,"Brazil","Rio Grande do Sul","Caçapava do Sul","Pedra do segredo.","-53.4914016723633","-30.5121994018555",NA,"Hemiparasita.","UEC014965","UEC014965",NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"55","2019-01-17 11:27:00-02","PUCRS","MPUC","13734","S","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","C. Schlindwein",NA,NA,"1992","03","21","South America","Brasil","RS","Caçapava do Sul","Minas do Camaquã, Guaritas","-53.4913888889","-30.5125",NA,"Rocha de arenito-conglomerado, vegetação aberta, campo sujo,, pastagem, solo arenoso e raso, seco (F:40)",NA,NA,NA,NA,NA,NA,"-53.4913888889","-30.5125000000",NA,NA,"Magnoliopsida",NA,NA,"250","350","1",NA
"56","2019-01-17 11:27:00-02","PUCRS","MPUC","14551","S","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","P.J.S. Silva Filho",NA,NA,"2008","10","01","South America","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333",NA,"Hemiparasito sobre myrtácea isolada próxima a sede",NA,NA,NA,NA,"2009","01","-50.1744444000","-29.4808333000",NA,NA,"Magnoliopsida",NA,"01",NA,NA,"1","16"
"57","2019-01-17 11:27:00-02","PUCRS","MPUC","20898","S","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","J.L. Waechter",NA,NA,"1991","03","07","South America","Brasil","RS","Rio Grande","Ilha do Leonídeo","-52.0985984802246","-32.0349998474121",NA,"Hemiparasita sobre Eugenia sp., entre 2 e 3 m de altura, na borda da mata de Restinga",NA,NA,NA,NA,"1991","01",NA,NA,"82892","auto","Magnoliopsida",NA,"01",NA,NA,"1","1861"
"58","2019-01-17 11:27:01-02","PUCRS","MPUC","20591","S","Plantae",NA,"Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","C.A. Mondin",NA,NA,"2007","11","17","South America","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto","Magnoliopsida",NA,NA,NA,NA,"1","3212"
"59","2019-11-08 08:56:15-03","FURB","FURB","53145","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Funez, L.A.","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","1021","2016","08","11",NA,"Brasil","Santa Catarina","Bom Jardim da Serra",NA,"-49.68","-28.44",NA,"erva parasita","FURB53145","FURB53145","1357","1357","2017","03","-49.6800000","-28.4400000",NA,NA,NA,NA,"27",NA,NA,NA,NA
"60","2019-11-08 08:56:15-03","FURB","FURB","63298","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G. A.","Severo, B.; Hefler, S.",NA,"1996","03","12",NA,"Brasil","Rio Grande do Sul","Marau","Parque municipal P. B. Bortolon.","-52.2000007629395","-28.4491996765137",NA,NA,"FURB63298","FURB63298",NA,NA,"2016","08",NA,NA,"28915","auto",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-16 17:54:55-03","UCS","HUCS","47649","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Gonzatti, F.","Gonzatti, F.","3618","2017","06","04",NA,"Brasil","Rio Grande do Sul","Santana do Livramento","Parque Eólico, Ponte do Rio Estância Varola","-55.6952","-30.712708",NA,"erva parasita em ramos de carrapateiro. Ao sol.",NA,NA,"205","205","2018","05","-55.6952","-30.712708",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-16 17:54:55-03","UCS","HUCS","29388","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Smith, S.F.","Wasum, R.A.","3852","2006","07","15",NA,"Brasil","Minas Gerais","Lavras","estrada para Ibare","-44.999698638916","-21.2453002929688",NA,"sobre troncos - em orla da mata",NA,NA,NA,NA,"2006","10",NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-16 17:54:55-03","UCS","HUCS","12015","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G.A.","Wasum, R.A.","s.n.","1997","01","15",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Caraúno","-50.4166984558105","-28.6678009033203",NA,"sobre arbustos - na orla da mata",NA,NA,NA,NA,"2010",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-16 17:54:55-03","UCS","HUCS","44574","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Kinnup, V.F.","2959","2004","06","06",NA,"Brasil","Rio Grande do Sul","Canguçu","Fazenda Prof. Gilson Moreira","-52.6755981445312","-31.3950004577637",NA,"subarbusto hemiparasita. 05m de altura, ramos eretos sobre hospedeiro (Eugenia uniflora), ramos cilíndricos verde-amarelados, espigas com brácteas marrons e flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-16 17:54:55-03","UCS","HUCS","43523","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G.A.","Irgang, B.E.","s.n.","1984","09","25",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","Guaritas","-53.4914016723633","-30.5121994018555",NA,"Semi Trepadeira.Doação ICN 092597.",NA,NA,NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-16 17:54:55-03","UCS","HUCS","22025","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Wasum, R.A.","Wasum, R.A.","2005","2003","10","17",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Linha Feixe","-50.5835990905762","-29.4480991363525",NA,"sobre troncos de mirtácea",NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-04-27 16:11:34-03","UFES","VIES","26496","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Caires, C.S.","Faria, J.E.Q.; Villarroel, D. & Filho, J.J.","975","2010","11","13",NA,"Brasil","Minas Gerais","Catas Altas","RPPN Serra do Caraça, margem de córrego na trilha para o Pico do Sol, cerrado na margem de córrego.","-43.473889","-20.105556",NA,NA,"VIES026496","VIES026496","1360","1360","2011","04","43º28'26''W","20º6'20''S",NA,NA,NA,NA,"15",NA,NA,NA,NA
"68","2019-08-16 08:41:03-03","UTFPR","HCF","13347","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","G.A. Dettke","G.A. Dettke","972","2011","10","11",NA,"Brasil","RS","Caçapava do Sul",NA,"-53.644186","-30.518958",NA,"frutos amarelos. Sobre Eugenia uniflora (Myrtaceae).",NA,NA,NA,NA,"2012",NA,"53°38'39,07 W","30°31'08,25 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-16 08:41:03-03","UTFPR","HCF","13344","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","G.A. Dettke","G.A. Dettke","988","2011","10","12",NA,"Brasil","RS","São Martinho da Serra",NA,"-53.852892","-29.539119",NA,"frutos amarelos, sobre Eugenia uniflora (Myrtaceae).",NA,NA,NA,NA,"2012",NA,"53°51'10,41 W","29°32'20,83 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-08-16 08:41:03-03","UTFPR","HCF","29031","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","L.F. Lima","L.F. Lima","709","2015","02","15",NA,"Brasil","RS","Bagé","Estância Mato do Recreio","-54.1068992614746","-31.3313999176025",NA,"hemiparasita de Eugenia uniflora L. (Myrtaceae).",NA,NA,NA,NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA
"71","2019-08-16 08:41:03-03","UTFPR","HCF","20410","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","G.A. Dettke","B. Severo",NA,"1996","03","12",NA,"Brasil","RS","Marau","Parque Municipal P.B. Bortolon","-52.2000007629395","-28.4491996765137",NA,NA,NA,NA,NA,NA,"2016","08",NA,NA,"28915","auto",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-21 19:38:43-03","UFC","EAC","24784","PreservedSpecimen","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Waechter, J.L.","Jarenkow, J.A.","s.n.","1991","03","07","Southern America","Brasil","Rio Grande do Sul","Rio Grande","Ilha do Leonídio","-52.0985984802246","-32.0349998474121",NA,"Hemiparasito sobre Eugenia sp., entre 2-3m de alt., inflorescências jovens.; Em borda de mata de restinga","EAC0024784",NA,NA,NA,"1991",NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA
"73","2019-11-25 12:12:41-03","UFSM","SMDB","2830","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G A","Strada, TO","s.n.","1988","06","25",NA,"Brasil","Rio Grande do Sul","Jóia","São João da Bela vista","-54.122200012207","-28.6466999053955",NA,NA,"SMDB002830",NA,NA,NA,"2009",NA,NA,NA,"36931","auto",NA,NA,NA,NA,NA,NA,NA
"74","2019-11-25 12:12:41-03","UFSM","SMDB","6456","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Zanetti, GD","Zanetti, GD","0s.n.0","1995","12",NA,NA,"Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,"SMDB006456",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"75","2019-11-25 12:12:41-03","UFSM","SMDB","2782","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G A","Lopes, AM","s.n.","1986","12","15",NA,"Brasil","Rio Grande do Sul","Santa Maria","Cerrito","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB002782",NA,NA,NA,"2009",NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"76","2019-11-25 12:12:41-03","UFSM","SMDB","3053","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Alvarez, A.F.","Lopes, AM","s.n.","1989","08","21",NA,"Brasil","Rio Grande do Sul","Santa Maria","Balneario do Lermen","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB003053",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"77","2019-11-25 12:12:41-03","UFSM","SMDB","3152","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G A","Lopes, AM; et al.","s.n.","1988","08","14",NA,"Brasil","Rio Grande do Sul","Santa Maria","Balneario do Lermen","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB003152",NA,NA,NA,"2009",NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"78","2019-11-25 12:12:41-03","UFSM","SMDB","620","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G A","Beltrão, R","s.n.","1951","07",NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Passo da Taquara","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB000620",NA,NA,NA,"2009",NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"79","2019-11-25 12:12:41-03","UFSM","SMDB","2874","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Alvarez, A.F.","Lopes, AM","s.n.","1988","07","02",NA,"Brasil","Rio Grande do Sul","Santa Maria","Pinhal Balneário Lermen","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB002874",NA,NA,NA,"1988","07",NA,NA,"37819","auto",NA,NA,"02",NA,NA,NA,NA
"80","2020-12-21 16:23:19-03","MBM","MBM","289278","PreservedSpecimen","Plantae",NA,NA,"Eremolepidaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Wasum, R.","Wasum, R.; et al.; et al.","2005","2003","10","17","Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","Linha Feixe","-50.5835990905762","-29.4480991363525",NA,NA,"MBM289278","MBM289278",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:31:53-03","MBM","MBM","23119","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Hatschbach, G.","Hatschbach, G.","29104","1972","02","03","Southern America","Brazil","Paraná","Palmeira","Fazenda Santa Amélia","-50.0064010620117","-25.4293994903564",NA,NA,"MBM023119","MBM023119",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:31:53-03","MBM","MBM","216626","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Smith, S.F.","Wasum, R.; et al.; et al.","12015",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Bom Jesus","Fazenda Caraúno","-50.4166984558105","-28.6678009033203",NA,NA,"MBM216626","MBM216626",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:31:53-03","MBM","MBM","44411","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Rambo, B.","Rambo, B.","37494","1948","08","11","Southern America","Brazil","Rio Grande do Sul","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"MBM044411","MBM044411",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:31:53-03","MBM","MBM","91800","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Sobral, M.","Sobral, M.","2464",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,"MBM091800","MBM091800",NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:31:53-03","MBM","MBM","221164","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Schinini, A.; et al.; et al.","11709",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM221164","MBM221164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:31:53-03","MBM","MBM","221165","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Quarín, C.; Schinini, A.; Schinini, A.","989",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM221165","MBM221165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:31:53-03","MBM","MBM","31006","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Quarin, C.; Schinini, A.; Schinini, A.","989","1973","03","06","Southern America","Argentina",NA,NA,"Loc. Cnia. Prov. Corrientes, Dep. Mercedes",NA,NA,NA,NA,"MBM031006","MBM031006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:31:53-03","MBM","MBM","40491","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dawser, G.","Pedersen, T.M.","8344","1967","05",NA,"Southern America","Argentina",NA,NA,"Prov. Corrientes, Dep. Mburucoya",NA,NA,NA,NA,"MBM040491","MBM040491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:44:20-03","MBM","MBM","430092","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Gonzatii, F.","Gonzatti, F.","3618","2017","06","04","Southern America","Brazil","Rio Grande do Sul","Santana do Livramento","Parque Eólico, Ponte do Rio Estancia Varola","-55.695278","-30.712778",NA,"Erva parasita.; Em ramos de carrapateiro, ao sol.","MBM430092",NA,"205","205","2018","05","-55.695278","-30.712778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:31:53-03","MBM","MBM","45922","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Schinini, A.","11709","1975","10","17","Southern America","Argentina",NA,NA,"Prov. Corrientes, Dep. Mercedes",NA,NA,NA,NA,"MBM045922","MBM045922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:31:53-03","MBM","MBM","24968","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Hatschbach, G.","Hatschbach, G.","30605","1972","10","31","Southern America","Brazil","Paraná","Araucária","Rio Iguaçu","-49.4103012084961","-25.5930995941162",NA,NA,"MBM024968","MBM024968",NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:31:53-03","MBM","MBM","7503","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Smith, L.B.","Hatschbach, G.","17335","1967","10","05","Southern America","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,"MBM007503","MBM007503",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:31:53-03","MBM","MBM","7502","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Hatschbach, G.","Hatschbach, G.","16836","1967","08","02","Southern America","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,"MBM007502","MBM007502",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:31:53-03","MBM","MBM","221163","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Hatschbach, G.","Hatschbach, G.","16836",NA,NA,NA,"Southern America","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,"MBM221163","MBM221163",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:31:53-03","MBM","MBM","7501","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Smith, L.B.","Hatschbach, G.; Fontella, J.P.; Fontella, J.P.","17968","1967","11","05","Southern America","Brazil","Paraná","Palmeira","Fazenda Santa Amélia","-50.0064010620117","-25.4293994903564",NA,NA,"MBM007501","MBM007501",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:31:53-03","MBM","MBM","17351","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Hatschbach, G.","Hatschbach, G.","24395","1970","06","05","Southern America","Brazil","Paraná","Piraquara","Serra do Emboque","-49.0633010864258","-25.4416999816895",NA,NA,"MBM017351","MBM017351",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:31:53-03","MBM","MBM","11179","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Hatschbach, G.","Hatschbach, G.","19946","1968","10","08","Southern America","Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,"MBM011179","MBM011179",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
